spot ID,Track ID,T (sec),x (micron),y (micron),Frame ,Ids
129185,56,546.263,63.135,67.120,164,
129187,56,549.594,63.135,67.172,165,
129189,56,552.925,63.135,67.172,166,
129191,56,556.256,63.135,67.172,167,
129193,56,559.587,63.135,67.172,168,
129195,56,562.918,63.135,67.172,169,
129197,56,566.249,63.135,67.172,170,
129199,56,569.580,63.135,67.172,171,
129201,56,572.910,63.135,67.172,172,
129203,56,576.241,63.135,67.172,173,
129205,56,579.572,63.653,67.275,174,
129207,56,582.903,63.653,67.275,175,
129209,56,586.234,63.653,67.275,176,
129211,56,589.565,63.653,67.275,177,
129213,56,592.896,63.653,67.275,178,
129215,56,596.227,63.653,67.275,179,
129217,56,599.557,63.653,67.275,180,
129219,56,602.888,63.653,67.275,181,
129221,56,606.219,63.653,67.275,182,
129223,56,609.550,63.653,67.275,183,
129225,56,612.881,63.601,67.327,184,
129232,56,616.212,63.549,67.379,185,
129234,56,619.543,63.394,67.275,186,
129236,56,622.874,63.187,67.275,187,
129238,56,626.204,63.187,67.275,188,
129240,56,629.535,63.187,67.275,189,
129242,56,632.866,63.446,67.430,190,
129244,56,636.197,63.446,67.430,191,
129246,56,639.528,63.446,67.430,192,
129248,56,642.859,63.704,67.793,193,
129250,56,646.190,63.756,67.430,194,
129252,56,649.521,63.756,67.430,195,
129254,56,652.851,63.756,67.430,196,
129256,56,656.182,63.497,67.379,197,
129258,56,659.513,63.497,67.379,198,
129260,56,662.844,63.497,67.379,199,
131262,57,0.000,123.269,111.677,0,
131483,57,3.331,123.579,111.884,1,
131488,57,6.662,123.165,111.884,2,
131492,57,9.993,123.372,111.884,3,
131494,57,13.323,123.372,111.884,4,
131496,57,16.654,123.372,111.884,5,
131498,57,19.985,122.958,112.608,6,
131500,57,23.316,122.958,112.608,7,
131502,57,26.647,122.855,112.919,8,
131504,57,29.978,122.855,112.919,9,
131506,57,33.309,122.855,112.712,10,
131508,57,36.640,122.924,112.919,11,
131510,57,39.970,122.924,113.057,12,
131512,57,43.301,122.924,113.057,13,
131514,57,46.632,123.545,112.919,14,
131516,57,49.963,123.269,113.333,15,
131518,57,53.294,123.269,113.678,16,
131520,57,56.625,123.338,114.575,17,
131522,57,59.956,123.476,114.782,18,
131524,57,63.287,123.476,114.851,19,
131526,57,66.617,123.821,114.989,20,
131528,57,69.948,124.442,115.679,21,
131530,57,73.279,125.201,116.024,22,
131532,57,76.610,125.615,115.817,23,
131534,57,79.941,125.822,116.093,24,
131536,57,83.272,126.029,116.300,25,
131538,57,86.603,126.443,116.507,26,
131540,57,89.934,126.443,116.714,27,
131542,57,93.264,126.788,116.541,28,
131544,57,96.595,126.788,116.179,29,
131546,57,99.926,126.529,115.713,30,
131548,57,103.257,126.477,115.765,31,
131550,57,106.588,126.891,115.972,32,
131552,57,109.919,127.098,116.231,33,
131554,57,113.250,127.719,116.489,34,
131556,57,116.581,127.564,116.075,35,
131558,57,119.911,127.667,116.075,36,
131560,57,123.242,127.874,116.438,37,
131562,57,126.573,128.081,117.059,38,
131564,57,129.904,128.288,117.576,39,
131566,57,133.235,128.340,117.731,40,
131568,57,136.566,128.340,118.094,41,
131570,57,139.897,128.340,117.990,42,
131572,57,143.228,128.340,118.352,43,
131574,57,146.558,128.340,118.663,44,
131576,57,149.889,128.133,118.352,45,
131583,57,153.220,128.133,118.611,46,
131585,57,156.551,128.133,118.611,47,
131587,57,159.882,128.081,118.715,48,
131589,57,163.213,128.185,119.750,49,
131591,57,166.544,128.599,119.646,50,
131593,57,169.875,128.599,119.646,51,
131595,57,173.205,128.030,119.957,52,
131597,57,176.536,127.564,119.905,53,
131599,57,179.867,128.185,119.905,54,
131601,57,183.198,128.081,119.801,55,
131603,57,186.529,128.702,119.801,56,
131605,57,189.860,128.444,119.646,57,
131607,57,193.191,128.599,119.750,58,
131609,57,196.522,128.599,119.646,59,
131611,57,199.852,128.599,119.698,60,
131613,57,203.183,128.599,119.698,61,
131615,57,206.514,128.702,119.594,62,
131617,57,209.845,128.909,119.750,63,
131619,57,213.176,128.754,119.698,64,
131621,57,216.507,128.237,119.698,65,
131623,57,219.838,128.288,119.491,66,
131625,57,223.169,128.288,119.491,67,
131627,57,226.499,128.030,119.491,68,
131629,57,229.830,127.771,119.543,69,
131631,57,233.161,127.771,119.387,70,
131633,57,236.492,127.926,119.336,71,
131635,57,239.823,127.926,119.336,72,
131637,57,243.154,127.926,119.336,73,
131639,57,246.485,128.030,119.646,74,
131641,57,249.816,128.651,119.801,75,
131643,57,253.146,128.651,120.371,76,
131645,57,256.477,128.651,120.733,77,
131647,57,259.808,128.599,120.888,78,
131649,57,263.139,128.961,120.940,79,
131651,57,266.470,129.634,121.199,80,
131653,57,269.801,129.893,121.302,81,
131655,57,273.132,129.634,121.302,82,
131657,57,276.463,129.841,121.199,83,
131659,57,279.793,130.048,121.302,84,
131661,57,283.124,130.048,121.302,85,
131663,57,286.455,130.462,121.406,86,
131665,57,289.786,130.824,121.613,87,
131667,57,293.117,131.652,121.561,88,
131669,57,296.448,132.325,121.199,89,
131671,57,299.779,133.101,121.147,90,
131673,57,303.110,133.308,121.147,91,
131675,57,306.440,132.946,121.095,92,
131677,57,309.771,133.567,121.095,93,
131679,57,313.102,133.877,121.095,94,
131681,57,316.433,134.447,121.095,95,
131683,57,319.764,134.602,121.302,96,
131685,57,323.095,135.068,121.147,97,
131687,57,326.426,135.068,121.147,98,
131689,57,329.757,134.550,121.147,99,
131691,57,333.087,134.550,121.147,100,
131693,57,336.418,134.084,121.199,101,
131695,57,339.749,133.877,120.940,102,
131697,57,343.080,133.256,121.095,103,
131699,57,346.411,133.205,121.043,104,
131701,57,349.742,132.842,121.199,105,
131703,57,353.073,132.687,121.095,106,
131705,57,356.404,132.687,121.095,107,
131707,57,359.734,132.687,121.095,108,
131709,57,363.065,132.842,121.095,109,
131711,57,366.396,132.842,121.095,110,
131713,57,369.727,132.842,121.250,111,
131715,57,373.058,132.584,121.250,112,
131717,57,376.389,132.170,121.354,113,
131719,57,379.720,132.739,121.354,114,
131721,57,383.051,132.635,121.354,115,
131723,57,386.381,132.635,121.147,116,
131725,57,389.712,132.221,121.043,117,
131727,57,393.043,131.807,121.043,118,
131729,57,396.374,131.393,120.888,119,
131731,57,399.705,130.928,121.095,120,
131733,57,403.036,130.928,121.043,121,
131735,57,406.367,130.669,121.095,122,
131737,57,409.698,130.100,120.940,123,
131739,57,413.028,129.634,120.474,124,
131741,57,416.359,129.272,120.267,125,
131743,57,419.690,128.909,119.957,126,
131745,57,423.021,128.185,119.646,127,
131747,57,426.352,127.926,119.439,128,
131749,57,429.683,127.667,119.284,129,
131751,57,433.014,127.667,119.077,130,
131753,57,436.345,127.771,118.973,131,
131755,57,439.675,127.564,119.025,132,
131757,57,443.006,127.460,118.766,133,
131759,57,446.337,127.253,118.715,134,
131761,57,449.668,127.098,118.611,135,
131763,57,452.999,127.098,118.456,136,
131765,57,456.330,126.943,118.301,137,
131767,57,459.661,126.581,118.094,138,
131769,57,462.992,126.581,118.094,139,
131771,57,466.322,126.477,117.990,140,
131773,57,469.653,126.218,117.938,141,
131775,57,472.984,125.804,117.783,142,
131777,57,476.315,125.649,117.628,143,
131779,57,479.646,125.339,117.473,144,
131781,57,482.977,124.925,117.214,145,
131783,57,486.308,124.718,117.059,146,
131785,57,489.639,124.355,116.696,147,
131787,57,492.969,124.355,116.593,148,
131789,57,496.300,124.045,116.489,149,
131791,57,499.631,124.511,116.541,150,
131793,57,502.962,124.097,116.282,151,
131795,57,506.293,123.786,116.127,152,
131797,57,509.624,123.527,116.127,153,
131799,57,512.955,123.269,115.972,154,
131801,57,516.286,122.906,115.972,155,
131803,57,519.616,122.906,115.972,156,
131805,57,522.947,123.372,116.075,157,
131807,57,526.278,123.683,116.024,158,
131809,57,529.609,123.476,116.179,159,
131811,57,532.940,123.062,115.972,160,
131813,57,536.271,123.010,115.817,161,
131815,57,539.602,123.010,115.817,162,
131817,57,542.933,122.596,115.920,163,
131819,57,546.263,122.492,116.024,164,
131821,57,549.594,121.613,116.386,165,
131823,57,552.925,120.681,116.127,166,
131825,57,556.256,120.215,115.868,167,
131827,57,559.587,120.215,115.817,168,
131829,57,562.918,119.801,115.403,169,
131831,57,566.249,119.129,114.782,170,
131833,57,569.580,118.508,114.782,171,
131835,57,572.910,118.611,114.937,172,
131837,57,576.241,118.301,114.575,173,
131839,57,579.572,117.938,114.264,174,
131841,57,582.903,117.938,113.643,175,
131843,57,586.234,117.887,113.591,176,
131845,57,589.565,117.731,113.643,177,
131847,57,592.896,117.731,113.643,178,
131849,57,596.227,117.731,113.643,179,
131851,57,599.557,117.421,113.488,180,
131853,57,602.888,117.317,113.177,181,
131855,57,606.219,117.990,114.161,182,
131857,57,609.550,117.990,114.161,183,
131859,57,612.881,117.835,113.954,184,
131861,57,616.212,117.369,113.436,185,
131863,57,619.543,117.369,113.436,186,
131865,57,622.874,117.369,113.126,187,
131867,57,626.204,117.369,113.126,188,
131869,57,629.535,117.214,113.022,189,
131871,57,632.866,117.214,112.763,190,
131873,57,636.197,117.007,112.763,191,
131875,57,639.528,116.852,112.608,192,
131877,57,642.859,116.852,112.608,193,
131879,57,646.190,116.593,112.298,194,
131881,57,649.521,116.748,111.935,195,
131883,57,652.851,116.438,111.884,196,
131885,57,656.182,116.334,111.832,197,
131887,57,659.513,116.334,111.832,198,
131889,57,662.844,116.282,111.625,199,
131896,58,0.000,119.750,74.003,0,
131898,58,3.331,119.853,74.003,1,
131900,58,6.662,119.853,74.003,2,
131902,58,9.993,119.853,74.003,3,
131904,58,13.323,119.853,74.003,4,
131906,58,16.654,119.853,74.003,5,
131908,58,19.985,119.853,74.003,6,
131910,58,23.316,119.853,74.003,7,
131912,58,26.647,119.853,74.003,8,
131914,58,29.978,119.853,74.003,9,
131916,58,33.309,119.853,74.003,10,
131918,58,36.640,119.853,74.003,11,
131920,58,39.970,119.853,74.003,12,
131922,58,43.301,119.853,74.003,13,
131924,58,46.632,119.853,74.003,14,
131926,58,49.963,119.853,74.003,15,
131928,58,53.294,119.853,74.003,16,
131930,58,56.625,119.853,74.003,17,
131932,58,59.956,119.853,74.003,18,
131934,58,63.287,119.853,74.003,19,
131936,58,66.617,119.853,74.003,20,
131938,58,69.948,119.853,74.003,21,
131940,58,73.279,119.853,74.003,22,
131942,58,76.610,119.853,74.003,23,
131944,58,79.941,119.853,74.003,24,
131946,58,83.272,119.750,73.934,25,
131948,58,86.603,119.750,73.934,26,
131950,58,89.934,119.750,73.934,27,
131952,58,93.264,119.750,73.934,28,
131954,58,96.595,119.750,73.934,29,
131956,58,99.926,119.750,73.934,30,
131958,58,103.257,119.750,73.934,31,
131960,58,106.588,119.750,73.934,32,
131962,58,109.919,119.750,73.934,33,
131964,58,113.250,119.750,73.934,34,
131966,58,116.581,119.750,73.934,35,
131968,58,119.911,119.750,73.934,36,
131970,58,123.242,119.750,73.934,37,
131972,58,126.573,119.750,73.934,38,
131974,58,129.904,119.750,73.934,39,
131976,58,133.235,119.750,73.934,40,
131978,58,136.566,119.750,73.934,41,
131980,58,139.897,119.750,73.934,42,
131982,58,143.228,119.750,73.934,43,
131984,58,146.558,119.750,73.934,44,
131986,58,149.889,119.750,73.934,45,
131988,58,153.220,119.750,73.934,46,
131990,58,156.551,119.750,73.934,47,
131992,58,159.882,119.750,73.934,48,
131994,58,163.213,119.750,73.934,49,
131996,58,166.544,119.750,73.934,50,
131998,58,169.875,119.750,73.934,51,
132000,58,173.205,119.750,73.934,52,
132002,58,176.536,119.750,73.934,53,
132004,58,179.867,119.750,73.934,54,
132006,58,183.198,119.750,73.934,55,
132008,58,186.529,119.750,73.934,56,
132010,58,189.860,119.750,73.934,57,
132012,58,193.191,119.750,73.934,58,
132014,58,196.522,119.750,73.934,59,
132016,58,199.852,119.750,73.934,60,
132018,58,203.183,119.750,73.934,61,
132020,58,206.514,119.750,73.934,62,
132022,58,209.845,119.750,73.934,63,
132024,58,213.176,119.750,73.934,64,
132026,58,216.507,119.750,73.934,65,
132028,58,219.838,119.750,73.934,66,
132030,58,223.169,119.750,73.934,67,
132032,58,226.499,119.750,73.934,68,
132034,58,229.830,119.750,73.934,69,
132036,58,233.161,119.750,73.934,70,
132038,58,236.492,119.750,73.934,71,
132040,58,239.823,119.750,73.934,72,
132042,58,243.154,119.750,73.934,73,
132044,58,246.485,119.750,73.934,74,
132046,58,249.816,120.026,73.934,75,
132048,58,253.146,120.026,73.934,76,
132050,58,256.477,120.026,73.934,77,
132052,58,259.808,120.026,73.934,78,
132054,58,263.139,120.026,73.934,79,
132056,58,266.470,120.026,73.934,80,
132058,58,269.801,120.026,73.934,81,
132060,58,273.132,120.026,73.934,82,
132062,58,276.463,119.888,73.589,83,
132064,58,279.793,120.233,73.451,84,
132066,58,283.124,120.233,73.382,85,
132068,58,286.455,120.509,73.244,86,
132070,58,289.786,120.509,73.244,87,
132072,58,293.117,120.509,73.244,88,
132074,58,296.448,120.095,73.037,89,
132076,58,299.779,120.164,73.106,90,
132078,58,303.110,120.164,73.106,91,
132080,58,306.440,120.164,73.106,92,
132082,58,309.771,120.164,73.106,93,
132084,58,313.102,120.164,73.106,94,
132086,58,316.433,120.164,73.244,95,
132088,58,319.764,120.164,73.244,96,
132090,58,323.095,120.164,73.244,97,
132092,58,326.426,120.164,73.244,98,
132094,58,329.757,120.164,73.244,99,
132096,58,333.087,120.164,73.244,100,
132098,58,336.418,120.164,73.244,101,
132100,58,339.749,120.164,73.244,102,
132102,58,343.080,120.164,73.244,103,
132104,58,346.411,120.164,73.244,104,
132106,58,349.742,120.164,73.244,105,
132108,58,353.073,120.164,73.244,106,
132110,58,356.404,120.164,73.244,107,
132112,58,359.734,120.026,73.865,108,
132114,58,363.065,119.681,74.003,109,
132116,58,366.396,119.681,74.003,110,
132118,58,369.727,119.750,74.003,111,
132120,58,373.058,119.750,74.003,112,
132122,58,376.389,119.750,74.003,113,
132124,58,379.720,119.750,74.003,114,
132126,58,383.051,119.750,74.003,115,
132128,58,386.381,119.750,74.003,116,
132130,58,389.712,119.681,74.003,117,
132132,58,393.043,119.681,74.003,118,
132134,58,396.374,119.681,74.003,119,
132136,58,399.705,119.681,74.003,120,
132138,58,403.036,119.681,74.003,121,
132140,58,406.367,119.681,74.072,122,
132142,58,409.698,119.681,73.727,123,
132144,58,413.028,120.440,74.072,124,
132146,58,416.359,120.302,73.934,125,
132148,58,419.690,120.302,73.934,126,
132150,58,423.021,120.026,73.934,127,
132152,58,426.352,119.543,74.141,128,
132154,58,429.683,119.129,73.796,129,
132156,58,433.014,118.508,73.382,130,
132158,58,436.345,117.680,72.968,131,
132160,58,439.675,116.645,72.554,132,
132162,58,443.006,115.817,72.485,133,
132164,58,446.337,115.403,72.485,134,
132166,58,449.668,114.161,72.002,135,
132168,58,452.999,112.919,71.588,136,
132170,58,456.330,112.022,70.829,137,
132172,58,459.661,111.746,70.829,138,
132174,58,462.992,111.263,70.829,139,
132176,58,466.322,110.228,70.760,140,
132178,58,469.653,109.814,70.760,141,
132180,58,472.984,109.607,70.760,142,
132182,58,476.315,109.331,70.760,143,
132184,58,479.646,108.779,70.760,144,
132186,58,482.977,108.296,70.898,145,
132188,58,486.308,108.158,70.967,146,
132190,58,489.639,107.330,71.450,147,
132192,58,492.969,106.985,71.657,148,
132194,58,496.300,106.364,71.864,149,
132196,58,499.631,105.605,72.209,150,
132198,58,502.962,105.122,72.416,151,
132200,58,506.293,105.122,72.416,152,
132202,58,509.624,105.122,72.416,153,
132204,58,512.955,104.708,72.416,154,
132206,58,516.286,104.708,72.416,155,
132208,58,519.616,104.018,72.761,156,
132210,58,522.947,104.018,72.761,157,
132212,58,526.278,104.018,72.761,158,
132214,58,529.609,104.018,72.761,159,
132216,58,532.940,104.018,72.761,160,
132218,58,536.271,104.018,72.761,161,
132220,58,539.602,103.466,72.761,162,
132222,58,542.933,103.397,72.761,163,
132224,58,546.263,103.190,72.761,164,
132226,58,549.594,102.914,72.830,165,
132228,58,552.925,102.569,73.037,166,
132230,58,556.256,102.224,73.106,167,
132232,58,559.587,102.362,73.244,168,
132234,58,562.918,102.465,73.226,169,
132236,58,566.249,102.413,73.382,170,
132238,58,569.580,102.413,73.382,171,
132240,58,572.910,102.413,73.382,172,
132242,58,576.241,102.413,73.382,173,
132244,58,579.572,102.413,73.382,174,
132246,58,582.903,102.413,73.382,175,
132248,58,586.234,102.413,73.382,176,
132250,58,589.565,103.034,73.382,177,
132252,58,592.896,103.034,73.382,178,
132254,58,596.227,102.672,73.382,179,
132256,58,599.557,102.569,73.382,180,
132258,58,602.888,102.569,73.382,181,
132260,58,606.219,102.258,73.382,182,
132262,58,609.550,102.620,73.226,183,
132264,58,612.881,102.620,73.226,184,
132266,58,616.212,102.620,73.226,185,
132268,58,619.543,102.155,73.485,186,
132270,58,622.874,101.378,73.278,187,
132272,58,626.204,100.343,73.330,188,
132274,58,629.535,100.292,73.330,189,
132276,58,632.866,99.101,73.123,190,
132278,58,636.197,98.946,72.812,191,
132280,58,639.528,99.050,72.605,192,
132282,58,642.859,98.687,72.398,193,
132284,58,646.190,98.170,71.933,194,
132286,58,649.521,97.911,71.622,195,
132288,58,652.851,97.290,71.260,196,
132290,58,656.182,97.187,70.432,197,
132292,58,659.513,96.824,69.656,198,
132294,58,662.844,96.617,69.138,199,
132306,59,0.000,137.759,61.790,0,
132308,59,3.331,137.759,61.790,1,
132310,59,6.662,137.759,61.790,2,
132312,59,9.993,137.759,61.790,3,
132314,59,13.323,137.966,61.790,4,
132316,59,16.654,137.862,62.100,5,
132318,59,19.985,137.966,61.997,6,
132320,59,23.316,137.966,61.997,7,
132322,59,26.647,137.966,61.997,8,
132324,59,29.978,137.966,61.997,9,
132326,59,33.309,137.966,61.997,10,
132328,59,36.640,137.966,61.997,11,
132330,59,39.970,137.966,61.997,12,
132332,59,43.301,137.966,61.997,13,
132334,59,46.632,137.966,61.997,14,
132336,59,49.963,137.966,61.997,15,
132338,59,53.294,137.966,61.997,16,
132340,59,56.625,137.966,62.204,17,
132342,59,59.956,137.966,62.204,18,
132344,59,63.287,137.966,62.204,19,
132346,59,66.617,137.966,62.204,20,
132348,59,69.948,138.276,62.307,21,
132350,59,73.279,138.276,62.307,22,
132352,59,76.610,138.276,62.307,23,
132354,59,79.941,138.276,62.307,24,
132356,59,83.272,138.276,62.307,25,
132358,59,86.603,138.276,62.411,26,
132360,59,89.934,137.862,62.204,27,
132362,59,93.264,137.862,62.204,28,
132364,59,96.595,137.862,62.204,29,
132366,59,99.926,137.862,62.204,30,
132368,59,103.257,137.862,62.204,31,
132370,59,106.588,137.862,62.204,32,
132372,59,109.919,137.862,62.204,33,
132374,59,113.250,138.069,62.204,34,
132376,59,116.581,138.069,62.204,35,
132378,59,119.911,138.069,62.204,36,
132380,59,123.242,138.069,62.204,37,
132382,59,126.573,138.069,62.204,38,
132384,59,129.904,138.069,62.204,39,
132386,59,133.235,138.173,61.686,40,
132388,59,136.566,138.173,61.893,41,
132390,59,139.897,137.862,62.307,42,
132392,59,143.228,137.448,61.997,43,
132394,59,146.558,136.655,61.928,44,
132396,59,149.889,135.551,61.997,45,
132398,59,153.220,135.068,62.273,46,
132400,59,156.551,134.930,62.618,47,
132402,59,159.882,134.102,62.480,48,
132404,59,163.213,134.102,62.480,49,
132406,59,166.544,134.102,62.480,50,
132408,59,169.875,133.826,62.273,51,
132410,59,173.205,134.171,61.859,52,
132412,59,176.536,134.378,61.514,53,
132414,59,179.867,133.619,61.652,54,
132416,59,183.198,133.343,61.652,55,
132418,59,186.529,132.722,61.376,56,
132420,59,189.860,132.239,60.962,57,
132422,59,193.191,132.239,60.617,58,
132424,59,196.522,131.963,60.341,59,
132426,59,199.852,132.170,60.272,60,
132428,59,203.183,132.377,60.410,61,
132430,59,206.514,133.067,60.755,62,
132432,59,209.845,133.412,60.686,63,
132434,59,213.176,133.619,60.479,64,
132436,59,216.507,133.481,59.927,65,
132438,59,219.838,133.826,59.720,66,
132440,59,223.169,134.033,59.306,67,
132442,59,226.499,133.550,58.892,68,
132444,59,229.830,132.515,59.375,69,
132446,59,233.161,131.894,59.099,70,
132448,59,236.492,131.273,58.133,71,
132450,59,239.823,130.859,57.029,72,
132452,59,243.154,129.824,56.339,73,
132454,59,246.485,129.410,54.890,74,
132456,59,249.816,129.203,54.200,75,
132458,59,253.146,129.203,53.303,76,
132460,59,256.477,129.410,52.130,77,
132462,59,259.808,129.203,51.302,78,
132464,59,263.139,129.479,49.784,79,
132466,59,266.470,129.617,48.887,80,
132468,59,269.801,129.962,47.024,81,
132470,59,273.132,130.031,45.713,82,
132472,59,276.463,130.790,45.092,83,
132474,59,279.793,131.342,43.850,84,
132476,59,283.124,131.549,43.367,85,
132478,59,286.455,131.549,42.884,86,
132480,59,289.786,131.963,42.125,87,
132482,59,293.117,132.170,41.555,88,
132484,59,296.448,132.273,41.348,89,
132486,59,299.779,132.532,40.831,90,
132488,59,303.110,132.791,40.417,91,
132490,59,306.440,132.842,40.262,92,
132492,59,309.771,133.049,39.641,93,
132494,59,313.102,133.101,39.537,94,
132496,59,316.433,133.049,39.382,95,
132498,59,319.764,133.308,39.227,96,
132500,59,323.095,133.308,38.140,97,
132502,59,326.426,133.463,37.674,98,
132504,59,329.757,134.084,36.950,99,
132506,59,333.087,134.809,36.173,100,
132508,59,336.418,135.637,35.708,101,
132510,59,339.749,136.517,34.880,102,
132512,59,343.080,136.568,34.621,103,
132514,59,346.411,136.568,34.466,104,
132516,59,349.742,136.724,34.310,105,
132518,59,353.073,136.724,34.310,106,
132520,59,356.404,136.724,34.310,107,
132522,59,359.734,136.724,34.362,108,
132524,59,363.065,136.724,34.621,109,
132526,59,366.396,136.879,34.776,110,
132528,59,369.727,136.879,34.776,111,
132530,59,373.058,136.879,34.776,112,
132532,59,376.389,136.879,34.776,113,
132534,59,379.720,136.879,34.776,114,
132536,59,383.051,136.879,34.776,115,
132538,59,386.381,137.552,33.896,116,
132540,59,389.712,138.069,33.482,117,
132542,59,393.043,138.483,32.913,118,
132544,59,396.374,138.535,32.551,119,
132546,59,399.705,139.104,32.396,120,
132548,59,403.036,139.104,32.240,121,
132550,59,406.367,139.363,31.723,122,
132552,59,409.698,139.363,31.516,123,
132554,59,413.028,139.363,31.516,124,
132556,59,416.359,139.415,31.516,125,
132558,59,419.690,139.673,31.361,126,
132560,59,423.021,140.139,31.464,127,
132562,59,426.352,140.553,30.791,128,
132564,59,429.683,140.795,29.912,129,
132566,59,433.014,141.278,29.256,130,
132568,59,436.345,141.416,28.532,131,
132570,59,439.675,141.588,27.773,132,
132572,59,443.006,141.864,26.669,133,
132574,59,446.337,142.382,25.979,134,
132576,59,449.668,142.796,25.082,135,
132578,59,452.999,143.141,24.564,136,
132580,59,456.330,143.624,23.874,137,
132582,59,459.661,144.245,23.633,138,
132584,59,462.992,144.486,23.598,139,
132586,59,466.322,144.555,23.564,140,
132588,59,469.653,144.762,23.460,141,
132590,59,472.984,145.487,23.253,142,
132592,59,476.315,145.901,22.977,143,
132594,59,479.646,146.280,22.460,144,
132596,59,482.977,146.487,21.908,145,
132598,59,486.308,146.763,21.804,146,
132600,59,489.639,146.763,21.735,147,
132602,59,492.969,147.039,21.149,148,
132604,59,496.300,147.591,21.045,149,
132606,59,499.631,147.695,20.545,150,
132608,59,502.962,147.695,20.493,151,
132610,59,506.293,147.850,19.769,152,
132612,59,509.624,148.005,19.458,153,
132614,59,512.955,148.005,19.458,154,
132616,59,516.286,148.471,19.148,155,
132618,59,519.616,148.471,18.941,156,
132620,59,522.947,148.988,18.682,157,
132622,59,526.278,149.558,18.734,158,
132624,59,529.609,149.765,18.009,159,
132626,59,532.940,149.765,18.009,160,
132628,59,536.271,149.765,18.009,161,
132630,59,539.602,149.868,17.699,162,
132632,59,542.933,149.868,17.388,163,
132634,59,546.263,149.868,17.181,164,
132636,59,549.594,149.972,16.974,165,
132638,59,552.925,150.179,16.819,166,
132640,59,556.256,150.437,15.836,167,
132642,59,559.587,150.334,15.266,168,
132644,59,562.918,150.230,14.749,169,
132646,59,566.249,150.230,14.749,170,
132648,59,569.580,150.127,14.128,171,
132650,59,572.910,150.230,13.766,172,
132652,59,576.241,150.230,13.145,173,
132654,59,579.572,149.972,12.886,174,
132656,59,582.903,149.972,12.731,175,
132658,59,586.234,149.920,12.368,176,
132660,59,589.565,149.920,11.696,177,
132662,59,592.896,149.920,11.540,178,
132664,59,596.227,149.920,11.540,179,
132666,59,599.557,149.920,11.540,180,
132668,59,602.888,149.920,11.489,181,
132670,59,606.219,149.920,11.333,182,
132672,59,609.550,150.075,10.868,183,
132674,59,612.881,150.075,10.816,184,
132676,59,616.212,150.230,10.195,185,
132678,59,619.543,150.230,10.143,186,
132680,59,622.874,150.230,9.626,187,
132682,59,626.204,150.230,8.953,188,
132684,59,629.535,150.230,8.591,189,
132686,59,632.866,150.282,8.384,190,
132688,59,636.197,150.282,8.384,191,
132690,59,639.528,150.282,9.108,192,
132692,59,642.859,150.282,9.108,193,
132694,59,646.190,150.282,9.108,194,
132696,59,649.521,150.282,9.108,195,
132698,59,652.851,150.282,9.108,196,
132700,59,656.182,150.282,9.108,197,
132702,59,659.513,150.282,9.108,198,
132704,59,662.844,150.282,9.160,199,
132710,60,0.000,70.898,140.312,0,
132716,60,3.331,70.415,140.381,1,
132718,60,6.662,70.415,140.657,2,
132720,60,9.993,70.139,140.450,3,
132722,60,13.323,69.656,140.864,4,
132724,60,16.654,69.656,140.864,5,
132726,60,19.985,69.656,140.864,6,
132728,60,23.316,69.449,141.071,7,
132730,60,26.647,69.449,141.071,8,
132732,60,29.978,68.897,141.347,9,
132734,60,33.309,68.138,141.554,10,
132736,60,36.640,67.862,141.761,11,
132738,60,39.970,67.655,141.830,12,
132740,60,43.301,67.448,142.037,13,
132742,60,46.632,67.034,142.382,14,
132744,60,49.963,67.103,142.106,15,
132746,60,53.294,66.827,142.037,16,
132748,60,56.625,66.758,142.313,17,
132750,60,59.956,66.758,142.520,18,
132752,60,63.287,66.689,142.934,19,
132754,60,66.617,66.689,142.865,20,
132756,60,69.948,66.689,142.865,21,
132758,60,73.279,66.689,142.865,22,
132760,60,76.610,66.689,142.865,23,
132762,60,79.941,66.551,143.969,24,
132764,60,83.272,66.482,144.452,25,
132766,60,86.603,66.689,145.694,26,
132768,60,89.934,67.034,146.522,27,
132770,60,93.264,67.241,146.798,28,
132772,60,96.595,67.241,146.660,29,
132774,60,99.926,67.241,147.005,30,
132776,60,103.257,67.241,147.005,31,
132778,60,106.588,67.241,147.005,32,
132780,60,109.919,67.241,147.005,33,
132782,60,113.250,67.241,147.005,34,
132784,60,116.581,67.241,147.143,35,
132786,60,119.911,67.310,147.350,36,
132788,60,123.242,67.310,147.764,37,
132790,60,126.573,67.241,147.833,38,
132792,60,129.904,67.241,147.557,39,
132794,60,133.235,66.965,147.971,40,
132796,60,136.566,66.965,147.971,41,
132798,60,139.897,66.896,147.971,42,
132800,60,143.228,66.827,148.040,43,
132802,60,146.558,66.827,148.040,44,
132804,60,149.889,66.827,147.971,45,
132806,60,153.220,66.827,147.971,46,
132808,60,156.551,66.827,147.764,47,
132810,60,159.882,66.827,147.764,48,
132812,60,163.213,66.827,147.764,49,
132814,60,166.544,66.551,148.178,50,
132816,60,169.875,66.551,148.178,51,
132818,60,173.205,66.551,148.178,52,
132820,60,176.536,66.827,147.902,53,
132822,60,179.867,66.827,147.902,54,
132824,60,183.198,67.034,147.488,55,
132826,60,186.529,67.034,147.488,56,
132828,60,189.860,67.034,147.488,57,
132830,60,193.191,66.827,148.109,58,
132832,60,196.522,66.413,148.316,59,
132834,60,199.852,65.516,149.351,60,
132836,60,203.183,65.033,149.627,61,
