,spot ID,Track ID,T (sec),x (micron),y (micron),Frame,Ids,squared displacement,dt,vx,vy,speed
4279,129047,56,316.433,63.497,67.534,95,,17.141890000000004,1.0,0.0,0.0,0.0
4280,129049,56,319.764,63.497,67.534,96,,17.141890000000004,1.0,0.0,0.0,0.0
4281,129051,56,323.095,63.497,67.534,97,,17.141890000000004,1.0,0.0,0.0,0.0
4282,129053,56,326.426,63.497,67.534,98,,17.141890000000004,1.0,0.0,0.0,0.0
4283,129055,56,329.757,63.497,67.534,99,,17.141890000000004,1.0,0.0,0.0,0.0
4284,129057,56,333.087,63.497,67.534,100,,17.141890000000004,1.0,0.0,0.0,0.0
4285,129059,56,336.418,63.497,67.534,101,,17.141890000000004,1.0,0.0,0.0,0.0
4286,129061,56,339.749,63.497,67.534,102,,17.141890000000004,1.0,0.0,0.0,0.0
4287,129063,56,343.08,63.497,67.534,103,,17.141890000000004,1.0,0.0,0.0,0.0
4288,129065,56,346.411,63.497,67.534,104,,17.141890000000004,1.0,0.0,0.0,0.0
4289,129067,56,349.742,63.497,67.534,105,,17.141890000000004,1.0,0.0,0.0,0.0
4290,129069,56,353.073,63.497,67.534,106,,17.141890000000004,1.0,0.0,0.0,0.0
4291,129071,56,356.404,63.497,67.534,107,,17.141890000000004,1.0,0.0,0.0,0.0
4292,129073,56,359.734,63.497,67.534,108,,17.141890000000004,1.0,0.0,0.0,0.0
4293,129075,56,363.065,63.497,67.534,109,,17.141890000000004,1.0,0.0,0.0,0.0
4294,129077,56,366.396,63.497,67.534,110,,17.141890000000004,1.0,0.0,0.0,0.0
4295,129079,56,369.727,63.497,67.534,111,,17.141890000000004,1.0,0.0,0.0,0.0
4296,129081,56,373.058,63.497,67.534,112,,17.141890000000004,1.0,0.0,0.0,0.0
4297,129083,56,376.389,63.497,67.534,113,,17.141890000000004,1.0,0.0,0.0,0.0
4298,129085,56,379.72,63.497,67.534,114,,17.141890000000004,1.0,0.0,0.0,0.0
4299,129087,56,383.051,63.497,67.534,115,,17.141890000000004,1.0,0.0,0.0,0.0
4300,129089,56,386.381,63.497,67.534,116,,17.141890000000004,1.0,0.0,0.0,0.0
4301,129091,56,389.712,63.497,67.534,117,,17.141890000000004,1.0,0.0,0.0,0.0
4302,129093,56,393.043,63.497,67.534,118,,17.141890000000004,1.0,0.0,0.0,0.0
4303,129095,56,396.374,63.342,67.534,119,,18.446525000000012,1.0,-0.046532572800961014,0.0,0.046532572800961014
4304,129097,56,399.705,63.342,67.534,120,,18.446525000000012,1.0,0.0,0.0,0.0
4305,129099,56,403.036,63.342,67.534,121,,18.446525000000012,1.0,0.0,0.0,0.0
4306,129101,56,406.367,63.342,67.534,122,,18.446525000000012,1.0,0.0,0.0,0.0
4307,129103,56,409.698,63.342,67.534,123,,18.446525000000012,1.0,0.0,0.0,0.0
4308,129105,56,413.028,63.342,67.534,124,,18.446525000000012,1.0,0.0,0.0,0.0
4309,129107,56,416.359,63.342,67.534,125,,18.446525000000012,1.0,0.0,0.0,0.0
4310,129109,56,419.69,63.342,67.534,126,,18.446525000000012,1.0,0.0,0.0,0.0
4311,129111,56,423.021,63.342,67.534,127,,18.446525000000012,1.0,0.0,0.0,0.0
4312,129113,56,426.352,63.342,67.534,128,,18.446525000000012,1.0,0.0,0.0,0.0
4313,129115,56,429.683,63.756,67.534,129,,15.069113,1.0,0.12428700090063088,0.0,0.12428700090063088
4314,129117,56,433.014,63.756,67.534,130,,15.069113,1.0,0.0,0.0,0.0
4315,129119,56,436.345,63.756,67.534,131,,15.069113,1.0,0.0,0.0,0.0
4316,129121,56,439.675,63.756,67.534,132,,15.069113,1.0,0.0,0.0,0.0
4317,129123,56,443.006,63.756,67.534,133,,15.069113,1.0,0.0,0.0,0.0
4318,129125,56,446.337,63.756,67.534,134,,15.069113,1.0,0.0,0.0,0.0
4319,129127,56,449.668,63.756,67.534,135,,15.069113,1.0,0.0,0.0,0.0
4320,129129,56,452.999,63.756,67.534,136,,15.069113,1.0,0.0,0.0,0.0
4321,129131,56,456.33,63.756,67.534,137,,15.069113,1.0,0.0,0.0,0.0
4322,129133,56,459.661,63.756,67.534,138,,15.069113,1.0,0.0,0.0,0.0
4323,129135,56,462.992,63.756,67.534,139,,15.069113,1.0,0.0,0.0,0.0
4324,129137,56,466.322,63.756,67.534,140,,15.069113,1.0,0.0,0.0,0.0
4325,129139,56,469.653,63.756,67.534,141,,15.069113,1.0,0.0,0.0,0.0
4326,129141,56,472.984,63.756,67.534,142,,15.069113,1.0,0.0,0.0,0.0
4327,129143,56,476.315,63.756,67.534,143,,15.069113,1.0,0.0,0.0,0.0
4328,129145,56,479.646,63.756,67.534,144,,15.069113,1.0,0.0,0.0,0.0
4329,129147,56,482.977,63.756,67.534,145,,15.069113,1.0,0.0,0.0,0.0
4330,129149,56,486.308,63.756,67.534,146,,15.069113,1.0,0.0,0.0,0.0
4331,129151,56,489.639,63.756,67.534,147,,15.069113,1.0,0.0,0.0,0.0
4332,129153,56,492.969,63.032,67.43,148,,21.268377000000037,1.0,-0.2173521465025529,-0.03122185529870886,0.21958315016767735
4333,129155,56,496.3,63.135,67.43,149,,20.33221000000002,1.0,0.030921645151606586,0.0,0.030921645151606586
4334,129157,56,499.631,63.239,67.43,150,,19.408482000000028,1.0,0.03122185529870886,0.0,0.03122185529870886
4335,129159,56,502.962,63.239,67.43,151,,19.408482000000028,1.0,0.0,0.0,0.0
4336,129161,56,506.293,63.239,67.43,152,,19.408482000000028,1.0,0.0,0.0,0.0
4337,129163,56,509.624,63.239,67.43,153,,19.408482000000028,1.0,0.0,0.0,0.0
4338,129165,56,512.955,63.239,67.43,154,,19.408482000000028,1.0,0.0,0.0,0.0
4339,129167,56,516.286,63.239,67.43,155,,19.408482000000028,1.0,0.0,0.0,0.0
4340,129169,56,519.616,63.239,67.43,156,,19.408482000000028,1.0,0.0,0.0,0.0
4341,129171,56,522.947,63.239,67.43,157,,19.408482000000028,1.0,0.0,0.0,0.0
4342,129173,56,526.278,63.239,67.43,158,,19.408482000000028,1.0,0.0,0.0,0.0
4343,129175,56,529.609,63.239,67.43,159,,19.408482000000028,1.0,0.0,0.0,0.0
4344,129177,56,532.94,63.135,67.12,160,,20.664530000000024,1.0,-0.03122185529870886,-0.09306514560192203,0.09816275044129755
4345,129179,56,536.271,63.135,67.12,161,,20.664530000000024,1.0,0.0,0.0,0.0
4346,129181,56,539.602,63.135,67.12,162,,20.664530000000024,1.0,0.0,0.0,0.0
4347,129183,56,542.933,63.135,67.12,163,,20.664530000000024,1.0,0.0,0.0,0.0
4348,129185,56,546.263,63.135,67.12,164,,20.664530000000024,1.0,0.0,0.0,0.0
4349,129187,56,549.594,63.135,67.172,165,,20.59537000000003,1.0,0.0,0.015610927649352296,0.015610927649352296
4350,129189,56,552.925,63.135,67.172,166,,20.59537000000003,1.0,0.0,0.0,0.0
4351,129191,56,556.256,63.135,67.172,167,,20.59537000000003,1.0,0.0,0.0,0.0
4352,129193,56,559.587,63.135,67.172,168,,20.59537000000003,1.0,0.0,0.0,0.0
4353,129195,56,562.918,63.135,67.172,169,,20.59537000000003,1.0,0.0,0.0,0.0
4354,129197,56,566.249,63.135,67.172,170,,20.59537000000003,1.0,0.0,0.0,0.0
4355,129199,56,569.58,63.135,67.172,171,,20.59537000000003,1.0,0.0,0.0,0.0
4356,129201,56,572.91,63.135,67.172,172,,20.59537000000003,1.0,0.0,0.0,0.0
4357,129203,56,576.241,63.135,67.172,173,,20.59537000000003,1.0,0.0,0.0,0.0
4358,129205,56,579.572,63.653,67.275,174,,16.087921000000012,1.0,0.15550885619933974,0.03092164515160872,0.15855331120890834
4359,129207,56,582.903,63.653,67.275,175,,16.087921000000012,1.0,0.0,0.0,0.0
4360,129209,56,586.234,63.653,67.275,176,,16.087921000000012,1.0,0.0,0.0,0.0
4361,129211,56,589.565,63.653,67.275,177,,16.087921000000012,1.0,0.0,0.0,0.0
4362,129213,56,592.896,63.653,67.275,178,,16.087921000000012,1.0,0.0,0.0,0.0
4363,129215,56,596.227,63.653,67.275,179,,16.087921000000012,1.0,0.0,0.0,0.0
4364,129217,56,599.557,63.653,67.275,180,,16.087921000000012,1.0,0.0,0.0,0.0
4365,129219,56,602.888,63.653,67.275,181,,16.087921000000012,1.0,0.0,0.0,0.0
4366,129221,56,606.219,63.653,67.275,182,,16.087921000000012,1.0,0.0,0.0,0.0
4367,129223,56,609.55,63.653,67.275,183,,16.087921000000012,1.0,0.0,0.0,0.0
4368,129225,56,612.881,63.601,67.327,184,,16.450985000000017,1.0,-0.01561092764935443,0.015610927649352296,0.022077185602940665
4369,129232,56,616.212,63.549,67.379,185,,16.824865000000006,1.0,-0.01561092764935443,0.015610927649356562,0.022077185602943684
4370,129234,56,619.543,63.394,67.275,186,,18.214052000000017,1.0,-0.046532572800961014,-0.03122185529870886,0.05603645759476816
4371,129236,56,622.874,63.187,67.275,187,,20.009777000000025,1.0,-0.06214350045031544,0.0,0.06214350045031544
4372,129238,56,626.204,63.187,67.275,188,,20.009777000000025,1.0,0.0,0.0,0.0
4373,129240,56,629.535,63.187,67.275,189,,20.009777000000025,1.0,0.0,0.0,0.0
4374,129242,56,632.866,63.446,67.43,190,,17.63428500000002,1.0,0.07775442809966987,0.046532572800961014,0.09061474173987072
4375,129244,56,636.197,63.446,67.43,191,,17.63428500000002,1.0,0.0,0.0,0.0
4376,129246,56,639.528,63.446,67.43,192,,17.63428500000002,1.0,0.0,0.0,0.0
4377,129248,56,642.859,63.704,67.793,193,,15.398099999999998,1.0,0.0774542179525676,0.10897628339837873,0.13369736804427976
4378,129250,56,646.19,63.756,67.43,194,,15.137545,1.0,0.01561092764935443,-0.10897628339837873,0.11008874331827544
4379,129252,56,649.521,63.756,67.43,195,,15.137545,1.0,0.0,0.0,0.0
4380,129254,56,652.851,63.756,67.43,196,,15.137545,1.0,0.0,0.0,0.0
4381,129256,56,656.182,63.497,67.379,197,,17.251785000000005,1.0,-0.07775442809966987,-0.015310717502252156,0.07924751831786597
4382,129258,56,659.513,63.497,67.379,198,,17.251785000000005,1.0,0.0,0.0,0.0
4383,129260,56,662.844,63.497,67.379,199,,17.251785000000005,1.0,0.0,0.0,0.0
4384,131262,57,0.0,123.269,111.677,0,,0.0,,,,
4385,131483,57,3.331,123.579,111.884,1,,0.13894899999998994,1.0,0.09306514560191777,0.06214350045031331,0.11190592466051225
4386,131488,57,6.662,123.165,111.884,2,,0.053664999999997194,1.0,-0.12428700090062662,0.0,0.12428700090062662
4387,131492,57,9.993,123.372,111.884,3,,0.05345799999999622,1.0,0.06214350045031331,0.0,0.06214350045031331
4388,131494,57,13.323,123.372,111.884,4,,0.05345799999999622,1.0,0.0,0.0,0.0
4389,131496,57,16.654,123.372,111.884,5,,0.05345799999999622,1.0,0.0,0.0,0.0
4390,131498,57,19.985,122.958,112.608,6,,0.9634819999999995,1.0,-0.12428700090063088,0.2173521465025529,0.25037814238096073
4391,131500,57,23.316,122.958,112.608,7,,0.9634819999999995,1.0,0.0,0.0,0.0
4392,131502,57,26.647,122.855,112.919,8,,1.7139599999999768,1.0,-0.030921645151604452,0.09336535574902217,0.09835261965511244
4393,131504,57,29.978,122.855,112.919,9,,1.7139599999999768,1.0,0.0,0.0,0.0
4394,131506,57,33.309,122.855,112.712,10,,1.2426209999999942,1.0,0.0,-0.06214350045031331,0.06214350045031331
4395,131508,57,36.64,122.924,112.919,11,,1.661588999999975,1.0,0.02071450015010586,0.06214350045031331,0.06550500106623025
4396,131510,57,39.97,122.924,113.057,12,,2.0234249999999867,1.0,0.0,0.04142900030021172,0.04142900030021172
4397,131512,57,43.301,122.924,113.057,13,,2.0234249999999867,1.0,0.0,0.0,0.0
4398,131514,57,46.632,123.545,112.919,14,,1.6187399999999736,1.0,0.1864305013509442,-0.04142900030021172,0.1909782550444928
4399,131516,57,49.963,123.269,113.333,15,,2.7423359999999724,1.0,-0.08285800060041917,0.12428700090063088,0.14937438487362045
4400,131518,57,53.294,123.269,113.678,16,,4.004000999999962,1.0,0.0,0.10357250075052503,0.10357250075052503
4401,131520,57,56.625,123.338,114.575,17,,8.403164999999976,1.0,0.02071450015010159,0.2692885019513676,0.27008403840227263
4402,131522,57,59.956,123.476,114.782,18,,9.683873999999934,1.0,0.04142900030021172,0.06214350045031331,0.07468719243680963
4403,131524,57,63.287,123.476,114.851,19,,10.117124999999948,1.0,0.0,0.02071450015010586,0.02071450015010586
4404,131526,57,66.617,123.821,114.989,20,,11.274047999999976,1.0,0.10357250075052503,0.04142900030021172,0.11155099720572852
4405,131528,57,69.948,124.442,115.679,21,,17.391932999999934,1.0,0.1864305013509442,0.20714500150105006,0.2786850973425641
4406,131530,57,73.279,125.201,116.024,22,,22.6290329999999,1.0,0.22785950165115593,0.10357250075052503,0.25029425763375124
4407,131532,57,76.61,125.615,115.817,23,,22.64331599999984,1.0,0.12428700090063088,-0.06214350045031758,0.1389570913666951
4408,131534,57,79.941,125.822,116.093,24,,26.01886499999996,1.0,0.06214350045031758,0.08285800060042343,0.10357250075052929
4409,131536,57,83.272,126.029,116.3,25,,28.989728999999862,1.0,0.06214350045031331,0.06214350045031331,0.08788418115017162
4410,131538,57,86.603,126.443,116.507,26,,33.40317599999993,1.0,0.12428700090063088,0.06214350045031758,0.1389570913666951
4411,131540,57,89.934,126.443,116.714,27,,35.44564499999987,1.0,0.0,0.06214350045031331,0.06214350045031331
4412,131542,57,93.264,126.788,116.541,28,,36.041856999999844,1.0,0.10357250075052503,-0.05193635544881472,0.1158647829541968
4413,131544,57,96.595,126.788,116.179,29,,32.6513649999999,1.0,0.0,-0.10867607325127432,0.10867607325127432
4414,131546,57,99.926,126.529,115.713,30,,26.916895999999838,1.0,-0.07775442809966987,-0.13989792854998745,0.16005368318687366
4415,131548,57,103.257,126.477,115.765,31,,27.003007999999937,1.0,-0.015610927649352296,0.015610927649356562,0.022077185602942175
4416,131550,57,106.588,126.891,115.972,32,,31.56590899999989,1.0,0.12428700090063088,0.06214350045031331,0.13895709136669318
4417,131552,57,109.919,127.098,116.231,33,,35.40015699999984,1.0,0.06214350045031331,0.07775442809966987,0.09953675571026425
4418,131554,57,113.25,127.719,116.489,34,,42.95784399999988,1.0,0.1864305013509442,0.07745421795256974,0.20187988436842483
4419,131556,57,116.581,127.564,116.075,35,,37.789428999999856,1.0,-0.046532572800961014,-0.12428700090063088,0.13271224104938534
4420,131558,57,119.911,127.667,116.075,36,,38.68480799999993,1.0,0.03092164515160872,0.0,0.03092164515160872
4421,131560,57,123.242,127.874,116.438,37,,43.87314599999986,1.0,0.06214350045031331,0.10897628339837873,0.12544977079110925
4422,131562,57,126.573,128.081,117.059,38,,52.121267999999745,1.0,0.06214350045031331,0.1864305013509442,0.19651500319869344
4423,131564,57,129.904,128.288,117.576,39,,59.9885619999999,1.0,0.06214350045032184,0.15520864605223533,0.16718713604098617
4424,131566,57,133.235,128.34,117.731,40,,62.36595699999983,1.0,0.015610927649352296,0.046532572800961014,0.049081375220648094
4425,131568,57,136.566,128.34,118.094,41,,66.89292999999981,1.0,0.0,0.10897628339837873,0.10897628339837873
4426,131570,57,139.897,128.34,117.99,42,,65.56900999999982,1.0,0.0,-0.03122185529870886,0.03122185529870886
4427,131572,57,143.228,128.34,118.352,43,,70.27066599999995,1.0,0.0,0.1086760732512786,0.1086760732512786
4428,131574,57,146.558,128.34,118.663,44,,74.51923699999983,1.0,0.0,0.09336535574902217,0.09336535574902217
4429,131576,57,149.889,128.133,118.352,45,,68.214121,1.0,-0.06214350045031331,-0.09336535574902217,0.11215571453278499
4430,131583,57,153.22,128.133,118.611,46,,71.73885200000001,1.0,0.0,0.07775442809966987,0.07775442809966987
4431,131585,57,156.551,128.133,118.611,47,,71.73885200000001,1.0,0.0,0.0,0.0
4432,131587,57,159.882,128.081,118.715,48,,72.68878799999979,1.0,-0.01561092764936083,0.03122185529870886,0.034907095415790367
4433,131589,57,163.213,128.185,119.75,49,,89.34038499999987,1.0,0.031221855298713123,0.3107175022515751,0.3122821968248452
4434,131591,57,166.544,128.599,119.646,50,,91.91386099999974,1.0,0.12428700090062662,-0.03122185529870886,0.12814859671945641
4435,131593,57,169.875,128.599,119.646,51,,91.91386099999974,1.0,0.0,0.0,0.0
4436,131595,57,173.205,128.03,119.957,52,,91.22552099999973,1.0,-0.17081957370158762,0.09336535574902217,0.19467001929864186
4437,131597,57,176.536,127.564,119.905,53,,86.14700899999981,1.0,-0.13989792854998745,-0.015610927649352296,0.1407662298800771
4438,131599,57,179.867,128.185,119.905,54,,91.86703999999989,1.0,0.18643050135094846,0.0,0.18643050135094846
4439,131601,57,183.198,128.081,119.801,55,,89.15471999999977,1.0,-0.031221855298713123,-0.03122185529870886,0.04415437120588737
4440,131603,57,186.529,128.702,119.801,56,,95.51686499999985,1.0,0.18643050135094846,0.0,0.18643050135094846
4441,131605,57,189.86,128.444,119.646,57,,90.28558599999974,1.0,-0.07745421795256974,-0.046532572800961014,0.09035726982440823
4442,131607,57,193.191,128.599,119.75,58,,93.58222899999973,1.0,0.046532572800961014,0.03122185529870886,0.05603645759476816
4443,131609,57,196.522,128.599,119.646,59,,91.91386099999974,1.0,0.0,-0.03122185529870886,0.03122185529870886
4444,131611,57,199.852,128.599,119.698,60,,92.74534099999961,1.0,0.0,0.015610927649352296,0.015610927649352296
4445,131613,57,203.183,128.599,119.698,61,,92.74534099999961,1.0,0.0,0.0,0.0
4446,131615,57,206.514,128.702,119.594,62,,92.19637799999973,1.0,0.03092164515160872,-0.03122185529870886,0.04394260332724407
4447,131617,57,209.845,128.909,119.75,63,,96.98292899999974,1.0,0.06214350045031331,0.04683278294806542,0.07781467860807946
4448,131619,57,213.176,128.754,119.698,64,,94.42166599999962,1.0,-0.046532572800961014,-0.015610927649356562,0.04908137522064945
4449,131621,57,216.507,128.237,119.698,65,,89.01746499999967,1.0,-0.15520864605223533,0.0,0.15520864605223533
4450,131623,57,219.838,128.288,119.491,66,,86.24895699999995,1.0,0.015310717502256422,-0.06214350045031331,0.06400181808864489
4451,131625,57,223.169,128.288,119.491,67,,86.24895699999995,1.0,0.0,0.0,0.0
4452,131627,57,226.499,128.03,119.491,68,,83.72571699999985,1.0,-0.07745421795256974,0.0,0.07745421795256974
4453,131629,57,229.83,127.771,119.543,69,,82.14195999999995,1.0,-0.07775442809966987,0.015610927649356562,0.07930606629495739
4454,131631,57,233.161,127.771,119.387,70,,79.71210399999987,1.0,0.0,-0.04683278294806542,0.04683278294806542
4455,131633,57,236.492,127.926,119.336,71,,80.34792999999985,1.0,0.046532572800961014,-0.015310717502252156,0.04898671658634111
4456,131635,57,239.823,127.926,119.336,72,,80.34792999999985,1.0,0.0,0.0,0.0
4457,131637,57,243.154,127.926,119.336,73,,80.34792999999985,1.0,0.0,0.0,0.0
4458,131639,57,246.485,128.03,119.646,74,,86.17208199999988,1.0,0.03122185529870886,0.09306514560192203,0.09816275044129755
4459,131641,57,249.816,128.651,119.801,75,,94.96529999999998,1.0,0.18643050135094846,0.046532572800961014,0.19214997310809787
4460,131643,57,253.146,128.651,120.371,76,,104.55155999999985,1.0,0.0,0.17111978384869203,0.17111978384869203
