 ,Label,Area,X,Y,XM,YM
510,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:56/200 - Series 1,2.599,11.582,42.562,11.582,42.562
511,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:56/200 - Series 1,2.684,6.352,46.196,6.352,46.196
512,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:56/200 - Series 1,2.525,13.139,46.220,13.139,46.220
513,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:56/200 - Series 1,2.302,13.473,47.016,13.473,47.016
514,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:57/200 - Series 1,2.567,32.416,14.168,32.416,14.168
515,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:57/200 - Series 1,2.599,30.190,17.909,30.190,17.909
516,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:57/200 - Series 1,2.079,32.242,20.071,32.242,20.071
517,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:57/200 - Series 1,2.727,11.518,42.568,11.518,42.568
518,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:57/200 - Series 1,2.705,6.329,46.206,6.329,46.206
519,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:57/200 - Series 1,2.493,12.932,46.347,12.932,46.347
520,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:57/200 - Series 1,2.249,13.792,47.117,13.792,47.117
521,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:58/200 - Series 1,2.546,32.244,14.038,32.244,14.038
522,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:58/200 - Series 1,2.472,30.136,17.947,30.136,17.947
523,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:58/200 - Series 1,2.769,11.441,42.239,11.441,42.239
524,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:58/200 - Series 1,2.801,30.888,42.304,30.888,42.304
525,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:58/200 - Series 1,2.345,31.878,43.399,31.878,43.399
526,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:58/200 - Series 1,2.801,6.139,46.229,6.139,46.229
527,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:58/200 - Series 1,2.493,12.954,46.230,12.954,46.230
528,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:58/200 - Series 1,2.419,14.201,47.162,14.201,47.162
529,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:59/200 - Series 1,2.483,15.888,6.988,15.888,6.988
530,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:59/200 - Series 1,2.493,31.900,13.712,31.900,13.712
531,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:59/200 - Series 1,2.610,30.161,17.922,30.161,17.922
532,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:59/200 - Series 1,2.748,11.452,42.029,11.452,42.029
533,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:59/200 - Series 1,2.727,6.251,46.273,6.251,46.273
534,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:59/200 - Series 1,2.472,12.724,46.128,12.724,46.128
535,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:59/200 - Series 1,2.323,14.568,47.171,14.568,47.171
536,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:60/200 - Series 1,2.419,31.891,13.531,31.891,13.531
537,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:60/200 - Series 1,2.652,30.195,17.900,30.195,17.900
538,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:60/200 - Series 1,2.801,31.286,40.978,31.286,40.978
539,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:60/200 - Series 1,2.801,11.541,41.933,11.541,41.933
540,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:60/200 - Series 1,2.323,31.974,44.547,31.974,44.547
541,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:60/200 - Series 1,2.451,13.370,46.051,13.370,46.051
542,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:60/200 - Series 1,2.769,6.273,46.277,6.273,46.277
543,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:60/200 - Series 1,2.281,14.900,47.219,14.900,47.219
544,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:61/200 - Series 1,2.493,15.860,7.031,15.860,7.031
545,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:61/200 - Series 1,2.408,31.752,13.412,31.752,13.412
546,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:61/200 - Series 1,2.599,30.188,17.893,30.188,17.893
547,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:61/200 - Series 1,2.642,31.228,40.086,31.228,40.086
548,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:61/200 - Series 1,3.204,19.702,40.897,19.702,40.897
549,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:61/200 - Series 1,2.758,11.530,41.538,11.530,41.538
550,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:61/200 - Series 1,2.323,31.972,45.126,31.972,45.126
551,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:61/200 - Series 1,2.673,6.361,46.314,6.361,46.314
552,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:62/200 - Series 1,2.483,31.786,13.442,31.786,13.442
553,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:62/200 - Series 1,2.589,30.166,17.913,30.166,17.913
554,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:62/200 - Series 1,2.790,31.648,39.242,31.648,39.242
555,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:62/200 - Series 1,2.769,11.335,40.830,11.335,40.830
556,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:62/200 - Series 1,2.323,31.993,45.203,31.993,45.203
557,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:62/200 - Series 1,2.663,13.982,46.107,13.982,46.107
558,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:62/200 - Series 1,2.907,6.282,46.309,6.282,46.309
559,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:62/200 - Series 1,2.408,15.225,47.243,15.225,47.243
560,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:63/200 - Series 1,2.461,31.664,13.307,31.664,13.307
561,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:63/200 - Series 1,2.642,30.202,17.887,30.202,17.887
562,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:63/200 - Series 1,2.833,32.025,38.694,32.025,38.694
563,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:63/200 - Series 1,2.801,11.253,40.472,11.253,40.472
564,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:63/200 - Series 1,3.161,19.710,40.837,19.710,40.837
565,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:63/200 - Series 1,2.334,31.989,45.303,31.989,45.303
566,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:63/200 - Series 1,2.673,14.026,46.148,14.026,46.148
567,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:63/200 - Series 1,2.854,6.241,46.313,6.241,46.313
568,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:63/200 - Series 1,2.313,15.839,47.454,15.839,47.454
569,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:64/200 - Series 1,2.472,31.474,13.130,31.474,13.130
570,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:64/200 - Series 1,2.599,30.263,17.871,30.263,17.871
571,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:64/200 - Series 1,2.748,32.591,37.937,32.591,37.937
572,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:64/200 - Series 1,2.811,11.213,40.346,11.213,40.346
573,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:64/200 - Series 1,2.334,31.975,45.224,31.975,45.224
574,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:64/200 - Series 1,2.758,6.342,46.278,6.342,46.278
575,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:64/200 - Series 1,2.578,14.334,46.309,14.334,46.309
576,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:64/200 - Series 1,2.228,16.259,47.552,16.259,47.552
577,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:65/200 - Series 1,2.440,31.230,13.050,31.230,13.050
578,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:65/200 - Series 1,2.408,30.164,17.912,30.164,17.912
579,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:65/200 - Series 1,2.281,33.461,20.661,33.461,20.661
580,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:65/200 - Series 1,2.758,33.017,37.173,33.017,37.173
581,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:65/200 - Series 1,2.790,11.058,40.206,11.058,40.206
582,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:65/200 - Series 1,2.366,31.963,45.310,31.963,45.310
583,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:65/200 - Series 1,2.790,6.194,46.286,6.194,46.286
584,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:65/200 - Series 1,2.493,14.901,46.382,14.901,46.382
585,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:65/200 - Series 1,2.387,16.569,47.544,16.569,47.544
586,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:66/200 - Series 1,2.419,15.954,6.889,15.954,6.889
587,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:66/200 - Series 1,2.493,31.093,13.110,31.093,13.110
588,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:66/200 - Series 1,2.514,30.171,17.916,30.171,17.916
589,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:66/200 - Series 1,2.196,33.475,20.634,33.475,20.634
590,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:66/200 - Series 1,2.758,33.443,36.544,33.443,36.544
591,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:66/200 - Series 1,2.780,11.065,40.187,11.065,40.187
592,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:66/200 - Series 1,3.236,19.669,40.963,19.669,40.963
593,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:66/200 - Series 1,2.419,31.949,45.329,31.949,45.329
594,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:66/200 - Series 1,2.748,6.179,46.294,6.179,46.294
595,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:66/200 - Series 1,2.589,16.129,46.464,16.129,46.464
596,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:66/200 - Series 1,2.185,16.826,47.266,16.826,47.266
597,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:67/200 - Series 1,2.483,31.026,13.176,31.026,13.176
598,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:67/200 - Series 1,2.514,30.115,17.924,30.115,17.924
599,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:67/200 - Series 1,2.758,33.551,36.382,33.551,36.382
600,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:67/200 - Series 1,2.769,11.022,39.888,11.022,39.888
601,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:67/200 - Series 1,2.387,31.933,45.323,31.933,45.323
602,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:67/200 - Series 1,2.642,16.318,46.362,16.318,46.362
603,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:67/200 - Series 1,2.313,17.121,47.153,17.121,47.153
604,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:68/200 - Series 1,2.472,31.183,13.260,31.183,13.260
605,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:68/200 - Series 1,2.599,30.149,17.923,30.149,17.923
606,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:68/200 - Series 1,2.185,33.538,20.662,33.538,20.662
607,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:68/200 - Series 1,2.737,33.644,36.136,33.644,36.136
608,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:68/200 - Series 1,2.896,10.979,39.800,10.979,39.800
609,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:68/200 - Series 1,2.387,31.929,45.376,31.929,45.376
610,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:68/200 - Series 1,2.642,6.138,46.324,6.138,46.324
611,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:68/200 - Series 1,2.504,16.226,46.408,16.226,46.408
612,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:68/200 - Series 1,2.323,17.779,47.165,17.779,47.165
613,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:69/200 - Series 1,2.493,15.844,7.029,15.844,7.029
614,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:69/200 - Series 1,2.525,31.341,13.286,31.341,13.286
615,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:69/200 - Series 1,2.684,30.166,17.909,30.166,17.909
616,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:69/200 - Series 1,2.780,33.849,35.896,33.849,35.896
617,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:69/200 - Series 1,2.949,11.015,39.815,11.015,39.815
618,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:69/200 - Series 1,2.281,31.937,45.351,31.937,45.351
619,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:69/200 - Series 1,2.780,6.226,46.317,6.226,46.317
620,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:69/200 - Series 1,2.440,16.083,46.346,16.083,46.346
621,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:69/200 - Series 1,2.345,18.200,47.053,18.200,47.053
622,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:70/200 - Series 1,2.387,15.934,6.927,15.934,6.927
623,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:70/200 - Series 1,2.493,31.570,13.440,31.570,13.440
624,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:70/200 - Series 1,2.642,30.138,17.947,30.138,17.947
625,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:70/200 - Series 1,3.883,33.796,35.667,33.796,35.667
626,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:70/200 - Series 1,2.567,11.116,39.653,11.116,39.653
627,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:70/200 - Series 1,2.292,31.957,45.396,31.957,45.396
628,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:70/200 - Series 1,2.769,6.204,46.316,6.204,46.316
629,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:70/200 - Series 1,2.419,16.471,46.135,16.471,46.135
630,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:70/200 - Series 1,2.366,18.628,46.898,18.628,46.898
631,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:71/200 - Series 1,2.185,38.461,5.255,38.461,5.255
632,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:71/200 - Series 1,2.472,15.891,6.962,15.891,6.962
633,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:71/200 - Series 1,3.013,3.842,9.618,3.842,9.618
634,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:71/200 - Series 1,2.461,31.729,13.521,31.729,13.521
635,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:71/200 - Series 1,2.557,30.101,17.931,30.101,17.931
636,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:71/200 - Series 1,2.801,34.329,35.460,34.329,35.460
637,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:71/200 - Series 1,2.673,11.102,39.453,11.102,39.453
638,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:71/200 - Series 1,2.313,31.948,45.406,31.948,45.406
639,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:71/200 - Series 1,2.440,17.373,46.021,17.373,46.021
640,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:71/200 - Series 1,2.398,19.074,46.771,19.074,46.771
641,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:72/200 - Series 1,2.398,32.112,13.853,32.112,13.853
642,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:72/200 - Series 1,2.599,30.117,17.931,30.117,17.931
643,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:72/200 - Series 1,2.886,34.539,35.148,34.539,35.148
644,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:72/200 - Series 1,2.514,11.049,39.095,11.049,39.095
645,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:72/200 - Series 1,3.193,19.685,40.965,19.685,40.965
646,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:72/200 - Series 1,2.345,31.968,45.414,31.968,45.414
647,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:72/200 - Series 1,2.493,17.534,45.714,17.534,45.714
648,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:72/200 - Series 1,2.737,6.239,46.299,6.239,46.299
649,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:72/200 - Series 1,2.334,19.128,46.343,19.128,46.343
650,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:73/200 - Series 1,2.419,15.849,7.030,15.849,7.030
651,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:73/200 - Series 1,2.525,32.734,14.438,32.734,14.438
652,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:73/200 - Series 1,2.642,30.100,17.929,30.100,17.929
653,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:73/200 - Series 1,2.801,34.777,34.713,34.777,34.713
654,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:73/200 - Series 1,2.620,11.037,39.050,11.037,39.050
655,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:73/200 - Series 1,2.408,31.957,45.377,31.957,45.377
656,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:73/200 - Series 1,2.451,17.259,45.796,17.259,45.796
657,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:73/200 - Series 1,2.737,6.237,46.290,6.237,46.290
658,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:73/200 - Series 1,2.313,19.523,46.310,19.523,46.310
659,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:73/200 - Series 1,3.660,9.410,47.937,9.410,47.937
660,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:74/200 - Series 1,2.451,15.860,6.983,15.860,6.983
661,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:74/200 - Series 1,2.525,32.979,14.684,32.979,14.684
662,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:74/200 - Series 1,2.567,30.171,17.916,30.171,17.916
663,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:74/200 - Series 1,2.727,35.383,33.991,35.383,33.991
664,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:74/200 - Series 1,2.663,11.081,39.082,11.081,39.082
665,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:74/200 - Series 1,2.334,31.962,45.355,31.962,45.355
666,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:74/200 - Series 1,2.525,17.159,45.775,17.159,45.775
667,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:74/200 - Series 1,2.790,6.240,46.268,6.240,46.268
668,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:74/200 - Series 1,2.292,19.968,46.269,19.968,46.269
669,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:75/200 - Series 1,2.334,15.813,7.071,15.813,7.071
670,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:75/200 - Series 1,2.440,32.981,14.776,32.981,14.776
671,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:75/200 - Series 1,2.525,30.138,17.919,30.138,17.919
672,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:75/200 - Series 1,2.705,35.809,33.511,35.809,33.511
673,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:75/200 - Series 1,2.525,11.045,39.089,11.045,39.089
674,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:75/200 - Series 1,2.355,31.971,45.243,31.971,45.243
675,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:75/200 - Series 1,3.628,9.568,47.465,9.568,47.465
676,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:75/200 - Series 1,2.451,16.865,45.950,16.865,45.950
677,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:75/200 - Series 1,2.790,6.265,46.266,6.265,46.266
678,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:75/200 - Series 1,2.408,19.995,46.279,19.995,46.279
679,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:76/200 - Series 1,2.429,15.923,6.951,15.923,6.951
