,frame,Area,X,Y,x,y
4169,120,1.135,55.854,47.724,55.854,47.724
4170,120,1.602,40.587,46.961,40.587,46.961
4171,120,1.867,21.833,48.457,21.833,48.457
4172,121,1.061,37.284,4.166,37.284,4.166
4173,121,2.461,15.941,7.022,15.941,7.022
4174,121,1.103,39.482,6.297,39.482,6.297
4175,121,1.464,1.845,9.207,1.845,9.207
4176,121,1.517,4.776,10.029,4.776,10.029
4177,121,2.493,30.096,17.925,30.096,17.925
4178,121,1.591,3.488,18.499,3.488,18.499
4179,121,1.252,4.245,18.754,4.245,18.754
4180,121,1.316,14.698,19.304,14.698,19.304
4181,121,1.432,17.894,20.317,17.894,20.317
4182,121,1.05,35.711,20.932,35.711,20.932
4183,121,1.888,49.542,22.003,49.542,22.003
4184,121,1.146,1.586,21.443,1.586,21.443
4185,121,1.369,57.021,21.701,57.021,21.701
4186,121,1.029,38.006,22.427,38.006,22.427
4187,121,1.018,3.378,23.917,3.378,23.917
4188,121,1.199,56.694,24.812,56.694,24.812
4189,121,2.323,52.303,27.517,52.303,27.517
4190,121,1.793,19.714,30.941,19.714,30.941
4191,121,1.687,1.398,30.692,1.398,30.692
4192,121,1.857,10.883,30.623,10.883,30.623
4193,121,1.262,21.092,34.757,21.092,34.757
4194,121,2.78,10.412,38.511,10.412,38.511
4195,121,1.538,20.163,39.389,20.163,39.389
4196,121,1.029,27.968,39.783,27.968,39.783
4197,121,1.209,49.611,40.165,49.611,40.165
4198,121,1.613,18.362,43.953,18.362,43.953
4199,121,1.39,2.135,43.58,2.135,43.58
4200,121,1.029,29.645,44.915,29.645,44.915
4201,121,2.185,28.058,45.494,28.058,45.494
4202,121,1.888,29.066,45.524,29.066,45.524
4203,121,1.337,7.368,46.088,7.368,46.088
4204,121,1.008,48.248,47.287,48.248,47.287
4205,121,1.39,4.615,46.441,4.615,46.441
4206,121,1.103,55.832,47.869,55.832,47.869
4207,121,1.655,40.635,46.95,40.635,46.95
4208,121,1.75,21.853,48.489,21.853,48.489
4209,122,1.103,37.527,4.452,37.527,4.452
4210,122,1.231,16.936,6.003,16.936,6.003
4211,122,1.114,39.76,6.488,39.76,6.488
4212,122,1.188,14.951,8.079,14.951,8.079
4213,122,1.453,1.82,9.223,1.82,9.223
4214,122,1.411,42.209,10.297,42.209,10.297
4215,122,1.549,4.806,10.04,4.806,10.04
4216,122,2.599,30.105,17.916,30.105,17.916
4217,122,1.676,3.432,18.519,3.432,18.519
4218,122,1.146,4.416,18.492,4.416,18.492
4219,122,1.178,14.748,19.305,14.748,19.305
4220,122,1.358,17.879,20.376,17.879,20.376
4221,122,1.188,1.741,21.294,1.741,21.294
4222,122,1.04,35.717,20.951,35.717,20.951
4223,122,1.973,49.596,21.989,49.596,21.989
4224,122,1.39,56.993,21.679,56.993,21.679
4225,122,1.262,56.857,25.132,56.857,25.132
4226,122,2.514,2.627,25.585,2.627,25.585
4227,122,2.292,52.394,27.541,52.394,27.541
4228,122,1.634,1.326,30.771,1.326,30.771
4229,122,1.846,20.038,31.913,20.038,31.913
4230,122,1.867,10.764,30.635,10.764,30.635
4231,122,1.167,21.061,34.731,21.061,34.731
4232,122,2.727,10.34,38.602,10.34,38.602
4233,122,1.517,20.162,39.394,20.162,39.394
4234,122,1.262,49.623,40.141,49.623,40.141
4235,122,1.666,18.29,43.857,18.29,43.857
4236,122,1.56,1.845,43.473,1.845,43.473
4237,122,2.122,28.379,45.814,28.379,45.814
4238,122,1.814,29.434,45.902,29.434,45.902
4239,122,2.652,6.076,46.261,6.076,46.261
4240,122,1.103,48.265,47.281,48.265,47.281
4241,122,1.75,40.606,46.946,40.606,46.946
4242,122,1.103,55.838,47.918,55.838,47.918
4243,122,1.422,9.176,48.363,9.176,48.363
4244,122,1.846,21.86,48.487,21.86,48.487
4245,123,1.072,37.365,4.362,37.365,4.362
4246,123,1.22,16.923,5.978,16.923,5.978
4247,123,1.093,39.481,6.432,39.481,6.432
4248,123,1.188,14.932,8.107,14.932,8.107
4249,123,1.464,1.839,9.216,1.839,9.216
4250,123,1.464,42.385,10.413,42.385,10.413
4251,123,1.549,4.678,10.034,4.678,10.034
4252,123,1.644,3.472,18.444,3.472,18.444
4253,123,2.536,30.177,17.899,30.177,17.899
4254,123,1.22,4.395,18.477,4.395,18.477
4255,123,1.231,14.827,19.306,14.827,19.306
4256,123,1.008,23.773,19.242,23.773,19.242
4257,123,1.899,49.836,21.525,49.836,21.525
4258,123,1.422,17.921,20.424,17.921,20.424
4259,123,1.018,35.724,20.969,35.724,20.969
4260,123,1.209,1.861,21.255,1.861,21.255
4261,123,1.464,56.998,21.688,56.998,21.688
4262,123,1.209,57.067,25.742,57.067,25.742
4263,123,2.514,3.085,25.439,3.085,25.439
4264,123,2.398,52.593,27.724,52.593,27.724
4265,123,1.793,1.451,31.172,1.451,31.172
4266,123,1.825,10.58,30.654,10.58,30.654
4267,123,1.75,20.517,32.804,20.517,32.804
4268,123,1.273,21.148,34.794,21.148,34.794
4269,123,2.758,9.989,39.166,9.989,39.166
4270,123,1.528,20.116,39.46,20.116,39.46
4271,123,1.008,27.961,39.793,27.961,39.793
4272,123,1.316,49.63,40.098,49.63,40.098
4273,123,1.697,18.16,43.757,18.16,43.757
4274,123,1.475,2.037,43.549,2.037,43.549
4275,123,1.018,29.409,44.594,29.409,44.594
4276,123,2.249,28.538,46.146,28.538,46.146
4277,123,1.867,29.5,46.142,29.5,46.142
4278,123,2.769,6.05,46.24,6.05,46.24
4279,123,1.093,48.264,47.276,48.264,47.276
4280,123,1.708,40.66,46.943,40.66,46.943
4281,123,1.114,55.848,47.883,55.848,47.883
4282,123,1.39,9.449,48.046,9.449,48.046
4283,123,1.857,21.922,48.587,21.922,48.587
4284,124,1.093,37.193,4.154,37.193,4.154
4285,124,2.408,15.979,6.962,15.979,6.962
4286,124,1.167,39.295,6.32,39.295,6.32
4287,124,1.506,1.82,9.224,1.82,9.224
4288,124,1.528,4.774,10.073,4.774,10.073
4289,124,2.567,30.142,17.921,30.142,17.921
4290,124,1.528,3.57,18.454,3.57,18.454
4291,124,1.125,4.687,18.35,4.687,18.35
4292,124,1.22,14.759,19.265,14.759,19.265
4293,124,1.008,23.949,19.213,23.949,19.213
4294,124,1.888,50.004,21.175,50.004,21.175
4295,124,1.316,17.869,20.387,17.869,20.387
4296,124,1.05,2.076,21.102,2.076,21.102
4297,124,1.135,35.718,20.96,35.718,20.96
4298,124,1.04,38.021,22.442,38.021,22.442
4299,124,1.284,57.254,26.063,57.254,26.063
4300,124,2.567,3.46,25.363,3.46,25.363
4301,124,2.313,52.823,28.209,52.823,28.209
4302,124,1.729,1.758,31.102,1.758,31.102
4303,124,1.899,10.283,30.678,10.283,30.678
4304,124,1.835,21.016,33.446,21.016,33.446
4305,124,1.178,21.283,34.837,21.283,34.837
4306,124,1.082,50.292,37.428,50.292,37.428
4307,124,2.737,9.997,39.175,9.997,39.175
4308,124,1.517,20.125,39.486,20.125,39.486
4309,124,1.072,28.012,39.849,28.012,39.849
4310,124,1.209,49.612,40.205,49.612,40.205
4311,124,1.655,18.214,43.766,18.214,43.766
4312,124,1.422,2.149,43.582,2.149,43.582
4313,124,1.018,29.461,44.71,29.461,44.71
4314,124,2.238,28.605,46.224,28.605,46.224
4315,124,1.846,29.682,46.402,29.682,46.402
4316,124,1.305,7.476,46.072,7.476,46.072
4317,124,1.082,48.285,47.205,48.285,47.205
4318,124,1.284,4.727,46.383,4.727,46.383
4319,124,1.284,9.5,47.612,9.5,47.612
4320,124,1.103,55.851,47.867,55.851,47.867
4321,124,1.687,40.616,46.953,40.616,46.953
4322,124,1.804,21.893,48.56,21.893,48.56
4323,125,1.082,37.032,4.059,37.032,4.059
4324,125,1.22,16.914,5.935,16.914,5.935
4325,125,1.093,39.186,6.204,39.186,6.204
4326,125,1.188,14.949,8.05,14.949,8.05
4327,125,1.411,1.838,9.209,1.838,9.209
4328,125,1.517,42.428,10.371,42.428,10.371
4329,125,1.56,4.727,10.022,4.727,10.022
4330,125,2.483,30.124,17.921,30.124,17.921
4331,125,1.528,3.611,18.422,3.611,18.422
4332,125,1.209,4.738,18.286,4.738,18.286
4333,125,1.167,14.706,19.258,14.706,19.258
4334,125,1.835,50.271,20.659,50.271,20.659
4335,125,1.337,17.916,20.383,17.916,20.383
4336,125,1.178,2.207,21.102,2.207,21.102
4337,125,1.093,35.706,20.955,35.706,20.955
4338,125,1.018,37.984,22.433,37.984,22.433
4339,125,1.92,2.085,22.615,2.085,22.615
4340,125,1.666,2.153,23.522,2.153,23.522
4341,125,2.546,3.635,25.423,3.635,25.423
4342,125,1.294,57.545,26.569,57.545,26.569
4343,125,2.238,53.653,28.794,53.653,28.794
4344,125,1.814,2.065,30.738,2.065,30.738
4345,125,1.867,9.938,30.726,9.938,30.726
4346,125,1.899,21.253,33.718,21.253,33.718
4347,125,1.188,21.301,34.836,21.301,34.836
4348,125,1.114,50.305,37.507,50.305,37.507
4349,125,2.758,9.945,39.233,9.945,39.233
4350,125,1.57,20.156,39.423,20.156,39.423
4351,125,1.241,49.589,40.297,49.589,40.297
4352,125,1.623,18.35,43.914,18.35,43.914
4353,125,1.517,2.179,43.617,2.179,43.617
4354,125,1.04,29.742,45.133,29.742,45.133
4355,125,2.207,28.715,46.497,28.715,46.497
4356,125,1.888,29.89,46.809,29.89,46.809
4357,125,1.252,9.498,47.235,9.498,47.235
4358,125,1.316,7.419,46.088,7.419,46.088
4359,125,1.082,48.267,47.265,48.267,47.265
4360,125,1.369,4.683,46.406,4.683,46.406
4361,125,1.697,40.608,46.961,40.608,46.961
4362,125,1.146,55.833,47.923,55.833,47.923
4363,125,1.772,21.831,48.476,21.831,48.476
4364,126,1.072,36.869,3.826,36.869,3.826
4365,126,1.22,16.926,5.92,16.926,5.92
4366,126,1.114,38.954,6.012,38.954,6.012
4367,126,1.125,14.912,8.086,14.912,8.086
4368,126,1.39,1.773,9.175,1.773,9.175
4369,126,1.581,42.593,10.503,42.593,10.503
4370,126,1.549,4.613,10.029,4.613,10.029
4371,126,1.581,3.647,18.392,3.647,18.392
4372,126,2.525,30.121,17.933,30.121,17.933
4373,126,1.199,4.775,18.234,4.775,18.234
4374,126,1.888,50.379,20.337,50.379,20.337
4375,126,1.262,14.786,19.291,14.786,19.291
4376,126,1.337,18.006,20.442,18.006,20.442
4377,126,1.114,2.306,21.089,2.306,21.089
4378,126,1.061,35.974,21.163,35.974,21.163
4379,126,1.91,2.59,22.398,2.59,22.398
4380,126,1.04,38.202,22.549,38.202,22.549
4381,126,1.75,2.661,23.296,2.661,23.296
4382,126,2.493,3.777,25.463,3.777,25.463
4383,126,1.369,57.513,26.608,57.513,26.608
4384,126,2.217,53.801,29.02,53.801,29.02
4385,126,1.75,2.198,30.63,2.198,30.63
4386,126,1.835,9.82,30.795,9.82,30.795
4387,126,1.835,21.377,33.84,21.377,33.84
4388,126,1.231,21.318,34.875,21.318,34.875
4389,126,2.801,9.936,39.241,9.936,39.241
4390,126,1.56,20.121,39.455,20.121,39.455
4391,126,1.05,27.984,39.779,27.984,39.779
4392,126,1.178,49.498,40.419,49.498,40.419
4393,126,1.613,18.242,43.756,18.242,43.756
4394,126,1.475,2.196,43.619,2.196,43.619
4395,126,1.018,29.996,45.508,29.996,45.508
4396,126,4.063,29.366,46.818,29.366,46.818
4397,126,1.284,9.536,46.623,9.536,46.623
4398,126,2.589,6.064,46.229,6.064,46.229
4399,126,1.061,48.242,47.33,48.242,47.33
4400,126,1.666,40.643,46.948,40.643,46.948
4401,126,1.231,55.855,47.986,55.855,47.986
4402,126,1.814,21.838,48.5,21.838,48.5
4403,127,1.156,36.276,3.16,36.276,3.16
4404,127,1.156,38.392,5.434,38.392,5.434
4405,127,1.231,16.894,5.951,16.894,5.951
4406,127,1.135,14.964,8.02,14.964,8.02
4407,127,1.453,1.779,9.182,1.779,9.182
4408,127,1.411,42.539,10.444,42.539,10.444
4409,127,1.581,4.622,10.023,4.622,10.023
4410,127,1.125,4.947,18.103,4.947,18.103
4411,127,1.528,3.75,18.345,3.75,18.345
4412,127,2.589,30.112,17.922,30.112,17.922
4413,127,1.878,50.387,19.768,50.387,19.768
4414,127,1.103,14.885,19.326,14.885,19.326
4415,127,1.114,2.459,20.997,2.459,20.997
4416,127,1.347,18.021,20.433,18.021,20.433
4417,127,1.093,35.978,21.184,35.978,21.184
4418,127,1.941,3.19,22.119,3.19,22.119
4419,127,1.676,3.152,23.06,3.152,23.06
4420,127,1.072,38.311,22.619,38.311,22.619
4421,127,2.504,4.143,25.274,4.143,25.274
4422,127,1.305,57.551,26.659,57.551,26.659
4423,127,2.27,53.988,29.304,53.988,29.304
4424,127,1.804,1.905,31.29,1.905,31.29
4425,127,1.878,9.751,30.846,9.751,30.846
4426,127,1.814,21.598,34.045,21.598,34.045
4427,127,1.178,21.373,34.913,21.373,34.913
4428,127,2.684,9.87,39.347,9.87,39.347
4429,127,1.517,20.131,39.439,20.131,39.439
4430,127,1.008,27.951,39.777,27.951,39.777
4431,127,1.231,49.409,40.634,49.409,40.634
4432,127,1.591,18.188,43.627,18.188,43.627
4433,127,1.432,2.167,43.615,2.167,43.615
4434,127,1.072,29.981,45.486,29.981,45.486
4435,127,1.379,9.535,46.249,9.535,46.249
4436,127,2.143,28.905,46.827,28.905,46.827
4437,127,1.878,29.92,46.914,29.92,46.914
4438,127,1.252,7.41,46.096,7.41,46.096
4439,127,1.093,48.195,47.35,48.195,47.35
4440,127,1.22,4.704,46.409,4.704,46.409
4441,127,1.804,40.606,46.958,40.606,46.958
4442,127,1.209,55.858,47.862,55.858,47.862
4443,127,1.814,21.88,48.537,21.88,48.537
4444,128,1.135,36.032,3.086,36.032,3.086
4445,128,1.04,38.157,5.09,38.157,5.09
4446,128,1.156,16.898,5.917,16.898,5.917
4447,128,1.114,14.919,8.054,14.919,8.054
4448,128,1.475,1.739,9.186,1.739,9.186
4449,128,1.432,42.359,10.358,42.359,10.358
4450,128,1.602,4.588,10.033,4.588,10.033
4451,128,1.549,3.896,18.266,3.896,18.266
4452,128,2.557,30.115,17.923,30.115,17.923
4453,128,1.952,50.199,19.144,50.199,19.144
4454,128,1.231,14.867,19.328,14.867,19.328
4455,128,1.103,2.595,20.909,2.595,20.909
4456,128,1.284,18.0,20.443,18.0,20.443
4457,128,1.931,3.327,22.064,3.327,22.064
4458,128,1.655,3.242,23.083,3.242,23.083
4459,128,1.04,38.29,22.605,38.29,22.605
4460,128,2.472,4.236,25.324,4.236,25.324
4461,128,1.135,57.495,26.638,57.495,26.638
4462,128,2.249,54.222,29.623,54.222,29.623
4463,128,1.697,1.985,31.322,1.985,31.322
4464,128,1.878,9.517,30.866,9.517,30.866
4465,128,2.355,21.82,34.432,21.82,34.432
4466,128,2.811,9.809,39.435,9.809,39.435
4467,128,1.029,50.118,38.439,50.118,38.439
4468,128,1.528,20.114,39.488,20.114,39.488
4469,128,1.273,49.068,41.238,49.068,41.238
4470,128,1.496,18.152,43.561,18.152,43.561
4471,128,1.443,1.997,43.596,1.997,43.596
4472,128,1.04,29.788,45.174,29.788,45.174
4473,128,1.379,9.548,45.825,9.548,45.825
4474,128,2.196,29.185,47.402,29.185,47.402
4475,128,1.804,29.926,47.014,29.926,47.014
4476,128,1.22,7.42,46.085,7.42,46.085
4477,128,1.178,48.275,47.237,48.275,47.237
4478,128,1.199,4.641,46.432,4.641,46.432
4479,128,1.666,40.584,46.948,40.584,46.948
4480,128,1.804,21.846,48.541,21.846,48.541
4481,128,1.252,9.34,49.27,9.34,49.27
4482,129,1.082,35.683,2.89,35.683,2.89
4483,129,1.114,38.041,4.847,38.041,4.847
4484,129,1.273,16.913,5.934,16.913,5.934
4485,129,1.252,14.938,8.009,14.938,8.009
4486,129,1.475,1.728,9.177,1.728,9.177
4487,129,1.613,4.679,10.04,4.679,10.04
4488,129,1.305,5.078,18.051,5.078,18.051
4489,129,1.528,3.934,18.237,3.934,18.237
4490,129,1.952,50.441,18.691,50.441,18.691
4491,129,2.557,30.149,17.906,30.149,17.906
4492,129,1.284,14.895,19.337,14.895,19.337
4493,129,1.008,23.873,19.193,23.873,19.193
4494,129,1.125,2.579,20.961,2.579,20.961
4495,129,1.379,17.984,20.474,17.984,20.474
4496,129,1.05,36.048,21.232,36.048,21.232
4497,129,1.952,3.61,21.845,3.61,21.845
4498,129,1.613,3.483,22.891,3.483,22.891
4499,129,1.029,38.351,22.628,38.351,22.628
4500,129,2.408,4.358,25.337,4.358,25.337
4501,129,1.294,57.466,26.563,57.466,26.563
4502,129,2.048,54.334,29.838,54.334,29.838
4503,129,1.878,9.49,30.876,9.49,30.876
4504,129,1.772,1.726,31.757,1.726,31.757
4505,129,1.857,22.054,34.411,22.054,34.411
4506,129,1.135,21.412,34.918,21.412,34.918
4507,129,2.79,9.859,39.331,9.859,39.331
4508,129,1.029,50.17,38.665,50.17,38.665
4509,129,1.517,20.108,39.516,20.108,39.516
4510,129,1.018,27.968,39.816,27.968,39.816
4511,129,1.22,49.062,41.461,49.062,41.461
4512,129,1.57,18.14,43.543,18.14,43.543
4513,129,1.4,2.075,43.605,2.075,43.605
4514,129,1.114,29.726,45.043,29.726,45.043
4515,129,1.432,9.579,45.526,9.579,45.526
4516,129,1.804,29.797,46.776,29.797,46.776
4517,129,1.273,7.485,46.043,7.485,46.043
4518,129,1.114,48.226,47.319,48.226,47.319
4519,129,2.207,29.334,47.809,29.334,47.809
4520,129,1.22,4.704,46.412,4.704,46.412
4521,129,1.666,40.508,46.957,40.508,46.957
4522,129,1.114,55.881,47.938,55.881,47.938
4523,129,1.305,9.353,48.974,9.353,48.974
4524,129,1.835,21.851,48.574,21.851,48.574
4525,130,1.05,35.37,2.676,35.37,2.676
4526,130,1.103,37.714,4.608,37.714,4.608
4527,130,1.199,16.885,5.932,16.885,5.932
4528,130,1.231,14.876,8.081,14.876,8.081
4529,130,1.453,1.803,9.229,1.803,9.229
4530,130,1.591,42.303,10.406,42.303,10.406
4531,130,1.57,4.739,10.033,4.739,10.033
4532,130,1.517,4.146,17.965,4.146,17.965
4533,130,1.114,5.157,17.949,5.157,17.949
4534,130,2.652,30.078,17.927,30.078,17.927
4535,130,1.973,50.499,18.685,50.499,18.685
4536,130,1.316,14.794,19.31,14.794,19.31
4537,130,1.029,23.935,19.212,23.935,19.212
4538,130,1.199,2.7,20.798,2.7,20.798
4539,130,1.475,17.969,20.443,17.969,20.443
4540,130,1.082,36.09,21.27,36.09,21.27
4541,130,1.91,3.731,21.785,3.731,21.785
4542,130,1.655,3.402,22.877,3.402,22.877
4543,130,1.04,38.37,22.66,38.37,22.66
4544,130,2.323,4.631,25.362,4.631,25.362
4545,130,1.178,57.516,26.64,57.516,26.64
4546,130,2.143,54.331,29.995,54.331,29.995
4547,130,1.846,9.446,30.908,9.446,30.908
4548,130,1.857,1.784,31.724,1.784,31.724
4549,130,1.814,22.201,34.523,22.201,34.523
4550,130,1.252,21.453,34.974,21.453,34.974
4551,130,2.673,9.825,39.404,9.825,39.404
4552,130,1.05,50.173,39.071,50.173,39.071
4553,130,1.57,20.116,39.467,20.116,39.467
4554,130,1.178,48.858,41.828,48.858,41.828
4555,130,1.581,18.287,43.779,18.287,43.779
4556,130,1.496,2.063,43.626,2.063,43.626
4557,130,1.316,9.55,45.249,9.55,45.249
4558,130,1.814,29.431,46.172,29.431,46.172
4559,130,2.567,6.038,46.254,6.038,46.254
4560,130,1.135,48.283,47.21,48.283,47.21
4561,130,2.069,29.311,47.963,29.311,47.963
4562,130,1.644,40.538,46.941,40.538,46.941
4563,130,1.018,55.897,48.034,55.897,48.034
4564,130,2.302,2.588,48.398,2.588,48.398
4565,130,1.294,9.433,48.579,9.433,48.579
4566,130,1.846,21.725,48.467,21.725,48.467
4567,131,1.188,35.37,2.581,35.37,2.581
4568,131,1.082,37.716,4.643,37.716,4.643
4569,131,2.472,15.841,7.05,15.841,7.05
4570,131,1.475,1.863,9.204,1.863,9.204
4571,131,1.528,4.7,10.04,4.7,10.04
4572,131,1.528,4.347,17.689,4.347,17.689
4573,131,1.22,5.155,17.921,5.155,17.921
4574,131,1.984,50.462,18.59,50.462,18.59
4575,131,1.188,31.372,17.329,31.372,17.329
4576,131,1.262,28.876,18.481,28.876,18.481
4577,131,1.178,14.788,19.293,14.788,19.293
4578,131,1.209,2.692,20.787,2.692,20.787
4579,131,1.347,17.999,20.427,17.999,20.427
4580,131,1.029,36.074,21.24,36.074,21.24
4581,131,2.016,4.079,21.574,4.079,21.574
4582,131,1.782,3.736,22.75,3.736,22.75
4583,131,1.103,38.404,22.691,38.404,22.691
4584,131,2.451,4.797,25.253,4.797,25.253
4585,131,1.146,57.558,26.698,57.558,26.698
4586,131,2.037,54.309,29.918,54.309,29.918
4587,131,1.857,9.386,30.878,9.386,30.878
4588,131,1.91,2.136,31.648,2.136,31.648
4589,131,1.782,22.38,34.653,22.38,34.653
4590,131,1.209,21.49,34.989,21.49,34.989
4591,131,2.748,9.762,39.499,9.762,39.499
4592,131,1.04,50.221,39.009,50.221,39.009
4593,131,1.453,20.132,39.453,20.132,39.453
4594,131,1.167,48.874,41.779,48.874,41.779
4595,131,1.581,18.359,43.915,18.359,43.915
4596,131,1.337,9.39,44.475,9.39,44.475
4597,131,1.496,2.08,43.599,2.08,43.599
4598,131,1.804,29.31,46.077,29.31,46.077
4599,131,2.429,6.055,46.248,6.055,46.248
4600,131,1.135,48.254,47.283,48.254,47.283
4601,131,1.262,9.495,47.894,9.495,47.894
4602,131,1.634,40.641,46.918,40.641,46.918
4603,131,2.048,29.371,48.433,29.371,48.433
4604,131,2.313,2.041,48.152,2.041,48.152
4605,131,1.804,21.568,48.295,21.568,48.295
4606,132,1.167,35.355,2.539,35.355,2.539
4607,132,1.156,37.636,4.551,37.636,4.551
4608,132,1.156,16.854,5.971,16.854,5.971
4609,132,1.135,14.842,8.13,14.842,8.13
4610,132,1.475,1.785,9.219,1.785,9.219
4611,132,1.549,4.776,10.035,4.776,10.035
4612,132,1.57,4.475,17.525,4.475,17.525
4613,132,1.92,50.433,18.559,50.433,18.559
4614,132,1.008,5.288,17.841,5.288,17.841
4615,132,2.419,30.116,17.911,30.116,17.911
4616,132,1.252,14.874,19.328,14.874,19.328
4617,132,1.018,21.529,19.448,21.529,19.448
4618,132,1.093,2.846,20.605,2.846,20.605
4619,132,1.231,17.979,20.407,17.979,20.407
4620,132,1.931,4.53,21.366,4.53,21.366
4621,132,1.082,36.219,21.335,36.219,21.335
4622,132,1.538,3.919,22.645,3.919,22.645
4623,132,1.125,38.581,22.82,38.581,22.82
4624,132,2.483,4.968,25.096,4.968,25.096
4625,132,1.22,57.516,26.614,57.516,26.614
4626,132,2.228,54.335,30.101,54.335,30.101
4627,132,1.867,9.338,30.87,9.338,30.87
4628,132,1.782,2.482,31.279,2.482,31.279
4629,132,1.814,22.728,34.782,22.728,34.782
4630,132,1.093,21.765,35.172,21.765,35.172
4631,132,2.684,9.823,39.383,9.823,39.383
4632,132,1.103,50.189,39.027,50.189,39.027
4633,132,1.475,20.125,39.475,20.125,39.475
4634,132,1.22,48.89,41.772,48.89,41.772
4635,132,1.634,18.18,43.635,18.18,43.635
4636,132,1.262,9.345,44.236,9.345,44.236
4637,132,1.422,2.053,43.597,2.053,43.597
4638,132,1.804,29.233,45.69,29.233,45.69
4639,132,2.44,6.146,46.2,6.146,46.2
4640,132,1.305,9.68,47.641,9.68,47.641
4641,132,1.719,40.476,46.944,40.476,46.944
4642,132,1.125,55.861,48.046,55.861,48.046
4643,132,1.867,21.498,48.223,21.498,48.223
4644,132,1.294,30.552,48.99,30.552,48.99
4645,133,1.082,34.915,2.149,34.915,2.149
4646,133,1.05,37.17,4.263,37.17,4.263
4647,133,2.408,15.938,6.945,15.938,6.945
4648,133,1.432,1.736,9.182,1.736,9.182
4649,133,1.496,42.39,10.442,42.39,10.442
4650,133,1.538,4.679,10.022,4.679,10.022
4651,133,1.634,4.602,17.441,4.602,17.441
4652,133,2.026,50.595,18.382,50.595,18.382
4653,133,2.504,30.08,17.922,30.08,17.922
4654,133,1.199,14.797,19.288,14.797,19.288
4655,133,1.39,17.981,20.415,17.981,20.415
4656,133,1.952,4.826,21.126,4.826,21.126
4657,133,1.072,36.607,21.538,36.607,21.538
4658,133,1.708,4.482,22.307,4.482,22.307
4659,133,1.029,38.875,23.009,38.875,23.009
4660,133,2.44,5.182,25.04,5.182,25.04
4661,133,1.188,57.526,26.452,57.526,26.452
4662,133,2.228,54.346,30.275,54.346,30.275
4663,133,1.867,9.351,30.855,9.351,30.855
4664,133,1.708,2.801,31.116,2.801,31.116
4665,133,1.846,23.023,34.876,23.023,34.876
4666,133,1.135,21.766,35.169,21.766,35.169
4667,133,2.631,9.896,39.329,9.896,39.329
4668,133,1.029,50.101,39.286,50.101,39.286
4669,133,1.496,20.15,39.433,20.15,39.433
4670,133,1.231,48.769,42.013,48.769,42.013
4671,133,1.231,9.35,43.995,9.35,43.995
4672,133,1.613,18.141,43.582,18.141,43.582
4673,133,1.4,2.064,43.572,2.064,43.572
4674,133,1.697,29.096,45.796,29.096,45.796
4675,133,1.008,30.354,46.319,30.354,46.319
4676,133,2.578,6.021,46.226,6.021,46.226
4677,133,1.22,9.698,47.309,9.698,47.309
4678,133,1.061,48.228,47.365,48.228,47.365
4679,133,1.697,40.379,46.951,40.379,46.951
4680,133,1.125,55.866,47.926,55.866,47.926
4681,133,1.814,21.458,48.212,21.458,48.212
4682,133,1.199,30.51,48.662,30.51,48.662
4683,134,1.103,34.878,2.152,34.878,2.152
4684,134,1.125,37.187,4.153,37.187,4.153
4685,134,1.04,16.881,5.951,16.881,5.951
4686,134,1.188,14.869,8.079,14.869,8.079
4687,134,1.485,1.764,9.19,1.764,9.19
4688,134,1.506,4.623,10.037,4.623,10.037
4689,134,1.422,4.789,17.299,4.789,17.299
4690,134,2.005,50.657,18.194,50.657,18.194
4691,134,2.504,30.155,17.891,30.155,17.891
4692,134,1.347,14.738,19.287,14.738,19.287
4693,134,1.973,5.513,20.62,5.513,20.62
4694,134,1.4,17.917,20.428,17.917,20.428
4695,134,1.687,5.083,21.855,5.083,21.855
4696,134,1.018,5.836,22.366,5.836,22.366
4697,134,2.461,5.237,25.023,5.237,25.023
4698,134,1.252,57.566,26.612,57.566,26.612
4699,134,2.207,54.458,30.247,54.458,30.247
4700,134,1.857,3.257,30.796,3.257,30.796
4701,134,1.825,9.471,30.851,9.471,30.851
4702,134,1.772,23.11,34.905,23.11,34.905
4703,134,1.22,21.828,35.219,21.828,35.219
4704,134,2.663,9.907,39.301,9.907,39.301
4705,134,1.56,20.162,39.378,20.162,39.378
4706,134,1.103,50.016,39.505,50.016,39.505
4707,134,1.135,48.734,42.41,48.734,42.41
4708,134,1.241,9.267,43.191,9.267,43.191
4709,134,1.613,18.15,43.577,18.15,43.577
4710,134,1.475,2.006,43.566,2.006,43.566
4711,134,1.708,28.938,45.876,28.938,45.876
4712,134,1.209,9.616,46.445,9.616,46.445
4713,134,2.631,6.025,46.224,6.025,46.224
4714,134,1.008,48.211,47.401,48.211,47.401
4715,134,1.729,40.187,47.005,40.187,47.005
4716,134,1.305,30.327,48.294,30.327,48.294
4717,134,1.825,21.388,48.153,21.388,48.153
4718,135,1.04,34.725,1.982,34.725,1.982
4719,135,1.188,37.024,4.01,37.024,4.01
4720,135,1.22,16.88,5.94,16.88,5.94
4721,135,1.156,14.847,8.079,14.847,8.079
4722,135,1.422,1.699,9.156,1.699,9.156
4723,135,1.57,4.529,10.049,4.529,10.049
4724,135,1.634,4.874,17.262,4.874,17.262
4725,135,2.048,50.552,18.271,50.552,18.271
4726,135,1.103,31.436,17.278,31.436,17.278
4727,135,1.262,28.894,18.486,28.894,18.486
