 ,Label,Area,X,Y,XM,YM
170,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:6/200 - Series 1,1.719,1.477,46.410,1.477,46.410
171,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:6/200 - Series 1,2.695,33.432,47.448,33.432,47.448
172,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:6/200 - Series 1,1.135,24.076,46.472,24.076,46.472
173,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:6/200 - Series 1,1.305,7.319,46.117,7.319,46.117
174,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:6/200 - Series 1,1.284,4.766,46.686,4.766,46.686
175,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.082,1.313,1.789,1.313,1.789
176,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,2.345,9.987,9.806,9.987,9.806
177,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.432,5.356,10.183,5.356,10.183
178,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.464,7.960,11.405,7.960,11.405
179,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,2.228,38.278,15.739,38.278,15.739
180,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.613,28.906,18.864,28.906,18.864
181,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.061,22.033,18.987,22.033,18.987
182,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.114,15.469,19.481,15.469,19.481
183,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,2.610,24.110,19.414,24.110,19.414
184,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.040,19.466,19.355,19.466,19.355
185,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.167,18.655,20.531,18.655,20.531
186,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.772,17.112,27.515,17.112,27.515
187,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.475,37.193,29.255,37.193,29.255
188,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.782,37.827,29.782,37.827,29.782
189,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.241,16.594,30.874,16.594,30.874
190,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,2.758,13.844,34.052,13.844,34.052
191,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.050,34.821,33.297,34.821,33.297
192,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.453,12.050,34.435,12.050,34.435
193,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,3.119,19.801,40.785,19.801,40.785
194,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.029,30.769,39.179,30.769,39.179
195,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.178,28.088,40.964,28.088,40.964
196,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,2.302,31.974,42.101,31.974,42.101
197,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,2.408,6.346,43.342,6.346,43.342
198,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.294,21.268,43.618,21.268,43.618
199,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.316,18.778,44.575,18.778,44.575
200,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,2.238,20.357,44.856,20.357,44.856
201,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.167,47.991,45.117,47.991,45.117
202,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.666,22.103,45.123,22.103,45.123
203,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.040,48.748,45.952,48.748,45.952
204,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.772,1.483,46.500,1.483,46.500
205,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,1.135,24.211,46.295,24.211,46.295
206,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,2.589,33.393,47.340,33.393,47.340
207,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:7/200 - Series 1,2.631,6.112,46.261,6.112,46.261
208,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,2.345,9.205,9.768,9.205,9.768
209,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.432,5.211,10.162,5.211,10.162
210,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.464,7.877,11.358,7.877,11.358
211,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,2.345,38.162,15.759,38.162,15.759
212,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.655,29.478,18.893,29.478,18.893
213,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,2.525,24.700,19.348,24.700,19.348
214,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.125,15.483,19.495,15.483,19.495
215,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.984,20.815,19.259,20.815,19.259
216,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.273,18.737,20.526,18.737,20.526
217,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.570,17.034,27.283,17.034,27.283
218,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.018,16.191,27.884,16.191,27.884
219,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.528,37.411,29.054,37.411,29.054
220,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.857,38.064,29.547,38.064,29.547
221,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.337,16.577,31.018,16.577,31.018
222,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,2.727,13.857,34.018,13.857,34.018
223,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.305,11.886,34.627,11.886,34.627
224,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.008,33.085,35.778,33.085,35.778
225,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,2.154,29.469,40.069,29.469,40.069
226,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,3.130,19.771,40.872,19.771,40.872
227,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.050,48.707,41.926,48.707,41.926
228,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,2.185,31.277,41.922,31.277,41.922
229,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,2.398,6.693,43.332,6.693,43.332
230,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.337,20.639,43.899,20.639,43.899
231,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.061,48.001,44.809,48.001,44.809
232,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,3.543,19.451,45.194,19.451,45.194
233,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.750,21.252,45.604,21.252,45.604
234,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.273,24.352,46.276,24.352,46.276
235,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,2.610,33.416,47.505,33.416,47.505
236,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,2.631,6.068,46.271,6.068,46.271
237,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:8/200 - Series 1,1.772,2.101,48.087,2.101,48.087
238,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.082,1.320,1.573,1.320,1.573
239,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,2.345,9.320,9.755,9.320,9.755
240,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.390,5.246,10.146,5.246,10.146
241,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.379,7.873,11.344,7.873,11.344
242,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,2.260,38.073,15.723,38.073,15.723
243,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,2.631,24.869,19.260,24.869,19.260
244,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.581,29.610,18.856,29.610,18.856
245,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.029,22.535,19.056,22.535,19.056
246,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.262,15.513,19.535,15.513,19.535
247,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.316,18.729,20.532,18.729,20.532
248,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.093,15.957,25.360,15.957,25.360
249,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.464,16.798,26.581,16.798,26.581
250,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.464,37.657,28.828,37.657,28.828
251,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.814,38.243,29.396,38.243,29.396
252,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.241,16.621,30.825,16.621,30.825
253,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.008,35.178,32.970,35.178,32.970
254,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,2.578,13.776,34.084,13.776,34.084
255,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.400,11.726,34.841,11.726,34.841
256,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,3.087,19.780,40.840,19.780,40.840
257,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.135,28.152,40.942,28.152,40.942
258,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.061,48.878,41.789,48.878,41.789
259,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,2.175,31.381,41.943,31.381,41.943
260,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,2.451,7.385,42.987,7.385,42.987
261,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.337,20.010,44.219,20.010,44.219
262,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.072,48.037,44.735,48.037,44.735
263,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,2.196,19.428,45.527,19.428,45.527
264,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.347,17.784,45.612,17.784,45.612
265,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.167,24.541,46.159,24.541,46.159
266,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.750,20.359,46.112,20.359,46.112
267,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,2.673,33.400,47.508,33.400,47.508
268,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,2.567,6.159,46.218,6.159,46.218
269,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:9/200 - Series 1,1.772,2.092,48.288,2.092,48.288
270,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.156,1.362,1.496,1.362,1.496
271,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,2.376,9.390,9.768,9.390,9.768
272,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.400,5.118,10.099,5.118,10.099
273,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.432,7.804,11.257,7.804,11.257
274,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,2.345,37.853,15.667,37.853,15.667
275,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,2.504,25.322,19.169,25.322,19.169
276,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.560,30.059,18.884,30.059,18.884
277,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.103,22.772,19.086,22.772,19.086
278,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.347,15.476,19.488,15.476,19.488
279,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.167,20.227,19.581,20.227,19.581
280,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.326,18.698,20.537,18.698,20.537
281,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.485,16.782,26.067,16.782,26.067
282,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.549,37.826,28.585,37.826,28.585
283,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.729,38.624,28.926,38.624,28.926
284,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.125,16.627,30.777,16.627,30.777
285,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,2.673,13.543,34.350,13.543,34.350
286,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.326,11.604,35.103,11.604,35.103
287,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.570,20.201,39.539,20.201,39.539
288,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.156,28.138,40.939,28.138,40.939
289,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.018,48.908,41.777,48.908,41.777
290,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.485,19.381,42.005,19.381,42.005
291,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,2.185,31.589,42.015,31.589,42.015
292,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,2.504,7.496,42.919,7.496,42.919
293,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.018,48.057,44.604,48.057,44.604
294,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.390,19.579,44.459,19.579,44.459
295,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,2.048,19.256,45.681,19.256,45.681
296,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.072,24.641,46.137,24.641,46.137
297,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,2.843,33.430,47.430,33.430,47.430
298,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.294,17.388,45.937,17.388,45.937
299,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.602,19.920,46.378,19.920,46.378
300,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,2.578,6.146,46.212,6.146,46.212
301,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:10/200 - Series 1,1.825,2.114,48.337,2.114,48.337
302,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.072,1.256,1.562,1.256,1.562
303,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,2.122,9.743,9.770,9.743,9.770
304,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.400,5.071,10.056,5.071,10.056
305,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.432,7.841,10.902,7.841,10.902
306,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,2.323,37.715,15.653,37.715,15.653
307,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,2.483,25.894,19.097,25.894,19.097
308,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.517,30.396,18.888,30.396,18.888
309,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.209,15.470,19.470,15.470,19.470
310,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,2.323,21.703,19.367,21.703,19.367
311,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.252,18.880,20.545,18.880,20.545
312,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.676,16.771,25.747,16.771,25.747
313,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.772,38.848,28.726,38.848,28.726
314,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.209,16.610,30.816,16.610,30.816
315,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,2.758,13.431,34.482,13.431,34.482
316,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.262,11.259,35.321,11.259,35.321
317,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.528,20.218,39.458,20.218,39.458
318,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,2.122,29.293,40.173,29.293,40.173
319,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.061,48.587,42.055,48.587,42.055
320,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.443,19.377,41.938,19.377,41.938
321,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,2.270,31.492,41.978,31.492,41.978
322,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,2.483,7.601,42.902,7.601,42.902
323,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.273,19.271,44.678,19.271,44.678
324,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.040,47.968,44.992,47.968,44.992
325,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,2.111,18.987,45.887,18.987,45.887
326,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,1.093,24.836,46.000,24.836,46.000
