,spot ID,Track ID,x (micron),y (micron),t (sec),Frame,Classification,squared displacement,vx,vy,speed,diff time autocorrelation,distance to nearest AC,smooth avg speed
1496,17318,7,57.59776043,42.69375773,375.0043509,112,After_Contact,165.16926694869542,0.0,-0.0077586206896549,0.0077586206896549,0.0,6.122390233806447,0.0
1497,17321,7,57.67538544,42.51263269,378.352604,113,After_Contact,168.99666620281323,0.0232758650674658,-0.0543103568215906,0.0590879069922719,0.0004213734580985,5.988462230123912,0.04913755159918083
1498,17324,7,57.70126044,42.5385077,381.7008571,114,After_Contact,168.1517370833457,0.0077586206896549,0.0077586236881559,0.010972348724879,-0.0002407850126661,5.9724707107250286,0.05843473162142704
1499,17327,7,57.70126044,42.5385077,385.0491103,115,After_Contact,168.1517370833457,0.0,0.0,0.0,0.0,5.9724707107250286,0.0
1500,17330,7,57.67538544,42.69375773,388.3973634,116,After_Contact,164.54594770896543,-0.0077586206896549,0.0465517331334347,0.0471938560909411,0.0,6.049645031660849,0.0
1501,17333,7,57.67538544,42.69375773,391.7456165,117,After_Contact,164.54594770896543,0.0,0.0,0.0,0.0,6.049645031660849,0.0
1502,17336,7,57.62363543,42.61613271,395.0938697,118,After_Contact,166.85957152620554,-0.0155172443778108,-0.0232758680659667,0.027974111376503,-0.0,6.071530528959174,0.0
1503,17339,7,57.62363543,42.61613271,398.4421228,119,After_Contact,166.85957152620554,0.0,0.0,0.0,-0.0,6.071530528959174,0.0
1504,17342,7,57.62363543,42.61613271,401.7903759,120,After_Contact,166.85957152620554,0.0,0.0,0.0,0.0,6.071530528959174,0.0
1505,17345,7,57.54601042,42.69375773,405.1386291,121,After_Contact,165.59150829386044,-0.0232758650674658,0.0232758680659667,0.0329170461746367,0.0,6.170953098904848,0.0
1506,17348,7,57.64951043,42.64200772,408.4868822,122,After_Contact,166.01732047182549,0.0310344857571207,-0.0155172443778108,0.0346976105703207,-0.0010835318358062,6.0559794862613625,0.07755899304539648
1507,17351,7,57.64951043,42.64200772,411.8351353,123,After_Contact,166.01732047182549,0.0,0.0,0.0,0.0,6.0559794862613625,0.0
1508,17354,7,57.57188542,42.71963273,415.1833885,124,After_Contact,164.74925748494798,-0.0232758650674658,0.0232758650674658,0.0329170440543762,0.0,6.155653229503418,0.0
1509,17357,7,57.57188542,42.71963273,418.5316416,125,After_Contact,164.74925748494798,0.0,0.0,0.0,0.0,6.155653229503418,0.0
1510,17360,7,57.54601042,42.74550774,421.8798947,126,After_Contact,164.33192575974542,-0.0077586206896549,0.0077586236881559,0.010972348724879,0.0,6.188953803345805,0.0
1511,17363,7,57.54601042,42.69375773,425.2281479,127,After_Contact,165.59150829386044,0.0,-0.0155172443778108,0.0155172443778108,-0.0001203924598045,6.170953098904848,0.029945326338410586
