 ,Label,Area,X,Y,XM,YM
9621,C1-video5AC.tif:120,2.228,63.242,48.657,63.242,48.657
9622,C1-video5AC.tif:120,5.313,25.276,50.226,25.276,50.226
9623,C1-video5AC.tif:120,3.856,66.070,49.850,66.070,49.850
9624,C1-video5AC.tif:120,4.114,29.232,50.989,29.232,50.989
9625,C1-video5AC.tif:120,3.214,89.784,51.064,89.784,51.064
9626,C1-video5AC.tif:120,5.270,4.063,50.590,4.063,50.590
9627,C1-video5AC.tif:120,2.742,8.607,49.421,8.607,49.421
9628,C1-video5AC.tif:120,3.985,37.241,51.250,37.241,51.250
9629,C1-video5AC.tif:120,3.299,69.602,50.706,69.602,50.706
9630,C1-video5AC.tif:120,4.071,15.271,51.764,15.271,51.764
9631,C1-video5AC.tif:120,5.699,21.888,53.604,21.888,53.604
9632,C1-video5AC.tif:120,2.400,61.627,54.156,61.627,54.156
9633,C1-video5AC.tif:120,7.156,61.746,57.527,61.746,57.527
9634,C1-video5AC.tif:120,2.485,53.470,58.913,53.470,58.913
9635,C1-video5AC.tif:120,3.428,30.336,58.788,30.336,58.788
9636,C1-video5AC.tif:120,2.657,70.697,58.798,70.697,58.798
9637,C1-video5AC.tif:120,2.571,28.839,60.799,28.839,60.799
9638,C1-video5AC.tif:120,2.528,47.233,59.758,47.233,59.758
9639,C1-video5AC.tif:120,2.014,90.228,60.649,90.228,60.649
9640,C1-video5AC.tif:120,9.084,73.325,64.439,73.325,64.439
9641,C1-video5AC.tif:120,8.913,51.160,63.042,51.160,63.042
9642,C1-video5AC.tif:120,2.485,16.899,63.217,16.899,63.217
9643,C1-video5AC.tif:120,2.528,69.420,62.561,69.420,62.561
9644,C1-video5AC.tif:120,2.228,85.909,65.169,85.909,65.169
9645,C1-video5AC.tif:120,3.471,47.279,67.741,47.279,67.741
9646,C1-video5AC.tif:120,2.100,28.281,66.766,28.281,66.766
9647,C1-video5AC.tif:120,2.871,61.777,66.439,61.777,66.439
9648,C1-video5AC.tif:120,2.357,90.412,65.960,90.412,65.960
9649,C1-video5AC.tif:120,5.570,40.061,67.259,40.061,67.259
9650,C1-video5AC.tif:120,2.742,6.491,68.734,6.491,68.734
9651,C1-video5AC.tif:120,2.057,75.193,68.771,75.193,68.771
9652,C1-video5AC.tif:120,2.957,30.923,70.049,30.923,70.049
9653,C1-video5AC.tif:120,6.170,2.593,71.442,2.593,71.442
9654,C1-video5AC.tif:120,6.427,43.883,71.995,43.883,71.995
9655,C1-video5AC.tif:120,4.671,27.697,73.759,27.697,73.759
9656,C1-video5AC.tif:120,2.057,49.296,73.520,49.296,73.520
9657,C1-video5AC.tif:120,9.341,22.068,74.082,22.068,74.082
9658,C1-video5AC.tif:120,2.400,89.919,74.886,89.919,74.886
9659,C1-video5AC.tif:120,6.642,66.673,75.768,66.673,75.768
9660,C1-video5AC.tif:120,2.228,54.182,75.662,54.182,75.662
9661,C1-video5AC.tif:120,6.213,63.758,75.954,63.758,75.954
9662,C1-video5AC.tif:120,8.870,86.250,76.891,86.250,76.891
9663,C1-video5AC.tif:120,2.100,73.289,76.901,73.289,76.901
9664,C1-video5AC.tif:120,4.628,49.354,79.095,49.354,79.095
9665,C1-video5AC.tif:120,5.570,87.157,79.977,87.157,79.977
9666,C1-video5AC.tif:121,2.357,7.352,9.328,7.352,9.328
9667,C1-video5AC.tif:121,4.542,80.177,10.383,80.177,10.383
9668,C1-video5AC.tif:121,2.442,70.073,13.795,70.073,13.795
9669,C1-video5AC.tif:121,2.614,75.163,16.528,75.163,16.528
9670,C1-video5AC.tif:121,4.114,70.535,18.613,70.535,18.613
9671,C1-video5AC.tif:121,4.371,84.156,19.884,84.156,19.884
9672,C1-video5AC.tif:121,2.571,72.688,20.158,72.688,20.158
9673,C1-video5AC.tif:121,2.185,17.033,21.668,17.033,21.668
9674,C1-video5AC.tif:121,2.271,52.713,22.112,52.713,22.112
9675,C1-video5AC.tif:121,4.242,60.435,23.697,60.435,23.697
9676,C1-video5AC.tif:121,2.228,56.921,23.857,56.921,23.857
9677,C1-video5AC.tif:121,4.756,74.126,25.264,74.126,25.264
9678,C1-video5AC.tif:121,8.227,6.268,26.711,6.268,26.711
9679,C1-video5AC.tif:121,8.741,14.765,25.600,14.765,25.600
9680,C1-video5AC.tif:121,4.071,41.235,25.850,41.235,25.850
9681,C1-video5AC.tif:121,2.485,76.694,27.174,76.694,27.174
9682,C1-video5AC.tif:121,2.957,41.303,28.808,41.303,28.808
9683,C1-video5AC.tif:121,4.671,49.079,31.389,49.079,31.389
9684,C1-video5AC.tif:121,4.671,70.499,31.949,70.499,31.949
9685,C1-video5AC.tif:121,2.357,40.532,31.782,40.532,31.782
9686,C1-video5AC.tif:121,4.242,86.724,33.621,86.724,33.621
9687,C1-video5AC.tif:121,2.528,85.002,33.339,85.002,33.339
9688,C1-video5AC.tif:121,4.671,79.481,33.928,79.481,33.928
9689,C1-video5AC.tif:121,2.614,45.565,34.398,45.565,34.398
9690,C1-video5AC.tif:121,2.742,14.225,37.279,14.225,37.279
9691,C1-video5AC.tif:121,2.314,21.486,37.122,21.486,37.122
9692,C1-video5AC.tif:121,5.228,87.831,37.922,87.831,37.922
9693,C1-video5AC.tif:121,2.999,24.979,38.322,24.979,38.322
9694,C1-video5AC.tif:121,2.142,76.226,39.077,76.226,39.077
9695,C1-video5AC.tif:121,5.613,8.137,40.849,8.137,40.849
9696,C1-video5AC.tif:121,2.871,75.930,41.031,75.930,41.031
9697,C1-video5AC.tif:121,2.185,14.687,42.766,14.687,42.766
9698,C1-video5AC.tif:121,5.013,64.392,45.090,64.392,45.090
9699,C1-video5AC.tif:121,4.671,10.778,43.332,10.778,43.332
9700,C1-video5AC.tif:121,5.185,55.773,44.715,55.773,44.715
9701,C1-video5AC.tif:121,6.984,15.917,47.410,15.917,47.410
9702,C1-video5AC.tif:121,4.756,89.257,49.668,89.257,49.668
9703,C1-video5AC.tif:121,4.756,13.764,49.103,13.764,49.103
9704,C1-video5AC.tif:121,4.585,85.987,48.507,85.987,48.507
9705,C1-video5AC.tif:121,2.828,35.435,49.015,35.435,49.015
9706,C1-video5AC.tif:121,3.042,63.204,48.944,63.204,48.944
9707,C1-video5AC.tif:121,5.056,68.661,50.250,68.661,50.250
9708,C1-video5AC.tif:121,4.628,4.060,50.510,4.060,50.510
9709,C1-video5AC.tif:121,2.742,8.280,49.486,8.280,49.486
9710,C1-video5AC.tif:121,4.071,37.239,50.890,37.239,50.890
9711,C1-video5AC.tif:121,2.228,29.561,51.873,29.561,51.873
9712,C1-video5AC.tif:121,2.485,61.690,54.109,61.690,54.109
9713,C1-video5AC.tif:121,5.399,75.254,56.215,75.254,56.215
9714,C1-video5AC.tif:121,5.999,61.733,56.990,61.733,56.990
9715,C1-video5AC.tif:121,5.528,72.680,56.542,72.680,56.542
9716,C1-video5AC.tif:121,5.270,28.365,58.962,28.365,58.962
9717,C1-video5AC.tif:121,2.185,53.441,58.887,53.441,58.887
9718,C1-video5AC.tif:121,7.370,74.858,59.624,74.858,59.624
9719,C1-video5AC.tif:121,3.556,30.515,58.956,30.515,58.956
9720,C1-video5AC.tif:121,5.827,69.919,59.319,69.919,59.319
9721,C1-video5AC.tif:121,2.400,47.218,59.731,47.218,59.731
9722,C1-video5AC.tif:121,8.998,51.136,63.071,51.136,63.071
9723,C1-video5AC.tif:121,9.255,73.219,64.530,73.219,64.530
9724,C1-video5AC.tif:121,2.485,16.871,63.260,16.871,63.260
9725,C1-video5AC.tif:121,2.485,68.499,62.225,68.499,62.225
9726,C1-video5AC.tif:121,2.314,86.062,65.013,86.062,65.013
9727,C1-video5AC.tif:121,2.271,28.541,66.347,28.541,66.347
9728,C1-video5AC.tif:121,2.957,61.730,66.458,61.730,66.458
9729,C1-video5AC.tif:121,2.228,90.296,65.902,90.296,65.902
9730,C1-video5AC.tif:121,2.014,64.850,67.458,64.850,67.458
9731,C1-video5AC.tif:121,5.742,78.884,70.344,78.884,70.344
9732,C1-video5AC.tif:121,2.485,67.000,68.831,67.000,68.831
9733,C1-video5AC.tif:121,2.228,75.197,68.804,75.197,68.804
9734,C1-video5AC.tif:121,2.785,5.979,69.312,5.979,69.312
9735,C1-video5AC.tif:121,3.342,30.915,70.016,30.915,70.016
9736,C1-video5AC.tif:121,6.256,75.117,71.354,75.117,71.354
9737,C1-video5AC.tif:121,6.085,2.904,71.540,2.904,71.540
9738,C1-video5AC.tif:121,2.142,55.787,70.951,55.787,70.951
9739,C1-video5AC.tif:121,4.885,27.758,73.732,27.758,73.732
9740,C1-video5AC.tif:121,4.542,44.278,74.059,44.278,74.059
9741,C1-video5AC.tif:121,2.142,49.084,73.684,49.084,73.684
9742,C1-video5AC.tif:121,6.856,67.032,76.082,67.032,76.082
9743,C1-video5AC.tif:121,2.657,54.201,75.675,54.201,75.675
9744,C1-video5AC.tif:121,2.185,73.353,76.949,73.353,76.949
9745,C1-video5AC.tif:121,2.057,11.467,76.922,11.467,76.922
9746,C1-video5AC.tif:121,2.357,39.234,77.642,39.234,77.642
9747,C1-video5AC.tif:121,2.785,6.769,78.445,6.769,78.445
9748,C1-video5AC.tif:121,4.585,49.445,78.982,49.445,78.982
9749,C1-video5AC.tif:122,2.100,77.133,6.960,77.133,6.960
9750,C1-video5AC.tif:122,2.442,7.334,9.346,7.334,9.346
9751,C1-video5AC.tif:122,4.413,79.895,10.387,79.895,10.387
9752,C1-video5AC.tif:122,2.442,70.055,13.795,70.055,13.795
9753,C1-video5AC.tif:122,9.427,71.963,18.624,71.963,18.624
9754,C1-video5AC.tif:122,4.371,84.079,19.716,84.079,19.716
9755,C1-video5AC.tif:122,7.713,80.842,19.633,80.842,19.633
9756,C1-video5AC.tif:122,2.485,78.521,21.988,78.521,21.988
9757,C1-video5AC.tif:122,2.185,17.021,21.672,17.021,21.672
9758,C1-video5AC.tif:122,2.314,52.475,22.172,52.475,22.172
9759,C1-video5AC.tif:122,6.727,59.168,23.634,59.168,23.634
9760,C1-video5AC.tif:122,3.642,80.885,22.968,80.885,22.968
9761,C1-video5AC.tif:122,2.614,73.212,24.896,73.212,24.896
9762,C1-video5AC.tif:122,8.313,6.306,26.609,6.306,26.609
9763,C1-video5AC.tif:122,3.899,75.704,25.294,75.704,25.294
9764,C1-video5AC.tif:122,8.784,14.858,25.546,14.858,25.546
9765,C1-video5AC.tif:122,4.071,41.257,25.826,41.257,25.826
9766,C1-video5AC.tif:122,2.100,51.638,26.283,51.638,26.283
9767,C1-video5AC.tif:122,2.528,75.427,26.915,75.427,26.915
9768,C1-video5AC.tif:122,5.570,40.911,30.150,40.911,30.150
9769,C1-video5AC.tif:122,2.357,71.082,30.190,71.082,30.190
9770,C1-video5AC.tif:122,4.242,86.632,32.939,86.632,32.939
9771,C1-video5AC.tif:122,2.357,69.735,32.953,69.735,32.953
9772,C1-video5AC.tif:122,4.585,79.760,33.514,79.760,33.514
9773,C1-video5AC.tif:122,2.314,84.997,33.350,84.997,33.350
9774,C1-video5AC.tif:122,4.499,46.503,33.687,46.503,33.687
9775,C1-video5AC.tif:122,2.699,14.212,37.226,14.212,37.226
9776,C1-video5AC.tif:122,2.100,21.555,37.140,21.555,37.140
9777,C1-video5AC.tif:122,2.871,24.900,38.346,24.900,38.346
9778,C1-video5AC.tif:122,2.057,76.297,39.032,76.297,39.032
9779,C1-video5AC.tif:122,3.856,87.504,38.297,87.504,38.297
9780,C1-video5AC.tif:122,3.556,80.666,38.403,80.666,38.403
9781,C1-video5AC.tif:122,6.470,90.833,42.015,90.833,42.015
9782,C1-video5AC.tif:122,3.899,7.899,41.665,7.899,41.665
9783,C1-video5AC.tif:122,6.984,55.266,43.359,55.266,43.359
9784,C1-video5AC.tif:122,4.499,10.735,43.148,10.735,43.148
9785,C1-video5AC.tif:122,2.185,14.602,42.839,14.602,42.839
9786,C1-video5AC.tif:122,5.442,64.482,44.961,64.482,44.961
9787,C1-video5AC.tif:122,2.014,43.754,48.013,43.754,48.013
9788,C1-video5AC.tif:122,4.756,85.891,48.612,85.891,48.612
9789,C1-video5AC.tif:122,2.100,63.657,48.339,63.657,48.339
9790,C1-video5AC.tif:122,2.442,35.348,49.035,35.348,49.035
9791,C1-video5AC.tif:122,3.299,89.673,50.644,89.673,50.644
9792,C1-video5AC.tif:122,7.284,67.633,50.100,67.633,50.100
9793,C1-video5AC.tif:122,3.899,37.254,50.468,37.254,50.468
9794,C1-video5AC.tif:122,4.928,4.130,50.369,4.130,50.369
9795,C1-video5AC.tif:122,2.614,8.353,49.461,8.353,49.461
9796,C1-video5AC.tif:122,8.098,21.950,53.112,21.950,53.112
9797,C1-video5AC.tif:122,4.413,30.623,51.542,30.623,51.542
9798,C1-video5AC.tif:122,2.657,61.666,54.137,61.666,54.137
9799,C1-video5AC.tif:122,2.271,74.217,54.459,74.217,54.459
9800,C1-video5AC.tif:122,7.199,62.078,57.168,62.078,57.168
9801,C1-video5AC.tif:122,6.727,24.626,58.015,24.626,58.015
9802,C1-video5AC.tif:122,8.698,29.252,58.690,29.252,58.690
9803,C1-video5AC.tif:122,4.114,70.078,59.174,70.078,59.174
9804,C1-video5AC.tif:122,3.642,21.800,60.781,21.800,60.781
9805,C1-video5AC.tif:122,2.571,46.868,59.613,46.868,59.613
9806,C1-video5AC.tif:122,9.898,51.394,62.803,51.394,62.803
9807,C1-video5AC.tif:122,2.571,16.953,63.211,16.953,63.211
9808,C1-video5AC.tif:122,2.485,67.900,62.096,67.900,62.096
9809,C1-video5AC.tif:122,2.400,86.234,64.846,86.234,64.846
9810,C1-video5AC.tif:122,3.385,4.563,64.816,4.563,64.816
9811,C1-video5AC.tif:122,4.114,29.459,65.809,29.459,65.809
9812,C1-video5AC.tif:122,2.999,81.863,65.808,81.863,65.808
9813,C1-video5AC.tif:122,2.314,90.770,65.757,90.770,65.757
9814,C1-video5AC.tif:122,3.042,61.731,66.378,61.731,66.378
9815,C1-video5AC.tif:122,2.014,64.877,67.440,64.877,67.440
9816,C1-video5AC.tif:122,2.957,16.055,68.729,16.055,68.729
9817,C1-video5AC.tif:122,3.257,48.528,69.405,48.528,69.405
9818,C1-video5AC.tif:122,3.042,30.856,69.857,30.856,69.857
9819,C1-video5AC.tif:122,2.699,5.532,69.695,5.532,69.695
9820,C1-video5AC.tif:122,8.955,13.304,70.872,13.304,70.872
9821,C1-video5AC.tif:122,2.100,56.593,70.619,56.593,70.619
9822,C1-video5AC.tif:122,6.085,3.020,71.688,3.020,71.688
9823,C1-video5AC.tif:122,3.514,74.038,71.445,74.038,71.445
9824,C1-video5AC.tif:122,4.671,27.680,73.699,27.680,73.699
9825,C1-video5AC.tif:122,4.928,44.434,74.035,44.434,74.035
9826,C1-video5AC.tif:122,7.670,18.777,74.026,18.777,74.026
9827,C1-video5AC.tif:122,2.485,89.909,74.948,89.909,74.948
9828,C1-video5AC.tif:122,6.899,23.333,74.954,23.333,74.954
9829,C1-video5AC.tif:122,2.785,54.095,75.646,54.095,75.646
9830,C1-video5AC.tif:122,3.771,66.548,76.018,66.548,76.018
9831,C1-video5AC.tif:122,8.998,13.559,78.635,13.559,78.635
9832,C1-video5AC.tif:122,2.442,30.986,76.254,30.986,76.254
9833,C1-video5AC.tif:122,2.357,73.325,76.964,73.325,76.964
9834,C1-video5AC.tif:122,2.528,68.529,77.960,68.529,77.960
9835,C1-video5AC.tif:122,2.999,87.892,77.229,87.892,77.229
9836,C1-video5AC.tif:122,2.057,12.386,76.844,12.386,76.844
9837,C1-video5AC.tif:122,4.756,49.813,78.898,49.813,78.898
9838,C1-video5AC.tif:123,2.271,7.337,9.356,7.337,9.356
9839,C1-video5AC.tif:123,4.199,79.784,10.295,79.784,10.295
9840,C1-video5AC.tif:123,2.228,70.189,13.813,70.189,13.813
9841,C1-video5AC.tif:123,2.571,75.979,16.301,75.979,16.301
9842,C1-video5AC.tif:123,6.556,71.266,19.235,71.266,19.235
9843,C1-video5AC.tif:123,7.627,80.397,19.237,80.397,19.237
9844,C1-video5AC.tif:123,4.199,83.839,19.308,83.839,19.308
9845,C1-video5AC.tif:123,2.185,16.952,21.753,16.952,21.753
9846,C1-video5AC.tif:123,6.942,79.576,22.971,79.576,22.971
9847,C1-video5AC.tif:123,2.485,52.610,23.191,52.610,23.191
9848,C1-video5AC.tif:123,6.599,59.086,23.496,59.086,23.496
9849,C1-video5AC.tif:123,9.684,74.403,25.540,74.403,25.540
9850,C1-video5AC.tif:123,6.427,6.134,26.083,6.134,26.083
9851,C1-video5AC.tif:123,8.656,14.861,25.533,14.861,25.533
9852,C1-video5AC.tif:123,4.199,41.231,25.826,41.231,25.826
9853,C1-video5AC.tif:123,2.057,51.021,27.622,51.021,27.622
9854,C1-video5AC.tif:123,5.827,40.860,30.391,40.860,30.391
9855,C1-video5AC.tif:123,2.442,71.475,29.686,71.475,29.686
9856,C1-video5AC.tif:123,4.413,86.581,32.526,86.581,32.526
9857,C1-video5AC.tif:123,2.357,70.137,32.181,70.137,32.181
9858,C1-video5AC.tif:123,2.485,84.884,33.166,84.884,33.166
9859,C1-video5AC.tif:123,3.385,79.877,33.499,79.877,33.499
9860,C1-video5AC.tif:123,4.328,46.392,33.867,46.392,33.867
9861,C1-video5AC.tif:123,2.828,14.245,37.320,14.245,37.320
9862,C1-video5AC.tif:123,2.442,21.494,37.157,21.494,37.157
9863,C1-video5AC.tif:123,2.957,24.944,38.315,24.944,38.315
9864,C1-video5AC.tif:123,2.014,76.253,39.028,76.253,39.028
9865,C1-video5AC.tif:123,3.942,87.134,38.275,87.134,38.275
9866,C1-video5AC.tif:123,3.642,90.840,40.865,90.840,40.865
9867,C1-video5AC.tif:123,3.814,7.895,41.687,7.895,41.687
9868,C1-video5AC.tif:123,6.856,55.334,43.333,55.334,43.333
9869,C1-video5AC.tif:123,2.699,75.218,41.467,75.218,41.467
9870,C1-video5AC.tif:123,4.114,10.585,42.907,10.585,42.907
9871,C1-video5AC.tif:123,2.314,14.640,42.761,14.640,42.761
9872,C1-video5AC.tif:123,3.257,63.767,46.017,63.767,46.017
9873,C1-video5AC.tif:123,2.014,43.411,47.718,43.411,47.718
9874,C1-video5AC.tif:123,4.499,85.983,48.524,85.983,48.524
9875,C1-video5AC.tif:123,2.142,63.773,48.227,63.773,48.227
9876,C1-video5AC.tif:123,3.214,89.685,50.667,89.685,50.667
9877,C1-video5AC.tif:123,4.071,37.248,50.448,37.248,50.448
9878,C1-video5AC.tif:123,5.056,68.580,50.194,68.580,50.194
9879,C1-video5AC.tif:123,2.528,8.282,49.436,8.282,49.436
9880,C1-video5AC.tif:123,3.856,28.969,50.853,28.969,50.853
9881,C1-video5AC.tif:123,4.756,4.393,50.406,4.393,50.406
9882,C1-video5AC.tif:123,5.485,75.511,56.089,75.511,56.089
9883,C1-video5AC.tif:123,7.756,3.159,56.275,3.159,56.275
9884,C1-video5AC.tif:123,6.385,28.660,59.107,28.660,59.107
9885,C1-video5AC.tif:123,4.628,75.473,59.106,75.473,59.106
9886,C1-video5AC.tif:123,3.257,30.641,59.104,30.641,59.104
9887,C1-video5AC.tif:123,2.485,46.689,59.552,46.689,59.552
9888,C1-video5AC.tif:123,6.042,19.705,61.713,19.705,61.713
9889,C1-video5AC.tif:123,8.998,51.121,63.165,51.121,63.165
9890,C1-video5AC.tif:123,2.528,67.175,62.218,67.175,62.218
9891,C1-video5AC.tif:123,3.985,4.573,64.761,4.573,64.761
9892,C1-video5AC.tif:123,2.614,86.643,64.613,86.643,64.613
9893,C1-video5AC.tif:123,4.071,29.574,65.603,29.574,65.603
9894,C1-video5AC.tif:123,2.571,90.697,65.757,90.697,65.757
9895,C1-video5AC.tif:123,2.014,64.859,67.533,64.859,67.533
9896,C1-video5AC.tif:123,9.941,13.408,69.958,13.408,69.958
9897,C1-video5AC.tif:123,3.299,30.842,69.631,30.842,69.631
9898,C1-video5AC.tif:123,3.342,48.637,69.249,48.637,69.249
9899,C1-video5AC.tif:123,8.656,3.679,71.142,3.679,71.142
9900,C1-video5AC.tif:123,2.057,57.011,70.462,57.011,70.462
9901,C1-video5AC.tif:123,2.442,16.442,71.206,16.442,71.206
9902,C1-video5AC.tif:123,2.271,73.655,71.210,73.655,71.210
9903,C1-video5AC.tif:123,2.228,49.381,73.202,49.381,73.202
9904,C1-video5AC.tif:123,4.456,44.435,74.225,44.435,74.225
9905,C1-video5AC.tif:123,2.657,89.905,74.881,89.905,74.881
9906,C1-video5AC.tif:123,2.785,54.038,75.573,54.038,75.573
9907,C1-video5AC.tif:123,6.599,67.560,77.212,67.560,77.212
9908,C1-video5AC.tif:123,2.185,73.382,76.998,73.382,76.998
9909,C1-video5AC.tif:123,3.385,87.989,77.280,87.989,77.280
9910,C1-video5AC.tif:123,3.514,83.085,78.781,83.085,78.781
9911,C1-video5AC.tif:123,5.570,54.347,79.713,54.347,79.713
9912,C1-video5AC.tif:123,4.799,49.636,78.897,49.636,78.897
9913,C1-video5AC.tif:124,2.314,7.364,9.415,7.364,9.415
9914,C1-video5AC.tif:124,4.413,79.638,10.025,79.638,10.025
9915,C1-video5AC.tif:124,2.314,70.104,13.777,70.104,13.777
9916,C1-video5AC.tif:124,2.571,75.189,16.129,75.189,16.129
9917,C1-video5AC.tif:124,4.028,70.479,18.507,70.479,18.507
9918,C1-video5AC.tif:124,7.884,80.205,19.360,80.205,19.360
9919,C1-video5AC.tif:124,4.456,83.775,19.225,83.775,19.225
9920,C1-video5AC.tif:124,2.228,72.382,20.593,72.382,20.593
9921,C1-video5AC.tif:124,2.314,16.947,21.693,16.947,21.693
9922,C1-video5AC.tif:124,6.470,79.541,22.976,79.541,22.976
9923,C1-video5AC.tif:124,2.228,52.713,23.216,52.713,23.216
9924,C1-video5AC.tif:124,6.599,59.182,23.523,59.182,23.523
9925,C1-video5AC.tif:124,9.384,74.020,26.085,74.020,26.085
9926,C1-video5AC.tif:124,8.441,6.311,26.576,6.311,26.576
9927,C1-video5AC.tif:124,8.698,14.765,25.549,14.765,25.549
9928,C1-video5AC.tif:124,2.314,51.585,26.534,51.585,26.534
9929,C1-video5AC.tif:124,5.699,40.979,30.268,40.979,30.268
9930,C1-video5AC.tif:124,2.400,71.415,29.575,71.415,29.575
9931,C1-video5AC.tif:124,4.156,86.604,32.600,86.604,32.600
9932,C1-video5AC.tif:124,2.742,80.798,32.179,80.798,32.179
9933,C1-video5AC.tif:124,2.528,84.963,33.336,84.963,33.336
9934,C1-video5AC.tif:124,2.057,45.419,34.487,45.419,34.487
9935,C1-video5AC.tif:124,2.828,14.255,37.304,14.255,37.304
9936,C1-video5AC.tif:124,5.485,8.175,40.127,8.175,40.127
9937,C1-video5AC.tif:124,2.314,21.448,37.149,21.448,37.149
9938,C1-video5AC.tif:124,3.042,25.057,38.244,25.057,38.244
9939,C1-video5AC.tif:124,2.228,76.236,39.063,76.236,39.063
9940,C1-video5AC.tif:124,3.899,86.675,38.328,86.675,38.328
9941,C1-video5AC.tif:124,3.299,81.223,38.519,81.223,38.519
9942,C1-video5AC.tif:124,3.814,90.897,40.475,90.897,40.475
9943,C1-video5AC.tif:124,2.271,72.350,40.633,72.350,40.633
9944,C1-video5AC.tif:124,7.156,55.360,43.349,55.360,43.349
9945,C1-video5AC.tif:124,4.542,10.612,42.757,10.612,42.757
9946,C1-video5AC.tif:124,3.685,63.766,46.084,63.766,46.084
9947,C1-video5AC.tif:124,2.228,43.275,47.630,43.275,47.630
9948,C1-video5AC.tif:124,4.928,85.881,48.614,85.881,48.614
9949,C1-video5AC.tif:124,2.100,63.855,48.161,63.855,48.161
9950,C1-video5AC.tif:124,5.442,37.086,49.813,37.086,49.813
9951,C1-video5AC.tif:124,2.999,89.637,50.475,89.637,50.475
9952,C1-video5AC.tif:124,3.728,67.576,49.293,67.576,49.293
9953,C1-video5AC.tif:124,4.585,7.627,49.780,7.627,49.780
9954,C1-video5AC.tif:124,3.128,3.160,50.342,3.160,50.342
9955,C1-video5AC.tif:124,4.542,29.464,51.502,29.464,51.502
9956,C1-video5AC.tif:124,8.313,21.904,52.728,21.904,52.728
9957,C1-video5AC.tif:124,2.485,51.679,52.785,51.679,52.785
9958,C1-video5AC.tif:124,9.684,62.515,56.060,62.515,56.060
9959,C1-video5AC.tif:124,5.313,75.518,56.009,75.518,56.009
9960,C1-video5AC.tif:124,9.255,3.241,56.723,3.241,56.723
9961,C1-video5AC.tif:124,6.727,24.239,57.275,24.239,57.275
9962,C1-video5AC.tif:124,5.013,28.593,58.301,28.593,58.301
9963,C1-video5AC.tif:124,4.628,75.442,59.043,75.442,59.043
9964,C1-video5AC.tif:124,3.642,30.900,59.169,30.900,59.169
9965,C1-video5AC.tif:124,2.400,46.919,59.590,46.919,59.590
9966,C1-video5AC.tif:124,2.014,89.166,60.376,89.166,60.376
9967,C1-video5AC.tif:124,3.342,21.515,60.845,21.515,60.845
9968,C1-video5AC.tif:124,2.100,63.446,61.367,63.446,61.367
9969,C1-video5AC.tif:124,9.255,51.022,63.182,51.022,63.182
9970,C1-video5AC.tif:124,2.571,66.161,62.041,66.161,62.041
9971,C1-video5AC.tif:124,2.271,16.945,63.196,16.945,63.196
9972,C1-video5AC.tif:124,3.942,29.950,65.482,29.950,65.482
9973,C1-video5AC.tif:124,2.571,86.923,64.532,86.923,64.532
9974,C1-video5AC.tif:124,3.128,4.558,64.784,4.558,64.784
9975,C1-video5AC.tif:124,2.742,90.569,65.551,90.569,65.551
9976,C1-video5AC.tif:124,2.999,16.084,68.730,16.084,68.730
9977,C1-video5AC.tif:124,3.042,48.649,69.291,48.649,69.291
9978,C1-video5AC.tif:124,6.085,12.255,70.543,12.255,70.543
9979,C1-video5AC.tif:124,8.656,3.450,71.227,3.450,71.227
9980,C1-video5AC.tif:124,4.285,74.520,71.086,74.520,71.086
9981,C1-video5AC.tif:124,6.727,44.810,73.478,44.810,73.478
9982,C1-video5AC.tif:124,2.742,77.735,72.621,77.735,72.621
9983,C1-video5AC.tif:124,2.485,89.881,74.841,89.881,74.841
9984,C1-video5AC.tif:124,4.028,73.157,77.684,73.157,77.684
9985,C1-video5AC.tif:124,6.556,67.926,77.227,67.926,77.227
9986,C1-video5AC.tif:124,3.299,87.716,77.086,87.716,77.086
9987,C1-video5AC.tif:124,4.628,50.056,78.844,50.056,78.844
9988,C1-video5AC.tif:125,4.499,79.548,9.815,79.548,9.815
9989,C1-video5AC.tif:125,2.271,7.306,9.344,7.306,9.344
9990,C1-video5AC.tif:125,2.400,70.162,13.791,70.162,13.791
9991,C1-video5AC.tif:125,2.785,76.381,16.437,76.381,16.437
9992,C1-video5AC.tif:125,7.970,80.019,19.253,80.019,19.253
9993,C1-video5AC.tif:125,4.071,83.738,19.158,83.738,19.158
9994,C1-video5AC.tif:125,3.942,70.619,18.527,70.619,18.527
9995,C1-video5AC.tif:125,2.228,71.889,20.883,71.889,20.883
9996,C1-video5AC.tif:125,2.271,16.953,21.671,16.953,21.671
9997,C1-video5AC.tif:125,2.999,78.323,22.794,78.323,22.794
9998,C1-video5AC.tif:125,4.585,52.194,24.702,52.194,24.702
9999,C1-video5AC.tif:125,4.328,60.203,23.046,60.203,23.046
10000,C1-video5AC.tif:125,3.685,80.420,22.977,80.420,22.977
10001,C1-video5AC.tif:125,6.727,73.595,26.758,73.595,26.758
10002,C1-video5AC.tif:125,8.184,6.312,26.404,6.312,26.404
10003,C1-video5AC.tif:125,2.485,57.250,23.855,57.250,23.855
10004,C1-video5AC.tif:125,2.314,75.785,25.381,75.785,25.381
10005,C1-video5AC.tif:125,8.741,14.734,25.600,14.734,25.600
10006,C1-video5AC.tif:125,4.242,41.198,25.820,41.198,25.820
10007,C1-video5AC.tif:125,2.057,62.432,26.957,62.432,26.957
10008,C1-video5AC.tif:125,5.870,41.049,30.282,41.049,30.282
