,Spot ID,Track_ID,X (micron),Y (micron),T (sec),Frame,is main track,which main track id,frame range
5757,1202574,183,41.5,85.39,579.57,174,False,182,0-199
5758,1202576,183,41.56,85.28,582.9,175,False,182,0-199
5759,1202578,183,41.35,85.59,586.23,176,False,182,0-199
5760,1202580,183,41.35,85.59,589.56,177,False,182,0-199
5761,1202582,183,41.24,85.91,592.9,178,False,182,0-199
5762,1202584,183,41.45,86.11,596.23,179,False,182,0-199
5763,1202586,183,41.45,86.53,599.56,180,False,182,0-199
5764,1202588,183,40.99,86.84,602.89,181,False,182,0-199
5765,1202590,183,40.78,87.04,606.22,182,False,182,0-199
5766,1202592,183,40.78,87.15,609.55,183,False,182,0-199
5767,1202594,183,40.68,87.15,612.88,184,False,182,0-199
5768,1202596,183,40.47,87.51,616.21,185,False,182,0-199
5769,1202598,183,40.05,87.77,619.54,186,False,182,0-199
5770,1202600,183,40.05,87.77,622.87,187,False,182,0-199
5771,1202602,183,40.05,87.77,626.2,188,False,182,0-199
5772,1202604,183,40.05,87.77,629.54,189,False,182,0-199
5773,1202606,183,40.05,87.77,632.87,190,False,182,0-199
5774,1202608,183,40.05,87.77,636.2,191,False,182,0-199
5775,1202610,183,39.74,87.87,639.53,192,False,182,0-199
5776,1202612,183,39.59,87.98,642.86,193,False,182,0-199
5777,1202614,183,39.59,87.98,646.19,194,False,182,0-199
5778,1202616,183,39.59,87.98,649.52,195,False,182,0-199
5779,1202618,183,39.59,87.98,652.85,196,False,182,0-199
5780,1202620,183,39.43,88.29,656.18,197,False,182,0-199
5781,1202622,183,39.28,88.54,659.51,198,False,182,0-199
5782,1202624,183,39.12,88.75,662.84,199,False,182,0-199
5783,1206994,184,73.28,88.91,0.0,0,False,182,0-47
5784,1206997,184,72.97,89.01,3.33,1,False,182,0-47
5785,1207000,184,72.04,88.8,6.66,2,False,182,0-47
5786,1207002,184,71.62,88.8,9.99,3,False,182,0-47
5787,1207004,184,71.42,88.8,13.32,4,False,182,0-47
5788,1207006,184,70.79,88.8,16.65,5,False,182,0-47
5789,1207008,184,70.79,88.7,19.99,6,False,182,0-47
5790,1207010,184,70.17,88.7,23.32,7,False,182,0-47
5791,1207012,184,69.66,88.49,26.65,8,False,182,0-47
5792,1207014,184,69.66,88.49,29.98,9,False,182,0-47
5793,1207016,184,69.55,88.49,33.31,10,False,182,0-47
5794,1207018,184,68.83,88.39,36.64,11,False,182,0-47
5795,1207020,184,68.21,88.49,39.97,12,False,182,0-47
5796,1207022,184,68.31,88.29,43.3,13,False,182,0-47
5797,1207024,184,68.21,88.49,46.63,14,False,182,0-47
5798,1207026,184,68.21,88.49,49.96,15,False,182,0-47
5799,1207028,184,68.1,88.49,53.29,16,False,182,0-47
5800,1207030,184,68.1,88.49,56.62,17,False,182,0-47
5801,1207032,184,68.0,88.49,59.96,18,False,182,0-47
5802,1207034,184,67.69,88.49,63.29,19,False,182,0-47
5803,1207036,184,66.86,88.49,66.62,20,False,182,0-47
5804,1207038,184,66.55,88.49,69.95,21,False,182,0-47
5805,1207040,184,66.24,88.39,73.28,22,False,182,0-47
5806,1207042,184,66.34,88.39,76.61,23,False,182,0-47
5807,1207044,184,66.14,88.39,79.94,24,False,182,0-47
5808,1207046,184,66.03,88.39,83.27,25,False,182,0-47
5809,1207048,184,65.83,88.39,86.6,26,False,182,0-47
5810,1207050,184,65.41,88.29,89.93,27,False,182,0-47
5811,1207052,184,65.1,88.49,93.26,28,False,182,0-47
5812,1207054,184,64.89,88.39,96.6,29,False,182,0-47
5813,1207056,184,64.89,88.39,99.93,30,False,182,0-47
5814,1207058,184,64.89,88.29,103.26,31,False,182,0-47
5815,1207060,184,64.27,88.08,106.59,32,False,182,0-47
5816,1207062,184,64.38,88.29,109.92,33,False,182,0-47
5817,1207064,184,64.38,88.29,113.25,34,False,182,0-47
5818,1207066,184,64.27,88.29,116.58,35,False,182,0-47
5819,1207068,184,64.27,88.29,119.91,36,False,182,0-47
5820,1207070,184,64.07,88.29,123.24,37,False,182,0-47
5821,1207072,184,64.07,88.29,126.57,38,False,182,0-47
5822,1207074,184,64.07,88.29,129.9,39,False,182,0-47
5823,1207076,184,64.07,88.29,133.23,40,False,182,0-47
5824,1207078,184,64.17,88.29,136.57,41,False,182,0-47
5825,1207080,184,64.17,88.29,139.9,42,False,182,0-47
5826,1207082,184,64.17,88.29,143.23,43,False,182,0-47
5827,1207084,184,64.17,88.29,146.56,44,False,182,0-47
5828,1207086,184,63.76,88.18,149.89,45,False,182,0-47
5829,1207088,184,63.55,88.18,153.22,46,False,182,0-47
5830,1207090,184,63.55,88.18,156.55,47,False,182,0-47
5831,1207092,184,63.55,88.18,159.88,48,False,,
5832,1207094,184,63.96,88.18,163.21,49,False,,
5833,1207096,184,64.38,88.18,166.54,50,False,,
5834,1207098,184,63.86,87.87,169.87,51,False,,
5835,1207100,184,63.86,87.87,173.21,52,False,,
5836,1207102,184,63.55,88.08,176.54,53,False,,
5837,1207104,184,63.55,87.98,179.87,54,False,,
5838,1207106,184,63.45,87.77,183.2,55,False,,
5839,1207108,184,63.45,87.77,186.53,56,False,,
5840,1207110,184,63.45,87.77,189.86,57,False,,
5841,1207112,184,63.45,87.77,193.19,58,False,,
5842,1207114,184,63.45,87.77,196.52,59,False,,
5843,1207116,184,63.45,87.77,199.85,60,False,,
5844,1207118,184,63.45,87.77,203.18,61,False,,
5845,1207120,184,63.45,87.77,206.51,62,False,,
5846,1207122,184,63.45,87.77,209.85,63,False,,
5847,1207124,184,63.45,87.77,213.18,64,False,,
5848,1207126,184,63.45,87.77,216.51,65,False,,
5849,1207128,184,63.45,87.77,219.84,66,False,,
5850,1207130,184,63.45,87.77,223.17,67,False,,
5851,1207132,184,63.45,87.77,226.5,68,False,,
5852,1207137,184,63.86,87.87,229.83,69,False,,
5853,1207139,184,63.86,87.87,233.16,70,False,,
5854,1207141,184,63.86,87.87,236.49,71,False,,
5855,1207143,184,63.86,87.87,239.82,72,False,,
5856,1207145,184,63.86,87.87,243.15,73,False,,
5857,1207147,184,63.86,87.87,246.48,74,False,,
5858,1207149,184,63.86,87.87,249.82,75,False,,
5859,1207151,184,63.86,87.87,253.15,76,False,,
5860,1207153,184,63.86,87.87,256.48,77,False,,
5861,1207155,184,63.86,87.87,259.81,78,False,,
5862,1207157,184,63.86,87.87,263.14,79,False,,
5863,1207159,184,63.86,87.87,266.47,80,False,,
5864,1207161,184,63.86,87.87,269.8,81,False,,
5865,1207163,184,63.86,87.87,273.13,82,False,,
5866,1207165,184,63.86,87.87,276.46,83,False,,
5867,1207167,184,63.86,87.87,279.79,84,False,,
5868,1207169,184,63.45,87.77,283.12,85,False,,
5869,1207171,184,63.45,87.77,286.46,86,False,,
5870,1207173,184,63.45,87.77,289.79,87,False,,
5871,1207175,184,63.45,87.77,293.12,88,False,,
5872,1207177,184,63.45,87.77,296.45,89,False,,
5873,1207179,184,63.45,87.77,299.78,90,False,,
5874,1207181,184,63.45,87.77,303.11,91,False,,
5875,1207183,184,63.45,87.77,306.44,92,False,,
5876,1207185,184,63.45,87.77,309.77,93,False,,
5877,1207187,184,63.45,87.77,313.1,94,False,,
5878,1207189,184,63.45,87.77,316.43,95,False,,
5879,1207191,184,63.45,87.77,319.76,96,False,,
5880,1207193,184,63.45,87.77,323.09,97,False,,
5881,1207195,184,63.45,87.77,326.43,98,False,,
5882,1207197,184,63.45,87.77,329.76,99,False,,
5883,1207199,184,63.45,87.77,333.09,100,False,,
5884,1207201,184,63.55,87.66,336.42,101,False,,
5885,1207203,184,63.55,87.66,339.75,102,False,,
5886,1207206,184,63.55,87.77,343.08,103,False,,
5887,1207208,184,63.55,87.77,346.41,104,False,,
5888,1207210,184,63.45,87.25,349.74,105,False,,
5889,1207212,184,63.45,87.25,353.07,106,False,,
5890,1207214,184,63.45,87.25,356.4,107,False,,
5891,1207216,184,63.45,87.25,359.73,108,False,,
5892,1207218,184,63.45,87.25,363.07,109,False,,
5893,1207220,184,63.45,87.25,366.4,110,False,,
5894,1207222,184,63.45,87.25,369.73,111,False,,
5895,1207224,184,63.45,87.25,373.06,112,False,,
5896,1207226,184,63.45,87.25,376.39,113,False,,
5897,1207228,184,63.76,87.46,379.72,114,False,,
5898,1207230,184,63.76,87.46,383.05,115,False,,
5899,1207232,184,63.34,87.56,386.38,116,False,,
5900,1207237,184,62.82,87.25,389.71,117,False,,
5901,1207239,184,62.1,87.04,393.04,118,False,,
5902,1207241,184,62.1,87.04,396.37,119,False,,
5903,1207243,184,62.1,87.04,399.7,120,False,,
5904,1207245,184,61.79,86.84,403.04,121,False,,
5905,1207247,184,61.79,86.84,406.37,122,False,,
5906,1207249,184,61.48,86.84,409.7,123,False,,
5907,1207251,184,60.86,86.84,413.03,124,False,,
5908,1207256,184,61.38,86.73,416.36,125,False,,
5909,1207258,184,61.38,86.73,419.69,126,False,,
5910,1207263,184,60.44,86.73,423.02,127,False,,
5911,1207265,184,59.82,86.53,426.35,128,False,,
5912,1207267,184,59.62,86.53,429.68,129,False,,
5913,1207269,184,59.0,86.94,433.01,130,False,,
5914,1207271,184,59.0,86.94,436.34,131,False,,
5915,1207273,184,59.0,86.84,439.68,132,False,,
5916,1207275,184,59.0,86.84,443.01,133,False,,
5917,1207277,184,58.79,86.73,446.34,134,False,,
5918,1207279,184,58.79,86.73,449.67,135,False,,
5919,1207281,184,58.79,86.73,453.0,136,False,,
5920,1207283,184,58.79,86.73,456.33,137,False,,
5921,1207285,184,58.58,86.84,459.66,138,False,,
5922,1207287,184,58.06,86.94,462.99,139,False,,
5923,1207289,184,58.06,86.94,466.32,140,False,,
5924,1207291,184,57.55,86.94,469.65,141,False,,
5925,1207293,184,57.55,86.94,472.98,142,False,,
5926,1207295,184,57.86,87.15,476.32,143,False,,
5927,1207297,184,57.86,87.15,479.65,144,False,,
5928,1207299,184,57.86,87.15,482.98,145,False,,
5929,1207301,184,57.75,87.04,486.31,146,False,,
5930,1207303,184,57.34,87.04,489.64,147,False,,
5931,1207305,184,57.13,87.04,492.97,148,False,,
5932,1207307,184,56.41,87.15,496.3,149,False,,
5933,1207309,184,56.41,87.15,499.63,150,False,,
5934,1207311,184,56.41,87.04,502.96,151,False,,
5935,1207313,184,55.79,87.04,506.29,152,False,,
5936,1207315,184,55.79,87.04,509.62,153,False,,
5937,1207317,184,55.79,87.04,512.95,154,False,,
5938,1207319,184,58.79,87.15,516.29,155,False,,
5939,1207321,184,58.79,86.73,519.62,156,False,,
5940,1207323,184,58.79,86.73,522.95,157,False,,
5941,1207325,184,58.79,86.73,526.28,158,False,,
5942,1207327,184,58.48,86.73,529.61,159,False,,
5943,1207329,184,58.48,86.73,532.94,160,False,,
5944,1207331,184,59.0,86.73,536.27,161,False,,
5945,1207333,184,59.0,86.73,539.6,162,False,,
5946,1207335,184,58.48,86.63,542.93,163,False,,
5947,1207337,184,58.27,87.15,546.26,164,False,,
5948,1207342,184,57.79,86.97,549.59,165,False,,
5949,1207344,184,57.51,86.97,552.93,166,False,,
5950,1207346,184,57.44,86.97,556.26,167,False,,
5951,1207348,184,57.44,86.97,559.59,168,False,,
5952,1207350,184,57.44,86.97,562.92,169,False,,
5953,1207352,184,57.17,86.97,566.25,170,False,,
5954,1207354,184,56.34,87.11,569.58,171,False,,
5955,1207356,184,55.99,87.18,572.91,172,False,,
5956,1207358,184,55.99,87.18,576.24,173,False,,
5957,1207364,184,56.06,87.32,579.57,174,False,,
5958,1207366,184,56.06,87.32,582.9,175,False,,
5959,1207368,184,56.06,87.32,586.23,176,False,,
5960,1207370,184,56.48,87.25,589.56,177,False,,
5961,1207372,184,56.48,87.25,592.9,178,False,,
5962,1207374,184,57.3,87.04,596.23,179,False,,
5963,1207376,184,57.3,87.04,599.56,180,False,,
5964,1207378,184,57.3,87.04,602.89,181,False,,
5965,1207380,184,57.3,87.04,606.22,182,False,,
5966,1207382,184,56.68,86.97,609.55,183,False,,
5967,1207384,184,56.34,87.04,612.88,184,False,,
5968,1207386,184,56.27,87.32,616.21,185,False,,
5969,1207388,184,56.27,87.32,619.54,186,False,,
5970,1207390,184,56.27,87.32,622.87,187,False,,
5971,1207392,184,56.27,87.32,626.2,188,False,,
5972,1207394,184,56.89,86.97,629.54,189,False,,
5973,1207396,184,56.34,87.25,632.87,190,False,,
5974,1207398,184,55.92,87.39,636.2,191,False,,
5975,1207400,184,56.34,87.18,639.53,192,False,,
5976,1207402,184,56.34,87.18,642.86,193,False,,
5977,1207404,184,56.34,87.18,646.19,194,False,,
5978,1207406,184,56.34,87.18,649.52,195,False,,
5979,1207408,184,56.34,87.18,652.85,196,False,,
5980,1207412,184,56.2,87.39,656.18,197,False,,
5981,1207414,184,56.2,87.39,659.51,198,False,,
5982,1207416,184,56.2,87.39,662.84,199,False,,
5983,1207421,190,73.38,89.8,0.0,0,False,182,0-90
5984,1207423,190,72.97,89.73,3.33,1,False,182,0-90
5985,1207425,190,72.28,89.73,6.66,2,False,182,0-90
5986,1207427,190,71.59,89.67,9.99,3,False,182,0-90
5987,1207429,190,70.97,89.46,13.32,4,False,182,0-90
5988,1207431,190,70.41,89.32,16.65,5,False,182,0-90
5989,1207433,190,70.55,89.46,19.99,6,False,182,0-90
5990,1207435,190,70.41,89.46,23.32,7,False,182,0-90
5991,1207437,190,69.72,89.39,26.65,8,False,182,0-90
5992,1207439,190,69.72,89.39,29.98,9,False,182,0-90
5993,1207441,190,69.79,89.25,33.31,10,False,182,0-90
5994,1207443,190,69.03,89.25,36.64,11,False,182,0-90
5995,1207445,190,68.41,89.39,39.97,12,False,182,0-90
5996,1207447,190,68.21,89.39,43.3,13,False,182,0-90
5997,1207449,190,68.21,89.39,46.63,14,False,182,0-90
5998,1207451,190,68.34,89.32,49.96,15,False,182,0-90
5999,1207453,190,68.0,89.39,53.29,16,False,182,0-90
6000,1207455,190,67.79,89.39,56.62,17,False,182,0-90
6001,1207457,190,67.86,89.39,59.96,18,False,182,0-90
6002,1207459,190,67.86,89.39,63.29,19,False,182,0-90
6003,1207461,190,67.79,89.25,66.62,20,False,182,0-90
6004,1207463,190,67.45,89.25,69.95,21,False,182,0-90
6005,1207465,190,67.45,89.25,73.28,22,False,182,0-90
6006,1207467,190,67.59,89.25,76.61,23,False,182,0-90
6007,1207469,190,67.59,89.25,79.94,24,False,182,0-90
6008,1207471,190,67.65,89.32,83.27,25,False,182,0-90
6009,1207473,190,67.31,89.46,86.6,26,False,182,0-90
6010,1207475,190,66.76,89.32,89.93,27,False,182,0-90
6011,1207477,190,66.55,89.18,93.26,28,False,182,0-90
6012,1207479,190,65.65,89.04,96.6,29,False,182,0-90
6013,1207481,190,64.76,89.04,99.93,30,False,182,0-90
6014,1207483,190,64.48,89.11,103.26,31,False,182,0-90
6015,1207485,190,63.93,89.11,106.59,32,False,182,0-90
6016,1207487,190,63.93,89.11,109.92,33,False,182,0-90
6017,1207489,190,63.45,89.11,113.25,34,False,182,0-90
6018,1207491,190,63.51,89.11,116.58,35,False,182,0-90
6019,1207493,190,63.45,89.11,119.91,36,False,182,0-90
6020,1207495,190,63.31,89.11,123.24,37,False,182,0-90
6021,1207497,190,62.82,89.11,126.57,38,False,182,0-90
6022,1207499,190,62.41,89.04,129.9,39,False,182,0-90
6023,1207501,190,62.07,89.04,133.23,40,False,182,0-90
6024,1207503,190,61.79,89.11,136.57,41,False,182,0-90
6025,1207505,190,61.79,89.11,139.9,42,False,182,0-90
6026,1207507,190,61.31,89.04,143.23,43,False,182,0-90
6027,1207509,190,61.1,89.04,146.56,44,False,182,0-90
6028,1207511,190,60.75,88.91,149.89,45,False,182,0-90
6029,1207513,190,59.93,88.91,153.22,46,False,182,0-90
6030,1207515,190,59.72,88.91,156.55,47,False,182,0-90
6031,1207517,190,59.44,88.84,159.88,48,False,182,0-90
6032,1207520,190,58.89,88.35,163.21,49,False,182,0-90
6033,1207522,190,58.89,88.35,166.54,50,False,182,0-90
6034,1207524,190,58.41,88.42,169.87,51,False,182,0-90
6035,1207526,190,58.48,88.29,173.21,52,False,182,0-90
6036,1207528,190,57.99,88.01,176.54,53,False,182,0-90
6037,1207530,190,58.06,88.08,179.87,54,False,182,0-90
6038,1207532,190,57.93,88.15,183.2,55,False,182,0-90
6039,1207534,190,57.72,88.15,186.53,56,False,182,0-90
6040,1207536,190,57.1,88.08,189.86,57,False,182,0-90
6041,1207538,190,56.61,88.01,193.19,58,False,182,0-90
6042,1207540,190,56.27,88.01,196.52,59,False,182,0-90
6043,1207542,190,55.58,87.87,199.85,60,False,182,0-90
6044,1207544,190,54.82,87.8,203.18,61,False,182,0-90
6045,1207546,190,54.2,87.73,206.51,62,False,182,0-90
6046,1207548,190,54.13,87.73,209.85,63,False,182,0-90
6047,1207550,190,53.92,87.8,213.18,64,False,182,0-90
6048,1207552,190,54.06,87.66,216.51,65,False,182,0-90
6049,1207554,190,53.92,87.66,219.84,66,False,182,0-90
6050,1207556,190,53.58,87.53,223.17,67,False,182,0-90
6051,1207558,190,53.44,87.53,226.5,68,False,182,0-90
6052,1207560,190,53.65,87.6,229.83,69,False,182,0-90
6053,1207562,190,53.03,87.6,233.16,70,False,182,0-90
6054,1207564,190,53.03,87.32,236.49,71,False,182,0-90
6055,1207566,190,52.47,87.25,239.82,72,False,182,0-90
6056,1207568,190,51.78,87.18,243.15,73,False,182,0-90
6057,1207570,190,51.58,87.32,246.48,74,False,182,0-90
6058,1207572,190,51.58,87.18,249.82,75,False,182,0-90
6059,1207574,190,51.78,87.18,253.15,76,False,182,0-90
6060,1207576,190,51.51,87.25,256.48,77,False,182,0-90
6061,1207578,190,51.58,87.46,259.81,78,False,182,0-90
6062,1207580,190,51.51,87.39,263.14,79,False,182,0-90
6063,1207582,190,51.3,87.32,266.47,80,False,182,0-90
6064,1207584,190,51.3,87.32,269.8,81,False,182,0-90
6065,1207586,190,51.37,87.66,273.13,82,False,182,0-90
6066,1207588,190,51.16,87.53,276.46,83,False,182,0-90
6067,1207590,190,50.89,87.39,279.79,84,False,182,0-90
6068,1207592,190,51.09,87.39,283.12,85,False,182,0-90
6069,1207594,190,50.96,87.6,286.46,86,False,182,0-90
6070,1207596,190,50.61,87.46,289.79,87,False,182,0-90
6071,1207598,190,51.03,87.6,293.12,88,False,182,0-90
6072,1207600,190,50.96,87.39,296.45,89,False,182,0-90
6073,1207602,190,50.34,87.25,299.78,90,False,182,0-90
6074,1207672,192,49.44,87.25,303.11,91,False,182,91-113
6075,1207674,192,48.68,87.32,306.44,92,False,182,91-113
6076,1207676,192,47.71,87.32,309.77,93,False,182,91-113
6077,1207678,192,47.71,87.32,313.1,94,False,182,91-113
6078,1207680,192,47.44,87.32,316.43,95,False,182,91-113
6079,1207682,192,47.44,87.32,319.76,96,False,182,91-113
6080,1207684,192,46.54,87.46,323.09,97,False,182,91-113
6081,1207686,192,46.4,87.46,326.43,98,False,182,91-113
6082,1207688,192,46.13,87.39,329.76,99,False,182,91-113
6083,1207690,192,45.85,87.39,333.09,100,False,182,91-113
6084,1207692,192,45.64,87.46,336.42,101,False,182,91-113
6085,1207694,192,45.57,87.46,339.75,102,False,182,91-113
6086,1207696,192,45.57,87.32,343.08,103,False,182,91-113
6087,1207698,192,45.57,87.25,346.41,104,False,182,91-113
6088,1207700,192,45.85,86.97,349.74,105,False,182,91-113
6089,1207702,192,45.71,87.11,353.07,106,False,182,91-113
6090,1207704,192,45.71,87.11,356.4,107,False,182,91-113
6091,1207706,192,45.44,87.11,359.73,108,False,182,91-113
6092,1207708,192,44.95,87.32,363.07,109,False,182,91-113
6093,1207712,192,44.75,87.46,366.4,110,False,182,91-113
6094,1207778,192,44.47,87.87,369.73,111,False,182,91-113
6095,1207780,192,44.26,88.15,373.06,112,False,182,91-113
6096,1207782,192,44.26,88.15,376.39,113,False,182,91-113
6097,1207784,192,43.99,88.29,379.72,114,False,,
6098,1207786,192,43.64,88.77,383.05,115,False,,
6099,1207788,192,43.37,88.84,386.38,116,False,,
6100,1207790,192,43.37,89.11,389.71,117,False,,
6101,1207792,192,42.68,89.53,393.04,118,False,,
6102,1207794,192,42.47,89.6,396.37,119,False,,
6103,1207796,192,42.47,89.6,399.7,120,False,,
6104,1207798,192,42.33,90.01,403.04,121,False,,
6105,1207800,192,42.47,90.29,406.37,122,False,,
6106,1207802,192,42.4,90.29,409.7,123,False,,
6107,1207804,192,42.4,90.08,413.03,124,False,,
6108,1207806,192,42.4,90.08,416.36,125,False,,
6109,1207808,192,42.12,90.42,419.69,126,False,,
6110,1207810,192,41.85,90.98,423.02,127,False,,
6111,1207812,192,41.78,91.39,426.35,128,False,,
6112,1207814,192,41.78,91.74,429.68,129,False,,
6113,1207816,192,41.78,92.22,433.01,130,False,,
6114,1207818,192,41.78,92.22,436.34,131,False,,
6115,1207820,192,41.78,92.22,439.68,132,False,,
6116,1207822,192,41.78,92.22,443.01,133,False,,
6117,1207824,192,41.78,92.22,446.34,134,False,,
6118,1207826,192,41.78,92.22,449.67,135,False,,
6119,1207828,192,41.78,92.22,453.0,136,False,,
6120,1207830,192,41.5,92.49,456.33,137,False,,
6121,1207832,192,41.5,92.91,459.66,138,False,,
6122,1207834,192,41.37,93.25,462.99,139,False,,
6123,1207836,192,41.37,93.25,466.32,140,False,,
6124,1207838,192,41.02,93.87,469.65,141,False,,
6125,1207840,192,40.68,94.08,472.98,142,False,,
6126,1207842,192,40.47,94.36,476.32,143,False,,
6127,1207844,192,40.47,94.5,479.65,144,False,,
6128,1207846,192,40.26,94.77,482.98,145,False,,
6129,1207848,192,40.26,94.77,486.31,146,False,,
6130,1207850,192,39.71,95.19,489.64,147,False,,
6131,1207852,192,39.57,95.19,492.97,148,False,,
6132,1207854,192,39.57,95.25,496.3,149,False,,
6133,1207856,192,39.57,95.25,499.63,150,False,,
6134,1207858,192,39.57,95.25,502.96,151,False,,
6135,1207861,192,40.25,94.75,506.29,152,False,,
6136,1207864,192,40.21,94.79,509.62,153,False,,
6137,1207868,192,40.21,94.76,512.95,154,False,,
6138,1207872,192,40.17,94.8,516.29,155,False,,
6139,1207876,192,40.37,94.6,519.62,156,False,,
6140,1207879,192,40.22,94.77,522.95,157,False,,
6141,1207882,192,40.34,94.65,526.28,158,False,,
6142,1207886,192,40.2,94.73,529.61,159,False,,
6143,1207889,192,40.38,94.59,532.94,160,False,,
6144,1207894,192,40.3,94.62,536.27,161,False,,
6145,1207897,192,39.64,95.74,539.6,162,False,,
6146,1207899,192,39.43,95.67,542.93,163,False,,
6147,1207901,192,39.43,95.67,546.26,164,False,,
6148,1207903,192,39.43,95.67,549.59,165,False,,
6149,1207905,192,39.43,95.67,552.93,166,False,,
6150,1207907,192,39.43,95.67,556.26,167,False,,
6151,1207909,192,39.43,95.67,559.59,168,False,,
6152,1207911,192,39.43,95.67,562.92,169,False,,
6153,1207913,192,39.43,95.67,566.25,170,False,,
6154,1207915,192,39.43,95.67,569.58,171,False,,
6155,1207917,192,39.43,95.67,572.91,172,False,,
6156,1207919,192,39.43,95.67,576.24,173,False,,
6157,1207921,192,39.43,95.67,579.57,174,False,,
6158,1207923,192,39.43,95.67,582.9,175,False,,
6159,1207925,192,39.43,95.67,586.23,176,False,,
6160,1207927,192,39.43,95.67,589.56,177,False,,
6161,1207929,192,39.43,95.67,592.9,178,False,,
6162,1207931,192,39.43,95.67,596.23,179,False,,
6163,1207933,192,39.43,95.67,599.56,180,False,,
6164,1207935,192,39.43,95.67,602.89,181,False,,
6165,1207937,192,39.43,95.67,606.22,182,False,,
6166,1207939,192,39.43,95.67,609.55,183,False,,
6167,1207941,192,39.43,95.67,612.88,184,False,,
6168,1207943,192,39.43,95.67,616.21,185,False,,
6169,1207945,192,39.43,95.67,619.54,186,False,,
6170,1207947,192,39.43,95.67,622.87,187,False,,
6171,1207949,192,39.43,95.67,626.2,188,False,,
6172,1207951,192,39.43,95.67,629.54,189,False,,
6173,1207953,192,39.43,95.67,632.87,190,False,,
6174,1207955,192,39.43,95.67,636.2,191,False,,
6175,1207957,192,39.43,95.67,639.53,192,False,,
6176,1207959,192,39.43,95.67,642.86,193,False,,
6177,1207961,192,39.43,95.67,646.19,194,False,,
6178,1207963,192,39.43,95.67,649.52,195,False,,
6179,1207965,192,39.43,95.67,652.85,196,False,,
6180,1207967,192,39.43,95.67,656.18,197,False,,
6181,1207969,192,39.43,95.67,659.51,198,False,,
6182,1207971,192,39.43,95.67,662.84,199,False,,
6183,1207999,200,73.59,90.63,0.0,0,False,182,0-115
6184,1208001,200,73.52,90.84,3.33,1,False,182,0-115
6185,1208003,200,72.48,90.49,6.66,2,False,182,0-115
6186,1208005,200,72.14,90.42,9.99,3,False,182,0-115
6187,1208007,200,71.52,90.42,13.32,4,False,182,0-115
6188,1208009,200,71.52,90.42,16.65,5,False,182,0-115
6189,1208011,200,71.24,90.42,19.99,6,False,182,0-115
6190,1208013,200,70.69,90.29,23.32,7,False,182,0-115
6191,1208015,200,70.55,90.22,26.65,8,False,182,0-115
6192,1208017,200,70.62,90.01,29.98,9,False,182,0-115
6193,1208019,200,70.69,90.15,33.31,10,False,182,0-115
6194,1208021,200,70.55,90.15,36.64,11,False,182,0-115
6195,1208023,200,70.41,90.22,39.97,12,False,182,0-115
6196,1208025,200,70.35,90.22,43.3,13,False,182,0-115
6197,1208027,200,70.35,90.22,46.63,14,False,182,0-115
6198,1208029,200,70.21,90.15,49.96,15,False,182,0-115
6199,1208031,200,70.07,90.22,53.29,16,False,182,0-115
6200,1208033,200,69.72,90.22,56.62,17,False,182,0-115
6201,1208035,200,68.76,90.15,59.96,18,False,182,0-115
6202,1208037,200,68.21,90.15,63.29,19,False,182,0-115
6203,1208039,200,68.21,90.15,66.62,20,False,182,0-115
6204,1208041,200,68.0,90.15,69.95,21,False,182,0-115
6205,1208043,200,68.0,90.15,73.28,22,False,182,0-115
6206,1208045,200,67.93,90.15,76.61,23,False,182,0-115
6207,1208047,200,67.59,90.08,79.94,24,False,182,0-115
6208,1208049,200,66.9,90.08,83.27,25,False,182,0-115
6209,1208051,200,66.83,90.08,86.6,26,False,182,0-115
6210,1208053,200,65.93,89.94,89.93,27,False,182,0-115
6211,1208055,200,65.58,89.94,93.26,28,False,182,0-115
6212,1208057,200,64.96,90.01,96.6,29,False,182,0-115
6213,1208059,200,63.86,90.01,99.93,30,False,182,0-115
6214,1208061,200,63.38,89.8,103.26,31,False,182,0-115
6215,1208063,200,62.62,89.73,106.59,32,False,182,0-115
6216,1208065,200,62.55,89.73,109.92,33,False,182,0-115
6217,1208067,200,62.55,89.73,113.25,34,False,182,0-115
6218,1208069,200,62.2,89.73,116.58,35,False,182,0-115
6219,1208071,200,61.93,89.67,119.91,36,False,182,0-115
6220,1208073,200,61.79,89.67,123.24,37,False,182,0-115
6221,1208075,200,61.17,89.6,126.57,38,False,182,0-115
6222,1208077,200,60.89,89.53,129.9,39,False,182,0-115
6223,1208079,200,60.55,89.39,133.23,40,False,182,0-115
6224,1208081,200,59.93,89.39,136.57,41,False,182,0-115
6225,1208083,200,59.72,89.32,139.9,42,False,182,0-115
6226,1208085,200,59.72,89.32,143.23,43,False,182,0-115
6227,1208087,200,59.51,89.39,146.56,44,False,182,0-115
6228,1208089,200,59.31,89.39,149.89,45,False,182,0-115
6229,1208091,200,58.89,89.39,153.22,46,False,182,0-115
6230,1208093,200,58.62,89.39,156.55,47,False,182,0-115
6231,1208095,200,58.41,89.39,159.88,48,False,182,0-115
6232,1208097,200,58.41,89.04,163.21,49,False,182,0-115
6233,1208099,200,58.34,88.91,166.54,50,False,182,0-115
6234,1208101,200,57.72,88.84,169.87,51,False,182,0-115
6235,1208103,200,57.17,88.77,173.21,52,False,182,0-115
6236,1208105,200,56.82,88.77,176.54,53,False,182,0-115
