Spot ID,Track_ID,X (micron),Y (micron),T (sec),Frame
123672,46,82.83,51.3,659.51,198
123674,46,82.83,51.3,662.84,199
122866,47,116.64,42.75,0,0
122868,47,116.44,42.88,3.33,1
122870,47,116.44,42.88,6.66,2
122872,47,116.44,43.09,9.99,3
122874,47,116.44,43.09,13.32,4
122876,47,116.44,43.09,16.65,5
122878,47,116.44,43.09,19.99,6
122880,47,116.23,43.09,23.32,7
122882,47,116.23,43.09,26.65,8
122884,47,116.23,43.09,29.98,9
122886,47,116.23,43.09,33.31,10
122888,47,116.23,43.09,36.64,11
122890,47,116.23,43.09,39.97,12
122892,47,116.23,43.09,43.3,13
122894,47,116.23,43.09,46.63,14
122896,47,116.23,43.09,49.96,15
122898,47,116.23,43.09,53.29,16
122900,47,116.23,43.09,56.62,17
122902,47,116.23,43.09,59.96,18
122904,47,116.23,43.09,63.29,19
122906,47,116.23,43.09,66.62,20
122908,47,116.23,43.09,69.95,21
122910,47,116.23,43.09,73.28,22
122912,47,116.23,43.09,76.61,23
122914,47,116.23,43.09,79.94,24
122916,47,116.02,43.3,83.27,25
122918,47,114.99,43.57,86.6,26
123682,47,115.01,43.66,89.93,27
122920,47,114.85,43.71,93.26,28
122922,47,114.85,43.71,96.6,29
122924,47,114.78,43.92,99.93,30
122926,47,114.71,43.85,103.26,31
122930,47,114.89,43.57,106.59,32
122932,47,114.89,43.78,109.92,33
122934,47,114.89,43.78,113.25,34
122936,47,114.89,43.78,116.58,35
122938,47,114.89,43.78,119.91,36
122940,47,114.89,43.78,123.24,37
122942,47,114.89,43.78,126.57,38
122944,47,114.89,43.78,129.9,39
122946,47,114.89,43.78,133.23,40
122948,47,114.89,43.78,136.57,41
122950,47,114.89,43.78,139.9,42
122952,47,114.89,43.78,143.23,43
122954,47,114.89,43.78,146.56,44
122956,47,114.89,43.78,149.89,45
122958,47,114.89,43.78,153.22,46
122960,47,114.89,43.78,156.55,47
122962,47,114.89,43.78,159.88,48
122964,47,114.89,43.78,163.21,49
122966,47,114.89,43.78,166.54,50
122968,47,114.89,43.78,169.87,51
122970,47,114.89,43.78,173.21,52
122972,47,114.89,43.78,176.54,53
122974,47,114.89,43.78,179.87,54
122976,47,114.89,43.78,183.2,55
122978,47,115.04,43.68,186.53,56
122980,47,115.04,43.68,189.86,57
122982,47,115.04,43.68,193.19,58
122992,47,115.04,43.68,196.52,59
122994,47,114.94,43.88,199.85,60
122996,47,114.94,43.88,203.18,61
122998,47,114.94,43.88,206.51,62
123000,47,114.94,43.88,209.85,63
123002,47,115.14,43.73,213.18,64
123004,47,115.14,43.73,216.51,65
123006,47,115.14,43.73,219.84,66
123008,47,115.14,43.73,223.17,67
123010,47,115.14,43.73,226.5,68
123012,47,115.14,43.73,229.83,69
123014,47,115.14,43.73,233.16,70
123016,47,115.14,43.73,236.49,71
123018,47,115.14,43.73,239.82,72
123020,47,115.14,43.73,243.15,73
123022,47,115.25,43.52,246.48,74
123024,47,115.09,43.63,249.82,75
123026,47,115.09,43.63,253.15,76
123028,47,115.09,43.63,256.48,77
123030,47,115.09,43.63,259.81,78
123032,47,115.09,43.63,263.14,79
123034,47,115.09,43.63,266.47,80
123036,47,115.09,43.63,269.8,81
123038,47,115.09,43.63,273.13,82
123040,47,115.09,43.63,276.46,83
123042,47,115.09,43.63,279.79,84
123044,47,115.09,43.63,283.12,85
123046,47,115.09,43.63,286.46,86
123048,47,115.09,43.63,289.79,87
123050,47,115.09,43.63,293.12,88
123052,47,115.09,43.63,296.45,89
123054,47,115.09,43.63,299.78,90
123056,47,115.09,43.63,303.11,91
123058,47,115.14,43.57,306.44,92
123060,47,115.14,43.57,309.77,93
123062,47,115.14,43.57,313.1,94
123064,47,114.68,43.99,316.43,95
123066,47,113.85,44.3,319.76,96
123068,47,113.85,44.3,323.09,97
123070,47,113.54,44.51,326.43,98
123072,47,113.33,44.4,329.76,99
123074,47,113.13,44.3,333.09,100
123076,47,112.97,44.56,336.42,101
123078,47,112.61,44.76,339.75,102
123080,47,111.83,44.87,343.08,103
123082,47,111.26,45.02,346.41,104
123084,47,110.9,45.23,349.74,105
123086,47,110.85,45.33,353.07,106
123088,47,110.85,45.33,356.4,107
123090,47,110.85,45.33,359.73,108
123092,47,110.85,45.33,363.07,109
123094,47,110.85,45.33,366.4,110
123096,47,110.85,45.33,369.73,111
123098,47,110.85,45.33,373.06,112
123100,47,110.85,45.33,376.39,113
123102,47,110.85,45.33,379.72,114
123104,47,110.85,45.33,383.05,115
123106,47,110.85,45.33,386.38,116
123108,47,110.85,45.33,389.71,117
123110,47,111.06,45.33,393.04,118
123112,47,111.06,45.33,396.37,119
123114,47,111.06,45.33,399.7,120
123116,47,111.11,45.28,403.04,121
123118,47,111.11,45.28,406.37,122
123120,47,111.11,45.28,409.7,123
123122,47,111.06,45.23,413.03,124
123124,47,111.06,45.23,416.36,125
123126,47,111.06,45.23,419.69,126
123128,47,111.06,45.23,423.02,127
123130,47,111.06,45.23,426.35,128
123132,47,111.06,45.23,429.68,129
123134,47,111.06,45.23,433.01,130
123136,47,111.06,45.23,436.34,131
123138,47,111.06,45.23,439.68,132
123140,47,111.06,45.23,443.01,133
123142,47,111.06,45.23,446.34,134
123144,47,111.06,45.23,449.67,135
123146,47,111.06,45.23,453,136
123148,47,111.06,45.23,456.33,137
123150,47,111.06,45.23,459.66,138
123152,47,111.06,45.23,462.99,139
123154,47,111,45.23,466.32,140
123156,47,111,45.23,469.65,141
123158,47,111,45.23,472.98,142
123160,47,111,45.23,476.32,143
123162,47,111,45.23,479.65,144
123164,47,111,45.23,482.98,145
123166,47,111,45.23,486.31,146
123168,47,111,45.23,489.64,147
123170,47,111,45.23,492.97,148
123172,47,111,45.23,496.3,149
123174,47,111,45.23,499.63,150
123176,47,111,45.23,502.96,151
123178,47,111,45.23,506.29,152
123180,47,111,45.23,509.62,153
123182,47,111,45.23,512.95,154
123184,47,111,45.23,516.29,155
123186,47,111,45.23,519.62,156
123188,47,111,45.23,522.95,157
123190,47,111,45.23,526.28,158
123192,47,111,45.23,529.61,159
123194,47,111,45.23,532.94,160
123196,47,111,45.23,536.27,161
123198,47,111,45.23,539.6,162
123200,47,111,45.23,542.93,163
123202,47,111,45.23,546.26,164
123204,47,111,45.23,549.59,165
123206,47,111,45.23,552.93,166
123208,47,111,45.23,556.26,167
123210,47,111,45.23,559.59,168
123212,47,111,45.23,562.92,169
123214,47,110.49,45.23,566.25,170
123216,47,111.11,45.18,569.58,171
123218,47,111.11,45.18,572.91,172
123220,47,111.11,45.18,576.24,173
123222,47,110.54,45.33,579.57,174
123224,47,110.23,45.59,582.9,175
123226,47,110.23,45.59,586.23,176
123228,47,109.81,45.7,589.56,177
123230,47,109.4,46.01,592.9,178
123232,47,108.99,46.26,596.23,179
123234,47,108.78,46.73,599.56,180
123236,47,108.31,46.94,602.89,181
123238,47,108.16,47.4,606.22,182
123240,47,108,48.18,609.55,183
123242,47,107.74,48.8,612.88,184
123244,47,107.43,49.52,616.21,185
123246,47,107.43,50.46,619.54,186
123248,47,107.69,51.13,622.87,187
123250,47,107.95,51.91,626.2,188
123252,47,108.11,52.68,629.54,189
123254,47,108.42,53.04,632.87,190
123256,47,108.68,53.66,636.2,191
123258,47,109.4,54.54,639.53,192
123260,47,109.81,55.11,642.86,193
123262,47,110.18,55.68,646.19,194
123264,47,110.69,56.15,649.52,195
123266,47,111.31,56.77,652.85,196
123268,47,111.83,57.29,656.18,197
123270,47,112.25,58.01,659.51,198
123272,47,112.5,58.68,662.84,199
123690,48,27.01,75.04,0,0
123692,48,27.63,74.69,3.33,1
123694,48,27.36,75.18,6.66,2
123696,48,27.36,75.18,9.99,3
123698,48,27.36,75.18,13.32,4
123700,48,27.98,74.62,16.65,5
123702,48,27.84,74.76,19.99,6
123704,48,27.36,74.97,23.32,7
123706,48,27.43,74.83,26.65,8
123708,48,27.43,74.83,29.98,9
123710,48,27.98,74.62,33.31,10
123712,48,27.98,74.62,36.64,11
123714,48,27.98,74.62,39.97,12
123716,48,27.98,74.62,43.3,13
123718,48,28.32,74.55,46.63,14
123720,48,28.12,74.62,49.96,15
123722,48,28.12,74.62,53.29,16
123724,48,28.12,74.42,56.62,17
123726,48,28.19,74.42,59.96,18
123728,48,28.39,74.42,63.29,19
123730,48,27.36,74.69,66.62,20
123732,48,25.22,75.31,69.95,21
123734,48,24.94,75.31,73.28,22
123736,48,23.91,75.59,76.61,23
123738,48,23.29,75.8,79.94,24
123740,48,22.39,76.07,83.27,25
123742,48,21.84,76.49,86.6,26
123744,48,21.01,76.76,89.93,27
123746,48,20.18,77.52,93.26,28
123748,48,20.18,77.52,96.6,29
123750,48,19.56,78.14,99.93,30
123752,48,19.15,78.42,103.26,31
123754,48,19.15,78.42,106.59,32
123756,48,18.73,78.97,109.92,33
123758,48,18.66,79.11,113.25,34
123760,48,18.66,79.32,116.58,35
123762,48,18.94,78.83,119.91,36
123764,48,18.39,79.11,123.24,37
123766,48,18.8,79.18,126.57,38
123768,48,18.8,79.32,129.9,39
123770,48,18.53,79.52,133.23,40
123772,48,17.97,80.21,136.57,41
123774,48,17.91,80.37,139.9,42
123776,48,18.01,80.57,143.23,43
123778,48,18.01,80.57,146.56,44
123780,48,18.01,80.57,149.89,45
123782,48,18.01,80.57,153.22,46
123784,48,18.01,79.95,156.55,47
123786,48,18.11,80.32,159.88,48
123788,48,18.11,80.32,163.21,49
123790,48,18.22,80.01,166.54,50
123792,48,18.22,80.01,169.87,51
123794,48,18.22,80.32,173.21,52
123796,48,18.01,80.78,176.54,53
123798,48,18.01,80.78,179.87,54
123800,48,17.96,81.25,183.2,55
123802,48,17.96,81.25,186.53,56
123804,48,17.96,81.25,189.86,57
123806,48,17.96,81.25,193.19,58
123808,48,17.96,81.25,196.52,59
123820,48,17.96,81.25,199.85,60
123822,48,18.06,81.09,203.18,61
123824,48,18.11,81.09,206.51,62
123826,48,18.11,81.09,209.85,63
123828,48,18.11,81.2,213.18,64
123830,48,18.11,81.2,216.51,65
123832,48,18.01,81.66,219.84,66
123834,48,17.91,81.77,223.17,67
123836,48,17.85,81.97,226.5,68
123838,48,17.85,82.08,229.83,69
123840,48,17.91,81.71,233.16,70
123842,48,18.22,81.04,236.49,71
123844,48,18.27,80.73,239.82,72
123846,48,18.42,80.16,243.15,73
123848,48,18.42,79.9,246.48,74
123850,48,18.79,79.54,249.82,75
123852,48,18.99,78.97,253.15,76
123854,48,19.35,78.4,256.48,77
123856,48,19.04,78.87,259.81,78
123858,48,19.46,78.5,263.14,79
123860,48,19.15,79.13,266.47,80
123862,48,19.15,78.66,269.8,81
123864,48,19.1,78.76,273.13,82
123866,48,19.41,78.4,276.46,83
123868,48,19.77,78.19,279.79,84
123870,48,20.08,77.83,283.12,85
123872,48,20.34,77.37,286.46,86
123874,48,20.6,77.37,289.79,87
123876,48,20.29,77.47,293.12,88
123878,48,20.29,77.47,296.45,89
123880,48,20.29,77.63,299.78,90
123882,48,20.44,77.52,303.11,91
123884,48,20.44,77.52,306.44,92
123886,48,20.44,77.52,309.77,93
123888,48,19.82,78.19,313.1,94
123890,48,19.56,78.19,316.43,95
123892,48,18.99,78.92,319.76,96
123894,48,18.53,79.9,323.09,97
123896,48,18.47,79.9,326.43,98
123898,48,18.22,80.26,329.76,99
123900,48,18.22,80.52,333.09,100
123902,48,18.11,80.89,336.42,101
123904,48,18.22,80.42,339.75,102
123906,48,18.27,80.52,343.08,103
123908,48,18.42,80.68,346.41,104
123910,48,18.73,80.83,349.74,105
123912,48,18.73,80.83,353.07,106
123915,48,18.63,80.78,356.4,107
123917,48,18.53,81.35,359.73,108
123919,48,18.16,82.18,363.07,109
123921,48,17.7,82.33,366.4,110
123923,48,18.01,82.8,369.73,111
123925,48,17.7,83.37,373.06,112
123927,48,17.08,83.94,376.39,113
123929,48,16.92,84.56,379.72,114
123931,48,16.92,84.56,383.05,115
123933,48,16.3,85.34,386.38,116
123935,48,16.3,86.11,389.71,117
123937,48,16.09,86.37,393.04,118
123939,48,15.99,87.2,396.37,119
123941,48,15.78,87.46,399.7,120
123943,48,15.78,87.46,403.04,121
123945,48,15.47,87.77,406.37,122
123947,48,15.47,87.77,409.7,123
123949,48,15.47,87.77,413.03,124
123951,48,15.47,87.77,416.36,125
123953,48,15.47,87.77,419.69,126
123955,48,15.47,87.77,423.02,127
123957,48,15.47,87.77,426.35,128
123959,48,15.47,87.77,429.68,129
123961,48,15.47,87.77,433.01,130
123963,48,15.47,87.77,436.34,131
123965,48,15.47,87.77,439.68,132
123967,48,15.47,87.77,443.01,133
123969,48,15.47,87.77,446.34,134
123971,48,15.47,87.77,449.67,135
123973,48,15.47,87.77,453,136
123975,48,15.47,87.77,456.33,137
123977,48,15.58,88.34,459.66,138
123979,48,15.37,88.6,462.99,139
123981,48,15.37,88.6,466.32,140
123983,48,15.37,88.6,469.65,141
123985,48,15.42,88.18,472.98,142
123987,48,15.32,88.75,476.32,143
123989,48,15.16,88.91,479.65,144
123991,48,14.85,89.17,482.98,145
123993,48,14.85,89.48,486.31,146
123995,48,14.85,89.48,489.64,147
123997,48,14.85,89.48,492.97,148
123999,48,14.85,89.48,496.3,149
124001,48,14.85,89.48,499.63,150
124003,48,14.85,89.48,502.96,151
124005,48,14.85,89.48,506.29,152
124007,48,14.75,89.48,509.62,153
124009,48,14.75,89.48,512.95,154
124011,48,14.75,89.48,516.29,155
124013,48,14.75,89.48,519.62,156
124015,48,14.59,89.73,522.95,157
124017,48,14.59,89.73,526.28,158
124019,48,14.59,89.73,529.61,159
124021,48,14.28,89.89,532.94,160
124023,48,14.28,90.05,536.27,161
124025,48,14.54,89.84,539.6,162
124027,48,14.54,89.84,542.93,163
124029,48,14.54,89.84,546.26,164
124031,48,14.54,89.84,549.59,165
124033,48,14.54,89.84,552.93,166
124035,48,14.54,89.84,556.26,167
124037,48,14.54,89.84,559.59,168
124039,48,14.54,89.84,562.92,169
124041,48,14.54,89.84,566.25,170
124043,48,14.54,89.84,569.58,171
124045,48,14.54,89.84,572.91,172
124047,48,14.54,89.84,576.24,173
124049,48,14.54,89.84,579.57,174
124051,48,14.54,89.84,582.9,175
124053,48,14.54,89.84,586.23,176
124055,48,14.54,89.84,589.56,177
124057,48,14.54,89.84,592.9,178
124059,48,14.54,89.84,596.23,179
124061,48,14.54,89.84,599.56,180
124063,48,14.54,89.84,602.89,181
124065,48,14.54,89.84,606.22,182
124067,48,14.54,89.84,609.55,183
124069,48,14.54,89.84,612.88,184
124071,48,14.54,89.84,616.21,185
124073,48,14.54,89.84,619.54,186
124075,48,14.54,89.84,622.87,187
124077,48,14.54,89.84,626.2,188
124079,48,14.54,89.84,629.54,189
124081,48,14.54,89.84,632.87,190
124083,48,14.54,89.84,636.2,191
124085,48,14.54,89.84,639.53,192
124087,48,14.54,89.84,642.86,193
124089,48,14.54,89.84,646.19,194
124091,48,14.54,89.84,649.52,195
124093,48,14.54,89.84,652.85,196
124095,48,14.54,89.84,656.18,197
124097,48,14.54,89.84,659.51,198
124108,48,14.59,89.68,662.84,199
124740,50,148.32,100.29,0,0
124742,50,148.32,100.29,3.33,1
124744,50,148.45,100.57,6.66,2
124746,50,149.07,100.57,9.99,3
124748,50,149.83,100.64,13.32,4
124750,50,150.52,100.64,16.65,5
124752,50,150.87,100.71,19.99,6
124754,50,150.52,100.77,23.32,7
124756,50,150.52,100.77,26.65,8
124758,50,150.18,100.77,29.98,9
124760,50,150.18,100.77,33.31,10
124762,50,150.8,100.5,36.64,11
124764,50,150.87,100.71,39.97,12
124766,50,151.83,100.57,43.3,13
124768,50,152.11,100.77,46.63,14
124770,50,151.52,100.76,49.96,15
124772,50,151.47,100.5,53.29,16
124774,50,151.58,100.65,56.62,17
124776,50,151.01,100.71,59.96,18
124778,50,151.01,100.5,63.29,19
124780,50,151.01,100.5,66.62,20
124782,50,150.02,100.65,69.95,21
124784,50,150.02,100.65,73.28,22
124786,50,150.02,100.6,76.61,23
124788,50,150.75,100.71,79.94,24
124790,50,150.75,100.71,83.27,25
124792,50,150.75,100.71,86.6,26
124794,50,151.11,100.6,89.93,27
124796,50,151.37,100.6,93.26,28
124798,50,151.58,100.6,96.6,29
124800,50,151.89,100.6,99.93,30
124802,50,151.73,100.6,103.26,31
124804,50,151.73,100.6,106.59,32
124806,50,151.63,100.5,109.92,33
124808,50,151.77,100.84,113.25,34
124810,50,151.77,100.84,116.58,35
124812,50,151.7,100.57,119.91,36
124814,50,151.7,100.57,123.24,37
124816,50,151.7,100.57,126.57,38
124818,50,151.7,100.57,129.9,39
124820,50,151.56,100.64,133.23,40
124822,50,151.56,100.64,136.57,41
124824,50,151.56,100.64,139.9,42
124826,50,151.49,100.64,143.23,43
124828,50,151.49,100.64,146.56,44
124830,50,151.49,100.64,149.89,45
124832,50,151.49,100.64,153.22,46
124834,50,151.49,100.64,156.55,47
124836,50,151.49,100.64,159.88,48
124838,50,151.49,100.64,163.21,49
124840,50,151.49,100.64,166.54,50
124842,50,151.35,101.05,169.87,51
124844,50,151.56,101.12,173.21,52
124846,50,151.56,100.64,176.54,53
124848,50,151.56,100.84,179.87,54
124850,50,151.56,100.84,183.2,55
124852,50,151.56,100.84,186.53,56
124854,50,151.56,100.84,189.86,57
124856,50,151.56,100.84,193.19,58
124858,50,151.56,100.84,196.52,59
124860,50,151.56,100.84,199.85,60
124862,50,151.56,100.84,203.18,61
124864,50,151.56,100.84,206.51,62
124866,50,151.56,100.84,209.85,63
124868,50,151.56,100.84,213.18,64
124870,50,151.56,100.84,216.51,65
124872,50,151.56,100.84,219.84,66
124874,50,151.56,100.84,223.17,67
124876,50,151.56,100.84,226.5,68
124878,50,151.56,100.84,229.83,69
124880,50,151.56,100.84,233.16,70
124882,50,151.56,100.84,236.49,71
124884,50,151.56,100.71,239.82,72
124886,50,151.56,100.71,243.15,73
124888,50,151.56,100.98,246.48,74
124890,50,151.56,100.98,249.82,75
124892,50,151.56,100.77,253.15,76
124894,50,151.56,100.77,256.48,77
124896,50,151.56,100.77,259.81,78
124898,50,151.56,100.77,263.14,79
124900,50,151.56,100.77,266.47,80
124902,50,151.56,100.77,269.8,81
124904,50,151.56,100.77,273.13,82
124906,50,151.56,100.77,276.46,83
124908,50,151.56,100.77,279.79,84
124910,50,151.56,100.77,283.12,85
124912,50,151.56,100.77,286.46,86
124914,50,151.56,100.77,289.79,87
124916,50,151.56,100.77,293.12,88
124918,50,151.56,100.77,296.45,89
124920,50,151.56,100.77,299.78,90
124922,50,151.56,100.77,303.11,91
124924,50,151.56,100.77,306.44,92
124926,50,151.56,100.77,309.77,93
124928,50,151.56,100.77,313.1,94
124930,50,151.56,100.77,316.43,95
124932,50,151.56,100.77,319.76,96
124934,50,151.56,100.77,323.09,97
124936,50,151.56,100.77,326.43,98
124938,50,151.56,100.77,329.76,99
124940,50,151.56,100.77,333.09,100
124942,50,151.56,100.77,336.42,101
124944,50,151.56,100.77,339.75,102
124946,50,151.56,100.77,343.08,103
124948,50,151.56,100.77,346.41,104
124950,50,151.56,100.77,349.74,105
124952,50,151.56,100.77,353.07,106
124954,50,151.56,100.77,356.4,107
124956,50,151.56,100.77,359.73,108
124958,50,151.56,100.77,363.07,109
124960,50,151.56,100.77,366.4,110
124962,50,151.56,100.77,369.73,111
124964,50,151.56,100.77,373.06,112
124966,50,151.56,100.77,376.39,113
124968,50,151.56,100.77,379.72,114
124970,50,151.56,100.77,383.05,115
124972,50,151.56,100.77,386.38,116
124974,50,151.56,100.77,389.71,117
124976,50,151.56,100.77,393.04,118
124978,50,151.56,100.77,396.37,119
124980,50,151.56,100.77,399.7,120
124982,50,151.56,100.77,403.04,121
124984,50,151.56,100.77,406.37,122
124986,50,151.56,100.77,409.7,123
124988,50,151.56,100.77,413.03,124
124990,50,151.56,100.77,416.36,125
124992,50,151.56,100.77,419.69,126
124994,50,151.56,100.77,423.02,127
124996,50,151.56,100.77,426.35,128
124998,50,151.56,100.77,429.68,129
125000,50,151.56,100.77,433.01,130
125002,50,151.56,100.77,436.34,131
125004,50,151.56,100.77,439.68,132
125006,50,151.56,100.77,443.01,133
125008,50,151.56,100.77,446.34,134
125010,50,151.56,100.77,449.67,135
125019,50,151.42,100.64,453,136
125021,50,151.42,100.64,456.33,137
125023,50,151.42,100.64,459.66,138
125025,50,151.42,100.64,462.99,139
125027,50,151.42,100.64,466.32,140
125029,50,151.42,100.64,469.65,141
125031,50,151.42,100.64,472.98,142
125033,50,151.42,100.64,476.32,143
125035,50,151.42,100.64,479.65,144
125037,50,151.42,100.64,482.98,145
125039,50,151.42,100.64,486.31,146
125041,50,151.42,100.64,489.64,147
125043,50,152.32,100.71,492.97,148
125045,50,152.66,100.43,496.3,149
125047,50,153.42,100.57,499.63,150
125049,50,154.66,100.5,502.96,151
125051,50,154.66,100.5,506.29,152
125053,50,154.66,100.5,509.62,153
125055,50,154.66,100.5,512.95,154
125057,50,154.66,100.5,516.29,155
125059,50,154.66,100.5,519.62,156
125061,50,154.66,100.5,522.95,157
125063,50,154.66,100.5,526.28,158
125065,50,155.49,100.5,529.61,159
125067,50,155.91,100.5,532.94,160
125069,50,156.73,100.5,536.27,161
125071,50,156.73,100.77,539.6,162
125073,50,156.73,100.77,542.93,163
125075,50,157.15,100.77,546.26,164
125077,50,157.15,100.77,549.59,165
125079,50,157.15,100.77,552.93,166
125081,50,157.29,100.57,556.26,167
125083,50,157.29,100.57,559.59,168
125085,50,156.6,100.43,562.92,169
125087,50,156.11,100.43,566.25,170
125089,50,156.66,100.43,569.58,171
125091,50,156.66,100.43,572.91,172
125093,50,156.66,100.43,576.24,173
125095,50,156.66,100.43,579.57,174
125097,50,157.08,100.57,582.9,175
125099,50,157.08,100.57,586.23,176
125101,50,157.15,100.57,589.56,177
125103,50,157.29,100.57,592.9,178
125105,50,157.29,100.64,596.23,179
125107,50,157.42,100.77,599.56,180
125109,50,158.04,100.77,602.89,181
125111,50,157.63,100.77,606.22,182
125113,50,157.63,100.77,609.55,183
125115,50,157.49,100.77,612.88,184
125117,50,157.49,100.77,616.21,185
125119,50,157.84,100.43,619.54,186
125121,50,157.91,100.29,622.87,187
125123,50,157.91,100.29,626.2,188
125125,50,157.91,100.29,629.54,189
125127,50,157.7,100.02,632.87,190
125129,50,157.42,100.08,636.2,191
125131,50,157.42,100.08,639.53,192
125133,50,157.42,100.08,642.86,193
125135,50,157.42,100.08,646.19,194
125137,50,157.42,100.08,649.52,195
125139,50,158.11,100.08,652.85,196
125141,50,158.11,100.08,656.18,197
125143,50,158.11,100.5,659.51,198
125145,50,158.11,100.5,662.84,199
127199,51,99.48,46.39,0,0
127214,51,99.6,46.54,3.33,1
127216,51,99.6,46.54,6.66,2
127218,51,99.6,46.54,9.99,3
127220,51,99.46,47.09,13.32,4
127222,51,99.46,47.09,16.65,5
127224,51,99.15,47.82,19.99,6
127226,51,98.84,48.65,23.32,7
127228,51,98.84,49.06,26.65,8
127230,51,98.95,49.78,29.98,9
127232,51,98.95,50.09,33.31,10
127234,51,98.95,50.72,36.64,11
127236,51,99.12,50.96,39.97,12
127238,51,99.12,51.23,43.3,13
127240,51,99.39,51.72,46.63,14
127242,51,99.53,51.92,49.96,15
127244,51,99.26,52.13,53.29,16
127246,51,99.53,52.27,56.62,17
127248,51,99.53,52.27,59.96,18
127250,51,99.53,52.61,63.29,19
127252,51,99.53,52.61,66.62,20
127254,51,99.53,52.61,69.95,21
127256,51,99.53,52.61,73.28,22
127258,51,99.6,53.1,76.61,23
127260,51,99.95,54.13,79.94,24
