,Track ID,x (micron),y (micron),t (sec),Frame,Group,Classification,Together,squared displacement,dt,vx,vy,speed,diff time autocorrelation
829,26,25.87016897,12.27416776,520.191799,156,J,HTT,FALSE,685.8094850669436,1.0,0.20589707046476835,-0.07206397301349332,0.2181440346020566,-0.022680578149805918
830,26,26.14483566,12.34283443,523.5263618,157,J,HTT,FALSE,697.8460283613103,1.0,0.08235882758620586,0.020589706146926748,0.08489353615317939,0.015473665298784847
831,26,26.28216901,12.34283443,526.8609246,158,J,HTT,FALSE,704.5987737066102,1.0,0.0411794152923545,0.0,0.0411794152923545,0.003391488364163793
832,26,26.21350233,12.17116775,530.1954874,159,J,HTT,FALSE,704.6248279874848,1.0,-0.020589709145427213,-0.05147426686656657,0.05543948297146901,-0.0008478721836483366
833,26,26.90016906,12.10250108,533.5300503,160,J,HTT,FALSE,740.2394246975894,1.0,0.2058970704647673,-0.020589706146926748,0.20692399480289894,-0.0031795207658539973
834,26,27.34650243,12.10250108,536.8646131,161,J,HTT,FALSE,762.9980242333785,1.0,0.13383309445277403,0.0,0.13383309445277403,0.02755584207906067
835,26,27.51816912,12.10250108,540.1991759,162,J,HTT,FALSE,771.8574222425416,1.0,0.051474269865067035,0.0,0.051474269865067035,0.006888960820739096
836,26,27.79283581,12.06816774,543.5337387,163,J,HTT,FALSE,786.8482675695083,1.0,0.08235882758620693,-0.010294854572713607,0.08299976212042949,0.004239360516942943
837,26,27.55250245,12.06816774,546.8683015,164,J,HTT,FALSE,774.3295904208741,1.0,-0.07206397601199432,0.0,0.07206397601199432,-0.005935104575548392
838,26,27.44950244,12.06816774,550.2028643,165,J,HTT,FALSE,768.9998064864154,1.0,-0.030884560719639822,0.0,0.030884560719639822,0.002225664242841106
839,26,27.65550246,12.06816774,553.5374271,166,J,HTT,FALSE,779.6805923594529,1.0,0.06176912143928071,0.0,0.06176912143928071,-0.0019077121816902711
840,26,27.96450249,12.17116775,556.8719899,167,J,HTT,FALSE,793.7883301014181,1.0,0.09265368215892053,0.030884560719640356,0.09766555640783203,0.005723136545070879
841,26,28.30783585,12.0338344,560.2065528,168,J,HTT,FALSE,814.7585740340132,1.0,0.10294853373313315,-0.041179415292353964,0.11087896482932283,0.008266752571240633
842,26,28.75416923,12.27416776,563.5411156,169,J,HTT,FALSE,833.9542433647243,1.0,0.13383309745127397,0.07206397601199378,0.15200169279340087,0.010810368751756049
843,26,29.02883592,12.4115011,566.8756784,170,J,HTT,FALSE,846.2287102757142,1.0,0.08235882758620693,0.041179412293853496,0.09207996784448684,0.013989889178049763
844,26,29.30350261,12.54883445,570.2102412,171,J,HTT,FALSE,858.6917814678087,1.0,0.08235882758620693,0.04117941529235343,0.09207996918545679,0.008478720601718196
845,26,29.61250264,12.7891678,573.544804,172,J,HTT,FALSE,871.3185950004777,1.0,0.09265368215892053,0.07206397301349332,0.11737938926445206,0.010598400906493345
846,26,29.85283599,12.92650115,576.8793668,173,J,HTT,FALSE,882.2667600738644,1.0,0.07206397301349332,0.041179415292353964,0.08299976174851136,0.009644544723040866
847,26,30.19616935,13.30416785,580.2139296,174,J,HTT,FALSE,894.9181245274383,1.0,0.10294853373313421,0.11324338830584728,0.153043998878725,0.012082176872883077
848,26,30.57383605,13.8191679,583.5484925,175,J,HTT,FALSE,907.7614269518238,1.0,0.11324338830584675,0.1544228035982007,0.19149534528577256,0.029145602292207515
849,26,30.64250273,14.1968346,586.8830553,176,J,HTT,FALSE,905.5682100023429,1.0,0.020589709145427213,0.11324338830584728,0.11509996141477284,0.019819009939008692
850,26,31.12316944,15.3298347,590.2176181,177,J,HTT,FALSE,916.883817409628,1.0,0.14412794902548764,0.33973016491754077,0.3690385489961625,0.04143974753512835
851,26,31.19183611,15.50150138,593.5521809,178,J,HTT,FALSE,918.6164993552443,1.0,0.020589706146926217,0.05147426686656711,0.055439481857854155,0.0204549132895823
852,26,31.67250282,15.53583472,596.8867437,179,J,HTT,FALSE,946.8105257458537,1.0,0.14412794902548656,0.010294854572713607,0.14449515466259266,0.003497472209622288
853,26,31.87850284,15.98216809,600.2213065,180,J,HTT,FALSE,953.4987370991021,1.0,0.06176912143928071,0.1338330944527735,0.14739986951888934,0.010280449030557286
854,26,32.29050287,16.8405015,603.5558693,181,J,HTT,FALSE,968.690572006277,1.0,0.12353823988005937,0.2573713373313339,0.2854850293664842,0.042075651040047415
