,Track ID,x (micron),y (micron),t (sec),Frame,Group,Classification,squared displacement,dt,vx,vy,speed
2142,33,75.37884004,58.4525052,526.8609246,158,B,P,921.3576293103561,1.0,-0.061769121439281774,0.010294851574211544,0.06262114924141671
2143,33,75.37884004,58.4525052,530.1954874,159,B,P,921.3576293103561,1.0,0.0,0.0,0.0
2144,33,74.24583994,58.86450524,533.5300503,160,B,P,872.941680870149,1.0,-0.3397301649175424,0.12353824287856142,0.36149451227981727
2145,33,73.38750653,58.8301719,536.8646131,161,B,P,857.1814193751308,1.0,-0.2573713373313344,-0.010294854572712541,0.25757715215133664
2146,33,72.83817315,58.93317191,540.1991759,162,B,P,840.988546159171,1.0,-0.16471765517241171,0.030884560719638757,0.16758807241669255
2147,33,72.49483979,59.00183858,543.5337387,163,B,P,830.9500730398465,1.0,-0.10294853373313421,0.020589706146926217,0.10498731636259233
2148,33,72.18583976,58.96750525,546.8683015,164,B,P,827.3901631221017,1.0,-0.09265368215892267,-0.010294851574211544,0.09322386382542674
2149,33,71.70517305,58.93317191,550.2028643,165,B,P,821.1886123183442,1.0,-0.1441279490254855,-0.010294854572714672,0.1444951546625917
2150,33,72.35750644,59.03617192,553.5374271,166,B,P,826.627493882484,1.0,0.19560221589205262,0.030884560719640887,0.1980254603648893
2151,33,72.59783979,59.00183858,556.8719899,167,B,P,832.8066482046464,1.0,0.07206397301349332,-0.010294854572714672,0.07279560589185886
2152,33,72.56350646,59.10483859,560.2065528,168,B,P,826.5520522724819,1.0,-0.010294851574211544,0.030884560719640887,0.032555184837138165
2153,33,72.56350646,59.07050526,563.5411156,169,B,P,828.427487701591,1.0,0.0,-0.010294851574213674,0.010294851574213674
2154,33,72.90683982,59.03617192,566.8756784,170,B,P,836.6235311734753,1.0,0.10294853373313421,-0.010294854572712541,0.10346199605882139
2155,33,72.76950648,59.03617192,570.2102412,171,B,P,834.0679406001376,1.0,-0.041179412293852434,0.0,0.041179412293852434
2156,33,72.63217313,58.96750525,573.544804,172,B,P,835.3127299211108,1.0,-0.04117941529235556,-0.020589706146926217,0.04603998526321504
2157,33,72.59783979,58.96750525,576.8793668,173,B,P,834.6891563004218,1.0,-0.010294854572714672,0.0,0.010294854572714672
2158,33,72.90683982,58.93317191,580.2139296,174,B,P,842.2710565574088,1.0,0.09265368215892267,-0.010294854572714672,0.09322386415655601
2159,33,72.90683982,58.89883858,583.5484925,175,B,P,844.1582797640663,1.0,0.0,-0.010294851574211544,0.010294851574211544
2160,33,72.83817315,58.89883858,586.8830553,176,B,P,842.8757693658285,1.0,-0.020589706146926217,0.0,0.020589706146926217
2161,33,72.94117316,59.00183858,590.2176181,177,B,P,839.1484738882956,1.0,0.030884560719640887,0.03088455772113776,0.043677362517389656
2162,33,72.76950648,58.93317191,593.5521809,178,B,P,839.7154659840711,1.0,-0.05147426686656711,-0.020589706146926217,0.055439481857854155
2163,33,72.83817315,58.93317191,596.8867437,179,B,P,840.988546159171,1.0,0.020589706146926217,0.0,0.020589706146926217
2164,33,72.90683982,58.86450524,600.2213065,180,B,P,846.0478610765288,1.0,0.020589706146926217,-0.020589706146926217,0.02911824167825974
2165,33,72.94117316,58.89883858,603.5558693,181,B,P,844.8030713909353,1.0,0.010294854572714672,0.010294854572714672,0.014559122959391763
2166,33,73.11283984,58.96750525,606.8904322,182,B,P,844.2903030823221,1.0,0.05147426686656711,0.020589706146926217,0.055439481857854155
2167,33,73.21583985,59.03617192,610.224995,183,B,P,842.5115272673352,1.0,0.030884560719636626,0.020589706146926217,0.03711862187718845
2168,33,73.11283984,58.96750525,613.5595578,184,B,P,844.2903030823221,1.0,-0.030884560719636626,-0.020589706146926217,0.03711862187718845
2169,33,73.18150651,58.93317191,616.8941206,185,B,P,847.4954005746912,1.0,0.020589706146926217,-0.010294854572714672,0.02301999196112187
2170,33,73.21583985,59.00183858,620.2286834,186,B,P,844.3916783552866,1.0,0.010294854572710411,0.020589706146926217,0.02301999196111996
