frame,Area,X,Y,x,y,particle
101,1.241,39.699,6.44,39.699,6.44,61
101,1.188,15.0,7.938,15.0,7.938,83
101,1.485,1.738,9.182,1.738,9.182,0
101,1.57,41.814,10.03,41.814,10.03,58
101,1.591,4.617,9.959,4.617,9.959,16
101,2.536,30.058,17.955,30.058,17.955,20
101,1.167,37.508,4.436,37.508,4.436,65
101,1.273,18.623,20.664,18.623,20.664,22
101,1.135,34.298,20.845,34.298,20.845,56
101,2.578,39.746,22.65,39.746,22.65,17
101,1.676,52.733,21.689,52.733,21.689,33
101,1.072,36.422,22.29,36.422,22.29,63
101,1.772,17.993,24.395,17.993,24.395,90
101,1.326,15.217,19.473,15.217,19.473,19
102,2.78,11.428,36.973,11.428,36.973,92
102,1.114,50.123,36.368,50.123,36.368,30
102,1.581,20.184,39.443,20.184,39.443,60
102,1.167,50.011,39.451,50.011,39.451,5
102,1.167,27.391,42.304,27.391,42.304,15
102,1.602,18.471,44.007,18.471,44.007,12
102,1.761,25.49,43.773,25.49,43.773,44
102,2.387,23.82,45.219,23.82,45.219,70
102,1.316,7.685,46.057,7.685,46.057,3
102,1.729,40.507,46.956,40.507,46.956,84
102,2.61,13.445,48.339,13.445,48.339,13
102,1.294,21.341,34.879,21.341,34.879,24
102,2.09,32.032,46.144,32.032,46.144,4
102,1.814,12.916,31.96,12.916,31.96,50
102,1.825,21.922,48.517,21.922,48.517,71
102,1.782,44.95,23.627,44.95,23.627,21
102,2.546,44.847,25.724,44.847,25.724,11
102,1.188,37.553,4.368,37.553,4.368,65
102,1.284,16.923,5.82,16.923,5.82,54
102,1.146,39.702,6.52,39.702,6.52,61
102,1.252,14.98,7.981,14.98,7.981,83
102,1.581,4.615,9.964,4.615,9.964,16
102,2.578,30.188,17.901,30.188,17.901,20
102,1.453,1.776,9.185,1.776,9.185,0
102,1.369,18.687,20.674,18.687,20.674,22
102,1.072,34.613,20.998,34.613,20.998,56
102,1.591,53.627,21.461,53.627,21.461,33
102,2.525,40.204,22.966,40.204,22.966,17
102,1.04,36.793,22.471,36.793,22.471,63
102,1.814,17.989,24.314,17.989,24.314,90
102,1.475,15.404,19.534,15.404,19.534,19
103,1.602,18.66,44.324,18.66,44.324,12
103,1.093,50.087,36.133,50.087,36.133,30
103,1.188,50.011,39.236,50.011,39.236,5
103,1.549,20.165,39.481,20.165,39.481,60
103,1.761,25.566,43.836,25.566,43.836,44
103,2.175,32.252,46.596,32.252,46.596,4
103,1.846,21.917,48.519,21.917,48.519,71
103,1.316,7.672,46.053,7.672,46.053,3
103,1.167,48.321,47.265,48.321,47.265,41
103,1.804,40.566,46.897,40.566,46.897,84
103,2.642,13.451,48.296,13.451,48.296,13
103,2.26,24.034,45.242,24.034,45.242,70
103,1.146,21.446,34.981,21.446,34.981,24
103,2.854,11.53,36.773,11.53,36.773,92
103,2.44,45.539,25.738,45.539,25.738,11
103,1.867,12.795,31.776,12.795,31.776,50
103,1.178,37.454,4.273,37.454,4.273,65
103,2.546,15.928,6.947,15.928,6.947,83
103,1.167,39.625,6.414,39.625,6.414,61
103,1.464,1.673,9.16,1.673,9.16,0
103,1.591,4.546,9.956,4.546,9.956,16
103,2.631,30.175,17.907,30.175,17.907,20
103,1.56,41.755,9.909,41.755,9.909,58
103,1.422,18.65,20.672,18.65,20.672,22
103,1.05,34.96,21.154,34.96,21.154,56
103,1.729,53.95,21.429,53.95,21.429,33
103,2.429,40.568,23.079,40.568,23.079,17
103,1.793,18.389,24.058,18.389,24.058,90
103,1.75,45.607,23.59,45.607,23.59,21
103,1.337,15.472,19.59,15.472,19.59,19
104,1.602,18.653,44.344,18.653,44.344,12
104,1.199,50.106,38.923,50.106,38.923,5
104,1.591,20.17,39.487,20.17,39.487,60
104,1.156,27.427,42.287,27.427,42.287,15
104,1.878,25.587,43.849,25.587,43.849,44
104,2.313,24.183,45.23,24.183,45.23,70
104,1.316,7.531,46.045,7.531,46.045,3
104,1.103,48.359,47.181,48.359,47.181,41
104,1.793,40.611,46.886,40.611,46.886,84
104,1.782,21.934,48.529,21.934,48.529,71
104,2.567,13.427,48.295,13.427,48.295,13
104,1.05,50.02,35.799,50.02,35.799,30
104,2.122,32.448,47.47,32.448,47.47,4
104,2.811,11.586,36.723,11.586,36.723,92
104,1.082,39.703,6.47,39.703,6.47,61
104,1.878,12.677,31.544,12.677,31.544,50
104,1.093,37.488,4.434,37.488,4.434,65
104,1.305,16.929,5.869,16.929,5.869,54
104,1.252,14.978,8.03,14.978,8.03,83
104,1.538,41.825,9.904,41.825,9.904,58
104,1.411,1.738,9.191,1.738,9.191,0
104,1.538,4.595,9.971,4.595,9.971,16
104,2.536,30.172,17.895,30.172,17.895,20
104,1.337,15.278,19.544,15.278,19.544,19
104,1.316,21.489,34.988,21.489,34.988,24
104,1.018,35.743,21.124,35.743,21.124,56
104,1.655,54.151,21.509,54.151,21.509,33
104,2.44,41.121,23.23,41.121,23.23,17
104,1.708,18.171,24.136,18.171,24.136,90
104,1.655,46.062,23.632,46.062,23.632,21
104,2.589,45.979,25.775,45.979,25.775,11
104,1.411,18.55,20.579,18.55,20.579,22
105,1.04,50.033,35.754,50.033,35.754,30
105,1.167,50.078,38.876,50.078,38.876,5
105,1.528,20.174,39.516,20.174,39.516,60
105,1.05,27.377,42.36,27.377,42.36,15
105,1.655,18.611,44.223,18.611,44.223,12
105,1.793,25.68,43.909,25.68,43.909,44
105,1.072,48.332,47.235,48.332,47.235,41
105,1.369,7.636,46.06,7.636,46.06,3
105,1.963,32.473,47.703,32.473,47.703,4
105,1.666,40.839,46.871,40.839,46.871,84
105,2.589,13.442,48.353,13.442,48.353,13
105,1.294,21.551,35.011,21.551,35.011,24
105,2.281,24.446,45.276,24.446,45.276,70
105,1.888,21.989,48.579,21.989,48.579,71
105,2.811,11.694,36.427,11.694,36.427,92
105,2.589,46.435,25.801,46.435,25.801,11
105,1.814,12.651,31.462,12.651,31.462,50
105,1.018,37.551,4.414,37.551,4.414,65
105,1.209,16.932,5.917,16.932,5.917,54
105,1.05,39.749,6.404,39.749,6.404,61
105,1.22,14.982,8.068,14.982,8.068,83
105,1.549,4.642,9.971,4.642,9.971,16
105,2.62,30.204,17.889,30.204,17.889,20
105,1.422,1.682,9.181,1.682,9.181,0
105,1.337,18.606,20.513,18.606,20.513,22
105,1.072,35.767,21.105,35.767,21.105,56
105,1.623,54.228,21.603,54.228,21.603,33
105,2.483,41.851,23.397,41.851,23.397,17
105,1.74,17.982,24.464,17.982,24.464,90
105,1.697,46.66,23.725,46.66,23.725,21
105,1.337,15.287,19.561,15.287,19.561,19
106,1.209,21.559,34.999,21.559,34.999,24
106,1.072,50.052,35.772,50.052,35.772,30
106,1.156,50.134,38.882,50.134,38.882,5
106,1.528,20.163,39.504,20.163,39.504,60
106,1.634,18.654,44.31,18.654,44.31,12
106,2.864,11.642,36.492,11.642,36.492,92
106,2.292,24.774,45.201,24.774,45.201,70
106,1.857,21.944,48.516,21.944,48.516,71
106,2.058,32.516,47.929,32.516,47.929,4
106,1.061,48.265,47.324,48.265,47.324,41
106,1.719,40.476,46.964,40.476,46.964,84
106,2.589,13.436,48.346,13.436,48.346,13
106,1.825,26.207,44.134,26.207,44.134,44
106,1.835,12.513,31.322,12.513,31.322,50
106,2.429,42.946,23.766,42.946,23.766,17
106,1.072,37.511,4.546,37.511,4.546,65
106,1.241,16.931,5.886,16.931,5.886,54
106,1.167,14.995,8.024,14.995,8.024,83
106,1.528,41.69,9.902,41.69,9.902,58
106,1.528,1.764,9.19,1.764,9.19,0
106,1.581,4.671,9.982,4.671,9.982,16
106,2.578,30.115,17.932,30.115,17.932,20
106,2.536,46.499,25.815,46.499,25.815,11
106,1.4,17.974,20.46,17.974,20.46,22
106,1.04,35.39,20.67,35.39,20.67,56
106,1.538,54.702,21.436,54.702,21.436,33
106,1.029,37.446,22.242,37.446,22.242,63
106,1.708,18.249,24.138,18.249,24.138,90
106,1.644,47.241,23.596,47.241,23.596,21
106,1.188,14.885,19.347,14.885,19.347,19
107,1.56,20.19,39.457,20.19,39.457,60
107,1.018,30.463,41.739,30.463,41.739,15
107,1.666,18.719,44.432,18.719,44.432,12
107,1.804,26.741,44.293,26.741,44.293,44
107,2.27,25.604,44.892,25.604,44.892,70
107,1.22,48.35,47.211,48.35,47.211,41
107,2.164,32.62,48.519,32.62,48.519,4
107,1.697,40.476,46.969,40.476,46.969,84
107,2.599,13.412,48.403,13.412,48.403,13
107,1.804,21.956,48.58,21.956,48.58,71
107,1.241,50.09,39.185,50.09,39.185,5
107,1.316,7.608,46.068,7.608,46.068,3
107,1.199,50.155,36.116,50.155,36.116,30
107,2.758,11.813,36.225,11.813,36.225,92
107,1.326,16.929,5.926,16.929,5.926,54
107,1.422,21.563,35.009,21.563,35.009,24
107,1.199,14.991,8.027,14.991,8.027,83
107,1.56,41.664,9.841,41.664,9.841,58
107,1.56,1.757,9.188,1.757,9.188,0
107,1.496,4.69,9.987,4.69,9.987,16
107,1.125,14.849,19.364,14.849,19.364,19
107,1.082,34.926,20.193,34.926,20.193,56
107,2.546,30.158,17.909,30.158,17.909,20
107,1.57,54.928,21.34,54.928,21.34,33
107,1.04,37.065,21.914,37.065,21.914,63
107,1.729,18.378,23.973,18.378,23.973,90
107,1.57,48.091,23.3,48.091,23.3,21
107,2.334,43.982,23.84,43.982,23.84,17
107,2.493,46.618,25.878,46.618,25.878,11
107,1.814,12.424,31.246,12.424,31.246,50
107,1.358,17.892,20.39,17.892,20.39,22
108,4.148,26.446,44.024,26.446,44.024,44
108,1.305,21.456,34.948,21.456,34.948,24
108,1.093,50.23,36.45,50.23,36.45,30
108,1.549,20.175,39.483,20.175,39.483,60
108,1.231,50.023,39.53,50.023,39.53,5
108,2.949,11.782,36.245,11.782,36.245,92
108,1.294,7.625,46.082,7.625,46.082,3
108,1.22,48.365,47.158,48.365,47.158,41
108,1.687,40.373,46.972,40.373,46.972,84
108,2.62,13.452,48.419,13.452,48.419,13
108,1.761,21.942,48.539,21.942,48.539,71
108,1.623,18.592,44.241,18.592,44.241,12
108,1.835,12.503,31.222,12.503,31.222,50
108,2.514,46.648,25.857,46.648,25.857,11
108,1.061,37.664,4.718,37.664,4.718,65
108,1.178,14.969,8.063,14.969,8.063,83
108,1.697,41.64,9.849,41.64,9.849,58
108,1.443,1.771,9.192,1.771,9.192,0
108,1.485,4.706,9.99,4.706,9.99,16
108,2.599,30.137,17.917,30.137,17.917,20
108,1.294,16.936,5.936,16.936,5.936,54
108,1.061,34.854,20.117,34.854,20.117,56
108,1.358,17.903,20.389,17.903,20.389,22
108,1.061,36.945,21.823,36.945,21.823,63
108,1.591,55.332,21.355,55.332,21.355,33
108,1.581,48.879,23.059,48.879,23.059,21
108,2.238,44.811,23.579,44.811,23.579,17
108,1.782,18.113,24.47,18.113,24.47,90
108,1.252,14.78,19.373,14.78,19.373,19
109,1.814,12.412,31.077,12.412,31.077,50
109,1.284,21.476,34.981,21.476,34.981,24
109,2.748,11.536,36.639,11.536,36.639,92
109,1.581,20.199,39.426,20.199,39.426,60
109,1.22,49.97,39.672,49.97,39.672,5
109,2.355,26.161,44.237,26.161,44.237,70
109,1.581,18.523,44.147,18.523,44.147,12
109,1.719,40.43,46.957,40.43,46.957,84
109,2.589,13.192,48.585,13.192,48.585,13
109,1.878,27.019,43.854,27.019,43.854,44
109,2.557,46.686,25.842,46.686,25.842,11
109,1.825,21.931,48.514,21.931,48.514,71
109,2.238,45.593,23.363,45.593,23.363,17
109,1.018,37.49,4.581,37.49,4.581,65
109,2.472,15.993,6.961,15.993,6.961,54
109,1.008,39.824,6.591,39.824,6.591,61
109,1.422,41.645,9.843,41.645,9.843,58
109,1.485,1.77,9.19,1.77,9.19,0
109,1.57,4.73,10.009,4.73,10.009,16
109,2.557,30.136,17.908,30.136,17.908,20
109,1.729,18.178,24.593,18.178,24.593,90
109,1.029,34.819,19.993,34.819,19.993,56
109,1.347,17.961,20.387,17.961,20.387,22
109,1.018,36.836,21.719,36.836,21.719,63
109,1.655,54.703,21.335,54.703,21.335,33
109,1.581,49.944,22.696,49.944,22.696,21
109,1.22,14.871,19.393,14.871,19.393,19
110,1.506,20.163,39.47,20.163,39.47,60
110,1.156,49.885,39.801,49.885,39.801,5
110,1.56,18.485,44.093,18.485,44.093,12
110,1.793,26.991,43.837,26.991,43.837,44
110,2.366,26.389,44.415,26.389,44.415,70
110,1.008,48.302,47.262,48.302,47.262,41
110,1.666,40.41,46.979,40.41,46.979,84
110,2.61,13.094,48.639,13.094,48.639,13
110,2.896,11.547,36.662,11.547,36.662,92
110,1.326,7.497,46.12,7.497,46.12,3
110,1.814,21.861,48.455,21.861,48.455,71
110,1.846,12.196,30.906,12.196,30.906,50
110,2.483,47.351,26.005,47.351,26.005,11
110,1.262,21.465,34.981,21.465,34.981,24
110,1.337,16.96,5.92,16.96,5.92,54
110,1.22,15.014,8.058,15.014,8.058,83
110,1.56,41.505,9.848,41.505,9.848,58
110,1.496,1.81,9.202,1.81,9.202,0
110,2.525,30.14,17.902,30.14,17.902,20
110,1.262,14.779,19.338,14.779,19.338,19
110,1.528,4.679,9.992,4.679,9.992,16
110,1.22,17.888,20.354,17.888,20.354,22
110,1.528,54.873,21.113,54.873,21.113,33
110,1.443,50.837,22.429,50.837,22.429,21
110,2.26,46.463,23.217,46.463,23.217,17
110,1.75,18.055,24.99,18.055,24.99,90
110,1.029,34.738,19.961,34.738,19.961,56
111,1.358,21.456,34.985,21.456,34.985,24
111,1.878,21.81,48.421,21.81,48.421,71
111,1.496,20.174,39.46,20.174,39.46,60
111,1.199,49.858,39.823,49.858,39.823,5
111,1.91,27.007,43.837,27.007,43.837,44
111,1.867,12.081,30.778,12.081,30.778,50
111,2.207,26.799,44.69,26.799,44.69,70
111,2.727,6.199,46.268,6.199,46.268,3
111,1.103,48.346,47.198,48.346,47.198,41
111,1.687,40.551,46.958,40.551,46.958,84
111,2.62,13.193,48.545,13.193,48.545,13
111,1.602,18.549,44.162,18.549,44.162,12
111,2.493,47.944,26.075,47.944,26.075,11
111,2.864,11.402,36.997,11.402,36.997,92
111,2.249,47.448,23.006,47.448,23.006,17
111,1.687,17.903,25.839,17.903,25.839,90
111,1.04,37.4,4.413,37.4,4.413,65
111,1.199,17.002,5.87,17.002,5.87,54
111,1.135,39.69,6.424,39.69,6.424,61
111,1.443,41.467,9.883,41.467,9.883,58
111,1.485,1.797,9.206,1.797,9.206,0
111,1.209,15.018,8.048,15.018,8.048,83
111,2.642,30.186,17.87,30.186,17.87,20
111,1.209,14.778,19.317,14.778,19.317,19
111,1.294,17.963,20.412,17.963,20.412,22
111,1.358,55.282,20.915,55.282,20.915,33
111,1.517,51.544,22.224,51.544,22.224,21
111,1.538,4.671,9.998,4.671,9.998,16
112,1.241,21.408,34.965,21.408,34.965,24
112,2.716,11.355,37.026,11.355,37.026,92
112,1.05,50.308,36.802,50.308,36.802,30
112,1.528,20.142,39.509,20.142,39.509,60
112,1.156,49.902,39.735,49.902,39.735,5
112,1.92,26.989,43.841,26.989,43.841,44
112,1.857,21.836,48.423,21.836,48.423,71
112,1.634,18.486,44.117,18.486,44.117,12
112,2.079,26.964,44.857,26.964,44.857,70
112,2.811,6.28,46.26,6.28,46.26,3
112,1.634,40.638,46.946,40.638,46.946,84
112,2.652,13.307,48.443,13.307,48.443,13
112,1.793,11.954,30.681,11.954,30.681,50
112,2.504,48.546,26.25,48.546,26.25,11
112,2.111,38.656,5.592,38.656,5.592,61
112,1.846,17.992,26.514,17.992,26.514,90
112,1.262,16.954,5.916,16.954,5.916,54
112,1.231,15.029,8.038,15.029,8.038,83
112,1.496,41.548,9.963,41.548,9.963,58
112,1.422,1.788,9.189,1.788,9.189,0
112,2.557,30.106,17.921,30.106,17.921,20
112,1.262,14.828,19.314,14.828,19.314,19
112,1.528,4.659,10.007,4.659,10.007,16
112,1.082,34.951,20.142,34.951,20.142,56
112,1.379,18.058,20.365,18.058,20.365,22
112,1.676,55.624,20.814,55.624,20.814,33
112,1.156,37.025,21.82,37.025,21.82,63
112,1.581,52.042,21.914,52.042,21.914,21
112,2.228,48.304,22.705,48.304,22.705,17
113,1.22,49.89,39.777,49.89,39.777,5
113,1.846,11.908,30.626,11.908,30.626,50
113,1.326,21.39,34.954,21.39,34.954,24
113,2.801,11.401,36.989,11.401,36.989,92
113,1.538,20.153,39.469,20.153,39.469,60
113,2.483,49.224,26.522,49.224,26.522,11
113,1.591,18.631,44.326,18.631,44.326,12
113,2.154,27.336,45.085,27.336,45.085,70
113,2.727,6.251,46.256,6.251,46.256,3
113,1.708,40.651,46.96,40.651,46.96,84
113,2.62,13.207,48.488,13.207,48.488,13
113,1.91,27.171,43.86,27.171,43.86,44
113,1.793,18.09,26.944,18.09,26.944,90
113,1.782,21.904,48.561,21.904,48.561,71
113,1.199,17.0,5.88,17.0,5.88,54
113,1.061,39.752,6.361,39.752,6.361,61
113,1.135,15.003,8.054,15.003,8.054,83
113,1.432,1.801,9.202,1.801,9.202,0
113,2.652,30.149,17.899,30.149,17.899,20
113,1.358,14.833,19.292,14.833,19.292,19
113,1.538,4.69,10.021,4.69,10.021,16
113,1.082,35.013,20.235,35.013,20.235,56
113,1.326,18.029,20.399,18.029,20.399,22
113,1.538,55.716,20.839,55.716,20.839,33
113,1.135,37.105,21.877,37.105,21.877,63
113,2.217,48.893,22.507,48.893,22.507,17
113,1.337,52.622,22.017,52.622,22.017,21
114,1.623,18.534,44.163,18.534,44.163,12
114,1.252,21.398,34.958,21.398,34.958,24
114,2.854,11.338,37.118,11.338,37.118,92
114,1.061,50.2,36.855,50.2,36.855,30
114,1.57,20.147,39.458,20.147,39.458,60
114,1.156,49.873,39.828,49.873,39.828,5
114,1.825,27.47,44.058,27.47,44.058,44
114,1.878,21.924,48.563,21.924,48.563,71
114,2.164,27.727,45.365,27.727,45.365,70
114,1.379,7.437,46.1,7.437,46.1,3
114,1.05,48.324,47.209,48.324,47.209,41
114,1.708,40.673,46.964,40.673,46.964,84
114,1.846,11.777,30.674,11.777,30.674,50
114,2.589,13.113,48.612,13.113,48.612,13
114,1.772,18.316,27.29,18.316,27.29,90
114,2.09,38.401,5.294,38.401,5.294,65
114,1.294,16.942,5.966,16.942,5.966,54
114,1.22,14.98,8.083,14.98,8.083,83
114,1.411,41.571,9.864,41.571,9.864,58
114,1.538,1.792,9.196,1.792,9.196,0
114,1.485,4.665,10.006,4.665,10.006,16
114,2.504,30.168,17.886,30.168,17.886,20
114,2.504,49.492,26.586,49.492,26.586,11
114,1.337,14.862,19.332,14.862,19.332,19
114,1.05,35.064,20.205,35.064,20.205,56
114,1.432,17.908,20.409,17.908,20.409,22
114,1.528,55.991,20.927,55.991,20.927,33
114,2.366,49.245,22.36,49.245,22.36,17
114,1.411,53.2,22.028,53.2,22.028,21
115,2.79,11.254,37.269,11.254,37.269,92
115,1.04,50.202,36.841,50.202,36.841,30
115,1.496,20.147,39.46,20.147,39.46,60
115,1.231,49.774,39.836,49.774,39.836,5
115,1.56,18.641,44.3,18.641,44.3,12
115,1.029,48.327,47.202,48.327,47.202,41
115,2.196,27.863,45.365,27.863,45.365,70
115,1.453,7.494,46.102,7.494,46.102,3
115,1.666,40.676,46.953,40.676,46.953,84
115,2.599,12.861,48.848,12.861,48.848,13
115,1.316,21.395,34.982,21.395,34.982,24
115,1.92,27.829,44.239,27.829,44.239,44
115,1.835,21.877,48.523,21.877,48.523,71
115,1.804,18.515,27.571,18.515,27.571,90
115,2.514,50.329,26.859,50.329,26.859,11
115,1.835,11.341,30.643,11.341,30.643,50
115,1.241,16.93,6.006,16.93,6.006,54
115,1.146,14.969,8.101,14.969,8.101,83
115,1.528,41.61,9.933,41.61,9.933,58
115,3.066,3.213,9.612,3.213,9.612,0
115,2.62,30.193,17.867,30.193,17.867,20
115,1.04,34.864,20.061,34.864,20.061,56
115,1.326,17.929,20.43,17.929,20.43,22
115,1.528,56.307,21.013,56.307,21.013,33
115,2.302,49.813,22.188,49.813,22.188,17
115,1.05,36.917,21.753,36.917,21.753,63
115,1.422,53.744,22.265,53.744,22.265,21
115,1.241,14.838,19.315,14.838,19.315,19
116,1.252,21.311,34.951,21.311,34.951,24
116,2.727,11.152,37.436,11.152,37.436,92
116,1.506,20.142,39.471,20.142,39.471,60
116,1.178,49.609,40.225,49.609,40.225,5
116,1.602,18.52,44.151,18.52,44.151,12
116,1.92,11.154,30.645,11.154,30.645,50
116,2.164,27.895,45.425,27.895,45.425,70
116,1.867,21.878,48.524,21.878,48.524,71
116,1.093,48.356,47.143,48.356,47.143,41
116,1.644,40.649,46.958,40.649,46.958,84
116,2.546,12.772,48.845,12.772,48.845,13
116,1.888,28.181,44.605,28.181,44.605,44
116,1.804,18.947,28.585,18.947,28.585,90
116,1.411,54.395,22.723,54.395,22.723,21
116,1.082,37.112,4.037,37.112,4.037,65
116,1.294,16.933,5.993,16.933,5.993,54
116,1.029,39.263,6.072,39.263,6.072,61
116,1.167,14.946,8.111,14.946,8.111,83
116,1.453,41.585,9.858,41.585,9.858,58
116,1.485,1.701,9.162,1.701,9.162,0
116,1.549,4.638,9.99,4.638,9.99,16
116,2.398,50.871,27.119,50.871,27.119,11
116,1.167,14.817,19.32,14.817,19.32,19
116,1.082,35.037,20.23,35.037,20.23,56
116,1.358,17.899,20.38,17.899,20.38,22
116,2.334,49.804,22.161,49.804,22.161,17
116,1.634,56.442,21.273,56.442,21.273,33
116,2.525,30.155,17.903,30.155,17.903,20
117,1.867,11.12,30.662,11.12,30.662,50
117,1.22,21.315,34.948,21.315,34.948,24
117,2.652,11.068,37.507,11.068,37.507,92
117,1.475,20.159,39.423,20.159,39.423,60
117,1.241,49.612,40.236,49.612,40.236,5
117,1.04,28.313,43.306,28.313,43.306,44
117,1.018,48.278,47.277,48.278,47.277,41
117,4.106,28.202,45.093,28.202,45.093,70
117,1.697,40.729,46.944,40.729,46.944,84
117,1.878,21.852,48.504,21.852,48.504,71
117,1.814,19.1,28.932,19.1,28.932,90
117,1.56,18.465,44.062,18.465,44.062,12
117,2.387,51.404,27.187,51.404,27.187,11
117,2.589,12.635,49.029,12.635,49.029,13
117,1.093,37.55,22.197,37.55,22.197,63
117,1.082,37.495,4.476,37.495,4.476,65
117,1.22,16.932,6.006,16.932,6.006,54
117,1.008,39.718,6.42,39.718,6.42,61
117,1.178,14.961,8.103,14.961,8.103,83
117,1.422,41.647,9.906,41.647,9.906,58
117,1.453,1.809,9.198,1.809,9.198,0
117,1.602,4.663,9.974,4.663,9.974,16
117,1.347,55.059,23.134,55.059,23.134,21
117,1.125,14.695,19.27,14.695,19.27,19
117,1.369,17.885,20.359,17.885,20.359,22
117,2.164,49.554,22.118,49.554,22.118,17
117,1.538,56.532,21.322,56.532,21.322,33
117,2.557,30.095,17.919,30.095,17.919,20
118,1.697,19.313,29.425,19.313,29.425,90
118,1.857,11.011,30.63,11.011,30.63,50
118,1.231,21.285,34.932,21.285,34.932,24
118,2.716,10.879,37.815,10.879,37.815,92
118,1.496,20.144,39.468,20.144,39.468,60
118,1.252,49.553,40.338,49.553,40.338,5
118,1.602,18.446,44.056,18.446,44.056,12
118,4.275,28.409,45.327,28.409,45.327,70
118,1.05,48.287,47.261,48.287,47.261,41
118,1.57,40.569,46.963,40.569,46.963,84
118,2.398,51.966,27.475,51.966,27.475,11
118,1.825,21.825,48.465,21.825,48.465,71
118,1.262,55.541,23.318,55.541,23.318,21
118,1.719,56.597,21.42,56.597,21.42,33
118,1.061,37.793,22.35,37.793,22.35,63
118,1.231,37.45,4.444,37.45,4.444,65
118,1.316,16.95,5.962,16.95,5.962,54
118,1.029,39.745,6.372,39.745,6.372,61
118,1.475,1.736,9.173,1.736,9.173,0
118,1.581,4.696,10.031,4.696,10.031,16
118,2.461,30.07,17.937,30.07,17.937,20
118,1.231,15.007,8.046,15.007,8.046,83
118,1.22,14.794,19.344,14.794,19.344,19
118,1.358,17.983,20.356,17.983,20.356,22
118,1.05,35.644,20.834,35.644,20.834,56
118,2.185,49.592,22.076,49.592,22.076,17
119,1.634,18.431,44.02,18.431,44.02,12
119,1.857,10.891,30.643,10.891,30.643,50
119,1.294,21.248,34.903,21.248,34.903,24
119,2.822,10.743,37.999,10.743,37.999,92
119,1.008,50.23,37.735,50.23,37.735,30
119,1.613,20.153,39.452,20.153,39.452,60
119,1.188,49.502,40.547,49.502,40.547,5
119,1.814,21.833,48.461,21.833,48.461,71
119,1.878,28.974,45.249,28.974,45.249,44
119,2.323,28.297,45.69,28.297,45.69,70
119,1.103,48.216,47.335,48.216,47.335,41
119,1.719,40.591,46.964,40.591,46.964,84
119,1.75,19.151,29.652,19.151,29.652,90
119,1.199,15.01,8.044,15.01,8.044,83
119,1.231,16.955,5.952,16.955,5.952,54
119,1.093,39.54,6.376,39.54,6.376,61
119,1.57,41.712,9.985,41.712,9.985,58
119,1.432,1.759,9.188,1.759,9.188,0
119,1.475,4.641,10.011,4.641,10.011,16
119,2.514,30.2,17.888,30.2,17.888,20
119,1.093,37.384,4.35,37.384,4.35,65
119,1.262,14.713,19.272,14.713,19.272,19
119,1.262,55.776,23.714,55.776,23.714,21
119,1.602,56.86,21.508,56.86,21.508,33
119,2.398,52.25,27.567,52.25,27.567,11
119,2.111,49.527,21.92,49.527,21.92,17
119,1.294,17.899,20.321,17.899,20.321,22
120,1.835,10.896,30.628,10.896,30.628,50
120,1.284,21.191,34.86,21.191,34.86,24
120,2.663,10.607,38.235,10.607,38.235,92
120,1.517,20.116,39.49,20.116,39.49,60
120,1.209,49.619,40.135,49.619,40.135,5
120,1.623,18.429,44.029,18.429,44.029,12
120,1.008,29.476,44.62,29.476,44.62,44
120,1.867,21.833,48.457,21.833,48.457,71
120,3.978,28.486,45.456,28.486,45.456,70
120,1.029,48.217,47.343,48.217,47.343,41
120,1.602,40.587,46.961,40.587,46.961,84
120,1.018,10.026,47.047,10.026,47.047,13
120,1.729,19.549,30.599,19.549,30.599,90
120,1.284,56.321,24.393,56.321,24.393,21
120,2.387,52.351,27.56,52.351,27.56,11
120,1.082,37.108,4.167,37.108,4.167,65
120,2.536,16.001,6.974,16.001,6.974,54
120,1.167,39.284,6.28,39.284,6.28,61
120,1.538,41.724,10.035,41.724,10.035,58
120,1.475,4.615,10.005,4.615,10.005,16
120,2.578,30.173,17.889,30.173,17.889,20
120,1.422,1.746,9.184,1.746,9.184,0
120,1.326,14.692,19.313,14.692,19.313,19
120,1.506,17.904,20.307,17.904,20.307,22
120,1.963,49.7,21.695,49.7,21.695,17
120,1.082,35.589,20.838,35.589,20.838,56
120,1.475,56.956,21.676,56.956,21.676,33
121,1.262,21.092,34.757,21.092,34.757,24
121,2.78,10.412,38.511,10.412,38.511,92
121,1.538,20.163,39.389,20.163,39.389,60
121,1.209,49.611,40.165,49.611,40.165,5
121,1.613,18.362,43.953,18.362,43.953,12
121,1.029,29.645,44.915,29.645,44.915,44
121,1.75,21.853,48.489,21.853,48.489,71
121,1.337,7.368,46.088,7.368,46.088,13
121,1.008,48.248,47.287,48.248,47.287,41
121,1.655,40.635,46.95,40.635,46.95,84
121,1.857,10.883,30.623,10.883,30.623,50
121,2.185,28.058,45.494,28.058,45.494,70
121,1.316,14.698,19.304,14.698,19.304,19
121,2.323,52.303,27.517,52.303,27.517,11
121,2.461,15.941,7.022,15.941,7.022,54
121,1.103,39.482,6.297,39.482,6.297,61
121,1.464,1.845,9.207,1.845,9.207,0
121,1.517,4.776,10.029,4.776,10.029,16
121,2.493,30.096,17.925,30.096,17.925,20
121,1.793,19.714,30.941,19.714,30.941,90
121,1.061,37.284,4.166,37.284,4.166,65
121,1.05,35.711,20.932,35.711,20.932,56
121,1.888,49.542,22.003,49.542,22.003,17
