,frame,Area,X,Y,x,y,particle,squared displacement,dt,vx,vy,speed
1745,122,4.307,40.989,47.209,40.989,47.209,84,37.48400099999995,1.0,0.0,0.0011994002998515407,0.0011994002998515407
1746,122,2.164,18.308,43.869,18.308,43.869,91,2.609812999999992,1.0,-0.011094452773612904,-0.016791604197900267,0.020125726170373802
1747,122,5.612,52.44,27.239,52.44,27.239,92,90.21859399999997,1.0,0.019190404797601215,0.0023988005996998856,0.019339748721555725
1748,122,6.769,15.236,7.293,15.236,7.293,29,26.01474500000001,1.0,-0.0014992503748122955,0.004197901049475333,0.004457591828281377
1749,122,2.302,55.638,8.826,55.638,8.826,9,117.47591199999998,1.0,-0.04047976011994157,0.0740629685157421,0.08440340209216579
1750,122,4.191,3.346,9.641,3.346,9.641,27,11.095565,1.0,0.012293853073463246,0.006596701649175485,0.013951892202856796
1751,122,2.016,9.472,13.239,9.472,13.239,7,81.64734499999997,1.0,0.004497751124437419,-0.0071964017991001895,0.008486339848926069
1752,122,8.593,49.489,20.848,49.489,20.848,6,47.10832100000002,3.0,-0.06246876561719141,0.035282358820589506,0.07174393020793067
1753,122,3.798,30.118,17.93,30.118,17.93,62,0.0012200000000001541,1.0,-0.01139430284857579,0.005997001499250247,0.012876108278011337
1754,123,6.631,50.26,37.721,50.26,37.721,5,75.10432500000002,1.0,0.017091454272862086,0.006896551724136772,0.018430416024740992
1755,123,4.403,10.004,39.17,10.004,39.17,75,0.8914239999999971,1.0,-0.10284857571214392,0.16941529235382455,0.1981902389355955
1756,123,2.111,20.177,39.361,20.177,39.361,10,4.355266000000011,1.0,0.002698650674662771,-0.007496251874064673,0.007967214546080452
1757,123,2.143,18.158,43.752,18.158,43.752,91,2.640913999999996,1.0,-0.044977511244377384,-0.03508245877061389,0.057041699055427136
1758,123,6.429,5.74,45.919,5.74,45.919,64,7.230055999999998,1.0,-0.03958020989505238,-0.005997001499251312,0.040031950268734406
1759,123,2.376,48.249,47.319,48.249,47.319,30,0.15325700000000242,1.0,-0.0020989505247370004,0.006896551724138902,0.007208884725740661
1760,123,4.297,40.99,47.224,40.99,47.224,84,37.43272900000003,1.0,0.00029985007496395046,0.004497751124435821,0.004507735045987018
1761,123,2.461,21.901,48.575,21.901,48.575,78,3.1405370000000064,1.0,0.010494752623688198,0.021289355322340348,0.023735553136029326
1762,123,5.75,52.684,27.433,52.684,27.433,92,95.46328999999996,1.0,0.0731634182908545,0.05817091454272835,0.09347053586419599
1763,123,6.928,15.236,7.279,15.236,7.279,29,26.07586900000001,1.0,0.0,-0.004197901049475333,0.004197901049475333
1764,123,2.281,55.924,8.463,55.924,8.463,9,126.29988100000001,1.0,0.08575712143928077,-0.1088455772113947,0.1385699951505853
1765,123,4.254,3.338,9.652,3.338,9.652,27,11.129418000000001,1.0,-0.002398800599700152,0.0032983508245874762,0.004078401951644626
1766,123,6.015,50.293,20.152,50.293,20.152,6,51.51052099999998,1.0,0.24107946026986568,-0.20869565217391242,0.31886232358230154
1767,123,3.978,30.127,17.934,30.127,17.934,62,0.0006410000000000889,1.0,0.002698650674662771,0.0011994002998504756,0.0029531807501640057
1768,123,1.963,9.497,13.207,9.497,13.207,7,82.37383999999997,1.0,0.007496251874063075,-0.009595202398800608,0.01217627616446601
1769,124,4.466,50.528,36.617,50.528,36.617,5,96.081445,1.0,0.08035982008995522,-0.33103448275862046,0.34064868920951
1770,124,4.371,9.948,39.24,9.948,39.24,75,0.925779999999996,1.0,-0.016791604197900798,0.020989505247376396,0.026879681956239753
1771,124,2.143,20.172,39.414,20.172,39.414,10,4.139779999999995,1.0,-0.0014992503748122955,0.015892053973014807,0.015962616676710322
1772,124,2.122,18.227,43.798,18.227,43.798,91,2.5986169999999964,1.0,0.020689655172413512,0.013793103448275675,0.024865870865268553
1773,124,6.493,5.682,45.84,5.682,45.84,64,6.875105000000003,1.0,-0.017391304347826035,-0.02368815592203704,0.029386837153825368
1774,124,2.334,48.256,47.302,48.256,47.302,30,0.1392850000000006,1.0,0.0020989505247370004,-0.005097451274363722,0.005512676554978177
1775,124,4.212,40.954,47.228,40.954,47.228,84,37.00321699999999,1.0,-0.010794602698651084,0.0011994002998515407,0.0108610316499405
1776,124,5.177,21.141,34.113,21.141,34.113,82,2.357946,2.0,0.012143928035981936,-0.09100449775112433,0.09181118449882619
1777,124,2.514,21.89,48.564,21.89,48.564,78,3.090289000000005,1.0,-0.0032983508245874762,-0.0032983508245885414,0.004664572469596844
1778,124,5.612,52.908,27.758,52.908,27.758,92,101.00993300000003,1.0,0.06716641679160533,0.09745127436281838,0.11835572829213187
1779,124,6.981,15.087,7.391,15.087,7.391,29,24.245380000000004,1.0,-0.044677661169415565,0.03358320839580213,0.055892086145759294
1780,124,4.254,3.348,9.666,3.348,9.666,27,11.042378000000001,1.0,0.0029985007496251236,0.004197901049475599,0.005158815752349638
1781,124,1.931,9.563,13.129,9.563,13.129,7,84.22628,1.0,0.019790104947526456,-0.023388305847076817,0.030637576670332768
1782,124,2.323,56.063,8.323,56.063,8.323,9,129.921922,1.0,0.04167916041979097,-0.041979010494752264,0.059155639929065015
1783,124,3.925,30.095,17.947,30.095,17.947,62,0.003330000000000252,1.0,-0.009595202398800608,0.003898050974512181,0.010356771237883181
1784,125,5.251,21.284,34.259,21.284,34.259,82,3.025217000000004,1.0,0.042878560719640385,0.04377811094452798,0.06127882152309465
1785,125,4.413,50.509,36.621,50.509,36.621,5,95.92419399999993,1.0,-0.0056971514242873614,0.0011994002998515407,0.00582203533401709
1786,125,4.435,9.976,39.209,9.976,39.209,75,0.903144999999994,1.0,0.008395802098950666,-0.009295352323837724,0.012525696296374896
1787,125,2.111,20.184,39.404,20.184,39.404,10,4.192839999999987,1.0,0.0035982008995503615,-0.002998500749624591,0.004683807901592919
1788,125,3.692,6.057,46.25,6.057,46.25,64,9.36205,1.0,0.11244377811094453,0.12293853073463167,0.1666057789365462
1789,125,2.387,48.256,47.312,48.256,47.312,30,0.14656499999999917,1.0,0.0,0.002998500749624591,0.002998500749624591
1790,125,4.222,40.985,47.223,40.985,47.223,84,37.37940499999999,1.0,0.009295352323837724,-0.0014992503748133606,0.009415483339194721
1791,125,2.493,21.848,48.5,21.848,48.5,78,2.8773649999999997,1.0,-0.012593703148426264,-0.019190404797601215,0.022953714193708986
1792,125,2.101,18.358,43.932,18.358,43.932,91,2.6795139999999966,1.0,0.039280359820090024,0.04017991004497761,0.056190495983023996
1793,125,5.612,53.404,27.993,53.404,27.993,92,112.01689000000007,1.0,0.14872563718140996,0.07046476761619173,0.16457399135410278
1794,125,7.034,14.948,7.512,14.948,7.512,29,22.535474000000008,1.0,-0.04167916041978991,0.036281859070464634,0.055258716153269785
1795,125,2.355,56.156,8.249,56.156,8.249,9,131.942953,1.0,0.027886056971513168,-0.02218890554722634,0.03563677458472091
1796,125,1.952,9.563,13.125,9.563,13.125,7,84.27648799999999,1.0,0.0,-0.0011994002998499428,0.0011994002998499428
1797,125,4.286,3.301,9.63,3.301,9.63,27,11.406316999999998,1.0,-0.014092953523238293,-0.010794602698650551,0.017752036120678338
1798,125,3.947,30.09,17.954,30.09,17.954,62,0.004100000000000202,1.0,-0.0014992503748122955,0.002098950524738066,0.002579407876174881
1799,125,8.954,52.053,19.129,52.053,19.129,6,60.99888999999997,2.0,0.2638680659670162,-0.1533733133433283,0.30520440606761295
1800,126,4.35,9.965,39.208,9.965,39.208,75,0.9227809999999997,1.0,-0.003298350824588009,-0.00029985007496395046,0.0033119523289921135
1801,126,5.294,21.354,34.332,21.354,34.332,82,3.3860520000000056,1.0,0.020989505247376396,0.02188905547226399,0.03032639246592795
1802,126,6.45,50.161,37.921,50.161,37.921,5,71.39945799999998,1.0,-0.10434782608695621,0.3898050974512735,0.4035300271455279
1803,126,2.143,20.158,39.379,20.158,39.379,10,4.26176900000001,1.0,-0.007796101949025427,-0.007496251874064673,0.01081540557533633
1804,126,2.525,21.836,48.491,21.836,48.491,78,2.8289959999999983,1.0,-0.0035982008995503615,-0.002698650674662771,0.004497751124437952
1805,126,2.09,18.246,43.763,18.246,43.763,91,2.4750009999999913,1.0,-0.033583208395802665,-0.05067466266866688,0.06079270780890658
1806,126,3.787,6.12,46.233,6.12,46.233,64,9.719011999999996,1.0,0.0188905547226386,-0.005097451274363722,0.019566222609985705
1807,126,2.398,48.273,47.289,48.273,47.289,30,0.12694100000000144,1.0,0.005097451274363722,-0.006896551724136772,0.008575921826731295
1808,126,3.554,53.86,29.091,53.86,29.091,92,127.73725,1.0,0.13673163418290735,0.32923538230884636,0.3564989154967805
1809,126,4.318,41.035,47.219,41.035,47.219,84,37.97330899999995,1.0,0.014992503748125085,-0.0011994002998494103,0.015040403243158862
1810,126,6.917,14.91,7.545,14.91,7.545,29,22.080145000000005,1.0,-0.01139430284857579,0.009895052473763228,0.015091129873657246
1811,126,4.212,3.253,9.619,3.253,9.619,27,11.741284,1.0,-0.014392803598200913,-0.003298350824588009,0.014765903750818828
1812,126,1.941,9.602,13.135,9.602,13.135,7,84.67499299999999,1.0,0.011694152923538141,0.0029985007496251236,0.012072457054990838
1813,126,2.429,56.052,8.311,56.052,8.311,9,130.151705,1.0,-0.03118440779610171,0.01859070464767598,0.03630539338570359
1814,126,3.947,30.081,17.96,30.081,17.96,62,0.005525000000000302,1.0,-0.002698650674662771,0.0017991004497751807,0.0032433744606873696
1815,126,9.028,52.121,18.924,52.121,18.924,6,64.14803299999998,1.0,0.020389805097452758,-0.061469265367316894,0.06476275732787892
1816,127,4.403,9.872,39.375,9.872,39.375,75,0.9754729999999989,1.0,-0.027886056971514233,0.050074962518741106,0.05731608888149874
1817,127,5.145,21.473,34.448,21.473,34.448,82,4.0246490000000055,1.0,0.035682158920539664,0.03478260869565207,0.049830174923488874
1818,127,6.45,50.139,38.077,50.139,38.077,5,68.768474,1.0,-0.0065967016491749525,0.046776611694152564,0.047239473687095176
1819,127,2.09,20.155,39.391,20.155,39.391,10,4.2108740000000076,1.0,-0.0008995502248875904,0.0035982008995503615,0.0037089405927596556
1820,127,2.589,21.859,48.522,21.859,48.522,78,2.938162000000007,1.0,0.006896551724138902,0.009295352323837724,0.011574368255243939
1821,127,2.079,18.191,43.612,18.191,43.612,91,2.260625,1.0,-0.016491754122938445,-0.0452773613193392,0.04818731578012466
1822,127,3.639,6.096,46.251,6.096,46.251,64,9.597607999999996,1.0,-0.007196401799100457,0.005397301349325542,0.00899550224887569
1823,127,2.302,48.247,47.304,48.247,47.304,30,0.1426420000000024,1.0,-0.0077961019490264925,0.004497751124437952,0.009000498362701786
1824,127,4.212,41.034,47.203,41.034,47.203,84,38.028851999999965,1.0,-0.0002998500749618199,-0.004797601199399771,0.004806962381373161
1825,127,3.607,53.96,29.265,53.96,29.265,92,131.092146,1.0,0.0299850074962523,0.052173913043478105,0.06017655587368491
1826,127,6.938,14.776,7.619,14.776,7.619,29,20.669909000000004,1.0,-0.04017991004497761,0.02218890554722634,0.0458995936867226
1827,127,4.265,3.288,9.638,3.288,9.638,27,11.478410000000002,1.0,0.010494752623688066,0.005697151424287895,0.011941413944071829
1828,127,2.472,56.164,8.206,56.164,8.206,9,132.94955600000003,1.0,0.033583208395802665,-0.0314842578710646,0.046033578829454525
1829,127,8.912,52.174,18.758,52.174,18.758,6,66.768616,1.0,0.015892053973012674,-0.04977511244377822,0.05225054256437835
1830,127,3.904,30.078,17.956,30.078,17.956,62,0.005800000000000264,1.0,-0.0008995502248875904,-0.0011994002998504756,0.0014992503748129347
1831,127,1.931,9.578,13.177,9.578,13.177,7,83.82744499999998,1.0,-0.007196401799100723,0.012593703148425731,0.014504811541166894
1832,128,2.111,20.16,39.43,20.16,39.43,10,4.063940000000001,1.0,0.0014992503748122955,0.011694152923538674,0.011789867017294254
1833,128,5.305,21.563,34.507,21.563,34.507,82,4.463089999999998,1.0,0.026986506746626643,0.017691154422787857,0.032268382221559415
1834,128,6.344,49.944,38.398,49.944,38.398,5,63.02429599999992,1.0,-0.05847076461769124,0.09625187406297003,0.11261995194285646
1835,128,4.392,9.814,39.43,9.814,39.43,75,1.0633639999999989,1.0,-0.017391304347826035,0.016491754122938445,0.023967382438851555
1836,128,3.649,6.044,46.254,6.044,46.254,64,9.29012499999999,1.0,-0.015592203898051122,0.0008995502248875904,0.015618130906273514
1837,128,2.451,48.244,47.3,48.244,47.3,30,0.14044499999999888,1.0,-0.0008995502248875904,-0.0011994002998515407,0.001499250374813787
1838,128,4.201,40.985,47.194,40.985,47.194,84,37.501233999999975,1.0,-0.014692653673163265,-0.002698650674662771,0.014938433231881309
1839,128,2.101,18.176,43.602,18.176,43.602,91,2.273449999999991,1.0,-0.004497751124437952,-0.0029985007496267212,0.005405624101146404
1840,128,2.525,21.856,48.554,21.856,48.554,78,2.967365000000011,1.0,-0.0008995502248875904,0.009595202398801673,0.009637276569709136
1841,128,3.607,54.217,29.606,54.217,29.606,92,139.259144,1.0,0.07706146926536668,0.10224887556221922,0.1280363331210139
1842,128,6.949,14.728,7.652,14.728,7.652,29,20.152514,1.0,-0.014392803598200913,0.009895052473763228,0.017466106002051885
1843,128,4.275,3.197,9.618,3.197,9.618,27,12.118165,1.0,-0.02728635682158913,-0.005997001499250247,0.02793759645311481
1844,128,2.005,9.643,13.098,9.643,13.098,7,85.69430899999998,1.0,0.019490254872564103,-0.023688155922038635,0.030675703186468648
1845,128,2.323,56.119,8.266,56.119,8.266,9,131.41666099999998,1.0,-0.013493253373313854,0.017991004497751272,0.02248875562218933
1846,128,3.968,30.084,17.949,30.084,17.949,62,0.004745000000000251,1.0,0.0017991004497751807,-0.0020989505247370004,0.002764481096639112
1847,129,5.273,21.748,34.669,21.748,34.669,82,5.562545000000002,1.0,0.05547226386806665,0.048575712143927745,0.0737344686624793
1848,129,6.291,49.943,38.474,49.943,38.474,5,61.84350100000001,1.0,-0.00029985007496395046,0.022788605697149446,0.02279057830963506
1849,129,4.339,9.847,39.364,9.847,39.364,75,1.0296050000000012,1.0,0.00989505247376296,-0.019790104947526987,0.022126009972262387
1850,129,2.079,20.123,39.48,20.123,39.48,10,3.832621000000013,1.0,-0.011094452773612904,0.014992503748125085,0.018651060317940955
1851,129,2.132,18.163,43.588,18.163,43.588,91,2.274384999999995,1.0,-0.003898050974512181,-0.004197901049474001,0.005728627638542261
1852,129,3.671,6.082,46.24,6.082,46.24,64,9.498304999999998,1.0,0.01139430284857579,-0.004197901049474001,0.01214300253752083
1853,129,2.376,48.254,47.293,48.254,47.293,30,0.13331600000000082,1.0,0.002998500749624591,-0.0020989505247370004,0.0036601366164110546
1854,129,4.159,40.981,47.161,40.981,47.161,84,37.59595300000001,1.0,-0.0011994002998494103,-0.009895052473763493,0.009967478343985097
1855,129,2.525,21.821,48.552,21.821,48.552,78,2.8536820000000076,1.0,-0.010494752623688198,-0.0005997001499257704,0.010511872949300297
1856,129,3.681,54.346,29.848,54.346,29.848,92,144.06786499999993,1.0,0.03868065967016426,0.07256371814092874,0.08222947539024691
1857,129,6.96,14.712,7.68,14.712,7.68,29,19.920442,1.0,-0.004797601199400304,0.008395802098950399,0.009669874360777764
1858,129,2.334,56.165,8.197,56.165,8.197,9,133.158106,1.0,0.013793103448275675,-0.020689655172414046,0.024865870865268997
1859,129,4.339,3.268,9.622,3.268,9.622,27,11.636818000000002,1.0,0.02128935532233875,0.0011994002998499428,0.021323114479833226
1860,129,1.931,9.56,13.197,9.56,13.197,7,83.33746099999999,1.0,-0.02488755622188911,0.029685157421288882,0.038737566080284315
1861,129,6.291,51.065,18.722,51.065,18.722,6,69.76242099999997,2.0,-0.1662668665667169,-0.005397301349325009,0.16635444622783568
1862,129,3.957,30.104,17.946,30.104,17.946,62,0.0023680000000002176,1.0,0.005997001499250247,-0.0008995502248875904,0.00606409247860758
1863,130,4.318,9.844,39.404,9.844,39.404,75,1.0151559999999984,1.0,-0.0008995502248875904,0.011994002998502624,0.012027688827666987
1864,130,4.148,49.534,40.438,49.534,40.438,5,34.316115999999944,1.0,-0.12263868065966985,0.5889055472263885,0.6015396824382883
1865,130,2.164,20.141,39.424,20.141,39.424,10,4.066212999999999,1.0,0.005397301349324477,-0.016791604197900267,0.01763771054854801
1866,130,2.175,18.301,43.803,18.301,43.803,91,2.4587559999999895,1.0,0.041379310344827024,0.06446776611694043,0.07660509247251152
1867,130,2.429,48.285,47.24,48.285,47.24,30,0.09353800000000252,1.0,0.009295352323837724,-0.015892053973012674,0.018410892273472874
1868,130,3.681,6.026,46.266,6.026,46.266,64,9.200112999999995,1.0,-0.016791604197901065,0.007796101949024362,0.018513162267385606
1869,130,4.201,41.08,47.145,41.08,47.145,84,38.81185999999996,1.0,0.02968515742128835,-0.004797601199399771,0.030070343336835264
1870,130,2.536,21.767,48.507,21.767,48.507,78,2.633064999999999,1.0,-0.016191904047976626,-0.013493253373313854,0.021077135557170182
1871,130,5.305,21.844,34.734,21.844,34.734,82,6.118372000000019,1.0,0.028785607196401827,0.019490254872565168,0.034763216431496824
1872,130,2.366,56.151,8.197,56.151,8.197,9,133.10395400000002,1.0,-0.004197901049474001,0.0,0.004197901049474001
1873,130,3.607,54.322,29.954,54.322,29.954,92,144.40097300000008,1.0,-0.007196401799098592,0.031784107946027484,0.03258861329941483
1874,130,6.779,14.675,7.712,14.675,7.712,29,19.505753000000013,1.0,-0.011094452773612904,0.009595202398800608,0.014668155692515538
1875,130,4.265,3.321,9.654,3.321,9.654,27,11.236540999999999,1.0,0.015892053973013607,0.009595202398800608,0.01856408598760323
1876,130,1.994,9.532,13.192,9.532,13.192,7,83.02540999999997,1.0,-0.008395802098950666,-0.0014992503748122955,0.008528613285354146
1877,130,6.068,51.325,18.912,51.325,18.912,6,65.901641,1.0,0.07796101949025641,0.05697151424287788,0.09655917354185763
1878,130,3.862,30.083,17.942,30.083,17.942,62,0.004777000000000371,1.0,-0.006296851574213132,-0.0011994002998504756,0.006410062466696546
1879,131,5.273,21.964,34.828,21.964,34.828,82,6.894656000000014,1.0,0.03598200899550148,0.02818590704647712,0.04570722401748982
1880,131,4.371,9.789,39.472,9.789,39.472,75,1.0987809999999993,1.0,-0.016491754122938445,0.020389805097450628,0.02622445625677453
1881,131,2.069,20.161,39.419,20.161,39.419,10,4.107778000000013,1.0,0.005997001499251312,-0.0014992503748133606,0.006181567654600286
1882,131,2.069,48.9,41.762,48.9,41.762,5,19.810119999999976,1.0,-0.190104947526237,0.39700149925037426,0.44017051409765995
1883,131,3.596,6.096,46.248,6.096,46.248,64,9.593524999999994,1.0,0.020989505247376396,-0.005397301349325542,0.021672337030995817
1884,131,2.302,48.223,47.346,48.223,47.346,30,0.1806339999999984,1.0,-0.018590704647675448,0.03178410794602535,0.03682178454694575
1885,131,4.138,41.14,47.126,41.14,47.126,84,39.59909300000002,1.0,0.017991004497751806,-0.0056971514242894926,0.01887150701956284
1886,131,2.111,18.353,43.906,18.353,43.906,91,2.6196049999999858,1.0,0.01559220389805192,0.03088455772113989,0.03459729365179952
1887,131,2.472,21.577,48.3,21.577,48.3,78,1.8970900000000044,1.0,-0.05697151424287788,-0.0620689655172416,0.08425146832849244
1888,131,6.938,14.629,7.751,14.629,7.751,29,18.99956,1.0,-0.013793103448276207,0.011694152923538408,0.018083221929013394
1889,131,2.323,56.131,8.201,56.131,8.201,9,132.93628999999999,1.0,-0.005997001499251312,0.0011994002998504756,0.0061157655335455675
1890,131,4.286,3.35,9.652,3.35,9.652,27,11.051874,1.0,0.008695652173913018,-0.0005997001499252378,0.008716306958769782
1891,131,1.931,9.541,13.181,9.541,13.181,7,83.28226,1.0,0.002698650674662771,-0.003298350824588009,0.004261670285922906
1892,131,3.522,54.335,29.984,54.335,29.984,92,144.94566400000005,1.0,0.003898050974512181,0.008995502248875903,0.009803767750687835
1893,131,3.957,30.122,17.931,30.122,17.931,62,0.0009490000000000387,1.0,0.011694152923538674,-0.0032983508245874762,0.012150404551337582
1894,131,3.278,50.481,18.615,50.481,18.615,6,73.78193800000001,1.0,-0.25307346326836616,-0.08905547226386824,0.26828539831825676
1895,132,2.111,20.171,39.392,20.171,39.392,10,4.225004999999987,1.0,0.002998500749624591,-0.008095952023986183,0.008633391333664031
1896,132,5.273,22.264,34.966,22.264,34.966,82,8.66882000000001,1.0,0.08995502248875584,0.041379310344827024,0.09901592495940274
1897,132,4.35,9.774,39.459,9.774,39.459,75,1.1345409999999998,1.0,-0.004497751124437952,-0.003898050974512181,0.005951854045360842
1898,132,2.016,48.87,41.82,48.87,41.82,5,19.271071999999975,1.0,-0.008995502248875903,0.017391304347826035,0.019580003259147945
1899,132,2.069,18.196,43.643,18.196,43.643,91,2.3141609999999924,1.0,-0.04707646176911545,-0.07886056971514187,0.09184325075091658
1900,132,3.628,6.071,46.212,6.071,46.212,64,9.395458000000001,1.0,-0.007496251874063075,-0.010794602698648953,0.013142193103933355
1901,132,2.355,48.219,47.367,48.219,47.367,30,0.19909699999999841,1.0,-0.0011994002998494103,0.006296851574213132,0.006410062466696347
1902,132,4.095,41.024,47.141,41.024,47.141,84,38.17802000000002,1.0,-0.03478260869565207,0.004497751124437952,0.035072205987822236
1903,132,2.514,21.505,48.232,21.505,48.232,78,1.6656259999999987,1.0,-0.021589205397302167,-0.020389805097450628,0.029695756289391327
1904,132,3.522,54.376,30.146,54.376,30.146,92,147.26194099999995,1.0,0.012293853073462315,0.048575712143927745,0.05010727126557191
1905,132,6.769,14.642,7.736,14.642,7.736,29,19.15565,1.0,0.0038980509745127137,-0.004497751124437952,0.005951854045361191
1906,132,2.302,56.081,8.263,56.081,8.263,9,131.34193,1.0,-0.014992503748125085,0.01859070464767598,0.023882827888143103
1907,132,4.297,3.317,9.645,3.317,9.645,27,11.27716,1.0,-0.009895052473763094,-0.0020989505247375334,0.010115219066526493
1908,132,3.236,50.463,18.639,50.463,18.639,6,73.46461,1.0,-0.005397301349325542,0.007196401799100723,0.008995502248875903
1909,132,3.883,30.131,17.919,30.131,17.919,62,0.0008019999999999708,1.0,0.002698650674662771,-0.0035982008995503615,0.004497751124437952
1910,132,2.005,9.648,13.06,9.648,13.06,7,86.24273799999997,1.0,0.0320839580209893,-0.03628185907046437,0.048432981117226735
1911,133,4.138,49.435,40.643,49.435,40.643,5,31.786361999999976,1.0,0.16941529235382455,-0.35292353823088446,0.39147996771321314
1912,133,2.599,21.439,48.193,21.439,48.193,78,1.4823650000000004,1.0,-0.01979010494752592,-0.011694152923538674,0.022986984718166018
1913,133,5.262,22.394,35.008,22.394,35.008,82,9.43739600000001,1.0,0.03898050974512714,0.012593703148426264,0.040964393062519956
1914,133,4.392,9.898,39.341,9.898,39.341,75,0.9456849999999984,1.0,0.03718140929535249,-0.035382308845577845,0.05132606527323501
1915,133,2.132,20.176,39.369,20.176,39.369,10,4.322092999999999,1.0,0.0014992503748122955,-0.006896551724138902,0.007057632561284136
1916,133,2.09,18.16,43.597,18.16,43.597,91,2.2992609999999964,1.0,-0.010794602698651084,-0.013793103448275675,0.01751494076942767
1917,133,3.724,6.045,46.224,6.045,46.224,64,9.255865999999992,1.0,-0.007796101949025427,0.003598200899548231,0.008586399438245799
1918,133,2.398,48.222,47.38,48.222,47.38,30,0.20946500000000295,1.0,0.0008995502248875904,0.003898050974514312,0.0040004989697545595
1919,133,4.106,41.031,47.11,41.031,47.11,84,38.39444999999998,1.0,0.0020989505247370004,-0.009295352323837724,0.009529384457013427
1920,133,3.639,54.351,30.268,54.351,30.268,92,147.77767999999998,1.0,-0.007496251874062543,0.03658170914542725,0.03734186974643908
1921,133,6.758,14.653,7.718,14.653,7.718,29,19.30690100000001,1.0,0.003298350824588009,-0.0053973013493252755,0.006325344260788407
1922,133,2.334,56.115,8.223,56.115,8.223,9,132.37568199999998,1.0,0.010194902548725314,-0.011994002998500494,0.015741414990592322
1923,133,4.244,3.278,9.626,3.278,9.626,27,11.564098000000001,1.0,-0.011694152923538275,-0.005697151424287895,0.01300810312652711
1924,133,1.984,9.688,13.034,9.688,13.034,7,87.11748999999998,1.0,0.011994002998501027,-0.007796101949025427,0.014305079990256948
1925,133,3.851,30.091,17.929,30.091,17.929,62,0.003801999999999999,1.0,-0.011994002998500494,0.002998500749624591,0.01236313530919799
1926,133,2.79,54.065,20.291,54.065,20.291,6,45.68996199999997,1.0,1.0800599700149915,0.49535232383808125,1.1882354411313323
1927,134,5.209,22.484,35.051,22.484,35.051,82,10.045265000000025,1.0,0.026986506746627708,0.012893553223388084,0.029908447988990068
1928,134,2.101,20.179,39.336,20.179,39.336,10,4.458461000000003,1.0,0.0008995502248875904,-0.009895052473763493,0.009935856986975423
1929,134,2.111,48.744,42.422,48.744,42.422,5,14.275144000000004,1.0,-0.2071964017991012,0.5334332833583197,0.5722599205893525
1930,134,2.09,18.144,43.59,18.144,43.59,91,2.321618000000005,1.0,-0.004797601199400836,-0.0020989505247370004,0.005236656430756755
1931,134,3.766,6.02,46.221,6.02,46.221,64,9.104019999999991,1.0,-0.007496251874063075,-0.0008995502248875904,0.007550031971223001
1932,134,2.493,48.228,47.376,48.228,47.376,30,0.20438899999999866,1.0,0.0017991004497751807,-0.0011994002998515407,0.002162249640459034
1933,134,4.138,41.038,47.103,41.038,47.103,84,38.50643599999995,1.0,0.0020989505247370004,-0.0020989505247370004,0.0029683642988331906
1934,134,3.66,54.454,30.239,54.454,30.239,92,149.85557000000003,1.0,0.03088455772113989,-0.008695652173913018,0.03208535915897
1935,134,2.546,21.413,48.16,21.413,48.16,78,1.4050100000000003,1.0,-0.007796101949025427,-0.009895052473763493,0.012597272286417053
1936,134,6.747,14.651,7.729,14.651,7.729,29,19.252384,1.0,-0.0005997001499252378,0.0032983508245877425,0.0033524257533730697
1937,134,2.334,56.125,8.218,56.125,8.218,9,132.527117,1.0,0.002998500749624591,-0.001499250374812828,0.003352425753372569
1938,134,1.973,9.799,12.939,9.799,12.939,7,89.86365199999997,1.0,0.03328335832083924,-0.028485757121439473,0.04380890662747723
1939,134,4.244,3.259,9.64,3.259,9.64,27,11.666617,1.0,-0.005697151424287895,0.004197901049475599,0.007076715874786406
1940,134,3.904,30.136,17.919,30.136,17.919,62,0.0006169999999999947,1.0,0.013493253373312789,-0.002998500749624591,0.013822405483197062
1941,135,3.565,54.51,30.298,54.51,30.298,92,151.66550899999993,1.0,0.016791604197900267,0.017691154422787857,0.024391287714056187
1942,135,5.114,22.546,35.074,22.546,35.074,82,10.449511999999999,1.0,0.018590704647675448,0.006896551724136772,0.019828684398638136
1943,135,2.164,20.206,39.299,20.206,39.299,10,4.642153000000002,1.0,0.008095952023988313,-0.011094452773612904,0.013734311832802092
1944,135,2.557,21.324,48.105,21.324,48.105,78,1.1837520000000032,1.0,-0.02668665667166376,-0.016491754122938445,0.03137125433199497
1945,135,3.819,6.055,46.223,6.055,46.223,64,9.314076999999994,1.0,0.010494752623688198,0.0005997001499257704,0.010511872949300297
1946,135,4.127,41.173,46.961,41.173,46.961,84,40.73732900000002,1.0,0.04047976011994157,-0.042578710644678566,0.05874995812365551
1947,135,2.355,48.179,47.403,48.179,47.403,30,0.24364099999999897,1.0,-0.014692653673163265,0.008095952023988313,0.016775533110284107
1948,135,4.233,49.082,41.401,49.082,41.401,5,23.35043299999995,1.0,0.10134932533733162,-0.30614692653672976,0.32248662976039505
1949,135,2.111,18.12,43.574,18.12,43.574,91,2.3454099999999882,1.0,-0.007196401799099657,-0.004797601199401902,0.008648998561832887
1950,135,6.917,14.682,7.689,14.682,7.689,29,19.643881000000007,1.0,0.009295352323838256,-0.01199400299850076,0.015174309959676271
1951,135,2.334,56.084,8.229,56.084,8.229,9,132.12324900000002,1.0,-0.012293853073462315,0.0032983508245874762,0.012728626852647371
1952,135,4.307,3.167,9.618,3.167,9.618,27,12.321745,1.0,-0.027586206896551748,-0.006596701649175485,0.028363978627611357
