,Track ID,x (micron),y (micron),T (sec),Frame,principal angle,squared displacement,dt,vx,vy,speed
1172,96,37.446,48.414,156.724,47.0,0.0,5.511373000000002,1.0,-0.013493253373313854,-0.02938530734632653,0.03233518477501741
1173,96,37.417,48.203,160.059,48.0,0.0,6.556432999999991,1.0,-0.008695652173911952,-0.06326836581709101,0.06386313866304184
1174,96,37.393,48.105,163.394,49.0,0.0,7.081637000000023,1.0,-0.007196401799100723,-0.02938530734632866,0.030253668979022978
1175,134,32.654,1.176,120.044,36.0,0.0,0.0,,,,
1176,134,32.703,1.339,123.379,37.0,0.0,0.02896999999999996,1.0,0.014692653673163265,0.04887556221889056,0.0510362092457126
1177,134,33.427,1.635,126.713,38.0,0.0,0.8082099999999941,1.0,0.21709145427286256,0.08875562218890556,0.23453413395164066
1178,134,33.475,1.597,130.048,39.0,0.0,0.8512819999999968,1.0,0.014392803598201446,-0.011394302848575722,0.018357094890571912
1179,134,33.878,2.05,133.383,40.0,0.0,2.2620519999999917,1.0,0.12083958020989466,0.13583208395802093,0.1818036280652353
1180,134,34.384,2.28,136.717,41.0,0.0,4.2117159999999885,1.0,0.15172413793103456,0.06896551724137931,0.16666270308406314
1181,134,34.546,2.463,140.052,42.0,0.0,5.236032999999985,1.0,0.048575712143927745,0.05487256371814101,0.07328436435755703
1182,134,34.536,2.445,143.386,43.0,0.0,5.152284999999992,1.0,-0.002998500749624591,-0.005397301349325409,0.006174290939122412
1183,134,34.658,2.446,146.721,44.0,0.0,5.628915999999991,1.0,0.03658170914542725,0.0002998500749626189,0.0365829380185366
1184,134,34.775,2.526,150.055,45.0,0.0,6.3211409999999795,1.0,0.03508245877061389,0.023988005997001387,0.04249945111532616
1185,134,34.917,2.575,153.39,46.0,0.0,7.078369999999992,1.0,0.042578710644678566,0.014692653673163532,0.045042431907289265
1186,134,35.109,2.915,156.724,47.0,0.0,9.051145999999992,1.0,0.05757121439280365,0.10194902548725633,0.11708137565156725
1187,134,35.123,2.936,160.059,48.0,0.0,9.19356099999997,1.0,0.004197901049474001,0.006296851574212866,0.007567873741602853
1188,134,35.4,3.343,163.394,49.0,0.0,12.236404999999973,1.0,0.083058470764618,0.12203898050974514,0.14762188973731116
1189,134,35.683,3.641,166.728,50.0,0.0,15.251065999999977,1.0,0.08485757121439318,0.0893553223388306,0.12322816651513618
1190,134,35.735,3.68,170.063,51.0,0.0,15.762576999999977,1.0,0.015592203898050855,0.011694152923538275,0.01949025487256365
1191,134,36.19,4.085,173.397,52.0,0.0,20.96557699999996,1.0,0.13643178410794551,0.12143928035982003,0.18265029572707522
1192,134,35.947,4.017,176.732,53.0,0.0,18.915129999999998,1.0,-0.07286356821589056,-0.02038980509745116,0.07566269705121396
1193,134,35.997,3.992,180.066,54.0,0.0,19.105504999999976,1.0,0.014992503748125085,-0.007496251874063075,0.016762128766864275
1194,134,36.038,4.069,183.401,55.0,0.0,19.820904999999954,1.0,0.012293853073462315,0.02308845577211393,0.026157515427363123
1195,134,36.347,4.312,186.736,56.0,0.0,23.472744999999986,1.0,0.09265367316341967,0.07286356821589215,0.11787197599016386
1196,134,36.291,4.279,190.07,57.0,0.0,22.85637799999995,1.0,-0.016791604197902397,-0.009895052473763228,0.019490254872564935
1197,134,36.002,4.005,193.405,58.0,0.0,19.212344999999992,1.0,-0.08665667166416623,-0.08215892053973015,0.1194130100456596
1198,134,35.701,3.837,196.739,59.0,0.0,16.365129999999986,1.0,-0.09025487256371872,-0.050374812593703064,0.1033613262557317
1199,134,35.911,3.994,200.074,60.0,0.0,18.54917299999999,1.0,0.0629685157421292,0.04707646176911545,0.07862078114255645
1200,134,35.934,3.994,203.408,61.0,0.0,18.699523999999965,1.0,0.006896551724136772,0.0,0.006896551724136772
1201,134,35.579,3.754,206.743,62.0,0.0,15.201708999999985,1.0,-0.10644677661169322,-0.07196401799100456,0.12849021805736555
1202,134,35.293,3.515,210.077,63.0,0.0,12.435241999999981,1.0,-0.08575712143928077,-0.07166416791604194,0.11175883338980505
1203,134,35.123,3.348,213.412,64.0,0.0,10.81354499999997,1.0,-0.0509745127436287,-0.05007496251874071,0.07145560034527491
1204,134,34.728,3.279,216.747,65.0,0.0,8.724084999999992,1.0,-0.11844077961019371,-0.02068965517241378,0.1202342717606917
1205,134,34.934,3.142,220.081,66.0,0.0,9.063555999999974,1.0,0.06176911544227765,-0.04107946026986507,0.07418184197352373
1206,134,34.488,3.073,223.416,67.0,0.0,6.962164999999986,1.0,-0.13373313343328275,-0.02068965517241378,0.13532410283847293
1207,134,34.316,2.867,226.75,68.0,0.0,5.621724999999997,1.0,-0.05157421289355234,-0.06176911544227885,0.0804693920575459
1208,134,34.213,2.661,230.085,69.0,0.0,4.635705999999993,1.0,-0.03088455772113989,-0.06176911544227885,0.06905997051948395
1209,134,34.213,2.764,233.419,70.0,0.0,4.952224999999991,1.0,0.0,0.030884557721139357,0.030884557721139357
1210,134,34.076,2.661,236.754,71.0,0.0,4.227308999999992,1.0,-0.041079460269865205,-0.030884557721139357,0.051394337836904
1211,134,34.145,2.455,240.089,72.0,0.0,3.8589219999999997,1.0,0.020689655172414577,-0.06176911544227885,0.06514204060109718
1212,134,34.207,2.677,243.423,73.0,0.0,4.664809999999992,1.0,0.018590704647675448,0.06656671664167915,0.06911397878686124
1213,134,34.244,2.745,246.758,74.0,0.0,4.989860999999989,1.0,0.011094452773612904,0.020389805097451294,0.023212734312397964
1214,134,34.593,3.055,250.092,75.0,0.0,7.290362000000002,1.0,0.10464767616192017,0.09295352323838083,0.1399696167334837
1215,134,34.825,3.396,253.427,76.0,0.0,9.641640999999996,1.0,0.06956521739130414,0.10224887556221882,0.12366952746912843
1216,134,35.212,3.597,256.761,77.0,0.0,12.404605,1.0,0.11604197901049489,0.06026986506746629,0.13076007620035532
1217,134,35.407,3.721,260.096,78.0,0.0,14.056033999999961,1.0,0.05847076461768911,0.03718140929535236,0.06929132349844185
1218,134,35.587,3.966,263.43,79.0,0.0,16.386589,1.0,0.053973013493255416,0.07346326836581712,0.09115886125073742
1219,134,35.361,3.643,266.765,80.0,0.0,13.413937999999964,1.0,-0.06776611694153109,-0.09685157421289367,0.11820521998985035
1220,134,34.848,3.187,270.1,81.0,0.0,8.857756999999982,1.0,-0.15382308845577156,-0.13673163418290854,0.20580836311578993
1221,134,34.381,2.871,273.434,82.0,0.0,5.855553999999989,1.0,-0.1400299850074959,-0.09475262368815587,0.16907529800946322
1222,134,34.458,3.0,276.769,83.0,0.0,6.5813919999999815,1.0,0.0230884557721134,0.038680659670164916,0.04504742192911775
1223,134,34.969,3.502,280.103,84.0,0.0,10.769500999999988,1.0,0.15322338830584792,0.15052473763118435,0.21479083631026147
1224,134,35.327,3.781,283.438,85.0,0.0,13.930953999999975,1.0,0.10734632683658081,0.08365817091454283,0.13609527341562194
1225,134,35.437,3.717,286.772,86.0,0.0,14.201769999999968,1.0,0.03298350824587689,-0.019190404797601215,0.038159971861908185
1226,134,35.116,3.512,290.107,87.0,0.0,11.518339999999982,1.0,-0.09625187406296791,-0.06146926536731637,0.11420548955908814
1227,134,34.737,2.918,293.442,88.0,0.0,7.373452999999994,1.0,-0.11364317841079394,-0.1781109445277361,0.21127773323251514
1228,134,34.287,2.753,296.776,89.0,0.0,5.153617999999986,1.0,-0.1349325337331343,-0.0494752623688156,0.14371704925340822
1229,134,33.681,2.472,300.111,90.0,0.0,2.734344999999988,1.0,-0.18170914542728686,-0.0842578710644678,0.20029379013896403
1230,134,33.475,2.215,303.445,91.0,0.0,1.7535619999999965,1.0,-0.06176911544227765,-0.07706146926536735,0.09876180267622994
1231,134,33.166,2.06,306.78,92.0,0.0,1.0435999999999934,1.0,-0.09265367316341967,-0.04647676161919035,0.10365709103231115
1232,134,33.869,2.461,310.114,93.0,0.0,3.1274499999999907,1.0,0.21079460269865155,0.12023988005996995,0.24267672587975617
1233,134,34.088,2.779,313.449,94.0,0.0,4.625964999999993,1.0,0.06566716641679196,0.09535232383808098,0.1157766919830279
1234,134,34.061,2.685,316.783,95.0,0.0,4.25672999999999,1.0,-0.008095952023988313,-0.02818590704647672,0.029325582606443586
1235,134,33.629,2.369,320.118,96.0,0.0,2.3738739999999896,1.0,-0.12953523238380873,-0.09475262368815587,0.1604912337933652
1236,134,33.707,2.274,323.453,97.0,0.0,2.3144129999999943,1.0,0.023388305847077347,-0.028485757121439338,0.03685717310345524
1237,134,33.724,2.297,326.787,98.0,0.0,2.4015409999999857,1.0,0.005097451274361592,0.006896551724137971,0.008575921826730991
1238,134,34.085,2.773,330.122,99.0,0.0,4.5981699999999925,1.0,0.10824587706147053,0.1427286356821589,0.17913300462086107
1239,134,34.546,3.034,333.456,100.0,0.0,7.031827999999984,1.0,0.1382308845577207,0.0782608695652173,0.15884754058755163
1240,134,34.977,3.248,336.791,101.0,0.0,9.68951299999997,1.0,0.1292353823088448,0.06416791604197913,0.14428896523880042
1241,134,35.322,3.46,340.125,102.0,0.0,12.334879999999995,1.0,0.10344827586207075,0.0635682158920539,0.12141854821457002
1242,134,34.896,3.229,343.46,103.0,0.0,9.241372999999989,1.0,-0.12773613193403358,-0.0692653673163418,0.14530729682619722
1243,134,34.711,3.211,346.795,104.0,0.0,8.372473999999979,1.0,-0.05547226386806665,-0.005397301349325409,0.055734216783802054
1244,134,35.075,3.543,350.129,105.0,0.0,11.463929999999998,1.0,0.10914542728635812,0.09955022488755631,0.14772600168110123
1245,134,34.608,3.09,353.464,106.0,0.0,7.481511999999974,1.0,-0.140029985007498,-0.13583208395802107,0.1950865237108371
1246,134,34.396,2.923,356.798,107.0,0.0,6.086572999999991,1.0,-0.06356821589205283,-0.05007496251874057,0.08092230806737974
1247,134,34.391,2.899,360.133,108.0,0.0,5.985897999999982,1.0,-0.0014992503748133606,-0.007196401799100457,0.007350914945806018
1248,134,34.399,2.978,363.467,109.0,0.0,6.292228999999992,1.0,0.002398800599700951,0.023688155922039034,0.023809304385133945
1249,134,34.686,3.387,366.802,110.0,0.0,9.017544999999988,1.0,0.08605697151424259,0.12263868065967011,0.14982005319765343
1250,134,34.798,3.455,370.136,111.0,0.0,9.790576999999992,1.0,0.033583208395802665,0.020389805097451294,0.039288370264850145
1251,134,34.248,2.781,373.471,112.0,0.0,5.1168609999999815,1.0,-0.1649175412293866,-0.20209895052473761,0.26084819571610374
1252,134,34.068,2.619,376.806,113.0,0.0,4.081644999999985,1.0,-0.053973013493253286,-0.048575712143928015,0.07261326322258667
1253,134,34.228,2.776,380.14,114.0,0.0,5.037475999999994,1.0,0.04797601199400411,0.04707646176911532,0.06721525853218005
1254,134,34.896,3.097,383.475,115.0,0.0,8.716804999999988,1.0,0.2002998500749623,0.09625187406296856,0.22222613077828163
1255,134,34.917,3.245,386.809,116.0,0.0,9.401929999999991,1.0,0.006296851574213132,0.04437781109445282,0.044822320971616474
1256,134,35.034,3.421,390.144,117.0,0.0,10.70442499999998,1.0,0.03508245877061389,0.052773613193403214,0.0633706017241336
1257,134,35.466,3.697,393.478,118.0,0.0,14.262784999999987,1.0,0.12953523238380873,0.08275862068965524,0.15371520981081074
1258,134,35.681,3.936,396.813,119.0,0.0,16.780328999999963,1.0,0.06446776611694043,0.07166416791604194,0.0963942209429963
1259,134,36.139,4.153,400.148,120.0,0.0,21.00775399999999,1.0,0.13733133433283523,0.06506746626686646,0.15196601776721919
1260,134,36.25,4.361,403.482,121.0,0.0,23.07544099999997,1.0,0.03328335832083871,0.062368815592203954,0.07069406693271851
1261,134,36.102,4.223,406.817,122.0,0.0,21.17291299999995,1.0,-0.04437781109445375,-0.04137931034482756,0.06067649826867545
1262,134,36.308,4.532,410.151,123.0,0.0,24.61445199999997,1.0,0.06176911544227978,0.09265367316341834,0.11135585648359603
1263,134,35.875,4.081,413.486,124.0,0.0,18.813865999999976,1.0,-0.12983508245877057,-0.13523238380809585,0.18746985428995216
1264,134,36.617,4.635,416.82,125.0,0.0,27.670049999999947,1.0,0.22248875562218812,0.1661169415292352,0.2776618170388883
1265,134,36.766,5.047,420.155,126.0,0.0,31.893184999999953,1.0,0.044677661169415565,0.1235382308845577,0.13136890003975596
1266,134,37.178,5.359,423.489,127.0,0.0,37.96406499999994,1.0,0.12353823088455743,0.09355322338830593,0.1549641897227501
1267,134,38.046,5.836,426.824,128.0,0.0,50.78926399999996,1.0,0.2602698650674669,0.14302848575712154,0.29698072395395053
1268,134,38.937,6.267,430.159,129.0,0.0,65.39436999999992,1.0,0.2671664167916037,0.1292353823088456,0.29678220684835266
1269,134,39.437,6.561,433.493,130.0,0.0,75.00731399999992,1.0,0.14992503748125938,0.08815592203898039,0.17392234892129252
1270,134,38.428,5.993,436.828,131.0,0.0,56.542564999999925,1.0,-0.3025487256371815,-0.17031484257871052,0.34719285273071715
1271,134,39.14,6.335,440.162,132.0,0.0,68.68347699999997,1.0,0.21349325337331435,0.1025487256371813,0.23684511894006194
1272,134,39.573,6.792,443.497,133.0,0.0,79.41201699999995,1.0,0.12983508245877057,0.137031484257871,0.18877175719633194
1273,134,39.861,7.262,446.831,134.0,0.0,88.9802449999999,1.0,0.08635682158920441,0.14092953523238375,0.16528349746966686
1274,134,40.471,8.238,450.166,135.0,0.0,110.97733299999987,1.0,0.18290854572713627,0.2926536731634183,0.34511115385634344
1275,134,41.157,8.751,453.501,136.0,0.0,129.68163399999986,1.0,0.20569715142428785,0.15382308845577208,0.2568518262464542
1276,134,41.831,9.315,456.835,137.0,0.0,150.46065,1.0,0.2020989505247396,0.16911544227886058,0.2635223304017627
1277,134,42.488,9.65,460.17,138.0,0.0,168.51623199999995,1.0,0.19700149925037375,0.10044977511244403,0.2211328741436596
1278,134,42.636,9.71,463.504,139.0,0.0,172.46948,1.0,0.04437781109445375,0.017991004497751272,0.04788597248018598
1279,134,42.955,9.85,466.839,140.0,0.0,181.34887699999987,1.0,0.09565217391304214,0.041979010494752264,0.10445848790983613
1280,134,43.173,9.946,470.173,141.0,0.0,187.56226099999998,1.0,0.06536731634183014,0.028785607196401827,0.07142476620471666
1281,134,43.445,9.98,473.508,142.0,0.0,193.95609699999994,1.0,0.08155922038980463,0.010194902548725846,0.08219393206661146
1282,134,43.511,9.947,476.842,143.0,0.0,194.80488999999997,1.0,0.019790104947526987,-0.009895052473763493,0.022126009972262623
1283,134,43.766,10.011,480.177,144.0,0.0,201.5337689999999,1.0,0.07646176911544092,0.019190404797601215,0.0788332022218988
1284,134,43.987,10.0,483.512,145.0,0.0,206.29986499999995,1.0,0.06626686656671774,-0.0032983508245874762,0.06634890144330371
1285,134,44.393,9.991,486.846,146.0,0.0,215.5083459999999,1.0,0.12173913043478225,-0.002698650674662771,0.1217690379139163
1286,134,44.956,10.106,490.181,147.0,0.0,231.084104,1.0,0.16881559220389877,0.03448275862068972,0.17230137786229627
1287,134,45.32,10.249,493.515,148.0,0.0,242.74688499999993,1.0,0.10914542728635598,0.042878560719640385,0.11726591690218052
1288,134,45.669,10.194,496.85,149.0,0.0,250.71454899999983,1.0,0.10464767616191803,-0.016491754122938445,0.10593919992213045
1289,150,32.854,0.051,150.055,45.0,0.0,0.0,,,,
1290,150,32.87,0.197,153.39,46.0,0.0,0.02157199999999995,1.0,0.004797601199399771,0.04377811094452774,0.044040208618259996
1291,150,33.091,0.497,156.724,47.0,0.0,0.2550850000000009,1.0,0.06626686656671774,0.08995502248875561,0.1117282581781516
1292,150,33.321,0.725,160.059,48.0,0.0,0.6723649999999988,1.0,0.06896551724137838,0.06836581709145427,0.0971088436495515
1293,150,33.607,0.696,163.394,49.0,0.0,0.9830340000000001,1.0,0.08575712143928077,-0.00869565217391305,0.0861968575081553
1294,150,34.095,1.268,166.728,50.0,0.0,3.0211699999999992,1.0,0.146326836581709,0.17151424287856074,0.2254521648026829
1295,150,34.1,1.316,170.063,51.0,0.0,3.152741000000006,1.0,0.0014992503748133606,0.014392803598200913,0.014470678874978988
1296,150,34.317,1.608,173.397,52.0,0.0,4.564618000000003,1.0,0.06506746626686619,0.08755622188905549,0.10908651226377754
1297,150,34.464,1.699,176.732,53.0,0.0,5.308003999999999,1.0,0.0440779610194898,0.027286356821589197,0.051840253821048655
1298,150,34.746,1.989,180.066,54.0,0.0,7.3355080000000115,1.0,0.08455772113943136,0.08695652173913045,0.12129074522510652
1299,150,34.897,2.147,183.401,55.0,0.0,8.567064999999996,1.0,0.0452773613193392,0.04737631184407787,0.06553284956408738
1300,150,34.928,2.189,186.736,56.0,0.0,8.87251999999999,1.0,0.009295352323837724,0.012593703148425865,0.015652633446642354
1301,150,34.884,2.165,190.07,57.0,0.0,8.589896000000003,1.0,-0.013193403298349905,-0.007196401799100457,0.015028442682028183
1302,150,34.892,2.154,193.405,58.0,0.0,8.576053000000014,1.0,0.002398800599700951,-0.0032983508245877425,0.004078401951645311
1303,150,34.996,2.329,196.739,59.0,0.0,9.777448000000014,1.0,0.03118440779610171,0.05247376311844086,0.061040667635633
1304,150,35.613,2.739,200.074,60.0,0.0,14.837425,1.0,0.18500749625187327,0.1229385307346326,0.22212981791866016
1305,150,35.843,2.9,203.408,61.0,0.0,17.050922000000025,1.0,0.0689655172413805,0.04827586206896553,0.0841831421774748
1306,150,36.068,3.025,206.743,62.0,0.0,19.174471999999987,1.0,0.06746626686656501,0.037481259370314844,0.0771786367390315
1307,150,35.882,2.975,210.077,63.0,0.0,17.71855999999999,1.0,-0.055772113943028466,-0.014992503748125883,0.057752089679177145
1308,150,35.939,2.949,213.412,64.0,0.0,17.915629000000003,1.0,0.017091454272864216,-0.007796101949025561,0.018785553352536854
1309,150,35.752,2.725,216.747,65.0,0.0,15.548680000000019,1.0,-0.05607196401799029,-0.06716641679160412,0.08749510096833009
1310,150,35.829,2.737,220.081,66.0,0.0,16.065221000000008,1.0,0.0230884557721134,0.0035982008995502283,0.023367153007038764
1311,150,35.272,2.469,223.416,67.0,0.0,11.693447999999995,1.0,-0.16701649175412359,-0.0803598200899551,0.1853434897770763
1312,150,35.08,2.216,226.75,68.0,0.0,9.642300999999996,1.0,-0.05757121439280365,-0.07586206896551714,0.09523391325778355
1313,150,34.879,2.057,230.085,69.0,0.0,8.124660999999993,1.0,-0.06026986506746642,-0.047676161919040554,0.07684707574515234
1314,150,34.861,2.076,233.419,70.0,0.0,8.128673999999991,1.0,-0.005397301349325542,0.005697151424287895,0.00784782748323999
1315,150,34.929,2.193,236.754,71.0,0.0,8.893789000000012,1.0,0.020389805097452758,0.035082458770614694,0.0405773713454185
1316,150,35.199,2.309,240.089,72.0,0.0,10.597588999999994,1.0,0.08095952023987887,0.0347826086956522,0.0881151166664734
1317,150,35.284,2.601,243.423,73.0,0.0,12.407399999999999,1.0,0.02548725637181435,0.08755622188905542,0.09119041741788497
1318,150,35.91,3.044,246.758,74.0,0.0,18.297184999999985,1.0,0.18770614692653603,0.13283358320839583,0.2299529482785297
1319,150,36.156,3.187,250.092,75.0,0.0,20.737699999999997,1.0,0.07376311844078028,0.04287856071964012,0.08532038801773258
1320,150,36.184,3.335,253.427,76.0,0.0,21.873555999999986,1.0,0.008395802098950134,0.04437781109445282,0.04516502640782661
1321,150,36.669,3.716,256.761,77.0,0.0,27.986449999999984,1.0,0.14542728635682142,0.11424287856071971,0.18493385552393668
1322,150,36.679,3.777,260.096,78.0,0.0,28.51370100000002,1.0,0.0029985007496267212,0.018290854572713625,0.018535003850705587
1323,150,36.819,3.893,263.43,79.0,0.0,30.482189000000027,1.0,0.04197901049475279,0.03478260869565207,0.054516668916886474
1324,150,36.839,3.871,266.765,80.0,0.0,30.472624999999994,1.0,0.005997001499249182,-0.0065967016491753514,0.008915183656561973
1325,150,36.502,3.536,270.1,81.0,0.0,25.453129000000025,1.0,-0.10104947526236767,-0.10044977511244377,0.14248211737246322
1326,150,36.574,3.671,273.434,82.0,0.0,26.94279999999999,1.0,0.021589205397300037,0.040479760119939964,0.045877061469264686
1327,150,36.707,3.907,276.769,83.0,0.0,29.71434500000001,1.0,0.03988005997001579,0.07076461769115448,0.08122838358718774
1328,150,36.384,3.7,280.103,84.0,0.0,25.776101000000008,1.0,-0.09685157421289367,-0.06206896551724134,0.11503383809947465
1329,150,36.516,3.8,283.438,85.0,0.0,27.46524499999999,1.0,0.03958020989505184,0.029985007496251766,0.04965575183084669
1330,150,36.627,3.662,286.772,86.0,0.0,27.274850000000022,1.0,0.03328335832084084,-0.04137931034482756,0.053103947741453626
1331,150,36.572,3.718,290.107,87.0,0.0,27.270413000000026,1.0,-0.016491754122938445,0.016791604197901065,0.02353584342211738
1332,150,36.494,3.57,293.442,88.0,0.0,25.632961,1.0,-0.023388305847077347,-0.04437781109445282,0.05016376150102155
1333,150,36.31,3.368,296.776,89.0,0.0,22.94642500000002,1.0,-0.0551724137931027,-0.06056971514242877,0.08193098093024588
1334,150,36.257,3.311,300.111,90.0,0.0,22.20800899999999,1.0,-0.015892053973014807,-0.01709145427286355,0.023338277328084894
1335,150,36.637,3.661,303.445,91.0,0.0,27.34318900000001,1.0,0.1139430284857579,0.10494752623688158,0.1549096414163663
1336,150,36.58,3.656,306.78,92.0,0.0,26.87910099999999,1.0,-0.017091454272864216,-0.0014992503748125618,0.017157084858675266
1337,150,36.588,3.684,310.114,93.0,0.0,27.14144500000001,1.0,0.002398800599700951,0.008395802098950533,0.008731765984144777
1338,150,36.421,3.629,313.449,94.0,0.0,25.525573,1.0,-0.050074962518741106,-0.01649175412293858,0.05272077223737137
1339,150,36.115,3.602,316.783,95.0,0.0,23.243722000000016,1.0,-0.09175412293852996,-0.008095952023988046,0.09211060479333302
1340,150,35.992,3.132,320.118,96.0,0.0,19.339604999999988,1.0,-0.03688155922039121,-0.14092953523238375,0.1456756098711892
1341,150,35.963,3.238,323.453,97.0,0.0,19.82285000000001,1.0,-0.008695652173911952,0.03178410794602695,0.032952145372560394
1342,150,35.556,2.854,326.787,98.0,0.0,15.15761299999999,1.0,-0.12203898050974621,-0.11514242878560717,0.16778346661845686
1343,150,35.099,2.474,330.122,99.0,0.0,10.91095399999999,1.0,-0.1370314842578713,-0.11394302848575709,0.17821515485059422
1344,150,35.031,2.3,333.456,100.0,0.0,9.797329999999995,1.0,-0.020389805097450628,-0.052173913043478376,0.05601661676842387
1345,150,35.012,2.245,336.791,101.0,0.0,9.470600000000005,1.0,-0.0056971514242873614,-0.016491754122938445,0.01744807979127551
1346,150,34.954,2.135,340.125,102.0,0.0,8.753056000000004,1.0,-0.017391304347826035,-0.03298350824587716,0.037287655908149545
1347,150,35.03,2.217,343.46,103.0,0.0,9.426532000000009,1.0,0.02278860569715158,0.024587706146926624,0.03352425753373015
1348,150,35.042,2.323,346.795,104.0,0.0,9.94932800000001,1.0,0.0035982008995503615,0.03178410794602695,0.031987131281786096
1349,150,35.088,2.319,350.129,105.0,0.0,10.134580000000007,1.0,0.013793103448275675,-0.001199400299850076,0.01384515308019795
1350,150,35.213,2.431,353.464,106.0,0.0,11.229281000000007,1.0,0.037481259370314844,0.03358320839580213,0.0503257060570509
1351,150,35.225,2.523,356.798,107.0,0.0,11.73242500000001,1.0,0.0035982008995503615,0.027586206896551748,0.02781988247014865
1352,150,35.135,2.403,360.133,108.0,0.0,10.734864999999994,1.0,-0.026986506746627708,-0.03598200899550228,0.044977511244378446
1353,150,34.676,1.93,363.467,109.0,0.0,6.85032500000001,1.0,-0.13763118440779493,-0.14182908545727138,0.19763054521793547
1354,150,34.879,2.207,366.802,110.0,0.0,8.748960999999994,1.0,0.06086956521739006,0.08305847076461767,0.10297481991006806
1355,150,35.047,2.338,370.136,111.0,0.0,10.03961799999999,1.0,0.050374812593702925,0.039280359820090024,0.06387932694891543
1356,150,34.939,2.251,373.471,112.0,0.0,9.187225000000002,1.0,-0.03238380809595112,-0.026086956521739188,0.041584135525011216
1357,150,34.822,2.069,376.806,113.0,0.0,7.945348000000013,1.0,-0.03508245877061389,-0.054572713643178394,0.06487649796168234
1358,150,34.519,1.911,380.14,114.0,0.0,6.231824999999997,1.0,-0.09085457271364449,-0.04737631184407794,0.10246496136204919
1359,150,34.523,1.835,383.475,115.0,0.0,5.968217000000013,1.0,0.0011994002998515407,-0.022788605697151444,0.02282014703501113
1360,150,35.034,2.238,386.809,116.0,0.0,9.535369,1.0,0.15322338830584578,0.12083958020989506,0.19513997762946386
1361,150,34.899,2.245,390.144,117.0,0.0,8.995661000000005,1.0,-0.04047976011993944,0.0020989505247376665,0.04053414082811101
1362,150,34.874,2.181,393.478,118.0,0.0,8.61730000000001,1.0,-0.007496251874062543,-0.019190404797601215,0.020602558784170038
1363,150,34.699,2.099,396.813,119.0,0.0,7.598328999999996,1.0,-0.05247376311844206,-0.024587706146926493,0.05794869376765948
1364,150,34.799,1.989,400.148,120.0,0.0,7.538869000000002,1.0,0.0299850074962523,-0.03298350824587709,0.04457591828281442
1365,150,35.032,2.208,403.482,121.0,0.0,9.396332999999988,1.0,0.06986506746626596,0.06566716641679163,0.0958817208714805
1366,150,34.939,2.049,406.817,122.0,0.0,8.339229000000003,1.0,-0.027886056971513168,-0.047676161919040554,0.055232676820420816
1367,150,34.675,1.874,410.151,123.0,0.0,6.639369999999993,1.0,-0.07916041979010582,-0.05247376311844073,0.09497298498602647
1368,150,34.525,1.841,413.486,124.0,0.0,5.9963409999999975,1.0,-0.044977511244377384,-0.00989505247376316,0.046053106097163746
1369,150,34.388,1.641,416.82,125.0,0.0,4.881255999999997,1.0,-0.041079460269865205,-0.059970014992503734,0.07269060980803886
1370,150,33.781,1.12,420.155,126.0,0.0,2.0020899999999995,1.0,-0.18200899550224867,-0.15622188905547224,0.23985944439149742
1371,169,10.043,49.011,146.721,44.0,0.0,0.0,,,,
1372,169,10.317,48.668,150.055,45.0,0.0,0.19272500000000292,1.0,0.08215892053973041,-0.10284857571214498,0.13163554896102553
1373,169,10.489,48.393,153.39,46.0,0.0,0.5808400000000039,1.0,0.051574212893553406,-0.08245877061469223,0.0972591809901564
1374,169,10.489,48.393,156.724,47.0,0.0,0.5808400000000039,1.0,0.0,0.0,0.0
1375,169,10.898,48.239,160.059,48.0,0.0,1.3270090000000092,1.0,0.12263868065966985,-0.04617691154422893,0.1310440885874217
1376,169,11.176,48.393,163.394,49.0,0.0,1.6656130000000047,1.0,0.08335832083958035,0.04617691154422893,0.09529384457013979
1377,169,11.691,48.118,166.728,50.0,0.0,3.513353000000006,1.0,0.15442278860569733,-0.08245877061469223,0.17505955127340614
1378,169,11.794,48.153,170.063,51.0,0.0,3.8021650000000116,1.0,0.030884557721139357,0.010494752623687133,0.032618947534566116
1379,169,12.566,48.057,173.397,52.0,0.0,7.275645000000009,1.0,0.23148425787106455,-0.028785607196400758,0.2332671704800806
1380,169,13.098,47.947,176.732,53.0,0.0,10.46512100000001,1.0,0.15952023988005998,-0.03298350824587689,0.16289450189493107
1381,169,13.373,47.775,180.066,54.0,0.0,12.616596000000012,1.0,0.08245877061469223,-0.05157421289355447,0.09725918099015697
1382,169,13.785,47.809,183.401,55.0,0.0,15.447368000000019,1.0,0.12353823088455797,0.010194902548725314,0.12395818056128591
1383,169,14.076,47.91,186.736,56.0,0.0,17.477290000000025,1.0,0.08725637181409307,0.03028485757121412,0.0923625845257049
1384,169,14.163,48.05,190.07,57.0,0.0,17.89792100000002,1.0,0.026086956521739053,0.04197901049475279,0.04942435252672177
1385,169,14.609,48.015,193.405,58.0,0.0,21.84037200000001,1.0,0.13373313343328327,-0.010494752623687133,0.13414429100978073
1386,169,15.021,48.015,196.739,59.0,0.0,25.77250000000002,1.0,0.12353823088455797,0.0,0.12353823088455797
1387,169,15.399,48.41,200.074,60.0,0.0,29.047937000000008,1.0,0.11334332833583159,0.11844077961019371,0.16393574458584254
1388,169,15.605,48.204,203.408,61.0,0.0,31.587093000000017,1.0,0.06176911544227925,-0.06176911544227765,0.08735472079425957
