 ,Label,Area,X,Y,XM,YM
170,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,2.058,34.776,33.442,34.776,33.442
171,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,6.662,12.632,34.794,12.632,34.794
172,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,2.207,32.796,36.267,32.796,36.267
173,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,4.318,29.384,40.113,29.384,40.113
174,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,4.053,19.813,40.675,19.813,40.675
175,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,8.710,48.629,44.045,48.629,44.045
176,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,3.140,31.464,41.978,31.464,41.978
177,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,8.328,7.256,43.804,7.256,43.804
178,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,9.877,18.947,45.872,18.947,45.872
179,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,2.472,24.857,46.007,24.857,46.007
180,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,3.830,33.481,47.442,33.481,47.442
181,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,3.660,6.206,46.196,6.206,46.196
182,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:11/200 - Series 1,2.472,2.086,48.287,2.086,48.287
183,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,2.461,10.675,2.190,10.675,2.190
184,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,3.055,53.872,12.588,53.872,12.588
185,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,2.504,54.606,15.663,54.606,15.663
186,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,3.225,37.912,15.669,37.912,15.669
187,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,1.888,4.853,18.066,4.853,18.066
188,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,5.103,53.983,21.989,53.983,21.989
189,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,4.498,17.148,20.013,17.148,20.013
190,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,6.058,38.616,28.341,38.616,28.341
191,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,2.673,53.683,28.917,53.683,28.917
192,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,2.175,34.697,33.500,34.697,33.500
193,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,6.705,12.546,34.902,12.546,34.902
194,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,2.175,32.713,36.370,32.713,36.370
195,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,4.254,29.373,40.135,29.373,40.135
196,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,4.063,19.757,40.735,19.757,40.735
197,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,8.774,48.773,43.753,48.773,43.753
198,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,3.172,31.629,42.045,31.629,42.045
199,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,8.169,7.219,43.834,7.219,43.834
200,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,9.835,18.511,46.049,18.511,46.049
201,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,2.461,25.118,45.902,25.118,45.902
202,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,3.840,33.457,47.415,33.457,47.415
203,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:12/200 - Series 1,3.713,6.185,46.173,6.185,46.173
204,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,2.525,10.452,2.455,10.452,2.455
205,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,1.453,54.129,10.760,54.129,10.760
206,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,2.514,54.611,15.079,54.611,15.079
207,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,1.538,53.594,14.311,53.594,14.311
208,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,3.321,37.800,15.629,37.800,15.629
209,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,1.835,4.913,18.059,4.913,18.059
210,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,5.220,53.989,21.876,53.989,21.876
211,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,7.479,24.132,19.215,24.132,19.215
212,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,5.273,30.392,19.360,30.392,19.360
213,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,4.477,17.091,20.006,17.091,20.006
214,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,6.090,38.904,28.051,38.904,28.051
215,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,2.695,53.738,28.988,53.738,28.988
216,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,4.286,33.602,35.039,33.602,35.039
217,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,6.843,12.220,35.166,12.220,35.166
218,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,4.297,29.373,40.124,29.373,40.124
219,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,4.106,19.791,40.774,19.791,40.774
220,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,8.837,48.830,43.575,48.830,43.575
221,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,3.140,31.810,42.061,31.810,42.061
222,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,8.211,7.251,43.824,7.251,43.824
223,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,2.483,25.254,45.702,25.254,45.702
224,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,9.888,18.034,46.352,18.034,46.352
225,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,3.862,33.400,47.369,33.400,47.369
226,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:13/200 - Series 1,3.703,6.207,46.163,6.207,46.163
227,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,2.483,10.769,1.911,10.769,1.911
228,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,6.525,10.623,9.469,10.623,9.469
229,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,1.358,54.192,10.609,54.192,10.609
230,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,4.031,6.575,10.459,6.575,10.459
231,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,2.620,54.600,14.410,54.600,14.410
232,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,1.496,53.552,14.328,53.552,14.328
233,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,3.204,38.011,15.645,38.011,15.645
234,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,2.599,54.632,19.685,54.632,19.685
235,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,2.037,4.241,18.359,4.241,18.359
236,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,4.403,17.068,20.008,17.068,20.008
237,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,2.652,53.333,23.820,53.333,23.820
238,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,6.164,39.056,27.889,39.056,27.889
239,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,2.737,53.919,29.106,53.919,29.106
240,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,4.328,33.401,35.110,33.401,35.110
241,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,6.864,11.968,35.385,11.968,35.385
242,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,4.265,29.444,40.073,29.444,40.073
243,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,4.127,19.773,40.816,19.773,40.816
244,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,8.763,48.797,43.575,48.797,43.575
245,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,3.172,31.892,42.075,31.892,42.075
246,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,8.148,7.273,43.828,7.273,43.828
247,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,2.525,25.448,45.508,25.448,45.508
248,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,3.809,33.426,47.444,33.426,47.444
249,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:14/200 - Series 1,3.692,6.274,46.147,6.274,46.147
250,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,2.429,10.653,2.166,10.653,2.166
251,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,6.556,10.693,9.436,10.693,9.436
252,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,1.369,54.236,10.668,54.236,10.668
253,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,4.106,6.533,10.456,6.533,10.456
254,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,2.589,54.674,14.141,54.674,14.141
255,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,1.581,53.641,14.236,53.641,14.236
256,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,3.183,38.261,15.668,38.261,15.668
257,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,2.514,54.657,19.376,54.657,19.376
258,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,1.952,4.282,18.351,4.282,18.351
259,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,4.562,16.919,19.957,16.919,19.957
260,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,2.652,53.114,24.208,53.114,24.208
261,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,6.185,39.275,27.715,39.275,27.715
262,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,2.705,53.643,28.859,53.643,28.859
263,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,4.307,33.519,34.883,33.519,34.883
264,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,6.800,11.916,35.460,11.916,35.460
265,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,4.328,29.453,40.072,29.453,40.072
266,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,4.021,19.801,40.798,19.801,40.798
267,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,6.525,48.946,42.658,48.946,42.658
268,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,3.236,31.886,42.067,31.886,42.067
269,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,8.360,7.025,43.967,7.025,43.967
270,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,2.525,25.520,45.522,25.520,45.522
271,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,3.777,33.454,47.551,33.454,47.551
272,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,9.813,17.737,46.650,17.737,46.650
273,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,2.249,48.358,46.943,48.358,46.943
274,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:15/200 - Series 1,3.649,6.089,46.195,6.089,46.195
275,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,6.715,10.817,9.403,10.817,9.403
276,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,1.358,54.287,10.512,54.287,10.512
277,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,4.159,6.426,10.423,6.426,10.423
278,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,5.230,54.704,16.510,54.704,16.510
279,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,1.613,53.629,14.264,53.629,14.264
280,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,3.236,37.724,15.651,37.724,15.651
281,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,1.910,4.332,18.314,4.332,18.314
282,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,4.466,16.443,19.815,16.443,19.815
283,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,2.695,52.945,24.842,52.945,24.842
284,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,6.164,39.472,27.464,39.472,27.464
285,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,2.822,53.511,28.841,53.511,28.841
286,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,4.339,33.494,34.873,33.494,34.873
287,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,6.843,12.127,35.395,12.127,35.395
288,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,4.307,29.402,40.088,29.402,40.088
289,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,4.138,19.813,40.738,19.813,40.738
290,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,6.471,48.970,42.412,48.970,42.412
291,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,3.183,31.816,42.039,31.816,42.039
292,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,5.602,7.811,43.731,7.811,43.731
293,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,2.429,25.778,45.050,25.778,45.050
294,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,2.567,5.028,44.668,5.028,44.668
295,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,3.894,33.426,47.502,33.426,47.502
296,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,2.292,48.341,46.966,48.341,46.966
297,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,3.756,6.113,46.200,6.113,46.200
298,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:16/200 - Series 1,2.578,20.491,48.924,20.491,48.924
299,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,6.620,11.077,9.416,11.077,9.416
300,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,1.411,54.338,10.439,54.338,10.439
301,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,4.042,6.382,10.417,6.382,10.417
302,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,2.483,54.825,13.353,54.825,13.353
303,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,1.697,53.660,14.046,53.660,14.046
304,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,3.215,37.508,15.630,37.508,15.630
305,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,2.589,54.670,18.554,54.670,18.554
306,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,1.984,4.547,18.229,4.547,18.229
307,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,9.049,29.677,18.987,29.677,18.987
308,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,4.456,16.399,19.804,16.399,19.804
309,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,3.533,22.682,19.191,22.682,19.191
310,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,2.737,52.867,24.974,52.867,24.974
311,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,6.217,39.682,27.222,39.682,27.222
312,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,2.705,53.675,28.957,53.675,28.957
313,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,4.413,33.535,34.886,33.535,34.886
314,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,6.949,12.080,35.541,12.080,35.541
315,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,4.318,29.373,40.121,29.373,40.121
316,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,4.169,19.760,40.806,19.760,40.806
317,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,6.535,49.022,42.165,49.022,42.165
318,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,3.130,31.563,42.000,31.563,42.000
319,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,2.461,26.180,44.177,26.180,44.177
320,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,5.633,7.917,43.812,7.917,43.812
321,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,3.978,33.428,47.517,33.428,47.517
322,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,2.302,48.362,46.727,48.362,46.727
323,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:17/200 - Series 1,3.745,6.068,46.192,6.068,46.192
324,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:18/200 - Series 1,6.641,11.263,9.411,11.263,9.411
