Track ID,x (micron),y (micron),T (sec),Frame,principal angle
14,102.3615185,63.5490115,194.1009975,58,-2.457772061175805
14,102.0510185,63.75601154,197.4475664,59,-2.497326433699297
14,101.5335184,63.60076151,200.7941353,60,-2.5169230742598727
14,100.8607683,63.13501143,204.1407043,61,-2.51843563463953
14,99.87751808,61.8930112,207.4872732,62,-2.481823370349366
14,99.51526801,61.68601117,210.8338421,63,-2.4865816672781267
14,99.36001798,61.06501105,214.180411,64,-2.4554837812549257
14,99.20476796,60.65101098,217.5269799,65,-2.4386441072207883
14,99.15301795,60.44401094,220.8735489,66,-2.4293239216751097
14,98.8942679,60.2370109,224.2201178,67,-2.4302322812519077
14,98.53201783,59.87476084,227.5666867,68,-2.4275631671698683
14,98.27326779,59.40901075,230.9132556,69,-2.415145226494065
14,98.16976777,59.20201072,234.2598246,70,-2.4093793411373476
14,97.91101772,59.0985107,237.6063935,71,-2.415705458471115
14,97.96276773,59.15026071,240.9529624,72,-2.415993660120257
14,97.85926771,59.04676069,244.2995313,73,-2.415420018235849
14,97.65226768,58.94326067,247.6461003,74,-2.419301735255784
14,97.49701765,58.11526052,250.9926692,75,-2.387174749795509
14,97.44526764,57.85651047,254.3392381,76,-2.3778167732405624
14,97.34176762,57.4425104,257.685807,77,-2.3642176597395954
14,97.03126756,57.18376035,261.0323759,78,-2.3661656707656196
14,96.77251752,56.71801027,264.3789449,79,-2.3575776161263358
14,96.53101747,56.3385102,267.7255138,80,-2.352145930443874
14,96.35851744,56.23501018,271.0720827,81,-2.3548593785178045
14,95.97901737,54.92400994,274.4186516,82,-2.321121160594711
14,95.80651734,54.30300983,277.7652206,83,-2.306296845078447
14,95.5650173,53.85450975,281.1117895,84,-2.300366713492739
14,95.25451724,53.33700965,284.4583584,85,-2.294999318146874
14,95.15101722,53.26800964,287.8049273,86,-2.2964953995297805
14,95.0130172,53.26800964,291.1514962,87,-2.3013296991163346
14,95.0130172,53.26800964,294.4980652,88,-2.3013296991163346
14,95.0130172,53.26800964,297.8446341,89,-2.3013296991163346
14,95.11651722,53.44050967,301.191203,90,-2.3031265807496593
14,95.11651722,53.44050967,304.5377719,91,-2.3031265807496593
14,95.11651722,53.44050967,307.8843409,92,-2.3031265807496593
14,95.11651722,53.44050967,311.2309098,93,-2.3031265807496593
14,95.0475172,53.33700965,314.5774787,94,-2.302285809561485
14,94.94401718,53.30250965,317.9240476,95,-2.304811189122312
14,94.94401718,53.30250965,321.2706165,96,-2.304811189122312
14,95.08201721,53.30250965,324.6171855,97,-2.2999965518675802
14,95.08201721,53.30250965,327.9637544,98,-2.2999965518675802
14,94.90951718,52.71600954,331.3103233,99,-2.287991370218359
14,94.73701715,52.61250952,334.6568922,100,-2.2908050505418047
14,94.4955171,52.16400944,338.0034612,101,-2.285735857006032
14,94.32301707,51.85350939,341.3500301,102,-2.282531228652991
14,94.08151703,51.23250927,344.696599,103,-2.273053258953579
14,93.87451699,50.12850907,348.0431679,104,-2.2503787811999745
14,93.70201696,49.54200897,351.3897368,105,-2.2410202001087773
