,spot ID,Track ID,x (micron),y (micron),T (sec),Frame,Classification,squared displacement,vx,vy,speed
4530,141847,26,100.4295182,40.8825074,287.8049273,86,Back,15.912458188140599,-0.020689655172414577,0.2689655652173927,0.2697601473603262
4531,141850,26,100.4295182,40.8825074,291.1514962,87,Back,15.912458188140599,0.0,0.0,0.0
4532,141853,26,100.4295182,40.8825074,294.4980652,88,Back,15.912458188140599,0.0,0.0,0.0
4533,141856,26,100.5675182,41.02050742,297.8446341,89,Back,17.15984043654053,0.04137931034482489,0.04137931634182902,0.05851918613181912
4534,141859,26,100.5675182,41.4345075,301.191203,90,Back,17.788292673900557,0.0,0.12413795502248906,0.12413795502248906
4535,141862,26,100.7745182,41.64150754,304.5377719,91,Back,19.973592148620632,0.06206896551724373,0.06206897751124346,0.08777878131799301
4536,141865,26,100.7745182,41.64150754,307.8843409,92,Back,19.973592148620632,0.0,0.0,0.0
4537,141868,26,100.7745182,41.64150754,311.2309098,93,Back,19.973592148620632,0.0,0.0,0.0
4538,141871,26,100.6365182,41.4345075,314.5774787,94,Back,18.359612776020576,-0.041379310344829154,-0.06206897751124346,0.07459762257542081
4539,141874,26,100.6365182,41.4345075,317.9240476,95,Back,18.359612776020576,0.0,0.0,0.0
4540,141877,26,100.6365182,41.4345075,321.2706165,96,Back,18.359612776020576,0.0,0.0,0.0
4541,141880,26,100.6365182,41.4345075,324.6171855,97,Back,18.359612776020576,0.0,0.0,0.0
4542,141883,26,100.4295182,41.15850745,327.9637544,98,Back,16.21716230130061,-0.06206896551723947,-0.08275863568215903,0.1034482878560713
4543,141886,26,100.4295182,40.81350739,331.3103233,99,Back,15.860087170200595,0.0,-0.10344829385307461,0.10344829385307461
4544,141889,26,100.4295182,40.81350739,334.6568922,100,Back,15.860087170200595,0.0,0.0,0.0
4545,141892,26,100.0155181,40.46850732,338.0034612,101,Back,12.627366798480379,-0.12413796101949318,-0.10344829685157347,0.1615914090772417
4546,141895,26,100.0155181,39.84750721,341.3500301,102,Back,13.013007935100388,0.0,-0.18620692953523152,0.18620692953523152
4547,141898,26,100.0155181,39.84750721,344.696599,103,Back,13.013007935100388,0.0,0.0,0.0
4548,141901,26,100.4985182,40.74450737,348.0431679,104,Back,16.369514251620615,0.14482761619190776,0.26896556521739057,0.30547915425531236
4549,141904,26,100.5675182,40.81350739,351.3897368,105,Back,16.974161374440524,0.020689655172410316,0.020689661169414442,0.029259595186167917
