spot ID,Track ID,x (micron),y (micron),T (sec),Frame
5025,2,123.0097723,57.70126044,113.7833434,34
5028,2,123.5790224,57.85651047,117.1299123,35
5031,2,123.9930224,58.0117605,120.4764812,36
5034,2,124.5105225,57.75301045,123.8230501,37
5037,2,124.9245226,57.75301045,127.169619,38
5040,2,125.1832727,57.80476046,130.516188,39
5043,2,125.7525228,57.96001049,133.8627569,40
5046,2,126.2182728,58.11526052,137.2093258,41
5049,2,126.4770229,58.32226056,140.5558947,42
5052,2,127.098023,58.32226056,143.9024637,43
5055,2,127.8742731,58.42576058,147.2490326,44
5058,2,128.5470233,58.63276061,150.5956015,45
5061,2,129.2715234,58.83976065,153.9421704,46
5064,2,130.2030236,59.0985107,157.2887393,47
5067,2,130.2030236,58.89151066,160.6353083,48
5070,2,130.5135236,58.78801064,163.9818772,49
5073,2,131.0655237,58.75351063,167.3284461,50
5076,2,131.5485238,58.71901063,170.675015,51
5079,2,131.8590239,58.68451062,174.021584,52
5082,2,131.9280239,58.44301058,177.3681529,53
5085,2,131.9970239,58.16701053,180.7147218,54
5088,2,131.9625239,58.16701053,184.0612907,55
5091,2,132.1695239,58.20151053,187.4078596,56
5094,2,132.1005239,57.9945105,190.7544286,57
5097,2,132.1350239,57.68401044,194.1009975,58
5100,2,132.2385239,57.54601042,197.4475664,59
5103,2,132.825024,57.4425104,200.7941353,60
5106,2,133.5840242,57.40801039,204.1407043,61
5109,2,133.9980243,57.64951043,207.4872732,62
5112,2,134.6880244,58.06351051,210.8338421,63
5115,2,135.2055245,58.47751058,214.180411,64
5118,2,135.8265246,59.37451075,217.5269799,65
5121,2,136.1025246,59.82301083,220.8735489,66
5124,2,136.2750247,59.96101085,224.2201178,67
5127,2,136.4475247,60.30601092,227.5666867,68
5130,2,136.5510247,60.72001099,230.9132556,69
5133,2,136.5510247,61.16851107,234.2598246,70
5136,2,137.1375248,61.68601117,237.6063935,71
5139,2,137.1892748,61.97063622,240.9529624,72
5142,2,137.1892748,62.20351126,244.2995313,73
5145,2,137.1633998,62.53988632,247.6461003,74
5148,2,136.8787748,62.69513635,250.9926692,75
5151,2,136.9563998,62.48813631,254.3392381,76
5154,2,136.8528998,62.51401132,257.685807,77
5157,2,136.7752748,62.64338634,261.0323759,78
5160,2,136.8011498,62.61751133,264.3789449,79
5163,2,136.7752748,62.61751133,267.7255138,80
5166,2,136.7493998,62.56576132,271.0720827,81
5169,2,136.5165247,62.61751133,274.4186516,82
5172,2,136.1283996,62.69513635,277.7652206,83
5175,2,136.2577747,62.79863637,281.1117895,84
5178,2,136.0766496,62.72101135,284.4583584,85
5181,2,136.0248996,62.87626138,287.8049273,86
5184,2,135.8955246,62.90213639,291.1514962,87
5187,2,135.7143996,63.44551148,294.4980652,88
5190,2,135.4297745,63.67838653,297.8446341,89
5193,2,135.1710245,63.91126157,301.191203,90
5196,2,134.9898994,64.40288666,304.5377719,91
5199,2,134.7052744,64.81688673,307.8843409,92
5202,2,134.5500244,65.04976177,311.2309098,93
5205,2,134.4206493,65.23088681,314.5774787,94
5208,2,134.2653993,65.23088681,317.9240476,95
5211,2,134.1618993,65.33438683,321.2706165,96
5214,2,133.9031492,65.23088681,324.6171855,97
