,frame,Area,X,Y,x,y,particle,squared displacement,dt,vx,vy,speed,principal angle
1809,126,4.318,41.035,47.219,41.035,47.219,84,37.97330899999995,1.0,0.014992503748125085,-0.0011994002998494103,0.015040403243158862,-0.34602585263303653
1810,126,6.917,14.91,7.545,14.91,7.545,29,22.080145000000005,1.0,-0.01139430284857579,0.009895052473763228,0.015091129873657246,-0.4218544698596135
1811,126,4.212,3.253,9.619,3.253,9.619,27,11.741284,1.0,-0.014392803598200913,-0.003298350824588009,0.014765903750818828,-2.8939243027248227
1812,126,1.941,9.602,13.135,9.602,13.135,7,84.67499299999999,1.0,0.011694152923538141,0.0029985007496251236,0.012072457054990838,-0.7493507323966788
1813,126,2.429,56.052,8.311,56.052,8.311,9,130.151705,1.0,-0.03118440779610171,0.01859070464767598,0.03630539338570359,-1.4098698913444496
1814,126,3.947,30.081,17.96,30.081,17.96,62,0.005525000000000302,1.0,-0.002698650674662771,0.0017991004497751807,0.0032433744606873696,2.8411154852171925
1815,126,9.028,52.121,18.924,52.121,18.924,6,64.14803299999998,1.0,0.020389805097452758,-0.061469265367316894,0.06476275732787892,-1.6436516264869518
1816,127,4.403,9.872,39.375,9.872,39.375,75,0.9754729999999989,1.0,-0.027886056971514233,0.050074962518741106,0.05731608888149874,-2.872054940034795
1817,127,5.145,21.473,34.448,21.473,34.448,82,4.0246490000000055,1.0,0.035682158920539664,0.03478260869565207,0.049830174923488874,0.7314442245422731
1818,127,6.45,50.139,38.077,50.139,38.077,5,68.768474,1.0,-0.0065967016491749525,0.046776611694152564,0.047239473687095176,-1.3587849676705106
1819,127,2.09,20.155,39.391,20.155,39.391,10,4.2108740000000076,1.0,-0.0008995502248875904,0.0035982008995503615,0.0037089405927596556,-1.2959105376521058
1820,127,2.589,21.859,48.522,21.859,48.522,78,2.938162000000007,1.0,0.006896551724138902,0.009295352323837724,0.011574368255243939,0.35201078689558857
1821,127,2.079,18.191,43.612,18.191,43.612,91,2.260625,1.0,-0.016491754122938445,-0.0452773613193392,0.04818731578012466,2.3914739637859377
1822,127,3.639,6.096,46.251,6.096,46.251,64,9.597607999999996,1.0,-0.007196401799100457,0.005397301349325542,0.00899550224887569,0.22196002005022772
1823,127,2.302,48.247,47.304,48.247,47.304,30,0.1426420000000024,1.0,-0.0077961019490264925,0.004497751124437952,0.009000498362701786,1.8691005922359674
1824,127,4.212,41.034,47.203,41.034,47.203,84,38.028851999999965,1.0,-0.0002998500749618199,-0.004797601199399771,0.004806962381373161,-0.3485216270304722
1825,127,3.607,53.96,29.265,53.96,29.265,92,131.092146,1.0,0.0299850074962523,0.052173913043478105,0.06017655587368491,0.3096530338825789
1826,127,6.938,14.776,7.619,14.776,7.619,29,20.669909000000004,1.0,-0.04017991004497761,0.02218890554722634,0.0458995936867226,-0.41907297935204507
1827,127,4.265,3.288,9.638,3.288,9.638,27,11.478410000000002,1.0,0.010494752623688066,0.005697151424287895,0.011941413944071829,-2.8968287517166966
1828,127,2.472,56.164,8.206,56.164,8.206,9,132.94955600000003,1.0,0.033583208395802665,-0.0314842578710646,0.046033578829454525,-1.4017409736921955
1829,127,8.912,52.174,18.758,52.174,18.758,6,66.768616,1.0,0.015892053973012674,-0.04977511244377822,0.05225054256437835,-1.6357037952559847
1830,127,3.904,30.078,17.956,30.078,17.956,62,0.005800000000000264,1.0,-0.0008995502248875904,-0.0011994002998504756,0.0014992503748129347,2.9029833310815887
1831,127,1.931,9.578,13.177,9.578,13.177,7,83.82744499999998,1.0,-0.007196401799100723,0.012593703148425731,0.014504811541166894,-0.7477777731844577
1832,128,2.111,20.16,39.43,20.16,39.43,10,4.063940000000001,1.0,0.0014992503748122955,0.011694152923538674,0.011789867017294254,-1.288272108566317
1833,128,5.305,21.563,34.507,21.563,34.507,82,4.463089999999998,1.0,0.026986506746626643,0.017691154422787857,0.032268382221559415,0.7237727389039729
1834,128,6.344,49.944,38.398,49.944,38.398,5,63.02429599999992,1.0,-0.05847076461769124,0.09625187406297003,0.11261995194285646,-1.3742900947737986
1835,128,4.392,9.814,39.43,9.814,39.43,75,1.0633639999999989,1.0,-0.017391304347826035,0.016491754122938445,0.023967382438851555,-2.9384915641719003
1836,128,3.649,6.044,46.254,6.044,46.254,64,9.29012499999999,1.0,-0.015592203898051122,0.0008995502248875904,0.015618130906273514,0.22667589219565729
1837,128,2.451,48.244,47.3,48.244,47.3,30,0.14044499999999888,1.0,-0.0008995502248875904,-0.0011994002998515407,0.001499250374813787,1.8798893293574803
1838,128,4.201,40.985,47.194,40.985,47.194,84,37.501233999999975,1.0,-0.014692653673163265,-0.002698650674662771,0.014938433231881309,-0.3526355434088283
1839,128,2.101,18.176,43.602,18.176,43.602,91,2.273449999999991,1.0,-0.004497751124437952,-0.0029985007496267212,0.005405624101146404,2.4031083988335578
1840,128,2.525,21.856,48.554,21.856,48.554,78,2.967365000000011,1.0,-0.0008995502248875904,0.009595202398801673,0.009637276569709136,0.3700496646764143
1841,128,3.607,54.217,29.606,54.217,29.606,92,139.259144,1.0,0.07706146926536668,0.10224887556221922,0.1280363331210139,0.33054012330122684
1842,128,6.949,14.728,7.652,14.728,7.652,29,20.152514,1.0,-0.014392803598200913,0.009895052473763228,0.017466106002051885,-0.4167089393384953
1843,128,4.275,3.197,9.618,3.197,9.618,27,12.118165,1.0,-0.02728635682158913,-0.005997001499250247,0.02793759645311481,-2.897589395992091
1844,128,2.005,9.643,13.098,9.643,13.098,7,85.69430899999998,1.0,0.019490254872564103,-0.023688155922038635,0.030675703186468648,-0.7492601158586232
1845,128,2.323,56.119,8.266,56.119,8.266,9,131.41666099999998,1.0,-0.013493253373313854,0.017991004497751272,0.02248875562218933,-1.4047298369004653
1846,128,3.968,30.084,17.949,30.084,17.949,62,0.004745000000000251,1.0,0.0017991004497751807,-0.0020989505247370004,0.002764481096639112,2.981217209613806
1847,129,5.273,21.748,34.669,21.748,34.669,82,5.562545000000002,1.0,0.05547226386806665,0.048575712143927745,0.0737344686624793,0.7232972827356573
1848,129,6.291,49.943,38.474,49.943,38.474,5,61.84350100000001,1.0,-0.00029985007496395046,0.022788605697149446,0.02279057830963506,-1.3725279274449844
1849,129,4.339,9.847,39.364,9.847,39.364,75,1.0296050000000012,1.0,0.00989505247376296,-0.019790104947526987,0.022126009972262387,-2.8681663822929058
1850,129,2.079,20.123,39.48,20.123,39.48,10,3.832621000000013,1.0,-0.011094452773612904,0.014992503748125085,0.018651060317940955,-1.2993026250085122
1851,129,2.132,18.163,43.588,18.163,43.588,91,2.274384999999995,1.0,-0.003898050974512181,-0.004197901049474001,0.005728627638542261,2.4157763039096487
1852,129,3.671,6.082,46.24,6.082,46.24,64,9.498304999999998,1.0,0.01139430284857579,-0.004197901049474001,0.01214300253752083,0.21947840582243916
1853,129,2.376,48.254,47.293,48.254,47.293,30,0.13331600000000082,1.0,0.002998500749624591,-0.0020989505247370004,0.0036601366164110546,1.8596298324319487
1854,129,4.159,40.981,47.161,40.981,47.161,84,37.59595300000001,1.0,-0.0011994002998494103,-0.009895052473763493,0.009967478343985097,-0.35791169514396953
1855,129,2.525,21.821,48.552,21.821,48.552,78,2.8536820000000076,1.0,-0.010494752623688198,-0.0005997001499257704,0.010511872949300297,0.37643912461428075
1856,129,3.681,54.346,29.848,54.346,29.848,92,144.06786499999993,1.0,0.03868065967016426,0.07256371814092874,0.08222947539024691,0.34612311563113435
1857,129,6.96,14.712,7.68,14.712,7.68,29,19.920442,1.0,-0.004797601199400304,0.008395802098950399,0.009669874360777764,-0.4124232708275044
1858,129,2.334,56.165,8.197,56.165,8.197,9,133.158106,1.0,0.013793103448275675,-0.020689655172414046,0.024865870865268997,-1.4017867747174482
1859,129,4.339,3.268,9.622,3.268,9.622,27,11.636818000000002,1.0,0.02128935532233875,0.0011994002998499428,0.021323114479833226,-2.893698961392977
1860,129,1.931,9.56,13.197,9.56,13.197,7,83.33746099999999,1.0,-0.02488755622188911,0.029685157421288882,0.038737566080284315,-0.7475122617667245
1861,129,6.291,51.065,18.722,51.065,18.722,6,69.76242099999997,2.0,-0.1662668665667169,-0.005397301349325009,0.16635444622783568,-1.7683092878511228
1862,129,3.957,30.104,17.946,30.104,17.946,62,0.0023680000000002176,1.0,0.005997001499250247,-0.0008995502248875904,0.00606409247860758,2.9764439761751182
1863,130,4.318,9.844,39.404,9.844,39.404,75,1.0151559999999984,1.0,-0.0008995502248875904,0.011994002998502624,0.012027688827666987,-2.907205794648874
1864,130,4.148,49.534,40.438,49.534,40.438,5,34.316115999999944,1.0,-0.12263868065966985,0.5889055472263885,0.6015396824382883,-1.3749407724232614
1865,130,2.164,20.141,39.424,20.141,39.424,10,4.066212999999999,1.0,0.005397301349324477,-0.016791604197900267,0.01763771054854801,-1.2981505584976987
1866,130,2.175,18.301,43.803,18.301,43.803,91,2.4587559999999895,1.0,0.041379310344827024,0.06446776611694043,0.07660509247251152,2.254102796584806
1867,130,2.429,48.285,47.24,48.285,47.24,30,0.09353800000000252,1.0,0.009295352323837724,-0.015892053973012674,0.018410892273472874,1.8118099036435744
1868,130,3.681,6.026,46.266,6.026,46.266,64,9.200112999999995,1.0,-0.016791604197901065,0.007796101949024362,0.018513162267385606,0.23186466084938737
1869,130,4.201,41.08,47.145,41.08,47.145,84,38.81185999999996,1.0,0.02968515742128835,-0.004797601199399771,0.030070343336835264,-0.35475025156268447
1870,130,2.536,21.767,48.507,21.767,48.507,78,2.633064999999999,1.0,-0.016191904047976626,-0.013493253373313854,0.021077135557170182,0.3628820146762084
1871,130,5.305,21.844,34.734,21.844,34.734,82,6.118372000000019,1.0,0.028785607196401827,0.019490254872565168,0.034763216431496824,0.7173087411921881
1872,130,2.366,56.151,8.197,56.151,8.197,9,133.10395400000002,1.0,-0.004197901049474001,0.0,0.004197901049474001,-1.4029829649765575
1873,130,3.607,54.322,29.954,54.322,29.954,92,144.40097300000008,1.0,-0.007196401799098592,0.031784107946027484,0.03258861329941483,0.3550987280711492
1874,130,6.779,14.675,7.712,14.675,7.712,29,19.505753000000013,1.0,-0.011094452773612904,0.009595202398800608,0.014668155692515538,-0.4091432843797082
1875,130,4.265,3.321,9.654,3.321,9.654,27,11.236540999999999,1.0,0.015892053973013607,0.009595202398800608,0.01856408598760323,-2.8990740101007324
1876,130,1.994,9.532,13.192,9.532,13.192,7,83.02540999999997,1.0,-0.008395802098950666,-0.0014992503748122955,0.008528613285354146,-0.750003726090926
1877,130,6.068,51.325,18.912,51.325,18.912,6,65.901641,1.0,0.07796101949025641,0.05697151424287788,0.09655917354185763,-1.741493864815332
1878,130,3.862,30.083,17.942,30.083,17.942,62,0.004777000000000371,1.0,-0.006296851574213132,-0.0011994002998504756,0.006410062466696546,3.083686448341669
1879,131,5.273,21.964,34.828,21.964,34.828,82,6.894656000000014,1.0,0.03598200899550148,0.02818590704647712,0.04570722401748982,0.7142441905526278
1880,131,4.371,9.789,39.472,9.789,39.472,75,1.0987809999999993,1.0,-0.016491754122938445,0.020389805097450628,0.02622445625677453,-2.9825605874723227
1881,131,2.069,20.161,39.419,20.161,39.419,10,4.107778000000013,1.0,0.005997001499251312,-0.0014992503748133606,0.006181567654600286,-1.2893113176685538
1882,131,2.069,48.9,41.762,48.9,41.762,5,19.810119999999976,1.0,-0.190104947526237,0.39700149925037426,0.44017051409765995,-1.4568640081605981
1883,131,3.596,6.096,46.248,6.096,46.248,64,9.593524999999994,1.0,0.020989505247376396,-0.005397301349325542,0.021672337030995817,0.22101520855275053
1884,131,2.302,48.223,47.346,48.223,47.346,30,0.1806339999999984,1.0,-0.018590704647675448,0.03178410794602535,0.03682178454694575,1.8940349753312058
1885,131,4.138,41.14,47.126,41.14,47.126,84,39.59909300000002,1.0,0.017991004497751806,-0.0056971514242894926,0.01887150701956284,-0.35426963119787913
1886,131,2.111,18.353,43.906,18.353,43.906,91,2.6196049999999858,1.0,0.01559220389805192,0.03088455772113989,0.03459729365179952,2.1889629313540193
1887,131,2.472,21.577,48.3,21.577,48.3,78,1.8970900000000044,1.0,-0.05697151424287788,-0.0620689655172416,0.08425146832849244,0.27121889572442576
1888,131,6.938,14.629,7.751,14.629,7.751,29,18.99956,1.0,-0.013793103448276207,0.011694152923538408,0.018083221929013394,-0.4051327791711275
1889,131,2.323,56.131,8.201,56.131,8.201,9,132.93628999999999,1.0,-0.005997001499251312,0.0011994002998504756,0.0061157655335455675,-1.404635287500062
1890,131,4.286,3.35,9.652,3.35,9.652,27,11.051874,1.0,0.008695652173913018,-0.0005997001499252378,0.008716306958769782,-2.8963951241937163
1891,131,1.931,9.541,13.181,9.541,13.181,7,83.28226,1.0,0.002698650674662771,-0.003298350824588009,0.004261670285922906,-0.7502134340487716
1892,131,3.522,54.335,29.984,54.335,29.984,92,144.94566400000005,1.0,0.003898050974512181,0.008995502248875903,0.009803767750687835,0.3570596748955821
1893,131,3.957,30.122,17.931,30.122,17.931,62,0.0009490000000000387,1.0,0.011694152923538674,-0.0032983508245874762,0.012150404551337582,-2.912360720312873
1894,131,3.278,50.481,18.615,50.481,18.615,6,73.78193800000001,1.0,-0.25307346326836616,-0.08905547226386824,0.26828539831825676,-1.8325760973168215
1895,132,2.111,20.171,39.392,20.171,39.392,10,4.225004999999987,1.0,0.002998500749624591,-0.008095952023986183,0.008633391333664031,-1.2882865884139878
1896,132,5.273,22.264,34.966,22.264,34.966,82,8.66882000000001,1.0,0.08995502248875584,0.041379310344827024,0.09901592495940274,0.6829096550721
1897,132,4.35,9.774,39.459,9.774,39.459,75,1.1345409999999998,1.0,-0.004497751124437952,-0.003898050974512181,0.005951854045360842,-2.972739717766828
1898,132,2.016,48.87,41.82,48.87,41.82,5,19.271071999999975,1.0,-0.008995502248875903,0.017391304347826035,0.019580003259147945,-1.4621515802637493
1899,132,2.069,18.196,43.643,18.196,43.643,91,2.3141609999999924,1.0,-0.04707646176911545,-0.07886056971514187,0.09184325075091658,2.374323605610125
1900,132,3.628,6.071,46.212,6.071,46.212,64,9.395458000000001,1.0,-0.007496251874063075,-0.010794602698648953,0.013142193103933355,0.21134397691608767
1901,132,2.355,48.219,47.367,48.219,47.367,30,0.19909699999999841,1.0,-0.0011994002998494103,0.006296851574213132,0.006410062466696347,1.8875859013378875
1902,132,4.095,41.024,47.141,41.024,47.141,84,38.17802000000002,1.0,-0.03478260869565207,0.004497751124437952,0.035072205987822236,-0.35850547858107723
1903,132,2.514,21.505,48.232,21.505,48.232,78,1.6656259999999987,1.0,-0.021589205397302167,-0.020389805097450628,0.029695756289391327,0.2353942920748882
1904,132,3.522,54.376,30.146,54.376,30.146,92,147.26194099999995,1.0,0.012293853073462315,0.048575712143927745,0.05010727126557191,0.3683866859122004
1905,132,6.769,14.642,7.736,14.642,7.736,29,19.15565,1.0,0.0038980509745127137,-0.004497751124437952,0.005951854045361191,-0.4071118714411926
1906,132,2.302,56.081,8.263,56.081,8.263,9,131.34193,1.0,-0.014992503748125085,0.01859070464767598,0.023882827888143103,-1.4080432495084334
1907,132,4.297,3.317,9.645,3.317,9.645,27,11.27716,1.0,-0.009895052473763094,-0.0020989505247375334,0.010115219066526493,-2.896758436511325
1908,132,3.236,50.463,18.639,50.463,18.639,6,73.46461,1.0,-0.005397301349325542,0.007196401799100723,0.008995502248875903,-1.8353292854836651
1909,132,3.883,30.131,17.919,30.131,17.919,62,0.0008019999999999708,1.0,0.002698650674662771,-0.0035982008995503615,0.004497751124437952,-2.4061528859143495
1910,132,2.005,9.648,13.06,9.648,13.06,7,86.24273799999997,1.0,0.0320839580209893,-0.03628185907046437,0.048432981117226735,-0.751889455076578
1911,133,4.138,49.435,40.643,49.435,40.643,5,31.786361999999976,1.0,0.16941529235382455,-0.35292353823088446,0.39147996771321314,-1.3850888174383682
1912,133,2.599,21.439,48.193,21.439,48.193,78,1.4823650000000004,1.0,-0.01979010494752592,-0.011694152923538674,0.022986984718166018,0.21688721056560165
1913,133,5.262,22.394,35.008,22.394,35.008,82,9.43739600000001,1.0,0.03898050974512714,0.012593703148426264,0.040964393062519956,0.6668102493206562
1914,133,4.392,9.898,39.341,9.898,39.341,75,0.9456849999999984,1.0,0.03718140929535249,-0.035382308845577845,0.05132606527323501,-2.8312237215253386
1915,133,2.132,20.176,39.369,20.176,39.369,10,4.322092999999999,1.0,0.0014992503748122955,-0.006896551724138902,0.007057632561284136,-1.2890609363465857
1916,133,2.09,18.16,43.597,18.16,43.597,91,2.2992609999999964,1.0,-0.010794602698651084,-0.013793103448275675,0.01751494076942767,2.412650081464667
1917,133,3.724,6.045,46.224,6.045,46.224,64,9.255865999999992,1.0,-0.007796101949025427,0.003598200899548231,0.008586399438245799,0.21699330838198896
1918,133,2.398,48.222,47.38,48.222,47.38,30,0.20946500000000295,1.0,0.0008995502248875904,0.003898050974514312,0.0040004989697545595,1.8725080987319604
1919,133,4.106,41.031,47.11,41.031,47.11,84,38.39444999999998,1.0,0.0020989505247370004,-0.009295352323837724,0.009529384457013427,-0.3627939953062062
1920,133,3.639,54.351,30.268,54.351,30.268,92,147.77767999999998,1.0,-0.007496251874062543,0.03658170914542725,0.03734186974643908,0.378490004432624
1921,133,6.758,14.653,7.718,14.653,7.718,29,19.30690100000001,1.0,0.003298350824588009,-0.0053973013493252755,0.006325344260788407,-0.4098823314719832
1922,133,2.334,56.115,8.223,56.115,8.223,9,132.37568199999998,1.0,0.010194902548725314,-0.011994002998500494,0.015741414990592322,-1.405690515708742
1923,133,4.244,3.278,9.626,3.278,9.626,27,11.564098000000001,1.0,-0.011694152923538275,-0.005697151424287895,0.01300810312652711,-2.8941177400313003
1924,133,1.984,9.688,13.034,9.688,13.034,7,87.11748999999998,1.0,0.011994002998501027,-0.007796101949025427,0.014305079990256948,-0.7509969436161471
1925,133,3.851,30.091,17.929,30.091,17.929,62,0.003801999999999999,1.0,-0.011994002998500494,0.002998500749624591,0.01236313530919799,-2.9951084751962265
1926,133,2.79,54.065,20.291,54.065,20.291,6,45.68996199999997,1.0,1.0800599700149915,0.49535232383808125,1.1882354411313323,-1.3680622231048958
1927,134,5.209,22.484,35.051,22.484,35.051,82,10.045265000000025,1.0,0.026986506746627708,0.012893553223388084,0.029908447988990068,0.6599085981224156
1928,134,2.101,20.179,39.336,20.179,39.336,10,4.458461000000003,1.0,0.0008995502248875904,-0.009895052473763493,0.009935856986975423,-1.2920412944150688
1929,134,2.111,48.744,42.422,48.744,42.422,5,14.275144000000004,1.0,-0.2071964017991012,0.5334332833583197,0.5722599205893525,-1.4780277491511558
1930,134,2.09,18.144,43.59,18.144,43.59,91,2.321618000000005,1.0,-0.004797601199400836,-0.0020989505247370004,0.005236656430756755,2.42307135310018
1931,134,3.766,6.02,46.221,6.02,46.221,64,9.104019999999991,1.0,-0.007496251874063075,-0.0008995502248875904,0.007550031971223001,0.21780619535106663
1932,134,2.493,48.228,47.376,48.228,47.376,30,0.20438899999999866,1.0,0.0017991004497751807,-0.0011994002998515407,0.002162249640459034,1.862464985676364
1933,134,4.138,41.038,47.103,41.038,47.103,84,38.50643599999995,1.0,0.0020989505247370004,-0.0020989505247370004,0.0029683642988331906,-0.3634482927994881
1934,134,3.66,54.454,30.239,54.454,30.239,92,149.85557000000003,1.0,0.03088455772113989,-0.008695652173913018,0.03208535915897,0.373179556264408
1935,134,2.546,21.413,48.16,21.413,48.16,78,1.4050100000000003,1.0,-0.007796101949025427,-0.009895052473763493,0.012597272286417053,0.1944174084958669
1936,134,6.747,14.651,7.729,14.651,7.729,29,19.252384,1.0,-0.0005997001499252378,0.0032983508245877425,0.0033524257533730697,-0.40776465365077974
1937,134,2.334,56.125,8.218,56.125,8.218,9,132.527117,1.0,0.002998500749624591,-0.001499250374812828,0.003352425753372569,-1.4049050575853155
1938,134,1.973,9.799,12.939,9.799,12.939,7,89.86365199999997,1.0,0.03328335832083924,-0.028485757121439473,0.04380890662747723,-0.7503326798377759
1939,134,4.244,3.259,9.64,3.259,9.64,27,11.666617,1.0,-0.005697151424287895,0.004197901049475599,0.007076715874786406,-2.899454286737599
1940,134,3.904,30.136,17.919,30.136,17.919,62,0.0006169999999999947,1.0,0.013493253373312789,-0.002998500749624591,0.013822405483197062,-2.270689196514238
1941,135,3.565,54.51,30.298,54.51,30.298,92,151.66550899999993,1.0,0.016791604197900267,0.017691154422787857,0.024391287714056187,0.3759828174426171
1942,135,5.114,22.546,35.074,22.546,35.074,82,10.449511999999999,1.0,0.018590704647675448,0.006896551724136772,0.019828684398638136,0.653771753704733
1943,135,2.164,20.206,39.299,20.206,39.299,10,4.642153000000002,1.0,0.008095952023988313,-0.011094452773612904,0.013734311832802092,-1.2847186926681444
1944,135,2.557,21.324,48.105,21.324,48.105,78,1.1837520000000032,1.0,-0.02668665667166376,-0.016491754122938445,0.03137125433199497,0.1606156168958377
1945,135,3.819,6.055,46.223,6.055,46.223,64,9.314076999999994,1.0,0.010494752623688198,0.0005997001499257704,0.010511872949300297,0.2159678826769249
1946,135,4.127,41.173,46.961,41.173,46.961,84,40.73732900000002,1.0,0.04047976011994157,-0.042578710644678566,0.05874995812365551,-0.376724136848733
1947,135,2.355,48.179,47.403,48.179,47.403,30,0.24364099999999897,1.0,-0.014692653673163265,0.008095952023988313,0.016775533110284107,1.9418974131498394
1948,135,4.233,49.082,41.401,49.082,41.401,5,23.35043299999995,1.0,0.10134932533733162,-0.30614692653672976,0.32248662976039505,-1.4279334847887069
1949,135,2.111,18.12,43.574,18.12,43.574,91,2.3454099999999882,1.0,-0.007196401799099657,-0.004797601199401902,0.008648998561832887,2.441252897645996
1950,135,6.917,14.682,7.689,14.682,7.689,29,19.643881000000007,1.0,0.009295352323838256,-0.01199400299850076,0.015174309959676271,-0.41327602972289623
1951,135,2.334,56.084,8.229,56.084,8.229,9,132.12324900000002,1.0,-0.012293853073462315,0.0032983508245874762,0.012728626852647371,-1.4082649951584576
1952,135,4.307,3.167,9.618,3.167,9.618,27,12.321745,1.0,-0.027586206896551748,-0.006596701649175485,0.028363978627611357,-2.8996541248127166
1953,135,6.259,52.121,18.465,52.121,18.465,6,71.69169799999999,2.0,-0.29145427286356757,-0.27376311844077966,0.3998647748787723,-1.6397056339271918
1954,135,3.83,30.107,17.929,30.107,17.929,62,0.0021060000000001594,1.0,-0.008695652173913018,0.002998500749624591,0.009198117931140991,-2.9441970937399127
1955,135,2.026,9.95,12.869,9.95,12.869,7,92.89038099999998,1.0,0.04527736131934027,-0.020989505247376396,0.0499058992361798,-0.744962033178562
1956,136,5.145,22.737,35.223,22.737,35.223,82,12.074273999999996,1.0,0.057271364317840766,0.044677661169415565,0.0726367852977811,0.6543796297385133
1957,136,2.101,20.183,39.33,20.183,39.33,10,4.487521000000006,1.0,-0.006896551724137837,0.009295352323837724,0.011574368255243304,-1.291005292939065
1958,136,4.106,48.969,41.57,48.969,41.57,5,21.61962099999998,1.0,-0.033883058470764484,0.050674662668664744,0.060958863899487244,-1.4468147950312091
1959,136,2.122,18.187,43.615,18.187,43.615,91,2.2755999999999954,1.0,0.020089955022488806,0.012293853073464445,0.023553027750112178,2.3918266819054304
1960,136,3.777,6.079,46.22,6.079,46.22,64,9.453825999999996,1.0,0.007196401799100457,-0.0008995502248875904,0.007252405770583414,0.21334215390994354
1961,136,4.095,41.313,46.91,41.313,46.91,84,42.66082600000004,1.0,0.04197901049475279,-0.015292353823089036,0.04467766116941565,-0.37609961633973316
1962,136,2.334,48.145,47.488,48.145,47.488,30,0.34239399999999925,1.0,-0.010194902548725314,0.02548725637181435,0.027450615208781698,1.9433688811679282
1963,136,3.628,54.52,30.353,54.52,30.353,92,152.3951540000001,1.0,0.0029985007496267212,0.01649175412293951,0.016762128766866228,0.37982947172679976
1964,136,2.525,21.007,47.813,21.007,47.813,78,0.586973000000001,1.0,-0.0950524737631185,-0.08755622188905382,0.12923259944756027,-0.1546340434631722
1965,136,6.822,14.761,7.62,14.761,7.62,29,20.541845,1.0,0.023688155922038635,-0.02068965517241378,0.031451400002864775,-0.4202181438645062
1966,136,2.313,56.085,8.225,56.085,8.225,9,132.21773,1.0,0.0002998500749618199,-0.0011994002998499428,0.0012363135309195405,-1.40823546511537
1967,136,4.265,3.154,9.616,3.154,9.616,27,12.413890000000002,1.0,-0.0038980509745127137,-0.0005997001499252378,0.003943911975402071,-2.899987007202213
1968,136,1.91,9.954,12.908,9.954,12.908,7,92.43894599999999,1.0,0.0011994002998504756,0.011694152923538141,0.011755499720487303,-0.7416980874318256
1969,136,7.554,27.646,18.572,27.646,18.572,62,6.681992000000001,1.0,-0.7379310344827582,0.19280359820089976,0.7627027200239997,2.8937992108823214
1970,136,3.299,50.376,18.342,50.376,18.342,6,78.86448400000002,1.0,-0.5232383808095966,-0.03688155922039014,0.5245366074572637,-1.836041008676409
1971,137,5.145,22.977,35.3,22.977,35.3,82,13.786873,1.0,0.07196401799100509,0.0230884557721134,0.07557709094262983,0.6314891892381356
1972,137,2.143,20.206,39.288,20.206,39.288,10,4.687748000000013,1.0,0.006896551724137837,-0.012593703148426264,0.014358404670240707,-1.2861523803687536
1973,137,4.169,48.994,41.616,48.994,41.616,5,21.226623999999983,1.0,0.007496251874062543,0.013793103448275675,0.015698518875811834,-1.4401954518060782
1974,137,2.111,18.412,43.99,18.412,43.99,91,2.7410499999999987,1.0,0.06746626686656608,0.11244377811094453,0.13113085220791498,2.1304840596611547
1975,137,3.777,6.033,46.224,6.033,46.224,64,9.184705999999995,1.0,-0.013793103448275675,0.0011994002998494103,0.01384515308019789,0.2178457829662027
1976,137,4.169,41.287,46.909,41.287,46.909,84,42.350400999999984,1.0,-0.0077961019490264925,-0.0002998500749618199,0.007801866165672754,-0.3777099797788842
1977,137,2.27,48.214,47.371,48.214,47.371,30,0.2039200000000033,1.0,0.020689655172412447,-0.03508245877061389,0.04072886868727336,1.8953479943136249
1978,137,2.504,20.591,47.401,20.591,47.401,78,0.3971809999999944,1.0,-0.12473763118440791,-0.12353823088455743,0.17555959422254197,-0.999077495087291
1979,137,3.554,54.531,30.361,54.531,30.361,92,152.720801,1.0,0.0032983508245864107,0.0023988005996998856,0.004078401951643607,0.38010066714213814
1980,137,6.938,14.811,7.622,14.811,7.622,29,20.950753000000002,1.0,0.01499250374812615,0.0005997001499249714,0.015004492957357696,-0.4153627579756276
1981,137,2.281,56.135,8.187,56.135,8.187,9,133.270146,1.0,0.014992503748125085,-0.01139430284857579,0.018830966678389273,-1.4044941488024543
1982,137,4.18,3.167,9.607,3.167,9.607,27,12.340368000000002,1.0,0.0038980509745127137,-0.002698650674662771,0.004741045967268968,-2.896613990462929
1983,137,3.299,50.623,18.61,50.623,18.61,6,73.25376500000002,1.0,0.0740629685157421,0.08035982008995522,0.10928414336148577,-1.8163984135707694
1984,137,1.931,9.953,12.896,9.953,12.896,7,92.58079299999996,1.0,-0.0002998500749628852,-0.0035982008995498285,0.0036106730371187647,-0.7426878525493575
1985,137,7.554,27.761,18.591,27.761,18.591,62,6.143290000000012,1.0,0.03448275862068919,0.005697151424288427,0.034950224268865376,2.8749867474118815
1986,138,4.106,49.021,41.828,49.021,41.828,5,19.367864999999956,1.0,0.008095952023988313,0.06356821589205497,0.064081686236191,-1.427838827201175
1987,138,5.082,23.215,35.337,23.215,35.337,82,15.433666000000024,1.0,0.07136431784107933,0.011094452773615034,0.07222155317679459,0.6033230174436413
1988,138,2.069,20.194,39.307,20.194,39.307,10,4.59469699999999,1.0,-0.0035982008995503615,0.0056971514242894926,0.006738292370089682,-1.2890362522525043
1989,138,2.048,18.286,43.794,18.286,43.794,91,2.466873999999983,1.0,-0.03778110944527666,-0.05877061469265519,0.06986699780489004,2.265127005394544
1990,138,3.724,6.057,46.225,6.057,46.225,64,9.328625000000002,1.0,0.007196401799100457,0.00029985007496395046,0.007202645966695308,0.2164671666981381
