 ,Label,Area,X,Y,XM,YM
2572,movie_binary.tif:134,0.011,12.824,32.394,12.824,32.394
2573,movie_binary.tif:134,0.011,30.746,36.411,30.746,36.411
2574,movie_binary.tif:134,0.011,6.850,44.342,6.850,44.342
2575,movie_binary.tif:134,0.011,6.129,44.548,6.129,44.548
2576,movie_binary.tif:134,0.255,10.021,46.071,10.021,46.071
2577,movie_binary.tif:134,0.011,55.672,48.050,55.672,48.050
2578,movie_binary.tif:134,0.011,55.157,50.110,55.157,50.110
2579,movie_binary.tif:135,2848.390,29.888,25.243,29.888,25.243
2580,movie_binary.tif:135,0.021,57.474,7.107,57.474,7.107
2581,movie_binary.tif:135,0.011,40.428,7.983,40.428,7.983
2582,movie_binary.tif:135,0.011,55.775,8.498,55.775,8.498
2583,movie_binary.tif:135,0.011,24.360,19.210,24.360,19.210
2584,movie_binary.tif:135,0.011,49.698,21.064,49.698,21.064
2585,movie_binary.tif:135,0.011,53.715,21.579,53.715,21.579
2586,movie_binary.tif:135,0.011,51.861,21.991,51.861,21.991
2587,movie_binary.tif:135,0.011,48.153,22.197,48.153,22.197
2588,movie_binary.tif:135,0.032,3.485,27.724,3.485,27.724
2589,movie_binary.tif:135,0.021,3.193,27.759,3.193,27.759
2590,movie_binary.tif:135,0.011,4.378,28.583,4.378,28.583
2591,movie_binary.tif:135,0.011,3.760,28.686,3.760,28.686
2592,movie_binary.tif:135,0.011,3.554,29.716,3.554,29.716
2593,movie_binary.tif:135,0.011,0.464,30.231,0.464,30.231
2594,movie_binary.tif:135,0.011,1.494,30.643,1.494,30.643
2595,movie_binary.tif:135,0.021,12.772,32.703,12.772,32.703
2596,movie_binary.tif:135,0.011,3.348,44.651,3.348,44.651
2597,movie_binary.tif:135,0.011,3.657,44.651,3.657,44.651
2598,movie_binary.tif:135,0.011,29.510,44.651,29.510,44.651
2599,movie_binary.tif:135,0.011,3.657,44.857,3.657,44.857
2600,movie_binary.tif:135,0.011,55.878,49.389,55.878,49.389
2601,movie_binary.tif:136,2848.018,29.901,25.247,29.901,25.247
2602,movie_binary.tif:136,0.011,32.703,0.052,32.703,0.052
2603,movie_binary.tif:136,0.011,3.348,1.082,3.348,1.082
2604,movie_binary.tif:136,0.011,33.939,2.730,33.939,2.730
2605,movie_binary.tif:136,0.021,56.650,7.777,56.650,7.777
2606,movie_binary.tif:136,0.011,40.222,8.189,40.222,8.189
2607,movie_binary.tif:136,0.011,49.286,21.373,49.286,21.373
2608,movie_binary.tif:136,0.011,53.818,21.579,53.818,21.579
2609,movie_binary.tif:136,0.011,54.333,27.450,54.333,27.450
2610,movie_binary.tif:136,0.053,3.409,27.697,3.409,27.697
2611,movie_binary.tif:136,0.244,2.277,28.175,2.277,28.175
2612,movie_binary.tif:136,0.011,1.494,30.540,1.494,30.540
2613,movie_binary.tif:136,0.011,13.133,30.746,13.133,30.746
2614,movie_binary.tif:136,0.011,0.670,30.849,0.670,30.849
2615,movie_binary.tif:136,0.011,13.133,31.261,13.133,31.261
2616,movie_binary.tif:136,0.011,13.133,31.570,13.133,31.570
2617,movie_binary.tif:136,0.011,12.927,31.982,12.927,31.982
2618,movie_binary.tif:136,0.011,4.069,44.960,4.069,44.960
2619,movie_binary.tif:136,0.011,47.329,48.874,47.329,48.874
2620,movie_binary.tif:137,2847.796,29.912,25.258,29.912,25.258
2621,movie_binary.tif:137,0.011,31.879,0.052,31.879,0.052
2622,movie_binary.tif:137,0.011,34.351,3.039,34.351,3.039
2623,movie_binary.tif:137,0.011,55.981,8.395,55.981,8.395
2624,movie_binary.tif:137,0.011,56.084,17.974,56.084,17.974
2625,movie_binary.tif:137,0.011,49.389,21.167,49.389,21.167
2626,movie_binary.tif:137,0.011,53.097,21.888,53.097,21.888
2627,movie_binary.tif:137,0.011,58.453,26.729,58.453,26.729
2628,movie_binary.tif:137,0.011,54.230,27.553,54.230,27.553
2629,movie_binary.tif:137,0.011,3.245,27.656,3.245,27.656
2630,movie_binary.tif:137,0.011,54.745,27.656,54.745,27.656
2631,movie_binary.tif:137,0.011,58.968,27.656,58.968,27.656
2632,movie_binary.tif:137,0.011,3.348,29.922,3.348,29.922
2633,movie_binary.tif:137,0.011,13.030,31.570,13.030,31.570
2634,movie_binary.tif:137,0.011,30.128,39.810,30.128,39.810
2635,movie_binary.tif:137,0.011,6.541,44.136,6.541,44.136
2636,movie_binary.tif:137,0.011,4.893,45.166,4.893,45.166
2637,movie_binary.tif:137,0.011,30.849,50.213,30.849,50.213
2638,movie_binary.tif:137,0.085,30.977,50.676,30.977,50.676
2639,movie_binary.tif:138,2846.491,29.919,25.261,29.919,25.261
2640,movie_binary.tif:138,0.011,32.600,0.464,32.600,0.464
2641,movie_binary.tif:138,0.011,31.467,0.670,31.467,0.670
2642,movie_binary.tif:138,0.011,31.673,0.773,31.673,0.773
2643,movie_binary.tif:138,0.011,55.981,8.292,55.981,8.292
2644,movie_binary.tif:138,0.011,10.249,12.618,10.249,12.618
2645,movie_binary.tif:138,0.011,50.007,20.755,50.007,20.755
2646,movie_binary.tif:138,0.011,48.050,22.197,48.050,22.197
2647,movie_binary.tif:138,0.011,51.861,22.197,51.861,22.197
2648,movie_binary.tif:138,0.011,4.996,27.141,4.996,27.141
2649,movie_binary.tif:138,0.011,4.584,27.244,4.584,27.244
2650,movie_binary.tif:138,0.456,3.182,27.885,3.182,27.885
2651,movie_binary.tif:138,0.011,59.071,27.553,59.071,27.553
2652,movie_binary.tif:138,0.011,3.863,28.892,3.863,28.892
2653,movie_binary.tif:138,0.011,4.172,29.613,4.172,29.613
2654,movie_binary.tif:138,0.021,13.184,30.952,13.184,30.952
2655,movie_binary.tif:138,0.011,7.056,43.209,7.056,43.209
2656,movie_binary.tif:138,0.371,29.268,47.143,29.268,47.143
2657,movie_binary.tif:138,0.011,30.952,50.522,30.952,50.522
2658,movie_binary.tif:139,2847.149,29.913,25.274,29.913,25.274
2659,movie_binary.tif:139,0.011,30.437,0.052,30.437,0.052
2660,movie_binary.tif:139,0.011,3.039,1.803,3.039,1.803
2661,movie_binary.tif:139,0.011,57.320,7.262,57.320,7.262
2662,movie_binary.tif:139,0.011,14.163,7.468,14.163,7.468
2663,movie_binary.tif:139,0.011,55.466,8.704,55.466,8.704
2664,movie_binary.tif:139,0.011,55.157,9.013,55.157,9.013
2665,movie_binary.tif:139,0.011,12.206,9.425,12.206,9.425
2666,movie_binary.tif:139,0.011,42.179,9.631,42.179,9.631
2667,movie_binary.tif:139,0.011,55.054,21.785,55.054,21.785
2668,movie_binary.tif:139,0.011,54.024,21.991,54.024,21.991
2669,movie_binary.tif:139,0.011,48.256,22.197,48.256,22.197
2670,movie_binary.tif:139,0.021,58.092,22.197,58.092,22.197
2671,movie_binary.tif:139,0.011,50.728,22.300,50.728,22.300
2672,movie_binary.tif:139,0.011,58.350,22.300,58.350,22.300
2673,movie_binary.tif:139,0.011,52.685,26.317,52.685,26.317
2674,movie_binary.tif:139,0.011,52.685,26.523,52.685,26.523
2675,movie_binary.tif:139,0.149,4.966,27.015,4.966,27.015
2676,movie_binary.tif:139,0.424,3.559,27.671,3.559,27.671
2677,movie_binary.tif:139,0.011,58.659,27.244,58.659,27.244
2678,movie_binary.tif:139,0.011,5.305,28.377,5.305,28.377
2679,movie_binary.tif:139,0.011,3.348,29.201,3.348,29.201
2680,movie_binary.tif:139,0.011,3.554,29.819,3.554,29.819
2681,movie_binary.tif:139,0.011,13.442,30.437,13.442,30.437
2682,movie_binary.tif:139,0.021,13.236,30.797,13.236,30.797
2683,movie_binary.tif:139,0.011,13.133,31.055,13.133,31.055
2684,movie_binary.tif:139,0.011,13.133,31.261,13.133,31.261
2685,movie_binary.tif:139,0.011,51.243,32.291,51.243,32.291
2686,movie_binary.tif:139,0.011,12.824,32.497,12.824,32.497
2687,movie_binary.tif:139,0.011,12.721,33.012,12.721,33.012
2688,movie_binary.tif:139,0.011,10.146,42.488,10.146,42.488
2689,movie_binary.tif:139,0.011,7.468,42.900,7.468,42.900
2690,movie_binary.tif:139,0.011,6.850,43.518,6.850,43.518
2691,movie_binary.tif:139,0.011,10.043,44.136,10.043,44.136
2692,movie_binary.tif:139,0.011,28.995,46.505,28.995,46.505
2693,movie_binary.tif:139,0.042,29.767,48.256,29.767,48.256
2694,movie_binary.tif:139,0.011,55.157,49.286,55.157,49.286
2695,movie_binary.tif:139,0.011,55.054,50.110,55.054,50.110
2696,movie_binary.tif:139,0.011,55.363,50.831,55.363,50.831
2697,movie_binary.tif:140,2848.262,29.904,25.276,29.904,25.276
2698,movie_binary.tif:140,0.011,32.188,0.052,32.188,0.052
2699,movie_binary.tif:140,0.011,55.363,8.704,55.363,8.704
2700,movie_binary.tif:140,0.011,12.412,9.322,12.412,9.322
2701,movie_binary.tif:140,0.011,41.973,10.558,41.973,10.558
2702,movie_binary.tif:140,0.011,10.558,12.721,10.558,12.721
2703,movie_binary.tif:140,0.011,9.219,13.339,9.219,13.339
2704,movie_binary.tif:140,0.011,49.904,20.343,49.904,20.343
2705,movie_binary.tif:140,0.011,51.861,21.888,51.861,21.888
2706,movie_binary.tif:140,0.011,52.273,21.888,52.273,21.888
2707,movie_binary.tif:140,0.011,52.479,21.888,52.479,21.888
2708,movie_binary.tif:140,0.011,51.346,21.991,51.346,21.991
2709,movie_binary.tif:140,0.011,51.655,22.094,51.655,22.094
2710,movie_binary.tif:140,0.011,52.376,22.094,52.376,22.094
2711,movie_binary.tif:140,0.011,56.187,22.403,56.187,22.403
2712,movie_binary.tif:140,0.021,5.665,25.493,5.665,25.493
2713,movie_binary.tif:140,0.011,52.685,26.523,52.685,26.523
2714,movie_binary.tif:140,0.011,53.406,26.935,53.406,26.935
2715,movie_binary.tif:140,0.011,58.865,27.347,58.865,27.347
2716,movie_binary.tif:140,0.011,54.333,27.450,54.333,27.450
2717,movie_binary.tif:140,0.011,58.968,27.553,58.968,27.553
2718,movie_binary.tif:140,0.011,57.835,27.656,57.835,27.656
2719,movie_binary.tif:140,0.011,3.760,28.789,3.760,28.789
2720,movie_binary.tif:140,0.011,2.524,29.304,2.524,29.304
2721,movie_binary.tif:140,0.011,4.481,29.407,4.481,29.407
2722,movie_binary.tif:140,0.011,4.275,29.510,4.275,29.510
2723,movie_binary.tif:140,0.011,1.185,29.716,1.185,29.716
2724,movie_binary.tif:140,0.021,2.472,30.128,2.472,30.128
2725,movie_binary.tif:140,0.011,13.236,30.849,13.236,30.849
2726,movie_binary.tif:140,0.011,13.236,31.055,13.236,31.055
2727,movie_binary.tif:140,0.011,9.116,43.003,9.116,43.003
2728,movie_binary.tif:140,0.011,43.003,46.196,43.003,46.196
2729,movie_binary.tif:140,0.095,29.784,48.278,29.784,48.278
2730,movie_binary.tif:140,0.011,55.054,49.286,55.054,49.286
2731,movie_binary.tif:141,2846.597,29.914,25.281,29.914,25.281
2732,movie_binary.tif:141,0.011,3.554,0.258,3.554,0.258
2733,movie_binary.tif:141,0.011,3.348,1.700,3.348,1.700
2734,movie_binary.tif:141,0.011,55.672,8.498,55.672,8.498
2735,movie_binary.tif:141,0.011,54.951,9.013,54.951,9.013
2736,movie_binary.tif:141,0.011,11.691,9.631,11.691,9.631
2737,movie_binary.tif:141,0.021,7.931,16.223,7.931,16.223
2738,movie_binary.tif:141,0.265,7.468,17.075,7.468,17.075
2739,movie_binary.tif:141,0.011,6.747,17.356,6.747,17.356
2740,movie_binary.tif:141,0.011,56.084,18.077,56.084,18.077
2741,movie_binary.tif:141,0.011,49.801,20.343,49.801,20.343
2742,movie_binary.tif:141,0.021,6.283,25.235,6.283,25.235
2743,movie_binary.tif:141,0.127,5.279,26.668,5.279,26.668
2744,movie_binary.tif:141,0.202,4.405,27.254,4.405,27.254
2745,movie_binary.tif:141,0.011,59.071,27.862,59.071,27.862
2746,movie_binary.tif:141,0.011,55.157,28.068,55.157,28.068
2747,movie_binary.tif:141,0.011,5.408,29.098,5.408,29.098
2748,movie_binary.tif:141,0.011,4.584,29.304,4.584,29.304
2749,movie_binary.tif:141,0.021,2.009,30.282,2.009,30.282
2750,movie_binary.tif:141,0.011,1.700,30.334,1.700,30.334
2751,movie_binary.tif:141,0.011,18.592,30.437,18.592,30.437
2752,movie_binary.tif:141,0.011,13.133,30.952,13.133,30.952
2753,movie_binary.tif:141,0.011,12.721,32.497,12.721,32.497
2754,movie_binary.tif:141,0.011,5.408,44.651,5.408,44.651
2755,movie_binary.tif:141,0.011,29.922,47.226,29.922,47.226
2756,movie_binary.tif:141,0.011,29.922,48.256,29.922,48.256
2757,movie_binary.tif:141,0.032,29.922,48.565,29.922,48.565
2758,movie_binary.tif:142,2847.202,29.909,25.288,29.909,25.288
2759,movie_binary.tif:142,0.011,30.746,0.052,30.746,0.052
2760,movie_binary.tif:142,0.011,14.472,7.159,14.472,7.159
2761,movie_binary.tif:142,0.011,12.000,9.425,12.000,9.425
2762,movie_binary.tif:142,0.011,44.033,10.249,44.033,10.249
2763,movie_binary.tif:142,0.011,44.033,10.455,44.033,10.455
2764,movie_binary.tif:142,0.042,8.214,15.656,8.214,15.656
2765,movie_binary.tif:142,0.032,8.051,16.120,8.051,16.120
2766,movie_binary.tif:142,0.170,7.744,16.860,7.744,16.860
2767,movie_binary.tif:142,0.011,55.363,18.077,55.363,18.077
2768,movie_binary.tif:142,0.011,54.539,18.386,54.539,18.386
2769,movie_binary.tif:142,0.011,54.024,18.695,54.024,18.695
2770,movie_binary.tif:142,0.011,3.760,19.313,3.760,19.313
2771,movie_binary.tif:142,0.011,5.614,21.991,5.614,21.991
2772,movie_binary.tif:142,0.011,51.655,21.991,51.655,21.991
2773,movie_binary.tif:142,0.011,3.863,22.094,3.863,22.094
2774,movie_binary.tif:142,0.011,54.230,22.094,54.230,22.094
2775,movie_binary.tif:142,0.011,55.466,22.300,55.466,22.300
2776,movie_binary.tif:142,0.276,3.779,22.977,3.779,22.977
2777,movie_binary.tif:142,0.095,2.936,23.764,2.936,23.764
2778,movie_binary.tif:142,0.032,2.318,24.222,2.318,24.222
2779,movie_binary.tif:142,0.032,59.036,27.965,59.036,27.965
2780,movie_binary.tif:142,0.011,59.071,28.274,59.071,28.274
2781,movie_binary.tif:142,0.011,2.318,29.201,2.318,29.201
2782,movie_binary.tif:142,0.011,2.112,29.304,2.112,29.304
2783,movie_binary.tif:142,0.011,12.927,31.879,12.927,31.879
2784,movie_binary.tif:142,0.011,30.849,37.441,30.849,37.441
2785,movie_binary.tif:142,0.011,30.540,38.162,30.540,38.162
2786,movie_binary.tif:142,0.011,7.159,43.003,7.159,43.003
2787,movie_binary.tif:142,0.011,6.644,43.621,6.644,43.621
2788,movie_binary.tif:142,0.011,5.923,44.239,5.923,44.239
2789,movie_binary.tif:142,0.011,29.201,47.020,29.201,47.020
2790,movie_binary.tif:142,0.011,29.201,47.226,29.201,47.226
2791,movie_binary.tif:142,0.011,29.304,47.432,29.304,47.432
2792,movie_binary.tif:142,0.106,29.582,47.957,29.582,47.957
2793,movie_binary.tif:143,2847.456,29.899,25.295,29.899,25.295
2794,movie_binary.tif:143,0.011,30.334,0.052,30.334,0.052
2795,movie_binary.tif:143,0.011,14.575,7.159,14.575,7.159
2796,movie_binary.tif:143,0.021,56.856,7.622,56.856,7.622
2797,movie_binary.tif:143,0.011,43.312,9.940,43.312,9.940
2798,movie_binary.tif:143,0.042,8.343,15.141,8.343,15.141
2799,movie_binary.tif:143,0.223,8.125,16.149,8.125,16.149
2800,movie_binary.tif:143,0.021,7.725,17.253,7.725,17.253
2801,movie_binary.tif:143,0.011,55.363,18.077,55.363,18.077
2802,movie_binary.tif:143,0.011,27.656,19.004,27.656,19.004
2803,movie_binary.tif:143,0.011,50.007,19.519,50.007,19.519
2804,movie_binary.tif:143,0.011,49.904,21.579,49.904,21.579
2805,movie_binary.tif:143,0.011,4.687,21.991,4.687,21.991
2806,movie_binary.tif:143,0.011,53.612,22.197,53.612,22.197
2807,movie_binary.tif:143,0.265,58.733,22.769,58.733,22.769
2808,movie_binary.tif:143,0.011,55.466,22.403,55.466,22.403
2809,movie_binary.tif:143,0.011,7.983,24.463,7.983,24.463
2810,movie_binary.tif:143,0.011,7.571,24.566,7.571,24.566
2811,movie_binary.tif:143,0.011,7.777,24.566,7.777,24.566
2812,movie_binary.tif:143,0.021,7.313,24.772,7.313,24.772
2813,movie_binary.tif:143,0.011,6.953,24.978,6.953,24.978
2814,movie_binary.tif:143,0.011,8.086,25.287,8.086,25.287
2815,movie_binary.tif:143,0.011,58.762,27.450,58.762,27.450
2816,movie_binary.tif:143,0.011,59.071,28.171,59.071,28.171
2817,movie_binary.tif:143,0.011,2.833,29.098,2.833,29.098
2818,movie_binary.tif:143,0.011,12.618,33.012,12.618,33.012
2819,movie_binary.tif:143,0.011,5.614,44.342,5.614,44.342
2820,movie_binary.tif:143,0.021,29.149,47.174,29.149,47.174
2821,movie_binary.tif:143,0.138,29.407,47.701,29.407,47.701
2822,movie_binary.tif:143,0.011,29.819,48.153,29.819,48.153
2823,movie_binary.tif:144,2846.979,29.904,25.301,29.904,25.301
2824,movie_binary.tif:144,0.032,8.635,14.506,8.635,14.506
2825,movie_binary.tif:144,0.223,8.458,15.492,8.458,15.492
2826,movie_binary.tif:144,0.011,8.704,18.180,8.704,18.180
2827,movie_binary.tif:144,0.011,5.305,22.300,5.305,22.300
2828,movie_binary.tif:144,0.011,40.119,23.948,40.119,23.948
2829,movie_binary.tif:144,0.053,8.106,24.421,8.106,24.421
2830,movie_binary.tif:144,0.095,7.548,24.657,7.548,24.657
2831,movie_binary.tif:144,0.011,14.060,24.978,14.060,24.978
2832,movie_binary.tif:144,0.042,7.854,25.415,7.854,25.415
2833,movie_binary.tif:144,0.011,7.571,25.493,7.571,25.493
2834,movie_binary.tif:144,0.021,7.365,25.647,7.365,25.647
2835,movie_binary.tif:144,0.011,54.848,27.656,54.848,27.656
2836,movie_binary.tif:144,0.011,59.071,27.965,59.071,27.965
2837,movie_binary.tif:144,0.011,3.657,28.686,3.657,28.686
2838,movie_binary.tif:144,0.011,3.863,28.686,3.863,28.686
2839,movie_binary.tif:144,0.011,13.133,30.849,13.133,30.849
2840,movie_binary.tif:144,0.021,12.978,31.776,12.978,31.776
2841,movie_binary.tif:144,0.021,30.025,39.346,30.025,39.346
2842,movie_binary.tif:144,0.011,5.202,44.857,5.202,44.857
2843,movie_binary.tif:144,0.021,29.149,47.226,29.149,47.226
2844,movie_binary.tif:144,0.032,29.269,47.535,29.269,47.535
2845,movie_binary.tif:144,0.011,55.054,48.668,55.054,48.668
2846,movie_binary.tif:144,0.011,55.157,49.389,55.157,49.389
2847,movie_binary.tif:145,2844.984,29.907,25.313,29.907,25.313
2848,movie_binary.tif:145,0.011,31.982,0.258,31.982,0.258
2849,movie_binary.tif:145,0.011,3.245,1.597,3.245,1.597
2850,movie_binary.tif:145,0.021,14.626,7.107,14.626,7.107
2851,movie_binary.tif:145,0.011,56.599,7.777,56.599,7.777
2852,movie_binary.tif:145,0.021,13.751,8.240,13.751,8.240
2853,movie_binary.tif:145,0.011,54.848,9.219,54.848,9.219
2854,movie_binary.tif:145,0.021,8.755,13.751,8.755,13.751
2855,movie_binary.tif:145,0.159,8.690,14.533,8.690,14.533
2856,movie_binary.tif:145,0.053,8.580,15.296,8.580,15.296
2857,movie_binary.tif:145,0.032,8.566,15.742,8.566,15.742
2858,movie_binary.tif:145,0.011,13.339,18.695,13.339,18.695
2859,movie_binary.tif:145,0.011,50.316,19.313,50.316,19.313
2860,movie_binary.tif:145,0.011,50.419,19.622,50.419,19.622
2861,movie_binary.tif:145,0.011,50.419,19.828,50.419,19.828
2862,movie_binary.tif:145,0.011,56.908,21.888,56.908,21.888
2863,movie_binary.tif:145,0.011,57.526,23.639,57.526,23.639
2864,movie_binary.tif:145,0.011,57.732,23.845,57.732,23.845
2865,movie_binary.tif:145,0.032,6.747,24.978,6.747,24.978
2866,movie_binary.tif:145,0.011,6.438,25.081,6.438,25.081
2867,movie_binary.tif:145,0.064,8.429,25.390,8.429,25.390
2868,movie_binary.tif:145,0.318,7.083,25.740,7.083,25.740
2869,movie_binary.tif:145,0.011,3.863,25.905,3.863,25.905
2870,movie_binary.tif:145,0.021,59.019,27.862,59.019,27.862
2871,movie_binary.tif:145,0.011,59.071,28.068,59.071,28.068
2872,movie_binary.tif:145,0.011,59.071,28.377,59.071,28.377
2873,movie_binary.tif:145,0.011,4.069,29.407,4.069,29.407
2874,movie_binary.tif:145,0.011,3.863,29.510,3.863,29.510
2875,movie_binary.tif:145,0.011,12.721,32.703,12.721,32.703
2876,movie_binary.tif:145,0.011,12.721,32.909,12.721,32.909
2877,movie_binary.tif:145,0.011,10.043,39.501,10.043,39.501
2878,movie_binary.tif:145,0.011,6.026,44.136,6.026,44.136
2879,movie_binary.tif:145,0.011,28.995,46.814,28.995,46.814
2880,movie_binary.tif:145,0.021,55.002,48.668,55.002,48.668
2881,movie_binary.tif:145,0.011,30.849,48.977,30.849,48.977
2882,movie_binary.tif:145,0.011,55.157,50.213,55.157,50.213
2883,movie_binary.tif:146,2844.740,29.909,25.327,29.909,25.327
2884,movie_binary.tif:146,0.011,14.781,6.953,14.781,6.953
2885,movie_binary.tif:146,0.011,42.488,10.455,42.488,10.455
2886,movie_binary.tif:146,0.011,8.704,12.824,8.704,12.824
2887,movie_binary.tif:146,0.011,10.043,12.824,10.043,12.824
2888,movie_binary.tif:146,0.085,7.905,17.098,7.905,17.098
2889,movie_binary.tif:146,0.011,54.024,18.695,54.024,18.695
2890,movie_binary.tif:146,0.011,53.097,21.682,53.097,21.682
2891,movie_binary.tif:146,0.011,54.539,22.403,54.539,22.403
2892,movie_binary.tif:146,0.011,6.953,24.875,6.953,24.875
2893,movie_binary.tif:146,0.011,6.644,26.935,6.644,26.935
2894,movie_binary.tif:146,0.011,5.820,27.347,5.820,27.347
2895,movie_binary.tif:146,0.011,5.820,28.171,5.820,28.171
2896,movie_binary.tif:146,0.011,59.071,28.274,59.071,28.274
2897,movie_binary.tif:146,0.011,12.618,33.012,12.618,33.012
2898,movie_binary.tif:146,0.011,31.261,36.926,31.261,36.926
2899,movie_binary.tif:146,0.011,28.686,44.445,28.686,44.445
2900,movie_binary.tif:146,0.011,5.099,44.960,5.099,44.960
2901,movie_binary.tif:147,2843.128,29.908,25.338,29.908,25.338
2902,movie_binary.tif:147,0.011,36.205,3.245,36.205,3.245
2903,movie_binary.tif:147,0.011,45.372,10.249,45.372,10.249
2904,movie_binary.tif:147,0.011,8.807,12.618,8.807,12.618
2905,movie_binary.tif:147,0.011,8.807,12.824,8.807,12.824
2906,movie_binary.tif:147,0.180,8.855,13.423,8.855,13.423
2907,movie_binary.tif:147,0.032,8.807,14.060,8.807,14.060
2908,movie_binary.tif:147,0.138,9.226,16.722,9.226,16.722
2909,movie_binary.tif:147,0.032,8.292,16.532,8.292,16.532
2910,movie_binary.tif:147,0.021,8.240,16.738,8.240,16.738
2911,movie_binary.tif:147,0.032,8.875,17.287,8.875,17.287
2912,movie_binary.tif:147,0.011,52.788,18.901,52.788,18.901
2913,movie_binary.tif:147,0.011,52.685,21.373,52.685,21.373
2914,movie_binary.tif:147,0.011,56.290,21.991,56.290,21.991
2915,movie_binary.tif:147,0.011,55.054,22.506,55.054,22.506
2916,movie_binary.tif:147,0.011,7.262,24.669,7.262,24.669
2917,movie_binary.tif:147,0.011,7.468,24.669,7.468,24.669
2918,movie_binary.tif:147,0.011,58.453,27.038,58.453,27.038
2919,movie_binary.tif:147,0.615,58.674,28.453,58.674,28.453
2920,movie_binary.tif:147,0.011,59.071,28.274,59.071,28.274
2921,movie_binary.tif:147,0.011,59.071,28.480,59.071,28.480
2922,movie_binary.tif:148,2842.237,29.918,25.359,29.918,25.359
2923,movie_binary.tif:148,0.011,31.158,0.361,31.158,0.361
2924,movie_binary.tif:148,0.127,0.326,6.343,0.326,6.343
2925,movie_binary.tif:148,0.011,14.678,7.262,14.678,7.262
2926,movie_binary.tif:148,0.053,8.724,12.185,8.724,12.185
2927,movie_binary.tif:148,0.021,8.755,12.515,8.755,12.515
2928,movie_binary.tif:148,0.053,8.848,12.927,8.848,12.927
2929,movie_binary.tif:148,0.053,8.930,13.483,8.930,13.483
2930,movie_binary.tif:148,0.191,8.446,16.749,8.446,16.749
2931,movie_binary.tif:148,0.011,9.219,17.150,9.219,17.150
2932,movie_binary.tif:148,0.021,9.167,17.356,9.167,17.356
2933,movie_binary.tif:148,0.011,49.801,17.356,49.801,17.356
2934,movie_binary.tif:148,0.053,8.127,17.644,8.127,17.644
2935,movie_binary.tif:148,0.095,7.330,17.848,7.330,17.848
2936,movie_binary.tif:148,0.011,59.071,22.403,59.071,22.403
2937,movie_binary.tif:148,0.011,56.496,23.124,56.496,23.124
2938,movie_binary.tif:148,0.011,58.659,23.433,58.659,23.433
2939,movie_binary.tif:148,0.011,58.453,24.051,58.453,24.051
2940,movie_binary.tif:148,0.021,8.137,24.463,8.137,24.463
2941,movie_binary.tif:148,0.011,7.880,24.566,7.880,24.566
2942,movie_binary.tif:148,0.011,7.365,24.669,7.365,24.669
2943,movie_binary.tif:148,0.011,58.556,27.244,58.556,27.244
2944,movie_binary.tif:148,0.011,7.571,27.347,7.571,27.347
2945,movie_binary.tif:148,0.011,59.071,27.862,59.071,27.862
2946,movie_binary.tif:148,0.011,58.968,28.171,58.968,28.171
2947,movie_binary.tif:148,0.011,57.526,28.995,57.526,28.995
2948,movie_binary.tif:148,0.011,4.069,29.098,4.069,29.098
2949,movie_binary.tif:148,0.011,57.732,29.407,57.732,29.407
2950,movie_binary.tif:148,0.021,59.019,29.613,59.019,29.613
2951,movie_binary.tif:148,0.021,58.195,30.282,58.195,30.282
2952,movie_binary.tif:148,0.011,58.350,30.746,58.350,30.746
2953,movie_binary.tif:148,0.011,53.097,30.849,53.097,30.849
2954,movie_binary.tif:148,0.011,17.871,43.415,17.871,43.415
2955,movie_binary.tif:148,0.011,18.077,43.518,18.077,43.518
2956,movie_binary.tif:148,0.021,18.489,43.878,18.489,43.878
2957,movie_binary.tif:148,0.021,6.180,43.981,6.180,43.981
2958,movie_binary.tif:148,0.011,55.981,49.492,55.981,49.492
2959,movie_binary.tif:149,2841.165,29.924,25.373,29.924,25.373
2960,movie_binary.tif:149,0.011,56.908,7.468,56.908,7.468
2961,movie_binary.tif:149,0.011,45.166,10.249,45.166,10.249
2962,movie_binary.tif:149,0.011,45.475,10.352,45.475,10.352
2963,movie_binary.tif:149,0.021,8.498,11.639,8.498,11.639
2964,movie_binary.tif:149,0.042,8.626,12.025,8.626,12.025
2965,movie_binary.tif:149,0.042,8.832,15.991,8.832,15.991
2966,movie_binary.tif:149,0.011,49.492,16.738,49.492,16.738
2967,movie_binary.tif:149,0.011,49.698,17.150,49.698,17.150
2968,movie_binary.tif:149,0.011,54.230,18.592,54.230,18.592
2969,movie_binary.tif:149,0.011,53.097,21.476,53.097,21.476
2970,movie_binary.tif:149,0.011,53.406,21.682,53.406,21.682
2971,movie_binary.tif:149,0.011,54.951,22.403,54.951,22.403
2972,movie_binary.tif:149,0.011,55.981,23.021,55.981,23.021
2973,movie_binary.tif:149,0.011,57.217,23.433,57.217,23.433
2974,movie_binary.tif:149,0.011,57.320,23.639,57.320,23.639
2975,movie_binary.tif:149,0.011,57.938,23.845,57.938,23.845
2976,movie_binary.tif:149,0.042,8.343,24.360,8.343,24.360
2977,movie_binary.tif:149,0.032,7.983,24.463,7.983,24.463
2978,movie_binary.tif:149,0.021,7.622,24.566,7.622,24.566
2979,movie_binary.tif:149,0.021,7.777,27.295,7.777,27.295
2980,movie_binary.tif:149,0.021,7.107,27.450,7.107,27.450
2981,movie_binary.tif:149,0.021,59.019,28.171,59.019,28.171
